End date,"12/26/2016"
Specimen label,"11BG_81_2_run2"
Maximum Load,"0.05442",N

Time,Extension,Load
(s),(mm),(N)
"211.51800","52.77766","0.03942"
"211.52400","52.77813","0.03940"
"211.53000","52.77868","0.03941"
"211.53600","52.77915","0.03948"
"211.54200","52.77969","0.03966"
"211.54800","52.78023","0.03977"
"211.55400","52.78070","0.03981"
"211.56000","52.78125","0.03981"
"211.56600","52.78172","0.03982"
"211.57200","52.78226","0.03973"
"211.57800","52.78274","0.03961"
"211.58400","52.78327","0.03965"
"211.59000","52.78375","0.03972"
"211.59600","52.78429","0.03971"
"211.60200","52.78477","0.03969"
"211.60800","52.78531","0.03963"
"211.61400","52.78579","0.03962"
"211.62000","52.78627","0.03971"
"211.62600","52.78675","0.03975"
"211.63200","52.78722","0.03977"
"211.63800","52.78776","0.03974"
"211.64400","52.78824","0.03971"
"211.65000","52.78872","0.03976"
"211.65600","52.78919","0.03986"
"211.66200","52.78967","0.03990"
"211.66800","52.79015","0.03991"
"211.67400","52.79070","0.03981"
"211.68000","52.79117","0.03976"
"211.68600","52.79165","0.03969"
"211.69200","52.79219","0.03964"
"211.69800","52.79266","0.03952"
"211.70400","52.79314","0.03945"
"211.71000","52.79368","0.03945"
"211.71600","52.79416","0.03949"
"211.72200","52.79470","0.03950"
"211.72800","52.79523","0.03957"
"211.73400","52.79571","0.03962"
"211.74000","52.79619","0.03967"
"211.74600","52.79673","0.03972"
"211.75200","52.79721","0.03975"
"211.75800","52.79768","0.03972"
"211.76400","52.79817","0.03976"
"211.77000","52.79865","0.03989"
"211.77600","52.79918","0.04009"
"211.78200","52.79966","0.04027"
"211.78800","52.80014","0.04048"
"211.79400","52.80062","0.04054"
"211.80000","52.80115","0.04052"
"211.80600","52.80163","0.04040"
"211.81200","52.80211","0.04035"
"211.81800","52.80265","0.04032"
"211.82400","52.80312","0.04023"
"211.83000","52.80366","0.04025"
"211.83600","52.80415","0.04026"
"211.84200","52.80468","0.04023"
"211.84800","52.80516","0.04018"
"211.85400","52.80569","0.04004"
"211.86000","52.80618","0.03999"
"211.86600","52.80666","0.03999"
"211.87200","52.80719","0.03993"
"211.87800","52.80767","0.03985"
"211.88400","52.80820","0.03988"
"211.89000","52.80869","0.03998"
"211.89600","52.80916","0.04014"
"211.90200","52.80964","0.04027"
"211.90800","52.81018","0.04037"
"211.91400","52.81066","0.04043"
"211.92000","52.81114","0.04053"
"211.92600","52.81161","0.04059"
"211.93200","52.81216","0.04058"
"211.93800","52.81264","0.04052"
"211.94400","52.81311","0.04041"
"211.95000","52.81365","0.04029"
"211.95600","52.81413","0.04024"
"211.96200","52.81460","0.04028"
"211.96800","52.81515","0.04026"
"211.97400","52.81562","0.04012"
"211.98000","52.81610","0.03998"
"211.98600","52.81664","0.03987"
"211.99200","52.81712","0.03985"
"211.99800","52.81765","0.03977"
"212.00400","52.81819","0.03955"
"212.01000","52.81868","0.03931"
"212.01600","52.81921","0.03905"
"212.02200","52.81975","0.03902"
"212.02800","52.82022","0.03917"
"212.03400","52.82071","0.03933"
"212.04000","52.82124","0.03942"
"212.04600","52.82172","0.03938"
"212.05200","52.82220","0.03938"
"212.05800","52.82273","0.03951"
"212.06400","52.82322","0.03967"
"212.07000","52.82369","0.03982"
"212.07600","52.82417","0.03982"
"212.08200","52.82471","0.03973"
"212.08800","52.82519","0.03977"
"212.09400","52.82567","0.03989"
"212.10000","52.82620","0.04004"
"212.10600","52.82668","0.04022"
"212.11200","52.82716","0.04027"
"212.11800","52.82770","0.04023"
"212.12400","52.82818","0.04018"
"212.13000","52.82871","0.04005"
"212.13600","52.82920","0.03987"
"212.14200","52.82973","0.03975"
"212.14800","52.83021","0.03973"
"212.15400","52.83075","0.03976"
"212.16000","52.83123","0.03980"
"212.16600","52.83177","0.03990"
"212.17200","52.83224","0.03996"
"212.17800","52.83272","0.03999"
"212.18400","52.83326","0.04005"
"212.19000","52.83374","0.04023"
"212.19600","52.83422","0.04033"
"212.20200","52.83469","0.04032"
"212.20800","52.83518","0.04032"
"212.21400","52.83565","0.04035"
"212.22000","52.83619","0.04049"
"212.22600","52.83667","0.04058"
"212.23200","52.83721","0.04063"
"212.23800","52.83769","0.04058"
"212.24400","52.83822","0.04051"
"212.25000","52.83870","0.04039"
"212.25600","52.83918","0.04029"
"212.26200","52.83972","0.04023"
"212.26800","52.84019","0.04022"
"212.27400","52.84073","0.04024"
"212.28000","52.84121","0.04025"
"212.28600","52.84169","0.04025"
"212.29200","52.84223","0.04024"
"212.29800","52.84270","0.04018"
"212.30400","52.84324","0.04011"
"212.31000","52.84373","0.04012"
"212.31600","52.84426","0.04012"
"212.32200","52.84474","0.04011"
"212.32800","52.84522","0.04010"
"212.33400","52.84570","0.04013"
"212.34000","52.84624","0.04009"
"212.34600","52.84671","0.04005"
"212.35200","52.84719","0.04015"
"212.35800","52.84767","0.04020"
"212.36400","52.84814","0.04022"
"212.37000","52.84869","0.04033"
"212.37600","52.84917","0.04042"
"212.38200","52.84965","0.04047"
"212.38800","52.85018","0.04045"
"212.39400","52.85065","0.04038"
"212.40000","52.85114","0.04025"
"212.40600","52.85168","0.04003"
"212.41200","52.85215","0.03963"
"212.41800","52.85263","0.03928"
"212.42400","52.85317","0.03919"
"212.43000","52.85365","0.03926"
"212.43600","52.85419","0.03920"
"212.44200","52.85466","0.03897"
"212.44800","52.85520","0.03872"
"212.45400","52.85569","0.03858"
"212.46000","52.85622","0.03847"
"212.46600","52.85669","0.03835"
"212.47200","52.85717","0.03819"
"212.47800","52.85765","0.03811"
"212.48400","52.85820","0.03817"
"212.49000","52.85867","0.03840"
"212.49600","52.85915","0.03864"
"212.50200","52.85963","0.03873"
"212.50800","52.86016","0.03871"
"212.51400","52.86065","0.03876"
"212.52000","52.86113","0.03901"
"212.52600","52.86166","0.03917"
"212.53200","52.86214","0.03917"
"212.53800","52.86261","0.03898"
"212.54400","52.86316","0.03885"
"212.55000","52.86364","0.03866"
"212.55600","52.86417","0.03841"
"212.56200","52.86465","0.03833"
"212.56800","52.86518","0.03836"
"212.57400","52.86567","0.03847"
"212.58000","52.86621","0.03858"
"212.58600","52.86668","0.03868"
"212.59200","52.86722","0.03859"
"212.59800","52.86770","0.03851"
"212.60400","52.86818","0.03855"
"212.61000","52.86872","0.03847"
"212.61600","52.86919","0.03836"
"212.62200","52.86967","0.03828"
"212.62800","52.87021","0.03831"
"212.63400","52.87069","0.03846"
"212.64000","52.87116","0.03857"
"212.64600","52.87170","0.03869"
"212.65200","52.87218","0.03882"
"212.65800","52.87267","0.03888"
"212.66400","52.87320","0.03885"
"212.67000","52.87368","0.03871"
"212.67600","52.87416","0.03861"
"212.68200","52.87469","0.03855"
"212.68800","52.87517","0.03855"
"212.69400","52.87571","0.03852"
"212.70000","52.87619","0.03849"
"212.70600","52.87667","0.03850"
"212.71200","52.87720","0.03867"
"212.71800","52.87768","0.03883"
"212.72400","52.87822","0.03890"
"212.73000","52.87870","0.03900"
"212.73600","52.87924","0.03903"
"212.74200","52.87971","0.03911"
"212.74800","52.88020","0.03902"
"212.75400","52.88068","0.03889"
"212.76000","52.88121","0.03885"
"212.76600","52.88169","0.03880"
"212.77200","52.88217","0.03872"
"212.77800","52.88271","0.03870"
"212.78400","52.88318","0.03872"
"212.79000","52.88372","0.03880"
"212.79600","52.88420","0.03902"
"212.80200","52.88468","0.03916"
"212.80800","52.88522","0.03928"
"212.81400","52.88569","0.03929"
"212.82000","52.88618","0.03924"
"212.82600","52.88671","0.03919"
"212.83200","52.88720","0.03918"
"212.83800","52.88767","0.03930"
"212.84400","52.88821","0.03943"
"212.85000","52.88869","0.03959"
"212.85600","52.88922","0.03967"
"212.86200","52.88970","0.03975"
"212.86800","52.89024","0.03975"
"212.87400","52.89072","0.03963"
"212.88000","52.89126","0.03946"
"212.88600","52.89173","0.03934"
"212.89200","52.89221","0.03927"
"212.89800","52.89275","0.03905"
"212.90400","52.89323","0.03900"
"212.91000","52.89371","0.03893"
"212.91600","52.89419","0.03879"
"212.92200","52.89467","0.03871"
"212.92800","52.89520","0.03876"
"212.93400","52.89568","0.03881"
"212.94000","52.89616","0.03884"
"212.94600","52.89664","0.03885"
"212.95200","52.89711","0.03875"
"212.95800","52.89765","0.03877"
"212.96400","52.89814","0.03890"
"212.97000","52.89861","0.03903"
"212.97600","52.89909","0.03910"
"212.98200","52.89962","0.03896"
"212.98800","52.90010","0.03880"
"212.99400","52.90065","0.03886"
"213.00000","52.90112","0.03882"
"213.00600","52.90166","0.03875"
"213.01200","52.90214","0.03861"
"213.01800","52.90268","0.03857"
"213.02400","52.90315","0.03866"
"213.03000","52.90363","0.03881"
"213.03600","52.90417","0.03893"
"213.04200","52.90465","0.03887"
"213.04800","52.90513","0.03873"
"213.05400","52.90561","0.03876"
"213.06000","52.90614","0.03881"
"213.06600","52.90662","0.03890"
"213.07200","52.90710","0.03906"
"213.07800","52.90764","0.03918"
"213.08400","52.90812","0.03940"
"213.09000","52.90866","0.03958"
"213.09600","52.90913","0.03968"
"213.10200","52.90967","0.03971"
"213.10800","52.91015","0.03963"
"213.11400","52.91069","0.03959"
"213.12000","52.91123","0.03969"
"213.12600","52.91171","0.03988"
"213.13200","52.91224","0.03996"
"213.13800","52.91272","0.03991"
"213.14400","52.91326","0.03989"
"213.15000","52.91374","0.03971"
"213.15600","52.91428","0.03953"
"213.16200","52.91475","0.03942"
"213.16800","52.91529","0.03925"
"213.17400","52.91577","0.03911"
"213.18000","52.91625","0.03896"
"213.18600","52.91673","0.03884"
"213.19200","52.91726","0.03882"
"213.19800","52.91774","0.03878"
"213.20400","52.91822","0.03868"
"213.21000","52.91876","0.03864"
"213.21600","52.91924","0.03870"
"213.22200","52.91972","0.03873"
"213.22800","52.92025","0.03871"
"213.23400","52.92073","0.03883"
"213.24000","52.92122","0.03908"
"213.24600","52.92169","0.03929"
"213.25200","52.92217","0.03945"
"213.25800","52.92270","0.03950"
"213.26400","52.92319","0.03956"
"213.27000","52.92373","0.03969"
"213.27600","52.92420","0.03962"
"213.28200","52.92474","0.03949"
"213.28800","52.92522","0.03935"
"213.29400","52.92576","0.03928"
"213.30000","52.92624","0.03922"
"213.30600","52.92677","0.03914"
"213.31200","52.92725","0.03889"
"213.31800","52.92773","0.03857"
"213.32400","52.92827","0.03835"
"213.33000","52.92874","0.03828"
"213.33600","52.92922","0.03837"
"213.34200","52.92976","0.03848"
"213.34800","52.93024","0.03861"
"213.35400","52.93072","0.03878"
"213.36000","52.93125","0.03898"
"213.36600","52.93174","0.03910"
"213.37200","52.93221","0.03920"
"213.37800","52.93269","0.03934"
"213.38400","52.93317","0.03949"
"213.39000","52.93371","0.03959"
"213.39600","52.93419","0.03967"
"213.40200","52.93466","0.03971"
"213.40800","52.93520","0.03962"
"213.41400","52.93568","0.03957"
"213.42000","52.93616","0.03959"
"213.42600","52.93670","0.03965"
"213.43200","52.93718","0.03967"
"213.43800","52.93772","0.03972"
"213.44400","52.93819","0.03981"
"213.45000","52.93872","0.03975"
"213.45600","52.93921","0.03962"
"213.46200","52.93969","0.03953"
"213.46800","52.94023","0.03960"
"213.47400","52.94070","0.03973"
"213.48000","52.94118","0.03985"
"213.48600","52.94166","0.03990"
"213.49200","52.94220","0.03988"
"213.49800","52.94267","0.03980"
"213.50400","52.94321","0.03965"
"213.51000","52.94370","0.03940"
"213.51600","52.94417","0.03916"
"213.52200","52.94471","0.03909"
"213.52800","52.94519","0.03931"
"213.53400","52.94567","0.03957"
"213.54000","52.94621","0.03974"
"213.54600","52.94668","0.03983"
"213.55200","52.94716","0.03990"
"213.55800","52.94764","0.03987"
"213.56400","52.94818","0.04001"
"213.57000","52.94865","0.04001"
"213.57600","52.94919","0.03989"
"213.58200","52.94967","0.03990"
"213.58800","52.95015","0.04016"
"213.59400","52.95068","0.04041"
"213.60000","52.95116","0.04057"
"213.60600","52.95164","0.04069"
"213.61200","52.95219","0.04069"
"213.61800","52.95266","0.04060"
"213.62400","52.95319","0.04049"
"213.63000","52.95368","0.04027"
"213.63600","52.95422","0.03997"
"213.64200","52.95470","0.03981"
"213.64800","52.95523","0.03965"
"213.65400","52.95571","0.03958"
"213.66000","52.95619","0.03961"
"213.66600","52.95672","0.03960"
"213.67200","52.95720","0.03950"
"213.67800","52.95768","0.03953"
"213.68400","52.95823","0.03964"
"213.69000","52.95870","0.03965"
"213.69600","52.95923","0.03961"
"213.70200","52.95971","0.03954"
"213.70800","52.96019","0.03961"
"213.71400","52.96074","0.03969"
"213.72000","52.96121","0.03977"
"213.72600","52.96175","0.03994"
"213.73200","52.96223","0.04000"
"213.73800","52.96276","0.04006"
"213.74400","52.96324","0.04013"
"213.75000","52.96378","0.04016"
"213.75600","52.96426","0.04009"
"213.76200","52.96474","0.04012"
"213.76800","52.96528","0.04022"
"213.77400","52.96575","0.04015"
"213.78000","52.96623","0.04004"
"213.78600","52.96677","0.04001"
"213.79200","52.96725","0.04008"
"213.79800","52.96773","0.04013"
"213.80400","52.96826","0.04014"
"213.81000","52.96874","0.04019"
"213.81600","52.96922","0.04019"
"213.82200","52.96970","0.04020"
"213.82800","52.97024","0.04012"
"213.83400","52.97072","0.04003"
"213.84000","52.97119","0.04003"
"213.84600","52.97173","0.03996"
"213.85200","52.97221","0.03986"
"213.85800","52.97275","0.03980"
"213.86400","52.97322","0.03972"
"213.87000","52.97371","0.03952"
"213.87600","52.97424","0.03946"
"213.88200","52.97472","0.03955"
"213.88800","52.97520","0.03966"
"213.89400","52.97573","0.03979"
"213.90000","52.97622","0.03985"
"213.90600","52.97670","0.03988"
"213.91200","52.97723","0.03994"
"213.91800","52.97771","0.03999"
"213.92400","52.97819","0.04013"
"213.93000","52.97873","0.04026"
"213.93600","52.97921","0.04027"
"213.94200","52.97968","0.04025"
"213.94800","52.98022","0.04021"
"213.95400","52.98070","0.04014"
"213.96000","52.98124","0.04025"
"213.96600","52.98172","0.04031"
"213.97200","52.98220","0.04028"
"213.97800","52.98273","0.04029"
"213.98400","52.98321","0.04034"
"213.99000","52.98369","0.04045"
"213.99600","52.98417","0.04049"
"214.00200","52.98471","0.04048"
"214.00800","52.98518","0.04051"
"214.01400","52.98566","0.04041"
"214.02000","52.98620","0.04030"
"214.02600","52.98668","0.04020"
"214.03200","52.98716","0.04022"
"214.03800","52.98764","0.04031"
"214.04400","52.98817","0.04048"
"214.05000","52.98866","0.04057"
"214.05600","52.98913","0.04055"
"214.06200","52.98967","0.04054"
"214.06800","52.99015","0.04064"
"214.07400","52.99063","0.04076"
"214.08000","52.99117","0.04081"
"214.08600","52.99164","0.04084"
"214.09200","52.99212","0.04084"
"214.09800","52.99266","0.04096"
"214.10400","52.99314","0.04103"
"214.11000","52.99361","0.04096"
"214.11600","52.99409","0.04092"
"214.12200","52.99464","0.04102"
"214.12800","52.99511","0.04127"
"214.13400","52.99565","0.04141"
"214.14000","52.99613","0.04143"
"214.14600","52.99667","0.04137"
"214.15200","52.99714","0.04127"
"214.15800","52.99768","0.04122"
"214.16400","52.99816","0.04119"
"214.17000","52.99870","0.04111"
"214.17600","52.99918","0.04098"
"214.18200","52.99971","0.04092"
"214.18800","53.00019","0.04101"
"214.19400","53.00068","0.04121"
"214.20000","53.00121","0.04129"
"214.20600","53.00169","0.04135"
"214.21200","53.00216","0.04125"
"214.21800","53.00270","0.04116"
"214.22400","53.00319","0.04107"
"214.23000","53.00372","0.04102"
"214.23600","53.00420","0.04101"
"214.24200","53.00468","0.04113"
"214.24800","53.00522","0.04124"
"214.25400","53.00570","0.04134"
"214.26000","53.00617","0.04141"
"214.26600","53.00671","0.04141"
"214.27200","53.00719","0.04140"
"214.27800","53.00773","0.04142"
"214.28400","53.00820","0.04147"
"214.29000","53.00874","0.04149"
"214.29600","53.00922","0.04155"
"214.30200","53.00976","0.04155"
"214.30800","53.01024","0.04144"
"214.31400","53.01077","0.04125"
"214.32000","53.01125","0.04111"
"214.32600","53.01173","0.04101"
"214.33200","53.01228","0.04097"
"214.33800","53.01275","0.04093"
"214.34400","53.01323","0.04093"
"214.35000","53.01371","0.04103"
"214.35600","53.01424","0.04102"
"214.36200","53.01472","0.04106"
"214.36800","53.01520","0.04114"
"214.37400","53.01568","0.04111"
"214.38000","53.01622","0.04110"
"214.38600","53.01669","0.04107"
"214.39200","53.01718","0.04108"
"214.39800","53.01771","0.04108"
"214.40400","53.01818","0.04100"
"214.41000","53.01873","0.04097"
"214.41600","53.01921","0.04098"
"214.42200","53.01975","0.04102"
"214.42800","53.02023","0.04107"
"214.43400","53.02076","0.04112"
"214.44000","53.02124","0.04115"
"214.44600","53.02178","0.04110"
"214.45200","53.02226","0.04098"
"214.45800","53.02273","0.04086"
"214.46400","53.02327","0.04075"
"214.47000","53.02375","0.04081"
"214.47600","53.02422","0.04090"
"214.48200","53.02470","0.04105"
"214.48800","53.02518","0.04110"
"214.49400","53.02573","0.04114"
"214.50000","53.02620","0.04113"
"214.50600","53.02668","0.04106"
"214.51200","53.02722","0.04088"
"214.51800","53.02770","0.04070"
"214.52400","53.02818","0.04061"
"214.53000","53.02865","0.04056"
"214.53600","53.02914","0.04052"
"214.54200","53.02967","0.04052"
"214.54800","53.03014","0.04060"
"214.55400","53.03062","0.04070"
"214.56000","53.03117","0.04080"
"214.56600","53.03165","0.04091"
"214.57200","53.03212","0.04105"
"214.57800","53.03265","0.04104"
"214.58400","53.03314","0.04090"
"214.59000","53.03368","0.04075"
"214.59600","53.03416","0.04067"
"214.60200","53.03463","0.04058"
"214.60800","53.03517","0.04057"
"214.61400","53.03565","0.04060"
"214.62000","53.03613","0.04066"
"214.62600","53.03666","0.04084"
"214.63200","53.03714","0.04107"
"214.63800","53.03762","0.04138"
"214.64400","53.03810","0.04152"
"214.65000","53.03858","0.04158"
"214.65600","53.03912","0.04155"
"214.66200","53.03960","0.04157"
"214.66800","53.04007","0.04166"
"214.67400","53.04061","0.04164"
"214.68000","53.04109","0.04151"
"214.68600","53.04157","0.04139"
"214.69200","53.04210","0.04137"
"214.69800","53.04258","0.04137"
"214.70400","53.04313","0.04136"
"214.71000","53.04366","0.04131"
"214.71600","53.04414","0.04130"
"214.72200","53.04467","0.04141"
"214.72800","53.04521","0.04153"
"214.73400","53.04575","0.04157"
"214.74000","53.04623","0.04158"
"214.74600","53.04671","0.04159"
"214.75200","53.04725","0.04167"
"214.75800","53.04773","0.04174"
"214.76400","53.04826","0.04180"
"214.77000","53.04874","0.04189"
"214.77600","53.04922","0.04189"
"214.78200","53.04970","0.04184"
