End date,"12/26/2016"
Specimen label,"11BG_81_1"
Maximum Load,"0.25816",N

Time,Extension,Load
(s),(mm),(N)
"4.82400","0.40220","0.00332"
"4.83000","0.40268","0.00326"
"4.83600","0.40322","0.00324"
"4.84200","0.40370","0.00329"
"4.84800","0.40424","0.00340"
"4.85400","0.40472","0.00351"
"4.86000","0.40519","0.00355"
"4.86600","0.40573","0.00361"
"4.87200","0.40621","0.00371"
"4.87800","0.40675","0.00373"
"4.88400","0.40723","0.00376"
"4.89000","0.40776","0.00387"
"4.89600","0.40824","0.00387"
"4.90200","0.40872","0.00386"
"4.90800","0.40920","0.00391"
"4.91400","0.40974","0.00387"
"4.92000","0.41022","0.00387"
"4.92600","0.41069","0.00391"
"4.93200","0.41117","0.00394"
"4.93800","0.41171","0.00387"
"4.94400","0.41219","0.00370"
"4.95000","0.41267","0.00353"
"4.95600","0.41315","0.00345"
"4.96200","0.41368","0.00340"
"4.96800","0.41416","0.00341"
"4.97400","0.41464","0.00353"
"4.98000","0.41518","0.00349"
"4.98600","0.41566","0.00339"
"4.99200","0.41619","0.00330"
"4.99800","0.41667","0.00327"
"5.00400","0.41715","0.00339"
"5.01000","0.41769","0.00350"
"5.01600","0.41817","0.00361"
"5.02200","0.41871","0.00378"
"5.02800","0.41918","0.00380"
"5.03400","0.41972","0.00375"
"5.04000","0.42020","0.00378"
"5.04600","0.42068","0.00381"
"5.05200","0.42122","0.00383"
"5.05800","0.42170","0.00383"
"5.06400","0.42217","0.00378"
"5.07000","0.42265","0.00381"
"5.07600","0.42319","0.00374"
"5.08200","0.42367","0.00363"
"5.08800","0.42415","0.00356"
"5.09400","0.42463","0.00339"
"5.10000","0.42516","0.00326"
"5.10600","0.42564","0.00327"
"5.11200","0.42612","0.00336"
"5.11800","0.42666","0.00359"
"5.12400","0.42714","0.00390"
"5.13000","0.42767","0.00402"
"5.13600","0.42815","0.00392"
"5.14200","0.42869","0.00373"
"5.14800","0.42917","0.00357"
"5.15400","0.42971","0.00358"
"5.16000","0.43019","0.00357"
"5.16600","0.43072","0.00356"
"5.17200","0.43120","0.00353"
"5.17800","0.43168","0.00354"
"5.18400","0.43222","0.00357"
"5.19000","0.43270","0.00364"
"5.19600","0.43323","0.00370"
"5.20200","0.43371","0.00391"
"5.20800","0.43419","0.00407"
"5.21400","0.43467","0.00402"
"5.22000","0.43521","0.00384"
"5.22600","0.43569","0.00368"
"5.23200","0.43622","0.00356"
"5.23800","0.43670","0.00348"
"5.24400","0.43718","0.00346"
"5.25000","0.43772","0.00350"
"5.25600","0.43820","0.00366"
"5.26200","0.43868","0.00367"
"5.26800","0.43921","0.00372"
"5.27400","0.43969","0.00374"
"5.28000","0.44023","0.00369"
"5.28600","0.44071","0.00375"
"5.29200","0.44125","0.00375"
"5.29800","0.44173","0.00375"
"5.30400","0.44220","0.00379"
"5.31000","0.44274","0.00371"
"5.31600","0.44322","0.00351"
"5.32200","0.44376","0.00349"
"5.32800","0.44424","0.00344"
"5.33400","0.44471","0.00340"
"5.34000","0.44519","0.00341"
"5.34600","0.44573","0.00349"
"5.35200","0.44621","0.00358"
"5.35800","0.44669","0.00361"
"5.36400","0.44723","0.00358"
"5.37000","0.44770","0.00363"
"5.37600","0.44824","0.00362"
"5.38200","0.44872","0.00354"
"5.38800","0.44920","0.00347"
"5.39400","0.44974","0.00329"
"5.40000","0.45022","0.00323"
"5.40600","0.45069","0.00333"
"5.41200","0.45123","0.00342"
"5.41800","0.45171","0.00340"
"5.42400","0.45225","0.00335"
"5.43000","0.45273","0.00328"
"5.43600","0.45326","0.00331"
"5.44200","0.45374","0.00346"
"5.44800","0.45428","0.00356"
"5.45400","0.45476","0.00374"
"5.46000","0.45524","0.00381"
"5.46600","0.45578","0.00392"
"5.47200","0.45625","0.00408"
"5.47800","0.45673","0.00411"
"5.48400","0.45727","0.00413"
"5.49000","0.45775","0.00416"
"5.49600","0.45823","0.00415"
"5.50200","0.45871","0.00414"
"5.50800","0.45918","0.00403"
"5.51400","0.45972","0.00390"
"5.52000","0.46020","0.00397"
"5.52600","0.46068","0.00407"
"5.53200","0.46116","0.00404"
"5.53800","0.46169","0.00395"
"5.54400","0.46217","0.00371"
"5.55000","0.46265","0.00353"
"5.55600","0.46313","0.00334"
"5.56200","0.46367","0.00315"
"5.56800","0.46415","0.00311"
"5.57400","0.46468","0.00319"
"5.58000","0.46516","0.00326"
"5.58600","0.46570","0.00327"
"5.59200","0.46618","0.00331"
"5.59800","0.46672","0.00332"
"5.60400","0.46720","0.00338"
"5.61000","0.46767","0.00339"
"5.61600","0.46815","0.00336"
"5.62200","0.46869","0.00326"
"5.62800","0.46917","0.00316"
"5.63400","0.46965","0.00315"
"5.64000","0.47018","0.00332"
"5.64600","0.47066","0.00346"
"5.65200","0.47114","0.00349"
"5.65800","0.47168","0.00353"
"5.66400","0.47216","0.00357"
"5.67000","0.47264","0.00380"
"5.67600","0.47317","0.00394"
"5.68200","0.47365","0.00393"
"5.68800","0.47419","0.00392"
"5.69400","0.47467","0.00374"
"5.70000","0.47521","0.00365"
"5.70600","0.47569","0.00360"
"5.71200","0.47622","0.00352"
"5.71800","0.47670","0.00349"
"5.72400","0.47724","0.00349"
"5.73000","0.47772","0.00360"
"5.73600","0.47826","0.00375"
"5.74200","0.47873","0.00376"
"5.74800","0.47921","0.00372"
"5.75400","0.47975","0.00365"
"5.76000","0.48023","0.00358"
"5.76600","0.48077","0.00359"
"5.77200","0.48125","0.00381"
"5.77800","0.48172","0.00393"
"5.78400","0.48226","0.00393"
"5.79000","0.48274","0.00396"
"5.79600","0.48322","0.00387"
"5.80200","0.48376","0.00382"
"5.80800","0.48424","0.00376"
"5.81400","0.48471","0.00365"
"5.82000","0.48519","0.00361"
"5.82600","0.48567","0.00352"
"5.83200","0.48621","0.00346"
"5.83800","0.48669","0.00361"
"5.84400","0.48722","0.00374"
"5.85000","0.48770","0.00391"
"5.85600","0.48824","0.00400"
"5.86200","0.48872","0.00403"
"5.86800","0.48926","0.00403"
"5.87400","0.48974","0.00400"
"5.88000","0.49027","0.00389"
"5.88600","0.49075","0.00383"
"5.89200","0.49123","0.00370"
"5.89800","0.49177","0.00364"
"5.90400","0.49225","0.00368"
"5.91000","0.49273","0.00364"
"5.91600","0.49326","0.00356"
"5.92200","0.49374","0.00359"
"5.92800","0.49422","0.00361"
"5.93400","0.49476","0.00368"
"5.94000","0.49524","0.00379"
"5.94600","0.49572","0.00386"
"5.95200","0.49619","0.00394"
"5.95800","0.49667","0.00400"
"5.96400","0.49721","0.00395"
"5.97000","0.49769","0.00399"
"5.97600","0.49817","0.00399"
"5.98200","0.49870","0.00394"
"5.98800","0.49918","0.00395"
"5.99400","0.49966","0.00395"
"6.00000","0.50020","0.00405"
"6.00600","0.50074","0.00410"
"6.01200","0.50122","0.00395"
"6.01800","0.50169","0.00377"
"6.02400","0.50223","0.00370"
"6.03000","0.50271","0.00360"
"6.03600","0.50319","0.00361"
"6.04200","0.50373","0.00371"
"6.04800","0.50421","0.00375"
"6.05400","0.50468","0.00383"
"6.06000","0.50516","0.00388"
"6.06600","0.50570","0.00390"
"6.07200","0.50618","0.00389"
"6.07800","0.50672","0.00377"
"6.08400","0.50719","0.00370"
"6.09000","0.50767","0.00369"
"6.09600","0.50821","0.00363"
"6.10200","0.50869","0.00376"
"6.10800","0.50917","0.00401"
"6.11400","0.50965","0.00416"
"6.12000","0.51018","0.00421"
"6.12600","0.51066","0.00419"
"6.13200","0.51114","0.00402"
"6.13800","0.51168","0.00390"
"6.14400","0.51216","0.00384"
"6.15000","0.51264","0.00401"
"6.15600","0.51317","0.00437"
"6.16200","0.51365","0.00450"
"6.16800","0.51413","0.00451"
"6.17400","0.51467","0.00441"
"6.18000","0.51515","0.00418"
"6.18600","0.51568","0.00398"
"6.19200","0.51616","0.00385"
"6.19800","0.51664","0.00372"
"6.20400","0.51718","0.00371"
"6.21000","0.51766","0.00370"
"6.21600","0.51820","0.00374"
"6.22200","0.51867","0.00393"
"6.22800","0.51921","0.00412"
"6.23400","0.51969","0.00430"
"6.24000","0.52017","0.00431"
"6.24600","0.52071","0.00433"
"6.25200","0.52119","0.00422"
"6.25800","0.52172","0.00416"
"6.26400","0.52220","0.00415"
"6.27000","0.52268","0.00425"
"6.27600","0.52322","0.00432"
"6.28200","0.52370","0.00421"
"6.28800","0.52417","0.00410"
"6.29400","0.52471","0.00380"
"6.30000","0.52519","0.00357"
"6.30600","0.52573","0.00353"
"6.31200","0.52621","0.00349"
"6.31800","0.52675","0.00351"
"6.32400","0.52722","0.00359"
"6.33000","0.52776","0.00378"
"6.33600","0.52824","0.00408"
"6.34200","0.52872","0.00415"
"6.34800","0.52926","0.00410"
"6.35400","0.52974","0.00412"
"6.36000","0.53021","0.00404"
"6.36600","0.53069","0.00389"
"6.37200","0.53123","0.00390"
"6.37800","0.53171","0.00397"
"6.38400","0.53225","0.00400"
"6.39000","0.53272","0.00409"
"6.39600","0.53320","0.00400"
"6.40200","0.53368","0.00391"
"6.40800","0.53422","0.00385"
"6.41400","0.53470","0.00378"
"6.42000","0.53518","0.00391"
"6.42600","0.53571","0.00399"
"6.43200","0.53619","0.00402"
"6.43800","0.53667","0.00410"
"6.44400","0.53721","0.00423"
"6.45000","0.53769","0.00436"
"6.45600","0.53823","0.00447"
"6.46200","0.53870","0.00453"
"6.46800","0.53918","0.00459"
"6.47400","0.53972","0.00460"
"6.48000","0.54020","0.00447"
"6.48600","0.54068","0.00441"
"6.49200","0.54121","0.00427"
"6.49800","0.54169","0.00410"
"6.50400","0.54217","0.00413"
"6.51000","0.54271","0.00415"
"6.51600","0.54319","0.00417"
"6.52200","0.54373","0.00431"
"6.52800","0.54420","0.00443"
"6.53400","0.54474","0.00442"
"6.54000","0.54522","0.00438"
"6.54600","0.54570","0.00424"
"6.55200","0.54618","0.00416"
"6.55800","0.54672","0.00411"
"6.56400","0.54719","0.00411"
"6.57000","0.54767","0.00433"
"6.57600","0.54815","0.00441"
"6.58200","0.54869","0.00429"
"6.58800","0.54917","0.00408"
"6.59400","0.54965","0.00397"
"6.60000","0.55018","0.00389"
"6.60600","0.55066","0.00392"
"6.61200","0.55114","0.00394"
"6.61800","0.55162","0.00400"
"6.62400","0.55216","0.00409"
"6.63000","0.55263","0.00415"
"6.63600","0.55311","0.00419"
"6.64200","0.55365","0.00427"
"6.64800","0.55413","0.00423"
"6.65400","0.55467","0.00421"
"6.66000","0.55515","0.00406"
"6.66600","0.55562","0.00390"
"6.67200","0.55616","0.00382"
"6.67800","0.55664","0.00364"
"6.68400","0.55712","0.00349"
"6.69000","0.55760","0.00345"
"6.69600","0.55814","0.00348"
"6.70200","0.55861","0.00364"
"6.70800","0.55909","0.00380"
"6.71400","0.55963","0.00388"
"6.72000","0.56011","0.00410"
"6.72600","0.56065","0.00426"
"6.73200","0.56118","0.00430"
"6.73800","0.56166","0.00433"
"6.74400","0.56220","0.00412"
"6.75000","0.56268","0.00387"
"6.75600","0.56322","0.00375"
"6.76200","0.56370","0.00370"
"6.76800","0.56417","0.00383"
"6.77400","0.56471","0.00397"
"6.78000","0.56519","0.00400"
"6.78600","0.56567","0.00407"
"6.79200","0.56621","0.00405"
"6.79800","0.56669","0.00392"
"6.80400","0.56722","0.00393"
"6.81000","0.56770","0.00401"
"6.81600","0.56824","0.00401"
"6.82200","0.56872","0.00402"
"6.82800","0.56920","0.00395"
"6.83400","0.56973","0.00391"
"6.84000","0.57021","0.00383"
"6.84600","0.57069","0.00367"
"6.85200","0.57123","0.00358"
"6.85800","0.57171","0.00358"
"6.86400","0.57225","0.00366"
"6.87000","0.57272","0.00386"
"6.87600","0.57326","0.00397"
"6.88200","0.57374","0.00394"
"6.88800","0.57428","0.00398"
"6.89400","0.57476","0.00391"
"6.90000","0.57524","0.00382"
"6.90600","0.57577","0.00391"
"6.91200","0.57625","0.00397"
"6.91800","0.57673","0.00393"
"6.92400","0.57721","0.00384"
"6.93000","0.57775","0.00376"
"6.93600","0.57822","0.00374"
"6.94200","0.57870","0.00362"
"6.94800","0.57924","0.00361"
"6.95400","0.57972","0.00369"
"6.96000","0.58020","0.00372"
"6.96600","0.58074","0.00384"
"6.97200","0.58121","0.00400"
"6.97800","0.58175","0.00397"
"6.98400","0.58223","0.00382"
"6.99000","0.58271","0.00364"
"6.99600","0.58325","0.00349"
"7.00200","0.58373","0.00345"
"7.00800","0.58426","0.00355"
"7.01400","0.58474","0.00365"
"7.02000","0.58528","0.00381"
"7.02600","0.58576","0.00390"
"7.03200","0.58624","0.00394"
"7.03800","0.58677","0.00401"
"7.04400","0.58725","0.00397"
"7.05000","0.58773","0.00392"
"7.05600","0.58827","0.00391"
"7.06200","0.58875","0.00390"
"7.06800","0.58923","0.00388"
"7.07400","0.58970","0.00395"
"7.08000","0.59024","0.00400"
"7.08600","0.59072","0.00420"
"7.09200","0.59120","0.00427"
"7.09800","0.59168","0.00417"
"7.10400","0.59216","0.00406"
"7.11000","0.59269","0.00387"
"7.11600","0.59317","0.00364"
"7.12200","0.59365","0.00353"
"7.12800","0.59413","0.00350"
"7.13400","0.59467","0.00360"
"7.14000","0.59515","0.00379"
"7.14600","0.59568","0.00390"
"7.15200","0.59616","0.00406"
"7.15800","0.59670","0.00412"
"7.16400","0.59718","0.00401"
"7.17000","0.59772","0.00407"
"7.17600","0.59819","0.00399"
"7.18200","0.59867","0.00385"
"7.18800","0.59915","0.00367"
"7.19400","0.59969","0.00358"
"7.20000","0.60017","0.00357"
"7.20600","0.60065","0.00368"
"7.21200","0.60112","0.00367"
"7.21800","0.60166","0.00368"
"7.22400","0.60214","0.00360"
"7.23000","0.60262","0.00355"
"7.23600","0.60310","0.00359"
"7.24200","0.60358","0.00362"
"7.24800","0.60411","0.00367"
"7.25400","0.60459","0.00387"
"7.26000","0.60513","0.00395"
"7.26600","0.60561","0.00386"
"7.27200","0.60609","0.00386"
"7.27800","0.60662","0.00384"
"7.28400","0.60716","0.00379"
"7.29000","0.60764","0.00370"
"7.29600","0.60818","0.00352"
"7.30200","0.60872","0.00352"
"7.30800","0.60920","0.00368"
"7.31400","0.60973","0.00382"
"7.32000","0.61021","0.00397"
"7.32600","0.61075","0.00405"
"7.33200","0.61123","0.00402"
"7.33800","0.61171","0.00411"
"7.34400","0.61224","0.00410"
"7.35000","0.61272","0.00401"
"7.35600","0.61320","0.00397"
"7.36200","0.61374","0.00390"
"7.36800","0.61422","0.00397"
"7.37400","0.61476","0.00415"
"7.38000","0.61523","0.00414"
"7.38600","0.61571","0.00407"
"7.39200","0.61625","0.00389"
"7.39800","0.61673","0.00375"
"7.40400","0.61721","0.00369"
"7.41000","0.61775","0.00372"
"7.41600","0.61822","0.00373"
"7.42200","0.61876","0.00378"
"7.42800","0.61924","0.00378"
"7.43400","0.61972","0.00376"
"7.44000","0.62026","0.00378"
"7.44600","0.62079","0.00368"
"7.45200","0.62127","0.00356"
"7.45800","0.62175","0.00354"
"7.46400","0.62229","0.00347"
"7.47000","0.62277","0.00360"
"7.47600","0.62325","0.00374"
"7.48200","0.62372","0.00380"
"7.48800","0.62420","0.00389"
"7.49400","0.62474","0.00388"
"7.50000","0.62522","0.00388"
"7.50600","0.62570","0.00390"
"7.51200","0.62624","0.00389"
"7.51800","0.62671","0.00390"
"7.52400","0.62725","0.00383"
"7.53000","0.62773","0.00380"
"7.53600","0.62821","0.00389"
"7.54200","0.62875","0.00398"
"7.54800","0.62923","0.00398"
"7.55400","0.62970","0.00409"
"7.56000","0.63024","0.00409"
"7.56600","0.63072","0.00399"
"7.57200","0.63120","0.00398"
"7.57800","0.63174","0.00397"
"7.58400","0.63221","0.00380"
"7.59000","0.63275","0.00368"
"7.59600","0.63323","0.00360"
"7.60200","0.63377","0.00355"
"7.60800","0.63425","0.00367"
"7.61400","0.63473","0.00373"
"7.62000","0.63526","0.00385"
"7.62600","0.63574","0.00397"
"7.63200","0.63622","0.00402"
"7.63800","0.63670","0.00402"
"7.64400","0.63724","0.00404"
"7.65000","0.63772","0.00417"
"7.65600","0.63819","0.00432"
"7.66200","0.63873","0.00440"
"7.66800","0.63921","0.00446"
"7.67400","0.63969","0.00445"
"7.68000","0.64023","0.00427"
"7.68600","0.64070","0.00416"
"7.69200","0.64118","0.00407"
"7.69800","0.64172","0.00391"
"7.70400","0.64220","0.00388"
"7.71000","0.64268","0.00390"
"7.71600","0.64322","0.00395"
"7.72200","0.64369","0.00404"
"7.72800","0.64417","0.00399"
"7.73400","0.64471","0.00400"
"7.74000","0.64519","0.00401"
"7.74600","0.64567","0.00385"
"7.75200","0.64615","0.00379"
"7.75800","0.64662","0.00375"
"7.76400","0.64716","0.00369"
"7.77000","0.64764","0.00380"
"7.77600","0.64812","0.00391"
"7.78200","0.64866","0.00398"
"7.78800","0.64913","0.00402"
"7.79400","0.64967","0.00391"
"7.80000","0.65015","0.00385"
"7.80600","0.65063","0.00398"
"7.81200","0.65117","0.00397"
"7.81800","0.65165","0.00398"
"7.82400","0.65218","0.00404"
"7.83000","0.65266","0.00414"
"7.83600","0.65320","0.00429"
"7.84200","0.65368","0.00437"
"7.84800","0.65416","0.00437"
"7.85400","0.65470","0.00438"
"7.86000","0.65517","0.00432"
"7.86600","0.65571","0.00426"
"7.87200","0.65619","0.00423"
"7.87800","0.65673","0.00412"
"7.88400","0.65721","0.00397"
"7.89000","0.65774","0.00390"
"7.89600","0.65822","0.00378"
"7.90200","0.65870","0.00380"
"7.90800","0.65924","0.00384"
"7.91400","0.65972","0.00382"
"7.92000","0.66020","0.00388"
"7.92600","0.66073","0.00401"
"7.93200","0.66121","0.00409"
"7.93800","0.66175","0.00433"
"7.94400","0.66223","0.00445"
"7.95000","0.66277","0.00446"
"7.95600","0.66325","0.00447"
"7.96200","0.66372","0.00435"
"7.96800","0.66426","0.00427"
"7.97400","0.66474","0.00415"
"7.98000","0.66522","0.00399"
"7.98600","0.66570","0.00396"
"7.99200","0.66623","0.00398"
"7.99800","0.66671","0.00389"
"8.00400","0.66719","0.00387"
"8.01000","0.66773","0.00390"
"8.01600","0.66821","0.00397"
"8.02200","0.66875","0.00406"
"8.02800","0.66922","0.00406"
"8.03400","0.66976","0.00404"
"8.04000","0.67024","0.00411"
"8.04600","0.67072","0.00408"
"8.05200","0.67120","0.00408"
"8.05800","0.67174","0.00418"
"8.06400","0.67221","0.00425"
"8.07000","0.67269","0.00436"
"8.07600","0.67323","0.00441"
"8.08200","0.67371","0.00436"
"8.08800","0.67419","0.00435"
"8.09400","0.67472","0.00438"
"8.10000","0.67520","0.00435"
"8.10600","0.67574","0.00430"
"8.11200","0.67622","0.00424"
"8.11800","0.67670","0.00418"
"8.12400","0.67718","0.00420"
"8.13000","0.67771","0.00421"
"8.13600","0.67819","0.00419"
"8.14200","0.67867","0.00419"
"8.14800","0.67921","0.00422"
"8.15400","0.67969","0.00428"
"8.16000","0.68017","0.00425"
"8.16600","0.68070","0.00420"
"8.17200","0.68124","0.00418"
"8.17800","0.68172","0.00411"
"8.18400","0.68226","0.00404"
"8.19000","0.68274","0.00401"
"8.19600","0.68322","0.00384"
"8.20200","0.68369","0.00381"
"8.20800","0.68417","0.00393"
"8.21400","0.68471","0.00390"
"8.22000","0.68519","0.00399"
"8.22600","0.68567","0.00416"
"8.23200","0.68620","0.00432"
"8.23800","0.68668","0.00445"
"8.24400","0.68716","0.00438"
"8.25000","0.68770","0.00434"
"8.25600","0.68818","0.00430"
"8.26200","0.68866","0.00424"
"8.26800","0.68913","0.00424"
"8.27400","0.68967","0.00438"
"8.28000","0.69015","0.00443"
"8.28600","0.69063","0.00457"
"8.29200","0.69117","0.00466"
"8.29800","0.69165","0.00455"
"8.30400","0.69212","0.00448"
"8.31000","0.69266","0.00442"
"8.31600","0.69314","0.00432"
"8.32200","0.69368","0.00426"
"8.32800","0.69416","0.00419"
"8.33400","0.69469","0.00422"
"8.34000","0.69517","0.00426"
"8.34600","0.69565","0.00426"
"8.35200","0.69619","0.00437"
"8.35800","0.69667","0.00454"
"8.36400","0.69715","0.00457"
"8.37000","0.69762","0.00452"
"8.37600","0.69816","0.00439"
"8.38200","0.69864","0.00437"
"8.38800","0.69912","0.00443"
"8.39400","0.69966","0.00435"
"8.40000","0.70014","0.00430"
"8.40600","0.70067","0.00442"
"8.41200","0.70115","0.00446"
"8.41800","0.70163","0.00440"
"8.42400","0.70217","0.00439"
"8.43000","0.70265","0.00438"
"8.43600","0.70318","0.00442"
"8.44200","0.70366","0.00442"
"8.44800","0.70420","0.00431"
"8.45400","0.70468","0.00425"
"8.46000","0.70522","0.00419"
"8.46600","0.70576","0.00411"
"8.47200","0.70623","0.00408"
"8.47800","0.70677","0.00409"
"8.48400","0.70725","0.00409"
"8.49000","0.70773","0.00412"
"8.49600","0.70821","0.00405"
"8.50200","0.70875","0.00411"
"8.50800","0.70922","0.00419"
"8.51400","0.70970","0.00415"
"8.52000","0.71018","0.00416"
"8.52600","0.71072","0.00410"
"8.53200","0.71120","0.00400"
"8.53800","0.71167","0.00391"
"8.54400","0.71221","0.00384"
"8.55000","0.71269","0.00389"
"8.55600","0.71317","0.00392"
"8.56200","0.71371","0.00397"
"8.56800","0.71419","0.00411"
"8.57400","0.71472","0.00414"
"8.58000","0.71520","0.00401"
"8.58600","0.71574","0.00404"
"8.59200","0.71622","0.00410"
"8.59800","0.71676","0.00415"
"8.60400","0.71724","0.00420"
"8.61000","0.71771","0.00418"
"8.61600","0.71825","0.00406"
"8.62200","0.71873","0.00413"
"8.62800","0.71921","0.00416"
"8.63400","0.71969","0.00412"
"8.64000","0.72022","0.00414"
"8.64600","0.72070","0.00401"
"8.65200","0.72118","0.00396"
"8.65800","0.72172","0.00395"
"8.66400","0.72220","0.00379"
"8.67000","0.72268","0.00374"
"8.67600","0.72315","0.00376"
"8.68200","0.72369","0.00376"
"8.68800","0.72417","0.00380"
"8.69400","0.72465","0.00375"
"8.70000","0.72519","0.00379"
"8.70600","0.72567","0.00400"
"8.71200","0.72620","0.00414"
"8.71800","0.72668","0.00423"
"8.72400","0.72716","0.00429"
"8.73000","0.72770","0.00422"
"8.73600","0.72818","0.00411"
"8.74200","0.72871","0.00403"
"8.74800","0.72919","0.00388"
"8.75400","0.72967","0.00390"
"8.76000","0.73015","0.00405"
"8.76600","0.73069","0.00429"
"8.77200","0.73117","0.00448"
"8.77800","0.73164","0.00463"
"8.78400","0.73212","0.00478"
"8.79000","0.73266","0.00473"
"8.79600","0.73314","0.00453"
"8.80200","0.73362","0.00441"
"8.80800","0.73416","0.00434"
"8.81400","0.73463","0.00410"
"8.82000","0.73517","0.00384"
"8.82600","0.73565","0.00362"
"8.83200","0.73613","0.00339"
"8.83800","0.73667","0.00327"
"8.84400","0.73715","0.00324"
"8.85000","0.73762","0.00329"
"8.85600","0.73816","0.00343"
"8.86200","0.73864","0.00356"
"8.86800","0.73918","0.00375"
"8.87400","0.73972","0.00389"
"8.88000","0.74019","0.00389"
"8.88600","0.74073","0.00396"
"8.89200","0.74121","0.00399"
"8.89800","0.74175","0.00389"
"8.90400","0.74223","0.00397"
"8.91000","0.74271","0.00402"
"8.91600","0.74324","0.00410"
"8.92200","0.74372","0.00430"
"8.92800","0.74420","0.00444"
"8.93400","0.74468","0.00451"
"8.94000","0.74522","0.00450"
"8.94600","0.74570","0.00447"
"8.95200","0.74617","0.00446"
"8.95800","0.74671","0.00445"
"8.96400","0.74719","0.00449"
"8.97000","0.74773","0.00463"
"8.97600","0.74821","0.00474"
"8.98200","0.74868","0.00472"
