End date,"12/23/2016"
Specimen label,"21BG_UNK"
Maximum Load,"0.01081",N

Time,Extension,Load
(s),(mm),(N)
"76.16400","6.34720","0.00595"
"76.17000","6.34774","0.00606"
"76.17600","6.34821","0.00616"
"76.18200","6.34869","0.00623"
"76.18800","6.34917","0.00621"
"76.19400","6.34971","0.00611"
"76.20000","6.35019","0.00608"
"76.20600","6.35067","0.00604"
"76.21200","6.35120","0.00586"
"76.21800","6.35168","0.00571"
"76.22400","6.35216","0.00565"
"76.23000","6.35270","0.00547"
"76.23600","6.35318","0.00535"
"76.24200","6.35365","0.00543"
"76.24800","6.35419","0.00548"
"76.25400","6.35467","0.00557"
"76.26000","6.35521","0.00559"
"76.26600","6.35569","0.00561"
"76.27200","6.35623","0.00571"
"76.27800","6.35670","0.00574"
"76.28400","6.35724","0.00572"
"76.29000","6.35772","0.00585"
"76.29600","6.35826","0.00592"
"76.30200","6.35874","0.00599"
"76.30800","6.35921","0.00612"
"76.31400","6.35975","0.00618"
"76.32000","6.36023","0.00629"
"76.32600","6.36071","0.00634"
"76.33200","6.36119","0.00632"
"76.33800","6.36173","0.00636"
"76.34400","6.36220","0.00632"
"76.35000","6.36268","0.00626"
"76.35600","6.36322","0.00624"
"76.36200","6.36370","0.00609"
"76.36800","6.36418","0.00610"
"76.37400","6.36472","0.00614"
"76.38000","6.36519","0.00612"
"76.38600","6.36567","0.00610"
"76.39200","6.36615","0.00596"
"76.39800","6.36669","0.00582"
"76.40400","6.36717","0.00582"
"76.41000","6.36765","0.00582"
"76.41600","6.36818","0.00583"
"76.42200","6.36866","0.00584"
"76.42800","6.36914","0.00579"
"76.43400","6.36968","0.00583"
"76.44000","6.37016","0.00599"
"76.44600","6.37069","0.00613"
"76.45200","6.37117","0.00623"
"76.45800","6.37165","0.00627"
"76.46400","6.37219","0.00613"
"76.47000","6.37267","0.00599"
"76.47600","6.37315","0.00590"
"76.48200","6.37362","0.00584"
"76.48800","6.37416","0.00588"
"76.49400","6.37464","0.00593"
"76.50000","6.37512","0.00596"
"76.50600","6.37560","0.00610"
"76.51200","6.37614","0.00613"
"76.51800","6.37661","0.00617"
"76.52400","6.37709","0.00621"
"76.53000","6.37763","0.00614"
"76.53600","6.37811","0.00622"
"76.54200","6.37865","0.00633"
"76.54800","6.37912","0.00631"
"76.55400","6.37966","0.00635"
"76.56000","6.38014","0.00628"
"76.56600","6.38068","0.00622"
"76.57200","6.38116","0.00618"
"76.57800","6.38170","0.00605"
"76.58400","6.38217","0.00593"
"76.59000","6.38271","0.00602"
"76.59600","6.38319","0.00606"
"76.60200","6.38373","0.00614"
"76.60800","6.38421","0.00624"
"76.61400","6.38474","0.00632"
"76.62000","6.38522","0.00645"
"76.62600","6.38570","0.00648"
"76.63200","6.38618","0.00645"
"76.63800","6.38672","0.00646"
"76.64400","6.38720","0.00645"
"76.65000","6.38767","0.00638"
"76.65600","6.38821","0.00630"
"76.66200","6.38869","0.00615"
"76.66800","6.38923","0.00602"
"76.67400","6.38971","0.00605"
"76.68000","6.39019","0.00605"
"76.68600","6.39072","0.00618"
"76.69200","6.39120","0.00637"
"76.69800","6.39174","0.00635"
"76.70400","6.39222","0.00636"
"76.71000","6.39270","0.00633"
"76.71600","6.39324","0.00632"
"76.72200","6.39371","0.00631"
"76.72800","6.39419","0.00619"
"76.73400","6.39473","0.00613"
"76.74000","6.39521","0.00609"
"76.74600","6.39569","0.00598"
"76.75200","6.39622","0.00590"
"76.75800","6.39670","0.00591"
"76.76400","6.39724","0.00598"
"76.77000","6.39772","0.00620"
"76.77600","6.39820","0.00637"
"76.78200","6.39868","0.00644"
"76.78800","6.39921","0.00650"
"76.79400","6.39969","0.00645"
"76.80000","6.40023","0.00640"
"76.80600","6.40071","0.00636"
"76.81200","6.40125","0.00621"
"76.81800","6.40173","0.00601"
"76.82400","6.40220","0.00588"
"76.83000","6.40274","0.00578"
"76.83600","6.40322","0.00584"
"76.84200","6.40370","0.00596"
"76.84800","6.40424","0.00600"
"76.85400","6.40471","0.00614"
"76.86000","6.40519","0.00628"
"76.86600","6.40573","0.00644"
"76.87200","6.40621","0.00663"
"76.87800","6.40669","0.00665"
"76.88400","6.40717","0.00666"
"76.89000","6.40770","0.00659"
"76.89600","6.40818","0.00637"
"76.90200","6.40866","0.00621"
"76.90800","6.40920","0.00617"
"76.91400","6.40968","0.00611"
"76.92000","6.41016","0.00612"
"76.92600","6.41069","0.00615"
"76.93200","6.41117","0.00608"
"76.93800","6.41165","0.00602"
"76.94400","6.41219","0.00592"
"76.95000","6.41267","0.00596"
"76.95600","6.41315","0.00612"
"76.96200","6.41362","0.00614"
"76.96800","6.41416","0.00612"
"76.97400","6.41464","0.00626"
"76.98000","6.41512","0.00633"
"76.98600","6.41566","0.00643"
"76.99200","6.41613","0.00644"
"76.99800","6.41661","0.00631"
"77.00400","6.41715","0.00618"
"77.01000","6.41763","0.00592"
"77.01600","6.41811","0.00575"
"77.02200","6.41865","0.00573"
"77.02800","6.41912","0.00570"
"77.03400","6.41960","0.00572"
"77.04000","6.42014","0.00579"
"77.04600","6.42062","0.00579"
"77.05200","6.42110","0.00583"
"77.05800","6.42164","0.00587"
"77.06400","6.42211","0.00588"
"77.07000","6.42265","0.00596"
"77.07600","6.42313","0.00602"
"77.08200","6.42367","0.00604"
"77.08800","6.42421","0.00616"
"77.09400","6.42468","0.00616"
"77.10000","6.42516","0.00613"
"77.10600","6.42570","0.00618"
"77.11200","6.42618","0.00608"
"77.11800","6.42666","0.00607"
"77.12400","6.42720","0.00614"
"77.13000","6.42767","0.00618"
"77.13600","6.42815","0.00623"
"77.14200","6.42863","0.00623"
"77.14800","6.42917","0.00617"
"77.15400","6.42965","0.00616"
"77.16000","6.43019","0.00616"
"77.16600","6.43066","0.00611"
"77.17200","6.43120","0.00612"
"77.17800","6.43168","0.00618"
"77.18400","6.43216","0.00617"
"77.19000","6.43270","0.00614"
"77.19600","6.43317","0.00604"
"77.20200","6.43365","0.00603"
"77.20800","6.43419","0.00614"
"77.21400","6.43467","0.00608"
"77.22000","6.43521","0.00602"
"77.22600","6.43569","0.00596"
"77.23200","6.43622","0.00591"
"77.23800","6.43676","0.00600"
"77.24400","6.43724","0.00604"
"77.25000","6.43772","0.00602"
"77.25600","6.43826","0.00607"
"77.26200","6.43874","0.00599"
"77.26800","6.43921","0.00597"
"77.27400","6.43969","0.00603"
"77.28000","6.44017","0.00596"
"77.28600","6.44071","0.00590"
"77.29200","6.44119","0.00590"
"77.29800","6.44166","0.00599"
"77.30400","6.44220","0.00616"
"77.31000","6.44268","0.00629"
"77.31600","6.44316","0.00636"
"77.32200","6.44370","0.00644"
"77.32800","6.44418","0.00636"
"77.33400","6.44471","0.00633"
"77.34000","6.44519","0.00642"
"77.34600","6.44573","0.00631"
"77.35200","6.44621","0.00625"
"77.35800","6.44675","0.00630"
"77.36400","6.44723","0.00635"
"77.37000","6.44776","0.00640"
"77.37600","6.44824","0.00637"
"77.38200","6.44872","0.00635"
"77.38800","6.44926","0.00625"
"77.39400","6.44974","0.00613"
"77.40000","6.45027","0.00599"
"77.40600","6.45075","0.00599"
"77.41200","6.45123","0.00601"
"77.41800","6.45171","0.00604"
"77.42400","6.45219","0.00608"
"77.43000","6.45273","0.00609"
"77.43600","6.45320","0.00620"
"77.44200","6.45368","0.00632"
"77.44800","6.45416","0.00634"
"77.45400","6.45464","0.00628"
"77.46000","6.45518","0.00619"
"77.46600","6.45566","0.00608"
"77.47200","6.45613","0.00608"
"77.47800","6.45667","0.00601"
"77.48400","6.45715","0.00598"
"77.49000","6.45763","0.00605"
"77.49600","6.45817","0.00605"
"77.50200","6.45865","0.00611"
"77.50800","6.45918","0.00618"
"77.51400","6.45966","0.00609"
"77.52000","6.46020","0.00602"
"77.52600","6.46068","0.00598"
"77.53200","6.46116","0.00590"
"77.53800","6.46163","0.00597"
"77.54400","6.46217","0.00603"
"77.55000","6.46265","0.00600"
"77.55600","6.46313","0.00597"
"77.56200","6.46361","0.00595"
"77.56800","6.46415","0.00608"
"77.57400","6.46462","0.00620"
"77.58000","6.46510","0.00629"
"77.58600","6.46558","0.00641"
"77.59200","6.46612","0.00651"
"77.59800","6.46660","0.00655"
"77.60400","6.46708","0.00662"
"77.61000","6.46761","0.00672"
"77.61600","6.46809","0.00671"
"77.62200","6.46863","0.00668"
"77.62800","6.46917","0.00646"
"77.63400","6.46965","0.00619"
"77.64000","6.47018","0.00606"
"77.64600","6.47066","0.00592"
"77.65200","6.47120","0.00585"
"77.65800","6.47168","0.00586"
"77.66400","6.47222","0.00571"
"77.67000","6.47270","0.00565"
"77.67600","6.47323","0.00571"
"77.68200","6.47371","0.00579"
"77.68800","6.47419","0.00588"
"77.69400","6.47473","0.00587"
"77.70000","6.47521","0.00588"
"77.70600","6.47569","0.00597"
"77.71200","6.47622","0.00602"
"77.71800","6.47670","0.00599"
"77.72400","6.47724","0.00598"
"77.73000","6.47772","0.00591"
"77.73600","6.47820","0.00590"
"77.74200","6.47867","0.00580"
"77.74800","6.47921","0.00570"
"77.75400","6.47969","0.00581"
"77.76000","6.48023","0.00589"
"77.76600","6.48071","0.00586"
"77.77200","6.48125","0.00600"
"77.77800","6.48172","0.00606"
"77.78400","6.48226","0.00601"
"77.79000","6.48274","0.00596"
"77.79600","6.48328","0.00588"
"77.80200","6.48376","0.00592"
"77.80800","6.48424","0.00598"
"77.81400","6.48477","0.00595"
"77.82000","6.48525","0.00597"
"77.82600","6.48573","0.00599"
"77.83200","6.48627","0.00604"
"77.83800","6.48675","0.00622"
"77.84400","6.48722","0.00633"
"77.85000","6.48770","0.00649"
"77.85600","6.48824","0.00670"
"77.86200","6.48872","0.00664"
"77.86800","6.48920","0.00655"
"77.87400","6.48974","0.00658"
"77.88000","6.49021","0.00648"
"77.88600","6.49069","0.00642"
"77.89200","6.49123","0.00645"
"77.89800","6.49171","0.00647"
"77.90400","6.49219","0.00652"
"77.91000","6.49272","0.00655"
"77.91600","6.49320","0.00650"
"77.92200","6.49368","0.00664"
"77.92800","6.49422","0.00674"
"77.93400","6.49470","0.00677"
"77.94000","6.49524","0.00678"
"77.94600","6.49577","0.00671"
"77.95200","6.49625","0.00661"
"77.95800","6.49673","0.00652"
"77.96400","6.49727","0.00640"
"77.97000","6.49775","0.00632"
"77.97600","6.49823","0.00635"
"77.98200","6.49876","0.00621"
"77.98800","6.49924","0.00609"
"77.99400","6.49972","0.00607"
"78.00000","6.50020","0.00602"
"78.00600","6.50068","0.00599"
"78.01200","6.50116","0.00601"
"78.01800","6.50169","0.00606"
"78.02400","6.50217","0.00617"
"78.03000","6.50265","0.00620"
"78.03600","6.50313","0.00633"
"78.04200","6.50367","0.00641"
"78.04800","6.50415","0.00641"
"78.05400","6.50468","0.00642"
"78.06000","6.50516","0.00642"
"78.06600","6.50564","0.00633"
"78.07200","6.50618","0.00631"
"78.07800","6.50666","0.00622"
"78.08400","6.50719","0.00611"
"78.09000","6.50767","0.00613"
"78.09600","6.50821","0.00618"
"78.10200","6.50869","0.00631"
"78.10800","6.50917","0.00641"
"78.11400","6.50971","0.00634"
"78.12000","6.51018","0.00633"
"78.12600","6.51066","0.00637"
"78.13200","6.51114","0.00645"
"78.13800","6.51162","0.00654"
"78.14400","6.51210","0.00654"
"78.15000","6.51263","0.00644"
"78.15600","6.51311","0.00642"
"78.16200","6.51359","0.00648"
"78.16800","6.51413","0.00658"
"78.17400","6.51461","0.00655"
"78.18000","6.51509","0.00638"
"78.18600","6.51562","0.00621"
"78.19200","6.51610","0.00615"
"78.19800","6.51664","0.00622"
"78.20400","6.51712","0.00637"
"78.21000","6.51766","0.00640"
"78.21600","6.51820","0.00638"
"78.22200","6.51867","0.00654"
"78.22800","6.51921","0.00666"
"78.23400","6.51969","0.00667"
"78.24000","6.52023","0.00673"
"78.24600","6.52071","0.00670"
"78.25200","6.52124","0.00665"
"78.25800","6.52172","0.00659"
"78.26400","6.52220","0.00648"
"78.27000","6.52268","0.00640"
"78.27600","6.52322","0.00639"
"78.28200","6.52370","0.00638"
"78.28800","6.52417","0.00653"
"78.29400","6.52471","0.00655"
"78.30000","6.52519","0.00652"
"78.30600","6.52573","0.00650"
"78.31200","6.52621","0.00650"
"78.31800","6.52669","0.00649"
"78.32400","6.52722","0.00644"
"78.33000","6.52770","0.00636"
"78.33600","6.52818","0.00641"
"78.34200","6.52872","0.00652"
"78.34800","6.52920","0.00657"
"78.35400","6.52974","0.00660"
"78.36000","6.53021","0.00655"
"78.36600","6.53075","0.00642"
"78.37200","6.53123","0.00639"
"78.37800","6.53177","0.00643"
"78.38400","6.53225","0.00649"
"78.39000","6.53278","0.00653"
"78.39600","6.53326","0.00646"
"78.40200","6.53374","0.00644"
"78.40800","6.53422","0.00647"
"78.41400","6.53476","0.00641"
"78.42000","6.53523","0.00644"
"78.42600","6.53571","0.00643"
"78.43200","6.53619","0.00637"
"78.43800","6.53667","0.00625"
"78.44400","6.53721","0.00617"
"78.45000","6.53769","0.00624"
"78.45600","6.53816","0.00644"
"78.46200","6.53870","0.00656"
"78.46800","6.53918","0.00662"
"78.47400","6.53966","0.00668"
"78.48000","6.54020","0.00670"
"78.48600","6.54068","0.00671"
"78.49200","6.54115","0.00673"
"78.49800","6.54169","0.00676"
"78.50400","6.54217","0.00684"
"78.51000","6.54271","0.00689"
"78.51600","6.54319","0.00689"
"78.52200","6.54373","0.00696"
"78.52800","6.54420","0.00686"
"78.53400","6.54468","0.00663"
"78.54000","6.54522","0.00655"
"78.54600","6.54570","0.00649"
"78.55200","6.54618","0.00644"
"78.55800","6.54666","0.00637"
"78.56400","6.54719","0.00625"
"78.57000","6.54767","0.00618"
"78.57600","6.54815","0.00619"
"78.58200","6.54869","0.00620"
"78.58800","6.54917","0.00629"
"78.59400","6.54970","0.00637"
"78.60000","6.55018","0.00632"
"78.60600","6.55066","0.00644"
"78.61200","6.55120","0.00653"
"78.61800","6.55168","0.00660"
"78.62400","6.55216","0.00673"
"78.63000","6.55269","0.00681"
"78.63600","6.55317","0.00690"
"78.64200","6.55365","0.00700"
"78.64800","6.55419","0.00702"
"78.65400","6.55467","0.00705"
"78.66000","6.55520","0.00704"
"78.66600","6.55568","0.00693"
"78.67200","6.55622","0.00684"
"78.67800","6.55670","0.00673"
"78.68400","6.55718","0.00662"
"78.69000","6.55772","0.00651"
"78.69600","6.55819","0.00638"
"78.70200","6.55867","0.00625"
"78.70800","6.55915","0.00610"
"78.71400","6.55969","0.00599"
"78.72000","6.56017","0.00607"
"78.72600","6.56065","0.00606"
"78.73200","6.56118","0.00592"
"78.73800","6.56166","0.00592"
"78.74400","6.56220","0.00597"
"78.75000","6.56268","0.00599"
"78.75600","6.56316","0.00608"
"78.76200","6.56369","0.00598"
"78.76800","6.56417","0.00583"
"78.77400","6.56465","0.00588"
"78.78000","6.56519","0.00598"
"78.78600","6.56567","0.00618"
"78.79200","6.56621","0.00639"
"78.79800","6.56668","0.00635"
"78.80400","6.56722","0.00638"
"78.81000","6.56770","0.00644"
"78.81600","6.56824","0.00647"
"78.82200","6.56872","0.00657"
"78.82800","6.56920","0.00666"
"78.83400","6.56973","0.00666"
"78.84000","6.57021","0.00662"
"78.84600","6.57069","0.00665"
"78.85200","6.57123","0.00671"
"78.85800","6.57171","0.00675"
"78.86400","6.57225","0.00669"
"78.87000","6.57272","0.00668"
"78.87600","6.57320","0.00668"
"78.88200","6.57368","0.00660"
"78.88800","6.57422","0.00654"
"78.89400","6.57470","0.00651"
"78.90000","6.57523","0.00648"
"78.90600","6.57571","0.00656"
"78.91200","6.57619","0.00653"
"78.91800","6.57673","0.00652"
"78.92400","6.57721","0.00662"
"78.93000","6.57775","0.00667"
"78.93600","6.57822","0.00673"
"78.94200","6.57876","0.00677"
"78.94800","6.57924","0.00669"
"78.95400","6.57972","0.00655"
"78.96000","6.58026","0.00651"
"78.96600","6.58073","0.00652"
"78.97200","6.58127","0.00664"
"78.97800","6.58175","0.00663"
"78.98400","6.58223","0.00653"
"78.99000","6.58271","0.00657"
"78.99600","6.58319","0.00645"
"79.00200","6.58372","0.00640"
"79.00800","6.58420","0.00648"
"79.01400","6.58468","0.00655"
"79.02000","6.58516","0.00665"
"79.02600","6.58570","0.00678"
"79.03200","6.58618","0.00688"
"79.03800","6.58665","0.00695"
"79.04400","6.58713","0.00686"
"79.05000","6.58767","0.00668"
"79.05600","6.58815","0.00655"
"79.06200","6.58863","0.00644"
"79.06800","6.58917","0.00635"
"79.07400","6.58964","0.00640"
"79.08000","6.59018","0.00644"
"79.08600","6.59066","0.00645"
"79.09200","6.59114","0.00649"
"79.09800","6.59168","0.00649"
"79.10400","6.59215","0.00653"
"79.11000","6.59263","0.00662"
"79.11600","6.59317","0.00665"
"79.12200","6.59365","0.00674"
"79.12800","6.59413","0.00684"
"79.13400","6.59461","0.00676"
"79.14000","6.59514","0.00666"
"79.14600","6.59562","0.00655"
"79.15200","6.59610","0.00642"
"79.15800","6.59664","0.00630"
"79.16400","6.59712","0.00614"
"79.17000","6.59766","0.00605"
"79.17600","6.59813","0.00608"
"79.18200","6.59861","0.00605"
"79.18800","6.59915","0.00616"
"79.19400","6.59963","0.00622"
"79.20000","6.60011","0.00621"
"79.20600","6.60065","0.00625"
"79.21200","6.60112","0.00616"
"79.21800","6.60160","0.00596"
"79.22400","6.60214","0.00597"
"79.23000","6.60268","0.00599"
"79.23600","6.60316","0.00615"
"79.24200","6.60369","0.00632"
"79.24800","6.60417","0.00641"
"79.25400","6.60471","0.00645"
"79.26000","6.60519","0.00640"
"79.26600","6.60567","0.00627"
"79.27200","6.60621","0.00624"
"79.27800","6.60668","0.00620"
"79.28400","6.60716","0.00624"
"79.29000","6.60764","0.00626"
"79.29600","6.60818","0.00623"
"79.30200","6.60866","0.00624"
"79.30800","6.60919","0.00635"
"79.31400","6.60967","0.00644"
"79.32000","6.61015","0.00662"
"79.32600","6.61069","0.00668"
"79.33200","6.61117","0.00665"
"79.33800","6.61165","0.00665"
"79.34400","6.61218","0.00665"
"79.35000","6.61266","0.00666"
"79.35600","6.61320","0.00660"
"79.36200","6.61368","0.00652"
"79.36800","6.61422","0.00646"
"79.37400","6.61470","0.00651"
"79.38000","6.61523","0.00652"
"79.38600","6.61577","0.00655"
"79.39200","6.61625","0.00651"
"79.39800","6.61673","0.00639"
"79.40400","6.61721","0.00638"
"79.41000","6.61774","0.00637"
"79.41600","6.61822","0.00634"
"79.42200","6.61870","0.00642"
"79.42800","6.61918","0.00642"
"79.43400","6.61972","0.00639"
"79.44000","6.62020","0.00648"
"79.44600","6.62067","0.00650"
"79.45200","6.62121","0.00654"
"79.45800","6.62169","0.00663"
"79.46400","6.62223","0.00667"
"79.47000","6.62271","0.00667"
"79.47600","6.62319","0.00662"
"79.48200","6.62372","0.00657"
"79.48800","6.62420","0.00656"
"79.49400","6.62474","0.00659"
"79.50000","6.62522","0.00661"
"79.50600","6.62576","0.00661"
"79.51200","6.62624","0.00656"
"79.51800","6.62677","0.00648"
"79.52400","6.62725","0.00641"
"79.53000","6.62773","0.00621"
"79.53600","6.62827","0.00604"
"79.54200","6.62875","0.00603"
"79.54800","6.62922","0.00601"
"79.55400","6.62976","0.00608"
"79.56000","6.63024","0.00622"
"79.56600","6.63072","0.00638"
"79.57200","6.63120","0.00660"
"79.57800","6.63168","0.00668"
"79.58400","6.63221","0.00678"
"79.59000","6.63269","0.00700"
"79.59600","6.63317","0.00712"
"79.60200","6.63365","0.00713"
"79.60800","6.63419","0.00705"
"79.61400","6.63467","0.00685"
"79.62000","6.63514","0.00675"
"79.62600","6.63568","0.00655"
"79.63200","6.63616","0.00635"
"79.63800","6.63670","0.00627"
"79.64400","6.63718","0.00614"
"79.65000","6.63765","0.00608"
"79.65600","6.63819","0.00619"
"79.66200","6.63867","0.00629"
"79.66800","6.63921","0.00635"
"79.67400","6.63969","0.00646"
"79.68000","6.64017","0.00658"
"79.68600","6.64070","0.00667"
"79.69200","6.64118","0.00665"
"79.69800","6.64166","0.00650"
"79.70400","6.64220","0.00649"
"79.71000","6.64268","0.00657"
"79.71600","6.64316","0.00655"
"79.72200","6.64363","0.00655"
"79.72800","6.64411","0.00650"
"79.73400","6.64465","0.00648"
"79.74000","6.64513","0.00661"
"79.74600","6.64561","0.00667"
"79.75200","6.64615","0.00664"
"79.75800","6.64662","0.00665"
"79.76400","6.64710","0.00651"
"79.77000","6.64764","0.00647"
"79.77600","6.64812","0.00645"
"79.78200","6.64866","0.00638"
"79.78800","6.64913","0.00644"
"79.79400","6.64967","0.00643"
"79.80000","6.65021","0.00640"
"79.80600","6.65069","0.00641"
"79.81200","6.65123","0.00650"
"79.81800","6.65171","0.00665"
"79.82400","6.65218","0.00680"
"79.83000","6.65272","0.00683"
"79.83600","6.65320","0.00682"
"79.84200","6.65374","0.00687"
"79.84800","6.65422","0.00668"
"79.85400","6.65475","0.00652"
"79.86000","6.65523","0.00648"
"79.86600","6.65577","0.00640"
"79.87200","6.65625","0.00641"
"79.87800","6.65679","0.00648"
"79.88400","6.65727","0.00649"
"79.89000","6.65774","0.00654"
"79.89600","6.65822","0.00656"
"79.90200","6.65876","0.00665"
"79.90800","6.65924","0.00679"
"79.91400","6.65972","0.00687"
"79.92000","6.66025","0.00696"
"79.92600","6.66073","0.00702"
"79.93200","6.66121","0.00697"
"79.93800","6.66175","0.00694"
"79.94400","6.66223","0.00684"
"79.95000","6.66271","0.00666"
"79.95600","6.66324","0.00653"
