End date,"12/23/2016"
Specimen label,"21AT_UNK"
Maximum Load,"0.00834",N

Time,Extension,Load
(s),(mm),(N)
"20.97000","1.74765","0.00098"
"20.97600","1.74819","0.00112"
"20.98200","1.74866","0.00114"
"20.98800","1.74914","0.00114"
"20.99400","1.74968","0.00105"
"21.00000","1.75016","0.00102"
"21.00600","1.75064","0.00099"
"21.01200","1.75112","0.00091"
"21.01800","1.75165","0.00093"
"21.02400","1.75213","0.00098"
"21.03000","1.75261","0.00102"
"21.03600","1.75309","0.00110"
"21.04200","1.75363","0.00111"
"21.04800","1.75411","0.00098"
"21.05400","1.75458","0.00073"
"21.06000","1.75512","0.00055"
"21.06600","1.75560","0.00054"
"21.07200","1.75608","0.00063"
"21.07800","1.75662","0.00062"
"21.08400","1.75715","0.00062"
"21.09000","1.75763","0.00062"
"21.09600","1.75817","0.00063"
"21.10200","1.75865","0.00065"
"21.10800","1.75919","0.00059"
"21.11400","1.75967","0.00054"
"21.12000","1.76014","0.00047"
"21.12600","1.76068","0.00030"
"21.13200","1.76116","0.00027"
"21.13800","1.76164","0.00035"
"21.14400","1.76218","0.00047"
"21.15000","1.76266","0.00059"
"21.15600","1.76313","0.00064"
"21.16200","1.76361","0.00061"
"21.16800","1.76415","0.00060"
"21.17400","1.76463","0.00056"
"21.18000","1.76511","0.00060"
"21.18600","1.76559","0.00068"
"21.19200","1.76606","0.00068"
"21.19800","1.76660","0.00068"
"21.20400","1.76708","0.00066"
"21.21000","1.76756","0.00059"
"21.21600","1.76810","0.00058"
"21.22200","1.76857","0.00067"
"21.22800","1.76911","0.00071"
"21.23400","1.76959","0.00073"
"21.24000","1.77007","0.00074"
"21.24600","1.77061","0.00070"
"21.25200","1.77109","0.00062"
"21.25800","1.77162","0.00048"
"21.26400","1.77210","0.00038"
"21.27000","1.77258","0.00041"
"21.27600","1.77306","0.00037"
"21.28200","1.77354","0.00048"
"21.28800","1.77402","0.00070"
"21.29400","1.77455","0.00078"
"21.30000","1.77503","0.00078"
"21.30600","1.77551","0.00067"
"21.31200","1.77605","0.00043"
"21.31800","1.77653","0.00026"
"21.32400","1.77706","0.00017"
"21.33000","1.77754","0.00020"
"21.33600","1.77802","0.00035"
"21.34200","1.77850","0.00043"
"21.34800","1.77904","0.00038"
"21.35400","1.77952","0.00038"
"21.36000","1.78005","0.00031"
"21.36600","1.78053","0.00032"
"21.37200","1.78107","0.00040"
"21.37800","1.78161","0.00038"
"21.38400","1.78209","0.00035"
"21.39000","1.78262","0.00030"
"21.39600","1.78310","0.00032"
"21.40200","1.78364","0.00047"
"21.40800","1.78412","0.00054"
"21.41400","1.78466","0.00056"
"21.42000","1.78514","0.00064"
"21.42600","1.78561","0.00067"
"21.43200","1.78615","0.00064"
"21.43800","1.78663","0.00070"
"21.44400","1.78711","0.00066"
"21.45000","1.78759","0.00065"
"21.45600","1.78813","0.00062"
"21.46200","1.78860","0.00060"
"21.46800","1.78908","0.00066"
"21.47400","1.78962","0.00064"
"21.48000","1.79010","0.00054"
"21.48600","1.79064","0.00054"
"21.49200","1.79112","0.00056"
"21.49800","1.79159","0.00062"
"21.50400","1.79213","0.00079"
"21.51000","1.79261","0.00086"
"21.51600","1.79315","0.00099"
"21.52200","1.79363","0.00101"
"21.52800","1.79416","0.00092"
"21.53400","1.79470","0.00081"
"21.54000","1.79518","0.00075"
"21.54600","1.79572","0.00074"
"21.55200","1.79620","0.00072"
"21.55800","1.79668","0.00070"
"21.56400","1.79715","0.00076"
"21.57000","1.79769","0.00086"
"21.57600","1.79817","0.00089"
"21.58200","1.79865","0.00089"
"21.58800","1.79913","0.00086"
"21.59400","1.79961","0.00080"
"21.60000","1.80014","0.00081"
"21.60600","1.80062","0.00084"
"21.61200","1.80116","0.00087"
"21.61800","1.80164","0.00095"
"21.62400","1.80212","0.00096"
"21.63000","1.80265","0.00098"
"21.63600","1.80313","0.00102"
"21.64200","1.80367","0.00099"
"21.64800","1.80415","0.00092"
"21.65400","1.80463","0.00081"
"21.66000","1.80517","0.00071"
"21.66600","1.80564","0.00073"
"21.67200","1.80618","0.00083"
"21.67800","1.80666","0.00075"
"21.68400","1.80720","0.00064"
"21.69000","1.80768","0.00057"
"21.69600","1.80816","0.00057"
"21.70200","1.80863","0.00071"
"21.70800","1.80917","0.00071"
"21.71400","1.80965","0.00071"
"21.72000","1.81013","0.00076"
"21.72600","1.81061","0.00078"
"21.73200","1.81108","0.00078"
"21.73800","1.81162","0.00082"
"21.74400","1.81210","0.00080"
"21.75000","1.81258","0.00082"
"21.75600","1.81306","0.00084"
"21.76200","1.81360","0.00084"
"21.76800","1.81407","0.00084"
"21.77400","1.81455","0.00076"
"21.78000","1.81509","0.00065"
"21.78600","1.81557","0.00061"
"21.79200","1.81605","0.00050"
"21.79800","1.81659","0.00047"
"21.80400","1.81706","0.00056"
"21.81000","1.81760","0.00064"
"21.81600","1.81808","0.00072"
"21.82200","1.81856","0.00081"
"21.82800","1.81904","0.00093"
"21.83400","1.81957","0.00103"
"21.84000","1.82005","0.00098"
"21.84600","1.82053","0.00083"
"21.85200","1.82101","0.00073"
"21.85800","1.82155","0.00066"
"21.86400","1.82203","0.00076"
"21.87000","1.82256","0.00089"
"21.87600","1.82304","0.00087"
"21.88200","1.82358","0.00080"
"21.88800","1.82406","0.00072"
"21.89400","1.82454","0.00062"
"21.90000","1.82508","0.00065"
"21.90600","1.82555","0.00072"
"21.91200","1.82609","0.00076"
"21.91800","1.82657","0.00074"
"21.92400","1.82705","0.00057"
"21.93000","1.82759","0.00046"
"21.93600","1.82807","0.00047"
"21.94200","1.82860","0.00039"
"21.94800","1.82908","0.00035"
"21.95400","1.82962","0.00050"
"21.96000","1.83010","0.00058"
"21.96600","1.83064","0.00076"
"21.97200","1.83111","0.00091"
"21.97800","1.83159","0.00084"
"21.98400","1.83213","0.00077"
"21.99000","1.83261","0.00069"
"21.99600","1.83309","0.00065"
"22.00200","1.83363","0.00075"
"22.00800","1.83410","0.00087"
"22.01400","1.83458","0.00091"
"22.02000","1.83512","0.00092"
"22.02600","1.83560","0.00091"
"22.03200","1.83614","0.00098"
"22.03800","1.83661","0.00109"
"22.04400","1.83715","0.00112"
"22.05000","1.83763","0.00111"
"22.05600","1.83811","0.00108"
"22.06200","1.83865","0.00099"
"22.06800","1.83913","0.00085"
"22.07400","1.83960","0.00071"
"22.08000","1.84014","0.00064"
"22.08600","1.84062","0.00066"
"22.09200","1.84110","0.00065"
"22.09800","1.84164","0.00067"
"22.10400","1.84212","0.00071"
"22.11000","1.84259","0.00065"
"22.11600","1.84313","0.00065"
"22.12200","1.84361","0.00073"
"22.12800","1.84409","0.00074"
"22.13400","1.84457","0.00076"
"22.14000","1.84510","0.00078"
"22.14600","1.84558","0.00083"
"22.15200","1.84612","0.00098"
"22.15800","1.84660","0.00102"
"22.16400","1.84714","0.00102"
"22.17000","1.84762","0.00105"
"22.17600","1.84815","0.00101"
"22.18200","1.84863","0.00099"
"22.18800","1.84911","0.00096"
"22.19400","1.84965","0.00091"
"22.20000","1.85013","0.00092"
"22.20600","1.85061","0.00093"
"22.21200","1.85114","0.00094"
"22.21800","1.85162","0.00104"
"22.22400","1.85210","0.00113"
"22.23000","1.85264","0.00111"
"22.23600","1.85312","0.00105"
"22.24200","1.85360","0.00093"
"22.24800","1.85413","0.00082"
"22.25400","1.85461","0.00076"
"22.26000","1.85509","0.00063"
"22.26600","1.85563","0.00056"
"22.27200","1.85611","0.00065"
"22.27800","1.85658","0.00075"
"22.28400","1.85712","0.00084"
"22.29000","1.85760","0.00087"
"22.29600","1.85814","0.00084"
"22.30200","1.85862","0.00086"
"22.30800","1.85910","0.00075"
"22.31400","1.85963","0.00071"
"22.32000","1.86011","0.00076"
"22.32600","1.86059","0.00078"
"22.33200","1.86113","0.00080"
"22.33800","1.86161","0.00084"
"22.34400","1.86209","0.00078"
"22.35000","1.86262","0.00076"
"22.35600","1.86310","0.00078"
"22.36200","1.86358","0.00075"
"22.36800","1.86412","0.00083"
"22.37400","1.86460","0.00084"
"22.38000","1.86507","0.00078"
"22.38600","1.86555","0.00075"
"22.39200","1.86609","0.00066"
"22.39800","1.86657","0.00063"
"22.40400","1.86705","0.00071"
"22.41000","1.86759","0.00076"
"22.41600","1.86806","0.00083"
"22.42200","1.86854","0.00098"
"22.42800","1.86902","0.00111"
"22.43400","1.86956","0.00118"
"22.44000","1.87004","0.00114"
"22.44600","1.87058","0.00105"
"22.45200","1.87105","0.00102"
"22.45800","1.87159","0.00096"
"22.46400","1.87207","0.00096"
"22.47000","1.87261","0.00108"
"22.47600","1.87309","0.00110"
"22.48200","1.87356","0.00096"
"22.48800","1.87410","0.00083"
"22.49400","1.87458","0.00070"
"22.50000","1.87512","0.00064"
"22.50600","1.87560","0.00061"
"22.51200","1.87608","0.00070"
"22.51800","1.87661","0.00085"
"22.52400","1.87709","0.00083"
"22.53000","1.87763","0.00084"
"22.53600","1.87811","0.00091"
"22.54200","1.87865","0.00090"
"22.54800","1.87913","0.00082"
"22.55400","1.87960","0.00067"
"22.56000","1.88014","0.00043"
"22.56600","1.88062","0.00033"
"22.57200","1.88116","0.00033"
"22.57800","1.88164","0.00033"
"22.58400","1.88217","0.00041"
"22.59000","1.88265","0.00042"
"22.59600","1.88313","0.00041"
"22.60200","1.88367","0.00052"
"22.60800","1.88415","0.00055"
"22.61400","1.88469","0.00068"
"22.62000","1.88516","0.00083"
"22.62600","1.88564","0.00081"
"22.63200","1.88618","0.00080"
"22.63800","1.88666","0.00083"
"22.64400","1.88714","0.00087"
"22.65000","1.88768","0.00089"
"22.65600","1.88815","0.00089"
"22.66200","1.88869","0.00081"
"22.66800","1.88917","0.00072"
"22.67400","1.88971","0.00061"
"22.68000","1.89019","0.00055"
"22.68600","1.89072","0.00060"
"22.69200","1.89120","0.00062"
"22.69800","1.89168","0.00068"
"22.70400","1.89222","0.00088"
"22.71000","1.89270","0.00093"
"22.71600","1.89318","0.00094"
"22.72200","1.89365","0.00097"
"22.72800","1.89413","0.00094"
"22.73400","1.89467","0.00092"
"22.74000","1.89515","0.00092"
"22.74600","1.89563","0.00082"
"22.75200","1.89617","0.00073"
"22.75800","1.89664","0.00065"
"22.76400","1.89712","0.00063"
"22.77000","1.89766","0.00069"
"22.77600","1.89814","0.00067"
"22.78200","1.89862","0.00066"
"22.78800","1.89909","0.00072"
"22.79400","1.89963","0.00076"
"22.80000","1.90011","0.00085"
"22.80600","1.90065","0.00096"
"22.81200","1.90113","0.00104"
"22.81800","1.90167","0.00112"
"22.82400","1.90214","0.00114"
"22.83000","1.90268","0.00110"
"22.83600","1.90316","0.00104"
"22.84200","1.90364","0.00094"
"22.84800","1.90412","0.00083"
"22.85400","1.90466","0.00079"
"22.86000","1.90513","0.00076"
"22.86600","1.90561","0.00080"
"22.87200","1.90609","0.00086"
"22.87800","1.90663","0.00085"
"22.88400","1.90711","0.00092"
"22.89000","1.90759","0.00095"
"22.89600","1.90812","0.00089"
"22.90200","1.90860","0.00085"
"22.90800","1.90908","0.00078"
"22.91400","1.90962","0.00077"
"22.92000","1.91010","0.00076"
"22.92600","1.91057","0.00066"
"22.93200","1.91105","0.00065"
"22.93800","1.91159","0.00069"
"22.94400","1.91207","0.00058"
"22.95000","1.91261","0.00053"
"22.95600","1.91309","0.00054"
"22.96200","1.91362","0.00062"
"22.96800","1.91410","0.00075"
"22.97400","1.91464","0.00080"
"22.98000","1.91512","0.00077"
"22.98600","1.91560","0.00076"
"22.99200","1.91614","0.00071"
"22.99800","1.91661","0.00068"
"23.00400","1.91709","0.00074"
"23.01000","1.91757","0.00079"
"23.01600","1.91811","0.00075"
"23.02200","1.91859","0.00071"
"23.02800","1.91906","0.00075"
"23.03400","1.91954","0.00089"
"23.04000","1.92008","0.00095"
"23.04600","1.92056","0.00097"
"23.05200","1.92104","0.00106"
"23.05800","1.92158","0.00107"
"23.06400","1.92205","0.00103"
"23.07000","1.92253","0.00106"
"23.07600","1.92307","0.00101"
"23.08200","1.92361","0.00097"
"23.08800","1.92409","0.00095"
"23.09400","1.92463","0.00092"
"23.10000","1.92510","0.00096"
"23.10600","1.92564","0.00096"
"23.11200","1.92618","0.00090"
"23.11800","1.92666","0.00090"
"23.12400","1.92720","0.00081"
"23.13000","1.92767","0.00070"
"23.13600","1.92815","0.00075"
"23.14200","1.92869","0.00074"
"23.14800","1.92917","0.00075"
"23.15400","1.92965","0.00077"
"23.16000","1.93013","0.00080"
"23.16600","1.93066","0.00084"
"23.17200","1.93114","0.00083"
"23.17800","1.93162","0.00076"
"23.18400","1.93210","0.00086"
"23.19000","1.93258","0.00092"
"23.19600","1.93312","0.00088"
"23.20200","1.93359","0.00091"
"23.20800","1.93407","0.00085"
"23.21400","1.93461","0.00070"
"23.22000","1.93509","0.00065"
"23.22600","1.93563","0.00057"
"23.23200","1.93610","0.00054"
"23.23800","1.93664","0.00068"
"23.24400","1.93712","0.00073"
"23.25000","1.93766","0.00077"
"23.25600","1.93814","0.00069"
"23.26200","1.93868","0.00062"
"23.26800","1.93915","0.00072"
"23.27400","1.93963","0.00080"
"23.28000","1.94017","0.00084"
"23.28600","1.94065","0.00095"
"23.29200","1.94113","0.00095"
"23.29800","1.94167","0.00097"
"23.30400","1.94214","0.00113"
"23.31000","1.94262","0.00118"
"23.31600","1.94316","0.00118"
"23.32200","1.94364","0.00111"
"23.32800","1.94412","0.00097"
"23.33400","1.94459","0.00089"
"23.34000","1.94513","0.00083"
"23.34600","1.94561","0.00079"
"23.35200","1.94609","0.00081"
"23.35800","1.94657","0.00077"
"23.36400","1.94711","0.00077"
"23.37000","1.94758","0.00078"
"23.37600","1.94812","0.00071"
"23.38200","1.94860","0.00067"
"23.38800","1.94914","0.00077"
"23.39400","1.94962","0.00079"
"23.40000","1.95010","0.00081"
"23.40600","1.95063","0.00091"
"23.41200","1.95111","0.00100"
"23.41800","1.95159","0.00114"
"23.42400","1.95207","0.00116"
"23.43000","1.95261","0.00111"
"23.43600","1.95308","0.00109"
"23.44200","1.95356","0.00100"
"23.44800","1.95410","0.00089"
"23.45400","1.95458","0.00083"
"23.46000","1.95506","0.00078"
"23.46600","1.95560","0.00078"
"23.47200","1.95607","0.00080"
"23.47800","1.95655","0.00085"
"23.48400","1.95709","0.00102"
"23.49000","1.95757","0.00109"
"23.49600","1.95805","0.00111"
"23.50200","1.95859","0.00108"
"23.50800","1.95906","0.00104"
"23.51400","1.95954","0.00099"
"23.52000","1.96008","0.00092"
"23.52600","1.96062","0.00082"
"23.53200","1.96110","0.00071"
"23.53800","1.96163","0.00077"
"23.54400","1.96211","0.00080"
"23.55000","1.96265","0.00087"
"23.55600","1.96313","0.00087"
"23.56200","1.96361","0.00084"
"23.56800","1.96415","0.00084"
"23.57400","1.96462","0.00081"
"23.58000","1.96510","0.00077"
"23.58600","1.96564","0.00086"
"23.59200","1.96612","0.00088"
"23.59800","1.96660","0.00077"
"23.60400","1.96714","0.00067"
"23.61000","1.96761","0.00066"
"23.61600","1.96809","0.00076"
"23.62200","1.96863","0.00079"
"23.62800","1.96911","0.00068"
"23.63400","1.96959","0.00061"
"23.64000","1.97012","0.00062"
"23.64600","1.97060","0.00058"
"23.65200","1.97108","0.00064"
"23.65800","1.97162","0.00071"
"23.66400","1.97216","0.00080"
"23.67000","1.97264","0.00092"
"23.67600","1.97317","0.00096"
"23.68200","1.97365","0.00100"
"23.68800","1.97419","0.00102"
"23.69400","1.97467","0.00101"
"23.70000","1.97515","0.00096"
"23.70600","1.97569","0.00084"
"23.71200","1.97616","0.00066"
"23.71800","1.97664","0.00066"
"23.72400","1.97718","0.00068"
"23.73000","1.97766","0.00065"
"23.73600","1.97820","0.00070"
"23.74200","1.97867","0.00068"
"23.74800","1.97915","0.00070"
"23.75400","1.97969","0.00083"
"23.76000","1.98017","0.00089"
"23.76600","1.98065","0.00103"
"23.77200","1.98119","0.00110"
"23.77800","1.98166","0.00107"
"23.78400","1.98220","0.00108"
"23.79000","1.98268","0.00100"
"23.79600","1.98316","0.00081"
"23.80200","1.98364","0.00066"
"23.80800","1.98418","0.00057"
"23.81400","1.98465","0.00055"
"23.82000","1.98519","0.00067"
"23.82600","1.98567","0.00080"
"23.83200","1.98615","0.00089"
"23.83800","1.98669","0.00094"
"23.84400","1.98716","0.00092"
"23.85000","1.98764","0.00089"
"23.85600","1.98818","0.00079"
"23.86200","1.98866","0.00067"
"23.86800","1.98914","0.00076"
"23.87400","1.98962","0.00076"
"23.88000","1.99015","0.00067"
"23.88600","1.99063","0.00063"
"23.89200","1.99111","0.00055"
"23.89800","1.99165","0.00059"
"23.90400","1.99213","0.00082"
"23.91000","1.99261","0.00090"
"23.91600","1.99308","0.00084"
"23.92200","1.99362","0.00075"
"23.92800","1.99410","0.00064"
"23.93400","1.99458","0.00070"
"23.94000","1.99512","0.00079"
"23.94600","1.99560","0.00084"
"23.95200","1.99613","0.00103"
"23.95800","1.99661","0.00113"
"23.96400","1.99709","0.00121"
"23.97000","1.99763","0.00131"
"23.97600","1.99811","0.00139"
"23.98200","1.99864","0.00143"
"23.98800","1.99912","0.00128"
"23.99400","1.99960","0.00101"
"24.00000","2.00008","0.00079"
"24.00600","2.00062","0.00063"
"24.01200","2.00110","0.00065"
"24.01800","2.00157","0.00079"
"24.02400","2.00211","0.00076"
"24.03000","2.00259","0.00064"
"24.03600","2.00307","0.00062"
"24.04200","2.00355","0.00062"
"24.04800","2.00403","0.00067"
"24.05400","2.00456","0.00075"
"24.06000","2.00504","0.00073"
"24.06600","2.00552","0.00064"
"24.07200","2.00606","0.00053"
"24.07800","2.00654","0.00047"
"24.08400","2.00707","0.00046"
"24.09000","2.00755","0.00051"
"24.09600","2.00809","0.00051"
"24.10200","2.00857","0.00055"
"24.10800","2.00911","0.00058"
"24.11400","2.00965","0.00058"
"24.12000","2.01012","0.00062"
"24.12600","2.01066","0.00065"
"24.13200","2.01114","0.00063"
"24.13800","2.01168","0.00066"
"24.14400","2.01216","0.00063"
"24.15000","2.01264","0.00069"
"24.15600","2.01317","0.00084"
"24.16200","2.01365","0.00086"
"24.16800","2.01419","0.00094"
"24.17400","2.01467","0.00092"
"24.18000","2.01515","0.00084"
"24.18600","2.01568","0.00094"
"24.19200","2.01616","0.00104"
"24.19800","2.01664","0.00110"
"24.20400","2.01718","0.00115"
"24.21000","2.01766","0.00118"
"24.21600","2.01820","0.00119"
"24.22200","2.01867","0.00125"
"24.22800","2.01915","0.00129"
"24.23400","2.01969","0.00133"
"24.24000","2.02017","0.00124"
"24.24600","2.02071","0.00110"
"24.25200","2.02119","0.00105"
"24.25800","2.02166","0.00106"
"24.26400","2.02220","0.00107"
"24.27000","2.02268","0.00104"
"24.27600","2.02316","0.00098"
"24.28200","2.02370","0.00093"
"24.28800","2.02417","0.00099"
"24.29400","2.02465","0.00104"
"24.30000","2.02513","0.00110"
"24.30600","2.02567","0.00109"
"24.31200","2.02615","0.00096"
"24.31800","2.02663","0.00091"
"24.32400","2.02716","0.00089"
"24.33000","2.02764","0.00083"
"24.33600","2.02812","0.00087"
"24.34200","2.02866","0.00088"
"24.34800","2.02914","0.00087"
"24.35400","2.02962","0.00092"
"24.36000","2.03015","0.00085"
"24.36600","2.03063","0.00087"
"24.37200","2.03111","0.00089"
"24.37800","2.03165","0.00070"
"24.38400","2.03219","0.00058"
"24.39000","2.03266","0.00048"
"24.39600","2.03320","0.00050"
"24.40200","2.03368","0.00066"
"24.40800","2.03422","0.00079"
"24.41400","2.03470","0.00084"
"24.42000","2.03518","0.00088"
"24.42600","2.03571","0.00088"
"24.43200","2.03619","0.00089"
"24.43800","2.03667","0.00091"
"24.44400","2.03715","0.00081"
"24.45000","2.03763","0.00074"
"24.45600","2.03817","0.00068"
"24.46200","2.03864","0.00067"
"24.46800","2.03912","0.00073"
"24.47400","2.03960","0.00078"
"24.48000","2.04014","0.00086"
"24.48600","2.04062","0.00101"
"24.49200","2.04110","0.00110"
"24.49800","2.04163","0.00108"
"24.50400","2.04211","0.00100"
"24.51000","2.04259","0.00093"
"24.51600","2.04313","0.00090"
"24.52200","2.04361","0.00097"
"24.52800","2.04414","0.00099"
"24.53400","2.04462","0.00103"
"24.54000","2.04510","0.00104"
"24.54600","2.04564","0.00100"
"24.55200","2.04612","0.00106"
"24.55800","2.04666","0.00114"
"24.56400","2.04713","0.00118"
"24.57000","2.04761","0.00122"
"24.57600","2.04815","0.00122"
"24.58200","2.04863","0.00120"
"24.58800","2.04911","0.00120"
"24.59400","2.04959","0.00118"
"24.60000","2.05006","0.00116"
"24.60600","2.05060","0.00106"
"24.61200","2.05108","0.00090"
"24.61800","2.05162","0.00090"
"24.62400","2.05210","0.00086"
"24.63000","2.05257","0.00074"
"24.63600","2.05311","0.00075"
"24.64200","2.05359","0.00075"
"24.64800","2.05413","0.00068"
"24.65400","2.05461","0.00066"
"24.66000","2.05509","0.00058"
"24.66600","2.05562","0.00062"
"24.67200","2.05610","0.00069"
"24.67800","2.05664","0.00068"
"24.68400","2.05718","0.00069"
"24.69000","2.05766","0.00072"
"24.69600","2.05819","0.00074"
"24.70200","2.05867","0.00086"
"24.70800","2.05915","0.00088"
"24.71400","2.05969","0.00083"
"24.72000","2.06017","0.00077"
"24.72600","2.06065","0.00073"
"24.73200","2.06118","0.00074"
"24.73800","2.06166","0.00078"
"24.74400","2.06214","0.00076"
"24.75000","2.06268","0.00075"
"24.75600","2.06316","0.00074"
"24.76200","2.06364","0.00077"
