End date,"2/26/2017"
Specimen label,"4CT_32_pl"
Maximum Load,"0.14378",N

Time,Extension,Load
(s),(mm),(N)
"4.85400","0.40466","0.00130"
"4.86000","0.40519","0.00132"
"4.86600","0.40567","0.00129"
"4.87200","0.40621","0.00122"
"4.87800","0.40669","0.00121"
"4.88400","0.40723","0.00113"
"4.89000","0.40770","0.00098"
"4.89600","0.40818","0.00075"
"4.90200","0.40872","0.00058"
"4.90800","0.40920","0.00053"
"4.91400","0.40968","0.00048"
"4.92000","0.41022","0.00051"
"4.92600","0.41069","0.00051"
"4.93200","0.41117","0.00047"
"4.93800","0.41171","0.00047"
"4.94400","0.41219","0.00045"
"4.95000","0.41273","0.00047"
"4.95600","0.41321","0.00056"
"4.96200","0.41368","0.00068"
"4.96800","0.41422","0.00080"
"4.97400","0.41470","0.00098"
"4.98000","0.41518","0.00125"
"4.98600","0.41572","0.00136"
"4.99200","0.41619","0.00133"
"4.99800","0.41673","0.00135"
"5.00400","0.41721","0.00134"
"5.01000","0.41775","0.00140"
"5.01600","0.41823","0.00154"
"5.02200","0.41877","0.00159"
"5.02800","0.41924","0.00152"
"5.03400","0.41978","0.00135"
"5.04000","0.42026","0.00121"
"5.04600","0.42074","0.00105"
"5.05200","0.42122","0.00094"
"5.05800","0.42176","0.00091"
"5.06400","0.42223","0.00090"
"5.07000","0.42271","0.00090"
"5.07600","0.42325","0.00095"
"5.08200","0.42373","0.00112"
"5.08800","0.42421","0.00116"
"5.09400","0.42474","0.00125"
"5.10000","0.42522","0.00135"
"5.10600","0.42570","0.00145"
"5.11200","0.42618","0.00149"
"5.11800","0.42672","0.00148"
"5.12400","0.42720","0.00138"
"5.13000","0.42767","0.00121"
"5.13600","0.42821","0.00113"
"5.14200","0.42869","0.00109"
"5.14800","0.42923","0.00113"
"5.15400","0.42971","0.00130"
"5.16000","0.43025","0.00141"
"5.16600","0.43072","0.00148"
"5.17200","0.43126","0.00143"
"5.17800","0.43174","0.00125"
"5.18400","0.43222","0.00107"
"5.19000","0.43276","0.00086"
"5.19600","0.43323","0.00081"
"5.20200","0.43371","0.00088"
"5.20800","0.43419","0.00107"
"5.21400","0.43473","0.00122"
"5.22000","0.43521","0.00122"
"5.22600","0.43569","0.00122"
"5.23200","0.43616","0.00118"
"5.23800","0.43664","0.00108"
"5.24400","0.43718","0.00105"
"5.25000","0.43766","0.00098"
"5.25600","0.43814","0.00094"
"5.26200","0.43862","0.00085"
"5.26800","0.43915","0.00071"
"5.27400","0.43963","0.00069"
"5.28000","0.44017","0.00087"
"5.28600","0.44065","0.00103"
"5.29200","0.44119","0.00121"
"5.29800","0.44167","0.00140"
"5.30400","0.44214","0.00144"
"5.31000","0.44268","0.00145"
"5.31600","0.44316","0.00145"
"5.32200","0.44364","0.00138"
"5.32800","0.44418","0.00120"
"5.33400","0.44465","0.00104"
"5.34000","0.44513","0.00085"
"5.34600","0.44561","0.00079"
"5.35200","0.44615","0.00080"
"5.35800","0.44663","0.00093"
"5.36400","0.44711","0.00101"
"5.37000","0.44764","0.00099"
"5.37600","0.44812","0.00102"
"5.38200","0.44866","0.00118"
"5.38800","0.44914","0.00133"
"5.39400","0.44962","0.00137"
"5.40000","0.45016","0.00151"
"5.40600","0.45063","0.00170"
"5.41200","0.45117","0.00178"
"5.41800","0.45165","0.00187"
"5.42400","0.45219","0.00189"
"5.43000","0.45273","0.00186"
"5.43600","0.45320","0.00179"
"5.44200","0.45374","0.00170"
"5.44800","0.45422","0.00157"
"5.45400","0.45476","0.00153"
"5.46000","0.45524","0.00151"
"5.46600","0.45578","0.00149"
"5.47200","0.45625","0.00141"
"5.47800","0.45673","0.00134"
"5.48400","0.45727","0.00121"
"5.49000","0.45775","0.00104"
"5.49600","0.45829","0.00095"
"5.50200","0.45877","0.00097"
"5.50800","0.45930","0.00108"
"5.51400","0.45978","0.00118"
"5.52000","0.46032","0.00119"
"5.52600","0.46080","0.00114"
"5.53200","0.46128","0.00113"
"5.53800","0.46175","0.00112"
"5.54400","0.46223","0.00115"
"5.55000","0.46277","0.00108"
"5.55600","0.46325","0.00095"
"5.56200","0.46373","0.00078"
"5.56800","0.46421","0.00070"
"5.57400","0.46474","0.00069"
"5.58000","0.46522","0.00070"
"5.58600","0.46576","0.00078"
"5.59200","0.46624","0.00087"
"5.59800","0.46672","0.00101"
"5.60400","0.46726","0.00109"
"5.61000","0.46773","0.00122"
"5.61600","0.46821","0.00132"
"5.62200","0.46875","0.00126"
"5.62800","0.46923","0.00121"
"5.63400","0.46971","0.00113"
"5.64000","0.47024","0.00104"
"5.64600","0.47072","0.00105"
"5.65200","0.47126","0.00103"
"5.65800","0.47174","0.00100"
"5.66400","0.47222","0.00100"
"5.67000","0.47270","0.00098"
"5.67600","0.47323","0.00096"
"5.68200","0.47371","0.00095"
"5.68800","0.47419","0.00090"
"5.69400","0.47467","0.00088"
"5.70000","0.47521","0.00099"
"5.70600","0.47569","0.00120"
"5.71200","0.47616","0.00135"
"5.71800","0.47670","0.00139"
"5.72400","0.47718","0.00138"
"5.73000","0.47772","0.00149"
"5.73600","0.47820","0.00151"
"5.74200","0.47873","0.00159"
"5.74800","0.47921","0.00166"
"5.75400","0.47969","0.00161"
"5.76000","0.48023","0.00154"
"5.76600","0.48071","0.00154"
"5.77200","0.48119","0.00147"
"5.77800","0.48172","0.00140"
"5.78400","0.48220","0.00137"
"5.79000","0.48268","0.00119"
"5.79600","0.48322","0.00117"
"5.80200","0.48370","0.00122"
"5.80800","0.48418","0.00119"
"5.81400","0.48471","0.00115"
"5.82000","0.48519","0.00111"
"5.82600","0.48567","0.00123"
"5.83200","0.48615","0.00141"
"5.83800","0.48663","0.00152"
"5.84400","0.48717","0.00171"
"5.85000","0.48764","0.00179"
"5.85600","0.48812","0.00177"
"5.86200","0.48866","0.00173"
"5.86800","0.48914","0.00175"
"5.87400","0.48968","0.00176"
"5.88000","0.49015","0.00166"
"5.88600","0.49069","0.00154"
"5.89200","0.49117","0.00146"
"5.89800","0.49171","0.00143"
"5.90400","0.49219","0.00145"
"5.91000","0.49267","0.00148"
"5.91600","0.49320","0.00149"
"5.92200","0.49368","0.00152"
"5.92800","0.49422","0.00161"
"5.93400","0.49470","0.00175"
"5.94000","0.49518","0.00188"
"5.94600","0.49572","0.00185"
"5.95200","0.49619","0.00172"
"5.95800","0.49673","0.00167"
"5.96400","0.49721","0.00170"
"5.97000","0.49769","0.00164"
"5.97600","0.49817","0.00152"
"5.98200","0.49870","0.00143"
"5.98800","0.49918","0.00139"
"5.99400","0.49966","0.00132"
"6.00000","0.50020","0.00125"
"6.00600","0.50068","0.00122"
"6.01200","0.50122","0.00109"
"6.01800","0.50169","0.00101"
"6.02400","0.50223","0.00107"
"6.03000","0.50271","0.00112"
"6.03600","0.50325","0.00126"
"6.04200","0.50373","0.00140"
"6.04800","0.50426","0.00138"
"6.05400","0.50474","0.00129"
"6.06000","0.50522","0.00129"
"6.06600","0.50576","0.00144"
"6.07200","0.50624","0.00157"
"6.07800","0.50672","0.00157"
"6.08400","0.50725","0.00142"
"6.09000","0.50773","0.00126"
"6.09600","0.50821","0.00124"
"6.10200","0.50869","0.00122"
"6.10800","0.50917","0.00106"
"6.11400","0.50971","0.00090"
"6.12000","0.51018","0.00083"
"6.12600","0.51066","0.00087"
"6.13200","0.51120","0.00096"
"6.13800","0.51168","0.00106"
"6.14400","0.51222","0.00116"
"6.15000","0.51270","0.00126"
"6.15600","0.51323","0.00131"
"6.16200","0.51371","0.00134"
"6.16800","0.51425","0.00121"
"6.17400","0.51473","0.00106"
"6.18000","0.51527","0.00104"
"6.18600","0.51574","0.00102"
"6.19200","0.51622","0.00116"
"6.19800","0.51676","0.00140"
"6.20400","0.51724","0.00153"
"6.21000","0.51772","0.00160"
"6.21600","0.51826","0.00160"
"6.22200","0.51873","0.00165"
"6.22800","0.51921","0.00169"
"6.23400","0.51969","0.00150"
"6.24000","0.52023","0.00129"
"6.24600","0.52071","0.00109"
"6.25200","0.52119","0.00097"
"6.25800","0.52166","0.00100"
"6.26400","0.52214","0.00111"
"6.27000","0.52268","0.00130"
"6.27600","0.52316","0.00151"
"6.28200","0.52364","0.00163"
"6.28800","0.52417","0.00165"
"6.29400","0.52465","0.00154"
"6.30000","0.52519","0.00144"
"6.30600","0.52567","0.00143"
"6.31200","0.52621","0.00144"
"6.31800","0.52669","0.00144"
"6.32400","0.52722","0.00147"
"6.33000","0.52770","0.00147"
"6.33600","0.52818","0.00133"
"6.34200","0.52866","0.00119"
"6.34800","0.52920","0.00112"
"6.35400","0.52968","0.00088"
"6.36000","0.53015","0.00069"
"6.36600","0.53063","0.00063"
"6.37200","0.53111","0.00059"
"6.37800","0.53165","0.00065"
"6.38400","0.53213","0.00085"
"6.39000","0.53261","0.00107"
"6.39600","0.53314","0.00130"
"6.40200","0.53362","0.00156"
"6.40800","0.53410","0.00174"
"6.41400","0.53464","0.00187"
"6.42000","0.53512","0.00192"
"6.42600","0.53559","0.00186"
"6.43200","0.53613","0.00192"
"6.43800","0.53667","0.00201"
"6.44400","0.53715","0.00193"
"6.45000","0.53769","0.00177"
"6.45600","0.53817","0.00161"
"6.46200","0.53870","0.00148"
"6.46800","0.53918","0.00134"
"6.47400","0.53972","0.00127"
"6.48000","0.54020","0.00117"
"6.48600","0.54068","0.00107"
"6.49200","0.54116","0.00099"
"6.49800","0.54163","0.00094"
"6.50400","0.54217","0.00092"
"6.51000","0.54265","0.00097"
"6.51600","0.54313","0.00098"
"6.52200","0.54367","0.00104"
"6.52800","0.54414","0.00112"
"6.53400","0.54462","0.00107"
"6.54000","0.54516","0.00112"
"6.54600","0.54564","0.00130"
"6.55200","0.54618","0.00142"
"6.55800","0.54666","0.00159"
"6.56400","0.54713","0.00166"
"6.57000","0.54767","0.00168"
"6.57600","0.54815","0.00165"
"6.58200","0.54869","0.00182"
"6.58800","0.54923","0.00186"
"6.59400","0.54970","0.00177"
"6.60000","0.55024","0.00170"
"6.60600","0.55072","0.00161"
"6.61200","0.55126","0.00159"
"6.61800","0.55174","0.00146"
"6.62400","0.55228","0.00135"
"6.63000","0.55275","0.00133"
"6.63600","0.55323","0.00142"
"6.64200","0.55371","0.00151"
"6.64800","0.55419","0.00150"
"6.65400","0.55473","0.00158"
"6.66000","0.55521","0.00173"
"6.66600","0.55574","0.00179"
"6.67200","0.55622","0.00176"
"6.67800","0.55670","0.00174"
"6.68400","0.55724","0.00163"
"6.69000","0.55772","0.00153"
"6.69600","0.55825","0.00142"
"6.70200","0.55873","0.00134"
"6.70800","0.55921","0.00126"
"6.71400","0.55975","0.00110"
"6.72000","0.56023","0.00096"
"6.72600","0.56071","0.00087"
"6.73200","0.56124","0.00090"
"6.73800","0.56172","0.00098"
"6.74400","0.56226","0.00118"
"6.75000","0.56274","0.00146"
"6.75600","0.56328","0.00156"
"6.76200","0.56376","0.00152"
"6.76800","0.56423","0.00146"
"6.77400","0.56471","0.00143"
"6.78000","0.56519","0.00134"
"6.78600","0.56573","0.00136"
"6.79200","0.56621","0.00133"
"6.79800","0.56669","0.00130"
"6.80400","0.56716","0.00131"
"6.81000","0.56770","0.00134"
"6.81600","0.56818","0.00136"
"6.82200","0.56866","0.00141"
"6.82800","0.56920","0.00142"
"6.83400","0.56967","0.00133"
"6.84000","0.57015","0.00119"
"6.84600","0.57069","0.00118"
"6.85200","0.57117","0.00119"
"6.85800","0.57165","0.00130"
"6.86400","0.57219","0.00139"
"6.87000","0.57266","0.00145"
"6.87600","0.57314","0.00157"
"6.88200","0.57368","0.00165"
"6.88800","0.57416","0.00185"
"6.89400","0.57464","0.00203"
"6.90000","0.57512","0.00208"
"6.90600","0.57565","0.00208"
"6.91200","0.57613","0.00214"
"6.91800","0.57661","0.00217"
"6.92400","0.57715","0.00217"
"6.93000","0.57763","0.00212"
"6.93600","0.57810","0.00203"
"6.94200","0.57864","0.00194"
"6.94800","0.57912","0.00193"
"6.95400","0.57966","0.00202"
"6.96000","0.58014","0.00219"
"6.96600","0.58062","0.00232"
"6.97200","0.58115","0.00233"
"6.97800","0.58163","0.00219"
"6.98400","0.58217","0.00200"
"6.99000","0.58265","0.00193"
"6.99600","0.58313","0.00187"
"7.00200","0.58367","0.00179"
"7.00800","0.58414","0.00181"
"7.01400","0.58468","0.00179"
"7.02000","0.58516","0.00173"
"7.02600","0.58570","0.00173"
"7.03200","0.58618","0.00180"
"7.03800","0.58671","0.00185"
"7.04400","0.58719","0.00186"
"7.05000","0.58767","0.00193"
"7.05600","0.58821","0.00193"
"7.06200","0.58869","0.00184"
"7.06800","0.58917","0.00175"
"7.07400","0.58970","0.00187"
"7.08000","0.59018","0.00201"
"7.08600","0.59072","0.00189"
"7.09200","0.59120","0.00179"
"7.09800","0.59174","0.00187"
"7.10400","0.59222","0.00188"
"7.11000","0.59269","0.00179"
"7.11600","0.59323","0.00171"
"7.12200","0.59371","0.00168"
"7.12800","0.59419","0.00162"
"7.13400","0.59473","0.00146"
"7.14000","0.59520","0.00132"
"7.14600","0.59574","0.00122"
"7.15200","0.59622","0.00108"
"7.15800","0.59670","0.00102"
"7.16400","0.59724","0.00093"
"7.17000","0.59772","0.00082"
"7.17600","0.59825","0.00090"
"7.18200","0.59873","0.00118"
"7.18800","0.59921","0.00137"
"7.19400","0.59969","0.00148"
"7.20000","0.60023","0.00148"
"7.20600","0.60071","0.00144"
"7.21200","0.60118","0.00134"
"7.21800","0.60172","0.00129"
"7.22400","0.60220","0.00126"
"7.23000","0.60274","0.00115"
"7.23600","0.60322","0.00108"
"7.24200","0.60375","0.00118"
"7.24800","0.60423","0.00135"
"7.25400","0.60477","0.00150"
"7.26000","0.60525","0.00161"
"7.26600","0.60579","0.00167"
"7.27200","0.60627","0.00158"
"7.27800","0.60674","0.00150"
"7.28400","0.60722","0.00152"
"7.29000","0.60776","0.00173"
"7.29600","0.60824","0.00197"
"7.30200","0.60872","0.00206"
"7.30800","0.60926","0.00203"
"7.31400","0.60973","0.00192"
"7.32000","0.61021","0.00173"
"7.32600","0.61075","0.00149"
"7.33200","0.61123","0.00146"
"7.33800","0.61171","0.00143"
"7.34400","0.61224","0.00145"
"7.35000","0.61272","0.00146"
"7.35600","0.61320","0.00137"
"7.36200","0.61374","0.00139"
"7.36800","0.61422","0.00153"
"7.37400","0.61470","0.00173"
"7.38000","0.61523","0.00187"
"7.38600","0.61571","0.00190"
"7.39200","0.61619","0.00215"
"7.39800","0.61673","0.00233"
"7.40400","0.61721","0.00226"
"7.41000","0.61769","0.00212"
"7.41600","0.61822","0.00202"
"7.42200","0.61870","0.00195"
"7.42800","0.61918","0.00184"
"7.43400","0.61972","0.00172"
"7.44000","0.62020","0.00182"
"7.44600","0.62068","0.00187"
"7.45200","0.62121","0.00189"
"7.45800","0.62169","0.00192"
"7.46400","0.62217","0.00184"
"7.47000","0.62271","0.00169"
"7.47600","0.62319","0.00154"
"7.48200","0.62366","0.00133"
"7.48800","0.62420","0.00113"
"7.49400","0.62468","0.00121"
"7.50000","0.62522","0.00140"
"7.50600","0.62570","0.00161"
"7.51200","0.62618","0.00178"
"7.51800","0.62671","0.00179"
"7.52400","0.62719","0.00167"
"7.53000","0.62767","0.00164"
"7.53600","0.62821","0.00163"
"7.54200","0.62869","0.00168"
"7.54800","0.62917","0.00178"
"7.55400","0.62970","0.00183"
"7.56000","0.63018","0.00177"
"7.56600","0.63072","0.00169"
"7.57200","0.63120","0.00161"
"7.57800","0.63168","0.00156"
"7.58400","0.63221","0.00143"
"7.59000","0.63269","0.00137"
"7.59600","0.63323","0.00144"
"7.60200","0.63371","0.00145"
"7.60800","0.63425","0.00148"
"7.61400","0.63473","0.00142"
"7.62000","0.63526","0.00125"
"7.62600","0.63574","0.00114"
"7.63200","0.63622","0.00114"
"7.63800","0.63670","0.00126"
"7.64400","0.63724","0.00148"
"7.65000","0.63772","0.00169"
"7.65600","0.63819","0.00193"
"7.66200","0.63873","0.00213"
"7.66800","0.63921","0.00218"
"7.67400","0.63975","0.00215"
"7.68000","0.64023","0.00216"
"7.68600","0.64070","0.00210"
"7.69200","0.64124","0.00205"
"7.69800","0.64172","0.00205"
"7.70400","0.64220","0.00199"
"7.71000","0.64274","0.00187"
"7.71600","0.64322","0.00186"
"7.72200","0.64369","0.00194"
"7.72800","0.64423","0.00197"
"7.73400","0.64471","0.00203"
"7.74000","0.64525","0.00207"
"7.74600","0.64579","0.00208"
"7.75200","0.64627","0.00211"
"7.75800","0.64674","0.00211"
"7.76400","0.64728","0.00199"
"7.77000","0.64776","0.00187"
"7.77600","0.64824","0.00176"
"7.78200","0.64878","0.00169"
"7.78800","0.64925","0.00171"
"7.79400","0.64973","0.00172"
"7.80000","0.65021","0.00164"
"7.80600","0.65075","0.00157"
"7.81200","0.65123","0.00150"
"7.81800","0.65171","0.00157"
"7.82400","0.65224","0.00156"
"7.83000","0.65272","0.00150"
"7.83600","0.65320","0.00140"
"7.84200","0.65368","0.00141"
"7.84800","0.65422","0.00139"
"7.85400","0.65470","0.00146"
"7.86000","0.65517","0.00145"
"7.86600","0.65571","0.00139"
"7.87200","0.65619","0.00134"
"7.87800","0.65673","0.00132"
"7.88400","0.65721","0.00124"
"7.89000","0.65774","0.00127"
"7.89600","0.65822","0.00144"
"7.90200","0.65876","0.00158"
"7.90800","0.65924","0.00178"
"7.91400","0.65972","0.00188"
"7.92000","0.66020","0.00176"
"7.92600","0.66073","0.00166"
"7.93200","0.66121","0.00155"
"7.93800","0.66169","0.00152"
"7.94400","0.66217","0.00155"
"7.95000","0.66265","0.00165"
"7.95600","0.66319","0.00179"
"7.96200","0.66366","0.00194"
"7.96800","0.66414","0.00194"
"7.97400","0.66468","0.00189"
"7.98000","0.66516","0.00184"
"7.98600","0.66564","0.00187"
"7.99200","0.66612","0.00190"
"7.99800","0.66665","0.00180"
"8.00400","0.66713","0.00157"
"8.01000","0.66767","0.00149"
"8.01600","0.66815","0.00150"
"8.02200","0.66863","0.00158"
"8.02800","0.66916","0.00173"
"8.03400","0.66964","0.00179"
"8.04000","0.67018","0.00194"
"8.04600","0.67066","0.00203"
"8.05200","0.67120","0.00207"
"8.05800","0.67168","0.00208"
"8.06400","0.67221","0.00200"
"8.07000","0.67269","0.00187"
"8.07600","0.67317","0.00180"
"8.08200","0.67371","0.00179"
"8.08800","0.67419","0.00180"
"8.09400","0.67467","0.00176"
"8.10000","0.67514","0.00166"
"8.10600","0.67568","0.00161"
"8.11200","0.67616","0.00161"
"8.11800","0.67664","0.00157"
"8.12400","0.67718","0.00161"
"8.13000","0.67765","0.00173"
"8.13600","0.67819","0.00187"
"8.14200","0.67867","0.00199"
"8.14800","0.67921","0.00205"
"8.15400","0.67969","0.00210"
"8.16000","0.68017","0.00217"
"8.16600","0.68070","0.00216"
"8.17200","0.68118","0.00207"
"8.17800","0.68172","0.00209"
"8.18400","0.68220","0.00208"
"8.19000","0.68274","0.00212"
"8.19600","0.68322","0.00213"
"8.20200","0.68375","0.00194"
"8.20800","0.68423","0.00169"
"8.21400","0.68471","0.00160"
"8.22000","0.68519","0.00149"
"8.22600","0.68573","0.00140"
"8.23200","0.68620","0.00136"
"8.23800","0.68668","0.00133"
"8.24400","0.68716","0.00129"
"8.25000","0.68764","0.00140"
"8.25600","0.68818","0.00155"
"8.26200","0.68866","0.00161"
"8.26800","0.68913","0.00155"
"8.27400","0.68967","0.00158"
"8.28000","0.69015","0.00170"
"8.28600","0.69069","0.00173"
"8.29200","0.69117","0.00179"
"8.29800","0.69171","0.00194"
"8.30400","0.69218","0.00206"
"8.31000","0.69272","0.00209"
"8.31600","0.69320","0.00213"
"8.32200","0.69374","0.00210"
"8.32800","0.69422","0.00196"
"8.33400","0.69475","0.00179"
"8.34000","0.69523","0.00176"
"8.34600","0.69571","0.00173"
"8.35200","0.69625","0.00164"
"8.35800","0.69673","0.00154"
"8.36400","0.69727","0.00154"
"8.37000","0.69774","0.00156"
"8.37600","0.69822","0.00154"
"8.38200","0.69870","0.00155"
"8.38800","0.69924","0.00170"
"8.39400","0.69972","0.00186"
"8.40000","0.70020","0.00211"
"8.40600","0.70067","0.00237"
"8.41200","0.70115","0.00265"
"8.41800","0.70169","0.00271"
"8.42400","0.70217","0.00266"
"8.43000","0.70265","0.00270"
"8.43600","0.70318","0.00279"
"8.44200","0.70366","0.00282"
"8.44800","0.70420","0.00286"
"8.45400","0.70468","0.00287"
"8.46000","0.70516","0.00281"
"8.46600","0.70570","0.00265"
"8.47200","0.70617","0.00241"
"8.47800","0.70671","0.00235"
"8.48400","0.70719","0.00229"
"8.49000","0.70767","0.00223"
"8.49600","0.70815","0.00219"
"8.50200","0.70869","0.00210"
"8.50800","0.70916","0.00205"
"8.51400","0.70964","0.00200"
"8.52000","0.71012","0.00194"
"8.52600","0.71060","0.00190"
"8.53200","0.71114","0.00193"
"8.53800","0.71161","0.00202"
"8.54400","0.71209","0.00216"
"8.55000","0.71263","0.00225"
"8.55600","0.71311","0.00232"
"8.56200","0.71359","0.00229"
"8.56800","0.71413","0.00222"
"8.57400","0.71460","0.00217"
"8.58000","0.71514","0.00224"
"8.58600","0.71562","0.00230"
"8.59200","0.71616","0.00227"
"8.59800","0.71664","0.00220"
"8.60400","0.71718","0.00221"
"8.61000","0.71771","0.00231"
"8.61600","0.71819","0.00247"
"8.62200","0.71873","0.00260"
"8.62800","0.71921","0.00259"
"8.63400","0.71975","0.00246"
"8.64000","0.72022","0.00227"
"8.64600","0.72070","0.00224"
"8.65200","0.72124","0.00219"
"8.65800","0.72172","0.00212"
"8.66400","0.72220","0.00193"
"8.67000","0.72268","0.00182"
"8.67600","0.72321","0.00178"
"8.68200","0.72369","0.00175"
"8.68800","0.72417","0.00170"
"8.69400","0.72471","0.00164"
"8.70000","0.72519","0.00166"
"8.70600","0.72573","0.00167"
"8.71200","0.72620","0.00172"
"8.71800","0.72674","0.00177"
"8.72400","0.72722","0.00172"
"8.73000","0.72770","0.00171"
"8.73600","0.72824","0.00164"
"8.74200","0.72877","0.00165"
"8.74800","0.72925","0.00174"
"8.75400","0.72979","0.00177"
"8.76000","0.73027","0.00178"
"8.76600","0.73075","0.00170"
"8.77200","0.73129","0.00177"
"8.77800","0.73176","0.00189"
"8.78400","0.73224","0.00198"
"8.79000","0.73272","0.00201"
"8.79600","0.73320","0.00197"
"8.80200","0.73368","0.00184"
"8.80800","0.73416","0.00185"
"8.81400","0.73469","0.00205"
"8.82000","0.73517","0.00224"
"8.82600","0.73571","0.00233"
"8.83200","0.73619","0.00225"
"8.83800","0.73667","0.00212"
"8.84400","0.73720","0.00197"
"8.85000","0.73768","0.00180"
"8.85600","0.73822","0.00172"
"8.86200","0.73870","0.00168"
"8.86800","0.73924","0.00172"
"8.87400","0.73972","0.00185"
"8.88000","0.74019","0.00200"
"8.88600","0.74073","0.00197"
"8.89200","0.74121","0.00198"
"8.89800","0.74175","0.00198"
"8.90400","0.74223","0.00201"
"8.91000","0.74277","0.00197"
"8.91600","0.74324","0.00177"
"8.92200","0.74378","0.00160"
"8.92800","0.74426","0.00164"
"8.93400","0.74474","0.00163"
"8.94000","0.74522","0.00169"
"8.94600","0.74575","0.00182"
"8.95200","0.74623","0.00198"
"8.95800","0.74671","0.00225"
"8.96400","0.74719","0.00244"
"8.97000","0.74773","0.00251"
