End date,"2/26/2017"
Specimen label,"1AT_2.2"
Maximum Load,"0.00830",N

Time,Extension,Load
(s),(mm),(N)
"4.82400","0.40220","0.00024"
"4.83000","0.40268","0.00032"
"4.83600","0.40322","0.00054"
"4.84200","0.40370","0.00069"
"4.84800","0.40418","0.00081"
"4.85400","0.40472","0.00091"
"4.86000","0.40519","0.00100"
"4.86600","0.40567","0.00088"
"4.87200","0.40621","0.00069"
"4.87800","0.40669","0.00052"
"4.88400","0.40717","0.00042"
"4.89000","0.40765","0.00038"
"4.89600","0.40818","0.00032"
"4.90200","0.40866","0.00026"
"4.90800","0.40920","0.00028"
"4.91400","0.40968","0.00038"
"4.92000","0.41022","0.00043"
"4.92600","0.41069","0.00044"
"4.93200","0.41123","0.00047"
"4.93800","0.41171","0.00057"
"4.94400","0.41225","0.00055"
"4.95000","0.41273","0.00052"
"4.95600","0.41321","0.00043"
"4.96200","0.41374","0.00030"
"4.96800","0.41422","0.00006"
"4.97400","0.41470","-0.00009"
"4.98000","0.41524","-0.00011"
"4.98600","0.41572","-0.00007"
"4.99200","0.41625","0.00015"
"4.99800","0.41673","0.00039"
"5.00400","0.41721","0.00048"
"5.01000","0.41769","0.00041"
"5.01600","0.41817","0.00036"
"5.02200","0.41871","0.00032"
"5.02800","0.41918","0.00031"
"5.03400","0.41966","0.00034"
"5.04000","0.42020","0.00039"
"5.04600","0.42068","0.00048"
"5.05200","0.42122","0.00049"
"5.05800","0.42170","0.00045"
"5.06400","0.42223","0.00048"
"5.07000","0.42271","0.00044"
"5.07600","0.42325","0.00034"
"5.08200","0.42379","0.00037"
"5.08800","0.42427","0.00042"
"5.09400","0.42474","0.00044"
"5.10000","0.42528","0.00044"
"5.10600","0.42576","0.00043"
"5.11200","0.42630","0.00041"
"5.11800","0.42678","0.00040"
"5.12400","0.42726","0.00051"
"5.13000","0.42779","0.00063"
"5.13600","0.42827","0.00060"
"5.14200","0.42875","0.00058"
"5.14800","0.42929","0.00053"
"5.15400","0.42977","0.00055"
"5.16000","0.43025","0.00058"
"5.16600","0.43072","0.00059"
"5.17200","0.43120","0.00062"
"5.17800","0.43174","0.00066"
"5.18400","0.43222","0.00063"
"5.19000","0.43270","0.00052"
"5.19600","0.43323","0.00047"
"5.20200","0.43371","0.00051"
"5.20800","0.43419","0.00053"
"5.21400","0.43473","0.00052"
"5.22000","0.43521","0.00044"
"5.22600","0.43575","0.00038"
"5.23200","0.43622","0.00034"
"5.23800","0.43676","0.00039"
"5.24400","0.43724","0.00038"
"5.25000","0.43772","0.00033"
"5.25600","0.43826","0.00033"
"5.26200","0.43874","0.00031"
"5.26800","0.43921","0.00025"
"5.27400","0.43969","0.00028"
"5.28000","0.44017","0.00041"
"5.28600","0.44065","0.00049"
"5.29200","0.44119","0.00050"
"5.29800","0.44167","0.00058"
"5.30400","0.44214","0.00063"
"5.31000","0.44268","0.00064"
"5.31600","0.44316","0.00070"
"5.32200","0.44364","0.00065"
"5.32800","0.44418","0.00069"
"5.33400","0.44465","0.00076"
"5.34000","0.44513","0.00084"
"5.34600","0.44567","0.00088"
"5.35200","0.44615","0.00087"
"5.35800","0.44669","0.00082"
"5.36400","0.44717","0.00081"
"5.37000","0.44770","0.00087"
"5.37600","0.44818","0.00090"
"5.38200","0.44872","0.00090"
"5.38800","0.44920","0.00092"
"5.39400","0.44974","0.00088"
"5.40000","0.45022","0.00087"
"5.40600","0.45069","0.00080"
"5.41200","0.45117","0.00080"
"5.41800","0.45171","0.00083"
"5.42400","0.45219","0.00079"
"5.43000","0.45267","0.00070"
"5.43600","0.45320","0.00057"
"5.44200","0.45368","0.00040"
"5.44800","0.45422","0.00038"
"5.45400","0.45470","0.00044"
"5.46000","0.45524","0.00050"
"5.46600","0.45572","0.00039"
"5.47200","0.45619","0.00033"
"5.47800","0.45673","0.00033"
"5.48400","0.45721","0.00022"
"5.49000","0.45769","0.00014"
"5.49600","0.45823","0.00023"
"5.50200","0.45877","0.00041"
"5.50800","0.45924","0.00057"
"5.51400","0.45978","0.00077"
"5.52000","0.46026","0.00094"
"5.52600","0.46080","0.00094"
"5.53200","0.46128","0.00083"
"5.53800","0.46175","0.00075"
"5.54400","0.46229","0.00073"
"5.55000","0.46277","0.00074"
"5.55600","0.46325","0.00075"
"5.56200","0.46373","0.00079"
"5.56800","0.46421","0.00077"
"5.57400","0.46468","0.00069"
"5.58000","0.46522","0.00062"
"5.58600","0.46570","0.00059"
"5.59200","0.46618","0.00068"
"5.59800","0.46672","0.00071"
"5.60400","0.46720","0.00064"
"5.61000","0.46767","0.00049"
"5.61600","0.46821","0.00038"
"5.62200","0.46869","0.00037"
"5.62800","0.46917","0.00037"
"5.63400","0.46971","0.00048"
"5.64000","0.47018","0.00055"
"5.64600","0.47072","0.00054"
"5.65200","0.47120","0.00054"
"5.65800","0.47174","0.00055"
"5.66400","0.47222","0.00062"
"5.67000","0.47270","0.00075"
"5.67600","0.47323","0.00084"
"5.68200","0.47371","0.00087"
"5.68800","0.47419","0.00088"
"5.69400","0.47467","0.00092"
"5.70000","0.47521","0.00091"
"5.70600","0.47569","0.00089"
"5.71200","0.47616","0.00086"
"5.71800","0.47670","0.00089"
"5.72400","0.47718","0.00098"
"5.73000","0.47766","0.00103"
"5.73600","0.47820","0.00099"
"5.74200","0.47868","0.00085"
"5.74800","0.47915","0.00080"
"5.75400","0.47969","0.00079"
"5.76000","0.48017","0.00058"
"5.76600","0.48065","0.00042"
"5.77200","0.48119","0.00045"
"5.77800","0.48166","0.00046"
"5.78400","0.48214","0.00050"
"5.79000","0.48268","0.00063"
"5.79600","0.48316","0.00079"
"5.80200","0.48370","0.00085"
"5.80800","0.48418","0.00091"
"5.81400","0.48465","0.00103"
"5.82000","0.48519","0.00108"
"5.82600","0.48567","0.00096"
"5.83200","0.48615","0.00087"
"5.83800","0.48663","0.00083"
"5.84400","0.48717","0.00075"
"5.85000","0.48764","0.00056"
"5.85600","0.48812","0.00039"
"5.86200","0.48866","0.00021"
"5.86800","0.48914","0.00012"
"5.87400","0.48962","0.00009"
"5.88000","0.49015","0.00015"
"5.88600","0.49063","0.00021"
"5.89200","0.49111","0.00012"
"5.89800","0.49159","0.00018"
"5.90400","0.49213","0.00028"
"5.91000","0.49261","0.00033"
"5.91600","0.49314","0.00039"
"5.92200","0.49362","0.00051"
"5.92800","0.49416","0.00061"
"5.93400","0.49464","0.00066"
"5.94000","0.49518","0.00072"
"5.94600","0.49566","0.00082"
"5.95200","0.49619","0.00094"
"5.95800","0.49667","0.00106"
"5.96400","0.49721","0.00109"
"5.97000","0.49769","0.00110"
"5.97600","0.49817","0.00106"
"5.98200","0.49870","0.00095"
"5.98800","0.49918","0.00090"
"5.99400","0.49966","0.00086"
"6.00000","0.50020","0.00061"
"6.00600","0.50068","0.00033"
"6.01200","0.50122","0.00016"
"6.01800","0.50169","0.00010"
"6.02400","0.50223","0.00010"
"6.03000","0.50271","0.00022"
"6.03600","0.50325","0.00033"
"6.04200","0.50373","0.00036"
"6.04800","0.50421","0.00032"
"6.05400","0.50474","0.00039"
"6.06000","0.50522","0.00054"
"6.06600","0.50570","0.00066"
"6.07200","0.50624","0.00076"
"6.07800","0.50672","0.00086"
"6.08400","0.50725","0.00096"
"6.09000","0.50773","0.00099"
"6.09600","0.50827","0.00094"
"6.10200","0.50875","0.00089"
"6.10800","0.50923","0.00076"
"6.11400","0.50977","0.00067"
"6.12000","0.51024","0.00061"
"6.12600","0.51072","0.00044"
"6.13200","0.51120","0.00034"
"6.13800","0.51168","0.00035"
"6.14400","0.51222","0.00035"
"6.15000","0.51270","0.00039"
"6.15600","0.51323","0.00038"
"6.16200","0.51371","0.00040"
"6.16800","0.51419","0.00048"
"6.17400","0.51473","0.00046"
"6.18000","0.51521","0.00039"
"6.18600","0.51574","0.00047"
"6.19200","0.51622","0.00062"
"6.19800","0.51670","0.00063"
"6.20400","0.51724","0.00047"
"6.21000","0.51772","0.00035"
"6.21600","0.51820","0.00038"
"6.22200","0.51873","0.00050"
"6.22800","0.51921","0.00056"
"6.23400","0.51975","0.00062"
"6.24000","0.52023","0.00060"
"6.24600","0.52077","0.00067"
"6.25200","0.52125","0.00063"
"6.25800","0.52172","0.00062"
"6.26400","0.52226","0.00068"
"6.27000","0.52274","0.00077"
"6.27600","0.52322","0.00082"
"6.28200","0.52370","0.00086"
"6.28800","0.52423","0.00096"
"6.29400","0.52471","0.00096"
"6.30000","0.52519","0.00080"
"6.30600","0.52567","0.00066"
"6.31200","0.52621","0.00048"
"6.31800","0.52669","0.00033"
"6.32400","0.52716","0.00032"
"6.33000","0.52770","0.00032"
"6.33600","0.52818","0.00030"
"6.34200","0.52866","0.00039"
"6.34800","0.52920","0.00054"
"6.35400","0.52968","0.00061"
"6.36000","0.53015","0.00066"
"6.36600","0.53069","0.00073"
"6.37200","0.53117","0.00075"
"6.37800","0.53171","0.00075"
"6.38400","0.53219","0.00077"
"6.39000","0.53266","0.00075"
"6.39600","0.53320","0.00087"
"6.40200","0.53368","0.00098"
"6.40800","0.53416","0.00101"
"6.41400","0.53464","0.00105"
"6.42000","0.53512","0.00108"
"6.42600","0.53565","0.00107"
"6.43200","0.53613","0.00106"
"6.43800","0.53661","0.00103"
"6.44400","0.53715","0.00097"
"6.45000","0.53763","0.00076"
"6.45600","0.53811","0.00050"
"6.46200","0.53864","0.00039"
"6.46800","0.53912","0.00028"
"6.47400","0.53966","0.00025"
"6.48000","0.54014","0.00025"
"6.48600","0.54068","0.00034"
"6.49200","0.54121","0.00038"
"6.49800","0.54169","0.00046"
"6.50400","0.54223","0.00045"
"6.51000","0.54271","0.00049"
"6.51600","0.54325","0.00048"
"6.52200","0.54373","0.00056"
"6.52800","0.54426","0.00067"
"6.53400","0.54474","0.00063"
"6.54000","0.54522","0.00060"
"6.54600","0.54576","0.00075"
"6.55200","0.54624","0.00093"
"6.55800","0.54672","0.00098"
"6.56400","0.54725","0.00102"
"6.57000","0.54773","0.00098"
"6.57600","0.54821","0.00088"
"6.58200","0.54875","0.00089"
"6.58800","0.54923","0.00086"
"6.59400","0.54976","0.00082"
"6.60000","0.55024","0.00082"
"6.60600","0.55072","0.00083"
"6.61200","0.55126","0.00090"
"6.61800","0.55174","0.00088"
"6.62400","0.55222","0.00081"
"6.63000","0.55275","0.00072"
"6.63600","0.55323","0.00062"
"6.64200","0.55377","0.00046"
"6.64800","0.55425","0.00047"
"6.65400","0.55479","0.00054"
"6.66000","0.55527","0.00059"
"6.66600","0.55580","0.00061"
"6.67200","0.55628","0.00063"
"6.67800","0.55676","0.00065"
"6.68400","0.55730","0.00071"
"6.69000","0.55778","0.00065"
"6.69600","0.55825","0.00066"
"6.70200","0.55879","0.00080"
"6.70800","0.55927","0.00097"
"6.71400","0.55975","0.00114"
"6.72000","0.56029","0.00119"
"6.72600","0.56077","0.00117"
"6.73200","0.56124","0.00110"
"6.73800","0.56172","0.00092"
"6.74400","0.56226","0.00075"
"6.75000","0.56274","0.00053"
"6.75600","0.56322","0.00029"
"6.76200","0.56370","0.00027"
"6.76800","0.56423","0.00030"
"6.77400","0.56471","0.00035"
"6.78000","0.56525","0.00039"
"6.78600","0.56573","0.00046"
"6.79200","0.56627","0.00042"
"6.79800","0.56674","0.00033"
"6.80400","0.56722","0.00013"
"6.81000","0.56776","0.00016"
"6.81600","0.56824","0.00018"
"6.82200","0.56872","0.00026"
"6.82800","0.56926","0.00052"
"6.83400","0.56973","0.00070"
"6.84000","0.57021","0.00077"
"6.84600","0.57069","0.00079"
"6.85200","0.57123","0.00073"
"6.85800","0.57171","0.00073"
"6.86400","0.57219","0.00082"
"6.87000","0.57266","0.00085"
"6.87600","0.57320","0.00082"
"6.88200","0.57368","0.00069"
"6.88800","0.57416","0.00053"
"6.89400","0.57470","0.00041"
"6.90000","0.57518","0.00047"
"6.90600","0.57565","0.00062"
"6.91200","0.57613","0.00070"
"6.91800","0.57667","0.00062"
"6.92400","0.57715","0.00066"
"6.93000","0.57769","0.00070"
"6.93600","0.57816","0.00074"
"6.94200","0.57864","0.00079"
"6.94800","0.57918","0.00074"
"6.95400","0.57966","0.00073"
"6.96000","0.58014","0.00075"
"6.96600","0.58068","0.00067"
"6.97200","0.58115","0.00071"
"6.97800","0.58169","0.00071"
"6.98400","0.58217","0.00069"
"6.99000","0.58271","0.00061"
"6.99600","0.58319","0.00059"
"7.00200","0.58367","0.00056"
"7.00800","0.58420","0.00042"
"7.01400","0.58468","0.00035"
"7.02000","0.58522","0.00039"
"7.02600","0.58570","0.00035"
"7.03200","0.58618","0.00027"
"7.03800","0.58665","0.00032"
"7.04400","0.58719","0.00041"
"7.05000","0.58767","0.00041"
"7.05600","0.58815","0.00036"
"7.06200","0.58869","0.00036"
"7.06800","0.58917","0.00029"
"7.07400","0.58970","0.00031"
"7.08000","0.59018","0.00052"
"7.08600","0.59072","0.00067"
"7.09200","0.59120","0.00073"
"7.09800","0.59174","0.00088"
"7.10400","0.59222","0.00103"
"7.11000","0.59275","0.00107"
"7.11600","0.59323","0.00101"
"7.12200","0.59377","0.00099"
"7.12800","0.59425","0.00097"
"7.13400","0.59479","0.00092"
"7.14000","0.59526","0.00091"
"7.14600","0.59580","0.00085"
"7.15200","0.59628","0.00077"
"7.15800","0.59676","0.00052"
"7.16400","0.59730","0.00034"
"7.17000","0.59778","0.00020"
"7.17600","0.59825","0.00016"
"7.18200","0.59873","0.00019"
"7.18800","0.59921","0.00030"
"7.19400","0.59969","0.00048"
"7.20000","0.60023","0.00068"
"7.20600","0.60071","0.00081"
"7.21200","0.60124","0.00091"
"7.21800","0.60172","0.00097"
"7.22400","0.60220","0.00097"
"7.23000","0.60274","0.00089"
"7.23600","0.60322","0.00077"
"7.24200","0.60375","0.00058"
"7.24800","0.60423","0.00040"
"7.25400","0.60471","0.00038"
"7.26000","0.60525","0.00046"
"7.26600","0.60573","0.00038"
"7.27200","0.60627","0.00036"
"7.27800","0.60674","0.00043"
"7.28400","0.60722","0.00050"
"7.29000","0.60776","0.00057"
"7.29600","0.60824","0.00067"
"7.30200","0.60878","0.00073"
"7.30800","0.60926","0.00067"
"7.31400","0.60973","0.00068"
"7.32000","0.61027","0.00072"
"7.32600","0.61075","0.00078"
"7.33200","0.61123","0.00093"
"7.33800","0.61171","0.00110"
"7.34400","0.61219","0.00124"
"7.35000","0.61272","0.00112"
"7.35600","0.61320","0.00102"
"7.36200","0.61368","0.00092"
"7.36800","0.61422","0.00079"
"7.37400","0.61470","0.00075"
"7.38000","0.61523","0.00071"
"7.38600","0.61571","0.00061"
"7.39200","0.61619","0.00054"
"7.39800","0.61673","0.00059"
"7.40400","0.61721","0.00068"
"7.41000","0.61769","0.00075"
"7.41600","0.61822","0.00080"
"7.42200","0.61870","0.00087"
"7.42800","0.61918","0.00092"
"7.43400","0.61972","0.00082"
"7.44000","0.62020","0.00066"
"7.44600","0.62073","0.00056"
"7.45200","0.62121","0.00049"
"7.45800","0.62175","0.00046"
"7.46400","0.62223","0.00033"
"7.47000","0.62271","0.00024"
"7.47600","0.62319","0.00021"
"7.48200","0.62372","0.00017"
"7.48800","0.62420","0.00019"
"7.49400","0.62468","0.00029"
"7.50000","0.62516","0.00038"
"7.50600","0.62570","0.00044"
"7.51200","0.62618","0.00054"
"7.51800","0.62665","0.00062"
"7.52400","0.62719","0.00066"
"7.53000","0.62767","0.00080"
"7.53600","0.62821","0.00094"
"7.54200","0.62869","0.00095"
"7.54800","0.62917","0.00101"
"7.55400","0.62970","0.00106"
"7.56000","0.63018","0.00100"
"7.56600","0.63072","0.00096"
"7.57200","0.63120","0.00101"
"7.57800","0.63168","0.00103"
"7.58400","0.63221","0.00093"
"7.59000","0.63269","0.00082"
"7.59600","0.63323","0.00085"
"7.60200","0.63371","0.00086"
"7.60800","0.63425","0.00086"
"7.61400","0.63473","0.00096"
"7.62000","0.63526","0.00117"
"7.62600","0.63574","0.00122"
"7.63200","0.63622","0.00117"
"7.63800","0.63670","0.00112"
"7.64400","0.63718","0.00119"
"7.65000","0.63772","0.00125"
"7.65600","0.63819","0.00127"
"7.66200","0.63867","0.00130"
"7.66800","0.63921","0.00130"
"7.67400","0.63969","0.00114"
"7.68000","0.64023","0.00089"
"7.68600","0.64070","0.00054"
"7.69200","0.64124","0.00026"
"7.69800","0.64172","0.00015"
"7.70400","0.64220","0.00028"
"7.71000","0.64274","0.00035"
"7.71600","0.64322","0.00038"
"7.72200","0.64369","0.00050"
"7.72800","0.64423","0.00056"
"7.73400","0.64471","0.00059"
"7.74000","0.64519","0.00053"
"7.74600","0.64573","0.00035"
"7.75200","0.64621","0.00015"
"7.75800","0.64668","0.00004"
"7.76400","0.64722","-0.00004"
"7.77000","0.64770","0.00005"
"7.77600","0.64824","0.00015"
"7.78200","0.64872","0.00027"
"7.78800","0.64919","0.00048"
"7.79400","0.64973","0.00073"
"7.80000","0.65021","0.00099"
"7.80600","0.65075","0.00108"
"7.81200","0.65123","0.00113"
"7.81800","0.65171","0.00117"
"7.82400","0.65224","0.00122"
"7.83000","0.65272","0.00124"
"7.83600","0.65326","0.00119"
"7.84200","0.65374","0.00103"
"7.84800","0.65422","0.00072"
"7.85400","0.65470","0.00039"
"7.86000","0.65523","0.00023"
"7.86600","0.65571","0.00024"
"7.87200","0.65619","0.00045"
"7.87800","0.65673","0.00068"
"7.88400","0.65721","0.00079"
"7.89000","0.65768","0.00082"
"7.89600","0.65816","0.00077"
"7.90200","0.65870","0.00070"
"7.90800","0.65918","0.00064"
"7.91400","0.65972","0.00050"
"7.92000","0.66020","0.00037"
"7.92600","0.66067","0.00022"
"7.93200","0.66121","0.00010"
"7.93800","0.66169","0.00001"
"7.94400","0.66217","0.00005"
"7.95000","0.66271","0.00012"
"7.95600","0.66319","0.00020"
"7.96200","0.66366","0.00036"
"7.96800","0.66420","0.00048"
"7.97400","0.66468","0.00045"
"7.98000","0.66516","0.00041"
"7.98600","0.66570","0.00048"
"7.99200","0.66618","0.00059"
"7.99800","0.66665","0.00075"
"8.00400","0.66719","0.00089"
"8.01000","0.66767","0.00102"
"8.01600","0.66815","0.00104"
"8.02200","0.66863","0.00094"
"8.02800","0.66916","0.00080"
"8.03400","0.66964","0.00063"
"8.04000","0.67012","0.00048"
"8.04600","0.67060","0.00043"
"8.05200","0.67114","0.00039"
"8.05800","0.67162","0.00041"
"8.06400","0.67215","0.00051"
"8.07000","0.67263","0.00061"
"8.07600","0.67317","0.00071"
"8.08200","0.67365","0.00077"
"8.08800","0.67419","0.00091"
"8.09400","0.67467","0.00102"
"8.10000","0.67520","0.00103"
"8.10600","0.67568","0.00102"
"8.11200","0.67622","0.00092"
"8.11800","0.67670","0.00070"
"8.12400","0.67718","0.00054"
"8.13000","0.67771","0.00043"
"8.13600","0.67819","0.00042"
"8.14200","0.67867","0.00049"
"8.14800","0.67921","0.00068"
"8.15400","0.67969","0.00089"
"8.16000","0.68017","0.00093"
"8.16600","0.68070","0.00089"
"8.17200","0.68118","0.00082"
"8.17800","0.68166","0.00073"
"8.18400","0.68220","0.00057"
"8.19000","0.68268","0.00047"
"8.19600","0.68316","0.00053"
"8.20200","0.68369","0.00056"
"8.20800","0.68423","0.00054"
"8.21400","0.68471","0.00047"
"8.22000","0.68519","0.00050"
"8.22600","0.68573","0.00053"
"8.23200","0.68626","0.00055"
"8.23800","0.68674","0.00062"
"8.24400","0.68728","0.00060"
"8.25000","0.68776","0.00063"
"8.25600","0.68824","0.00080"
"8.26200","0.68872","0.00102"
"8.26800","0.68925","0.00134"
"8.27400","0.68973","0.00158"
"8.28000","0.69021","0.00167"
"8.28600","0.69069","0.00159"
"8.29200","0.69117","0.00138"
"8.29800","0.69171","0.00123"
"8.30400","0.69218","0.00120"
"8.31000","0.69266","0.00120"
"8.31600","0.69320","0.00126"
"8.32200","0.69368","0.00139"
"8.32800","0.69422","0.00139"
"8.33400","0.69469","0.00118"
"8.34000","0.69523","0.00103"
"8.34600","0.69571","0.00104"
"8.35200","0.69625","0.00102"
"8.35800","0.69673","0.00099"
"8.36400","0.69727","0.00089"
"8.37000","0.69774","0.00083"
"8.37600","0.69828","0.00084"
"8.38200","0.69876","0.00078"
"8.38800","0.69930","0.00072"
"8.39400","0.69978","0.00062"
"8.40000","0.70026","0.00051"
"8.40600","0.70073","0.00039"
"8.41200","0.70127","0.00033"
"8.41800","0.70175","0.00029"
"8.42400","0.70223","0.00023"
"8.43000","0.70271","0.00013"
"8.43600","0.70318","0.00009"
"8.44200","0.70372","0.00009"
"8.44800","0.70420","0.00014"
"8.45400","0.70468","0.00027"
"8.46000","0.70516","0.00032"
"8.46600","0.70570","0.00019"
"8.47200","0.70617","0.00002"
"8.47800","0.70665","-0.00008"
"8.48400","0.70713","-0.00009"
"8.49000","0.70767","-0.00013"
"8.49600","0.70815","-0.00006"
"8.50200","0.70869","-0.00002"
"8.50800","0.70916","0.00002"
"8.51400","0.70970","0.00014"
"8.52000","0.71018","0.00018"
"8.52600","0.71072","0.00021"
"8.53200","0.71120","0.00013"
"8.53800","0.71167","-0.00004"
"8.54400","0.71221","-0.00023"
"8.55000","0.71269","-0.00028"
"8.55600","0.71317","-0.00032"
"8.56200","0.71365","-0.00034"
"8.56800","0.71419","-0.00037"
"8.57400","0.71466","-0.00046"
"8.58000","0.71514","-0.00050"
"8.58600","0.71562","-0.00044"
"8.59200","0.71616","-0.00022"
"8.59800","0.71664","-0.00011"
"8.60400","0.71712","0.00001"
"8.61000","0.71765","0.00006"
"8.61600","0.71813","0.00002"
"8.62200","0.71861","-0.00002"
"8.62800","0.71915","-0.00005"
"8.63400","0.71963","0.00002"
"8.64000","0.72016","0.00009"
"8.64600","0.72064","0.00016"
"8.65200","0.72118","0.00010"
"8.65800","0.72172","0.00001"
"8.66400","0.72220","0.00001"
"8.67000","0.72274","0.00009"
"8.67600","0.72321","0.00007"
"8.68200","0.72375","0.00014"
"8.68800","0.72423","0.00023"
"8.69400","0.72471","0.00021"
"8.70000","0.72519","0.00015"
"8.70600","0.72573","0.00024"
"8.71200","0.72620","0.00026"
"8.71800","0.72668","0.00035"
"8.72400","0.72722","0.00046"
"8.73000","0.72770","0.00040"
"8.73600","0.72818","0.00024"
"8.74200","0.72871","0.00007"
"8.74800","0.72919","-0.00011"
"8.75400","0.72973","-0.00013"
"8.76000","0.73021","-0.00010"
"8.76600","0.73069","-0.00002"
"8.77200","0.73123","0.00011"
"8.77800","0.73170","0.00018"
"8.78400","0.73224","0.00023"
"8.79000","0.73272","0.00016"
"8.79600","0.73326","0.00011"
"8.80200","0.73374","0.00013"
"8.80800","0.73428","0.00010"
"8.81400","0.73475","0.00012"
"8.82000","0.73529","0.00016"
"8.82600","0.73577","0.00020"
"8.83200","0.73625","0.00028"
"8.83800","0.73679","0.00048"
"8.84400","0.73726","0.00070"
"8.85000","0.73774","0.00088"
"8.85600","0.73822","0.00087"
"8.86200","0.73876","0.00083"
"8.86800","0.73924","0.00078"
"8.87400","0.73972","0.00075"
"8.88000","0.74025","0.00076"
"8.88600","0.74073","0.00075"
"8.89200","0.74121","0.00070"
"8.89800","0.74175","0.00064"
"8.90400","0.74223","0.00061"
"8.91000","0.74271","0.00061"
"8.91600","0.74324","0.00055"
"8.92200","0.74372","0.00060"
"8.92800","0.74420","0.00066"
"8.93400","0.74474","0.00069"
"8.94000","0.74522","0.00057"
"8.94600","0.74575","0.00044"
"8.95200","0.74623","0.00035"
"8.95800","0.74677","0.00023"
"8.96400","0.74725","0.00014"
