End date,"12/23/2016"
Specimen label,"17BC_40"
"4.87800","0.40663","0.00452"
"4.88400","0.40717","0.00451"
"4.89000","0.40765","0.00453"
"4.89600","0.40812","0.00451"
"4.90200","0.40866","0.00435"
"4.90800","0.40914","0.00411"
"4.91400","0.40968","0.00398"
"4.92000","0.41016","0.00396"
"4.92600","0.41069","0.00404"
"4.93200","0.41117","0.00418"
"4.93800","0.41165","0.00426"
"4.94400","0.41219","0.00433"
"4.95000","0.41267","0.00442"
"4.95600","0.41321","0.00459"
"4.96200","0.41368","0.00468"
"4.96800","0.41416","0.00471"
"4.97400","0.41470","0.00467"
"4.98000","0.41518","0.00461"
"4.98600","0.41566","0.00456"
"4.99200","0.41614","0.00456"
"4.99800","0.41667","0.00454"
"5.00400","0.41715","0.00453"
"5.01000","0.41763","0.00446"
"5.01600","0.41817","0.00441"
"5.02200","0.41865","0.00444"
"5.02800","0.41912","0.00454"
"5.03400","0.41966","0.00458"
"5.04000","0.42014","0.00455"
"5.04600","0.42062","0.00450"
"5.05200","0.42116","0.00449"
"5.05800","0.42164","0.00457"
"5.06400","0.42217","0.00460"
"5.07000","0.42271","0.00455"
"5.07600","0.42319","0.00447"
"5.08200","0.42373","0.00434"
"5.08800","0.42421","0.00427"
"5.09400","0.42474","0.00436"
"5.10000","0.42522","0.00443"
"5.10600","0.42576","0.00435"
"5.11200","0.42624","0.00421"
"5.11800","0.42672","0.00409"
"5.12400","0.42720","0.00407"
"5.13000","0.42773","0.00414"
"5.13600","0.42821","0.00436"
"5.14200","0.42869","0.00452"
"5.14800","0.42917","0.00453"
"5.15400","0.42971","0.00461"
"5.16000","0.43019","0.00476"
"5.16600","0.43066","0.00491"
"5.17200","0.43120","0.00511"
"5.17800","0.43168","0.00520"
"5.18400","0.43222","0.00517"
"5.19000","0.43270","0.00517"
"5.19600","0.43323","0.00519"
"5.20200","0.43371","0.00523"
"5.20800","0.43425","0.00511"
"5.21400","0.43473","0.00494"
"5.22000","0.43527","0.00482"
"5.22600","0.43575","0.00474"
"5.23200","0.43622","0.00473"
"5.23800","0.43676","0.00471"
"5.24400","0.43724","0.00472"
"5.25000","0.43772","0.00479"
"5.25600","0.43826","0.00487"
"5.26200","0.43874","0.00503"
"5.26800","0.43921","0.00509"
"5.27400","0.43969","0.00502"
"5.28000","0.44023","0.00491"
"5.28600","0.44071","0.00483"
"5.29200","0.44119","0.00487"
"5.29800","0.44167","0.00500"
"5.30400","0.44214","0.00506"
"5.31000","0.44268","0.00506"
"5.31600","0.44316","0.00504"
"5.32200","0.44364","0.00499"
"5.32800","0.44418","0.00488"
"5.33400","0.44465","0.00484"
"5.34000","0.44513","0.00483"
"5.34600","0.44567","0.00469"
"5.35200","0.44615","0.00460"
"5.35800","0.44669","0.00456"
"5.36400","0.44717","0.00459"
"5.37000","0.44764","0.00457"
"5.37600","0.44818","0.00451"
"5.38200","0.44866","0.00461"
"5.38800","0.44914","0.00479"
"5.39400","0.44962","0.00487"
"5.40000","0.45010","0.00494"
"5.40600","0.45063","0.00502"
"5.41200","0.45111","0.00506"
"5.41800","0.45165","0.00503"
"5.42400","0.45213","0.00497"
"5.43000","0.45261","0.00494"
"5.43600","0.45314","0.00492"
"5.44200","0.45362","0.00491"
"5.44800","0.45416","0.00485"
"5.45400","0.45464","0.00476"
"5.46000","0.45512","0.00469"
"5.46600","0.45566","0.00467"
"5.47200","0.45613","0.00469"
"5.47800","0.45661","0.00468"
"5.48400","0.45715","0.00466"
"5.49000","0.45763","0.00469"
"5.49600","0.45817","0.00471"
"5.50200","0.45865","0.00473"
"5.50800","0.45918","0.00472"
"5.51400","0.45972","0.00478"
"5.52000","0.46020","0.00494"
"5.52600","0.46068","0.00514"
"5.53200","0.46122","0.00528"
"5.53800","0.46169","0.00534"
"5.54400","0.46217","0.00528"
"5.55000","0.46265","0.00518"
"5.55600","0.46319","0.00504"
"5.56200","0.46367","0.00484"
"5.56800","0.46415","0.00462"
"5.57400","0.46468","0.00448"
"5.58000","0.46516","0.00456"
"5.58600","0.46570","0.00464"
"5.59200","0.46618","0.00465"
"5.59800","0.46672","0.00460"
"5.60400","0.46720","0.00461"
"5.61000","0.46767","0.00462"
"5.61600","0.46821","0.00462"
"5.62200","0.46869","0.00467"
"5.62800","0.46923","0.00468"
"5.63400","0.46971","0.00469"
"5.64000","0.47018","0.00485"
"5.64600","0.47072","0.00495"
"5.65200","0.47120","0.00501"
"5.65800","0.47168","0.00506"
"5.66400","0.47222","0.00497"
"5.67000","0.47270","0.00489"
"5.67600","0.47317","0.00490"
"5.68200","0.47371","0.00489"
"5.68800","0.47419","0.00488"
"5.69400","0.47467","0.00495"
"5.70000","0.47521","0.00514"
"5.70600","0.47569","0.00535"
"5.71200","0.47622","0.00541"
"5.71800","0.47670","0.00541"
"5.72400","0.47724","0.00546"
"5.73000","0.47772","0.00541"
"5.73600","0.47826","0.00536"
"5.74200","0.47873","0.00534"
"5.74800","0.47927","0.00525"
"5.75400","0.47975","0.00520"
"5.76000","0.48023","0.00523"
"5.76600","0.48077","0.00521"
"5.77200","0.48125","0.00520"
"5.77800","0.48172","0.00511"
"5.78400","0.48226","0.00500"
"5.79000","0.48274","0.00488"
"5.79600","0.48322","0.00476"
"5.80200","0.48376","0.00479"
"5.80800","0.48424","0.00499"
"5.81400","0.48471","0.00524"
"5.82000","0.48519","0.00545"
"5.82600","0.48573","0.00559"
"5.83200","0.48621","0.00560"
"5.83800","0.48675","0.00554"
"5.84400","0.48722","0.00542"
"5.85000","0.48770","0.00540"
"5.85600","0.48824","0.00545"
"5.86200","0.48872","0.00549"
"5.86800","0.48926","0.00557"
"5.87400","0.48974","0.00555"
"5.88000","0.49021","0.00555"
"5.88600","0.49069","0.00560"
"5.89200","0.49123","0.00572"
"5.89800","0.49171","0.00579"
"5.90400","0.49219","0.00581"
"5.91000","0.49273","0.00575"
"5.91600","0.49320","0.00563"
"5.92200","0.49368","0.00553"
"5.92800","0.49422","0.00541"
"5.93400","0.49470","0.00526"
"5.94000","0.49518","0.00514"
"5.94600","0.49572","0.00517"
"5.95200","0.49619","0.00524"
"5.95800","0.49667","0.00535"
"5.96400","0.49715","0.00536"
"5.97000","0.49769","0.00529"
"5.97600","0.49817","0.00522"
"5.98200","0.49870","0.00513"
"5.98800","0.49918","0.00521"
"5.99400","0.49966","0.00530"
"6.00000","0.50020","0.00541"
"6.00600","0.50068","0.00547"
"6.01200","0.50122","0.00540"
"6.01800","0.50169","0.00533"
"6.02400","0.50217","0.00543"
"6.03000","0.50271","0.00552"
"6.03600","0.50319","0.00567"
"6.04200","0.50367","0.00569"
"6.04800","0.50421","0.00571"
"6.05400","0.50468","0.00576"
"6.06000","0.50516","0.00572"
"6.06600","0.50570","0.00574"
"6.07200","0.50618","0.00576"
"6.07800","0.50666","0.00564"
"6.08400","0.50719","0.00553"
"6.09000","0.50767","0.00557"
"6.09600","0.50815","0.00565"
"6.10200","0.50863","0.00570"
"6.10800","0.50917","0.00555"
"6.11400","0.50965","0.00542"
"6.12000","0.51018","0.00537"
"6.12600","0.51066","0.00530"
"6.13200","0.51120","0.00534"
"6.13800","0.51168","0.00541"
"6.14400","0.51222","0.00536"
"6.15000","0.51270","0.00529"
"6.15600","0.51323","0.00539"
"6.16200","0.51371","0.00544"
"6.16800","0.51425","0.00549"
"6.17400","0.51473","0.00554"
"6.18000","0.51521","0.00547"
"6.18600","0.51574","0.00545"
"6.19200","0.51622","0.00549"
"6.19800","0.51670","0.00552"
"6.20400","0.51724","0.00559"
"6.21000","0.51772","0.00564"
"6.21600","0.51820","0.00564"
"6.22200","0.51873","0.00556"
"6.22800","0.51921","0.00555"
"6.23400","0.51969","0.00554"
"6.24000","0.52023","0.00558"
"6.24600","0.52071","0.00561"
"6.25200","0.52119","0.00562"
"6.25800","0.52166","0.00565"
"6.26400","0.52220","0.00570"
"6.27000","0.52274","0.00581"
"6.27600","0.52322","0.00587"
"6.28200","0.52376","0.00590"
"6.28800","0.52423","0.00586"
"6.29400","0.52477","0.00572"
"6.30000","0.52525","0.00567"
"6.30600","0.52579","0.00581"
"6.31200","0.52627","0.00588"
"6.31800","0.52675","0.00583"
"6.32400","0.52728","0.00576"
"6.33000","0.52776","0.00571"
"6.33600","0.52824","0.00570"
"6.34200","0.52872","0.00562"
"6.34800","0.52926","0.00555"
"6.35400","0.52974","0.00552"
"6.36000","0.53021","0.00545"
"6.36600","0.53075","0.00547"
"6.37200","0.53123","0.00555"
"6.37800","0.53171","0.00553"
"6.38400","0.53219","0.00564"
"6.39000","0.53272","0.00586"
"6.39600","0.53320","0.00598"
"6.40200","0.53368","0.00599"
"6.40800","0.53422","0.00602"
"6.41400","0.53470","0.00596"
"6.42000","0.53524","0.00586"
"6.42600","0.53571","0.00587"
"6.43200","0.53619","0.00592"
"6.43800","0.53673","0.00591"
"6.44400","0.53721","0.00583"
"6.45000","0.53769","0.00575"
"6.45600","0.53823","0.00575"
"6.46200","0.53870","0.00578"
"6.46800","0.53918","0.00589"
"6.47400","0.53972","0.00597"
"6.48000","0.54020","0.00602"
"6.48600","0.54068","0.00600"
"6.49200","0.54121","0.00601"
"6.49800","0.54169","0.00602"
"6.50400","0.54217","0.00603"
"6.51000","0.54271","0.00605"
"6.51600","0.54319","0.00605"
"6.52200","0.54367","0.00609"
"6.52800","0.54420","0.00607"
"6.53400","0.54468","0.00607"
"6.54000","0.54516","0.00609"
"6.54600","0.54570","0.00607"
"6.55200","0.54618","0.00605"
"6.55800","0.54666","0.00599"
"6.56400","0.54719","0.00592"
"6.57000","0.54767","0.00591"
"6.57600","0.54815","0.00584"
"6.58200","0.54869","0.00580"
"6.58800","0.54917","0.00570"
"6.59400","0.54965","0.00560"
"6.60000","0.55018","0.00553"
"6.60600","0.55066","0.00560"
"6.61200","0.55120","0.00576"
"6.61800","0.55168","0.00587"
"6.62400","0.55216","0.00594"
"6.63000","0.55269","0.00602"
"6.63600","0.55317","0.00617"
"6.64200","0.55365","0.00616"
"6.64800","0.55419","0.00612"
"6.65400","0.55467","0.00597"
"6.66000","0.55521","0.00587"
"6.66600","0.55568","0.00581"
"6.67200","0.55616","0.00574"
"6.67800","0.55670","0.00566"
"6.68400","0.55718","0.00560"
"6.69000","0.55772","0.00565"
"6.69600","0.55820","0.00576"
"6.70200","0.55873","0.00579"
"6.70800","0.55921","0.00590"
"6.71400","0.55969","0.00605"
"6.72000","0.56023","0.00624"
"6.72600","0.56071","0.00634"
"6.73200","0.56118","0.00622"
"6.73800","0.56172","0.00600"
"6.74400","0.56220","0.00594"
"6.75000","0.56268","0.00590"
"6.75600","0.56322","0.00595"
"6.76200","0.56370","0.00598"
"6.76800","0.56417","0.00599"
"6.77400","0.56471","0.00598"
"6.78000","0.56519","0.00589"
"6.78600","0.56573","0.00595"
"6.79200","0.56627","0.00599"
"6.79800","0.56674","0.00601"
"6.80400","0.56728","0.00597"
"6.81000","0.56776","0.00593"
"6.81600","0.56830","0.00598"
"6.82200","0.56878","0.00614"
"6.82800","0.56926","0.00628"
"6.83400","0.56973","0.00635"
"6.84000","0.57027","0.00636"
"6.84600","0.57075","0.00635"
"6.85200","0.57123","0.00639"
"6.85800","0.57177","0.00638"
"6.86400","0.57225","0.00624"
"6.87000","0.57272","0.00606"
"6.87600","0.57320","0.00599"
"6.88200","0.57374","0.00598"
"6.88800","0.57422","0.00590"
"6.89400","0.57470","0.00585"
"6.90000","0.57518","0.00582"
"6.90600","0.57571","0.00583"
"6.91200","0.57619","0.00585"
"6.91800","0.57667","0.00597"
"6.92400","0.57721","0.00607"
"6.93000","0.57769","0.00603"
"6.93600","0.57822","0.00592"
"6.94200","0.57870","0.00591"
"6.94800","0.57924","0.00594"
"6.95400","0.57972","0.00597"
"6.96000","0.58026","0.00596"
"6.96600","0.58074","0.00597"
"6.97200","0.58121","0.00614"
"6.97800","0.58169","0.00627"
"6.98400","0.58217","0.00629"
"6.99000","0.58265","0.00622"
"6.99600","0.58319","0.00611"
"7.00200","0.58367","0.00591"
"7.00800","0.58414","0.00581"
"7.01400","0.58468","0.00583"
"7.02000","0.58516","0.00594"
"7.02600","0.58564","0.00603"
"7.03200","0.58618","0.00609"
"7.03800","0.58665","0.00612"
"7.04400","0.58713","0.00600"
"7.05000","0.58767","0.00603"
"7.05600","0.58815","0.00613"
"7.06200","0.58869","0.00614"
"7.06800","0.58917","0.00602"
"7.07400","0.58964","0.00585"
"7.08000","0.59018","0.00575"
"7.08600","0.59066","0.00576"
"7.09200","0.59120","0.00586"
"7.09800","0.59168","0.00600"
"7.10400","0.59222","0.00616"
"7.11000","0.59269","0.00623"
"7.11600","0.59323","0.00634"
"7.12200","0.59371","0.00646"
"7.12800","0.59419","0.00648"
"7.13400","0.59467","0.00641"
"7.14000","0.59515","0.00623"
"7.14600","0.59568","0.00603"
"7.15200","0.59616","0.00594"
"7.15800","0.59664","0.00603"
"7.16400","0.59718","0.00610"
"7.17000","0.59766","0.00611"
"7.17600","0.59819","0.00599"
"7.18200","0.59867","0.00583"
"7.18800","0.59915","0.00580"
"7.19400","0.59969","0.00588"
"7.20000","0.60017","0.00601"
"7.20600","0.60071","0.00619"
"7.21200","0.60118","0.00628"
"7.21800","0.60172","0.00628"
"7.22400","0.60220","0.00629"
"7.23000","0.60274","0.00628"
"7.23600","0.60322","0.00631"
"7.24200","0.60375","0.00635"
"7.24800","0.60423","0.00634"
"7.25400","0.60471","0.00642"
"7.26000","0.60525","0.00650"
"7.26600","0.60573","0.00656"
"7.27200","0.60621","0.00663"
"7.27800","0.60668","0.00668"
"7.28400","0.60722","0.00665"
"7.29000","0.60770","0.00663"
"7.29600","0.60818","0.00661"
"7.30200","0.60866","0.00674"
"7.30800","0.60920","0.00687"
"7.31400","0.60967","0.00690"
"7.32000","0.61015","0.00685"
"7.32600","0.61069","0.00668"
"7.33200","0.61117","0.00656"
"7.33800","0.61171","0.00652"
"7.34400","0.61219","0.00645"
"7.35000","0.61272","0.00637"
"7.35600","0.61320","0.00633"
"7.36200","0.61374","0.00626"
"7.36800","0.61422","0.00622"
"7.37400","0.61476","0.00618"
"7.38000","0.61523","0.00609"
"7.38600","0.61577","0.00602"
"7.39200","0.61625","0.00602"
"7.39800","0.61673","0.00601"
"7.40400","0.61727","0.00601"
"7.41000","0.61775","0.00597"
"7.41600","0.61822","0.00593"
"7.42200","0.61876","0.00599"
"7.42800","0.61924","0.00607"
"7.43400","0.61972","0.00623"
"7.44000","0.62020","0.00643"
"7.44600","0.62073","0.00656"
"7.45200","0.62121","0.00652"
"7.45800","0.62169","0.00648"
"7.46400","0.62217","0.00644"
"7.47000","0.62271","0.00639"
"7.47600","0.62319","0.00636"
"7.48200","0.62372","0.00631"
"7.48800","0.62420","0.00636"
"7.49400","0.62468","0.00642"
"7.50000","0.62522","0.00650"
"7.50600","0.62570","0.00662"
"7.51200","0.62624","0.00663"
"7.51800","0.62671","0.00664"
"7.52400","0.62719","0.00650"
"7.53000","0.62773","0.00636"
"7.53600","0.62821","0.00639"
"7.54200","0.62869","0.00655"
"7.54800","0.62917","0.00665"
"7.55400","0.62970","0.00667"
"7.56000","0.63018","0.00656"
"7.56600","0.63072","0.00650"
"7.57200","0.63120","0.00654"
"7.57800","0.63168","0.00650"
"7.58400","0.63215","0.00638"
"7.59000","0.63269","0.00633"
"7.59600","0.63317","0.00633"
"7.60200","0.63365","0.00645"
"7.60800","0.63413","0.00654"
"7.61400","0.63461","0.00656"
"7.62000","0.63514","0.00654"
"7.62600","0.63562","0.00637"
"7.63200","0.63616","0.00621"
"7.63800","0.63664","0.00624"
"7.64400","0.63718","0.00617"
"7.65000","0.63766","0.00611"
"7.65600","0.63819","0.00612"
"7.66200","0.63867","0.00607"
"7.66800","0.63921","0.00605"
"7.67400","0.63969","0.00613"
"7.68000","0.64023","0.00629"
"7.68600","0.64070","0.00634"
"7.69200","0.64118","0.00632"
"7.69800","0.64166","0.00627"
"7.70400","0.64220","0.00635"
"7.71000","0.64268","0.00645"
"7.71600","0.64316","0.00646"
"7.72200","0.64369","0.00642"
"7.72800","0.64417","0.00635"
"7.73400","0.64465","0.00631"
"7.74000","0.64519","0.00648"
"7.74600","0.64567","0.00666"
"7.75200","0.64621","0.00674"
"7.75800","0.64668","0.00671"
"7.76400","0.64716","0.00667"
"7.77000","0.64770","0.00668"
"7.77600","0.64824","0.00666"
"7.78200","0.64872","0.00660"
"7.78800","0.64925","0.00648"
"7.79400","0.64973","0.00633"
"7.80000","0.65027","0.00623"
"7.80600","0.65075","0.00620"
"7.81200","0.65129","0.00619"
"7.81800","0.65177","0.00617"
"7.82400","0.65224","0.00622"
"7.83000","0.65278","0.00633"
"7.83600","0.65326","0.00641"
"7.84200","0.65374","0.00650"
"7.84800","0.65422","0.00653"
"7.85400","0.65470","0.00660"
"7.86000","0.65523","0.00656"
"7.86600","0.65571","0.00643"
"7.87200","0.65619","0.00626"
"7.87800","0.65667","0.00623"
"7.88400","0.65721","0.00636"
"7.89000","0.65768","0.00652"
"7.89600","0.65816","0.00665"
"7.90200","0.65870","0.00674"
"7.90800","0.65918","0.00680"
"7.91400","0.65972","0.00682"
"7.92000","0.66020","0.00692"
"7.92600","0.66073","0.00695"
"7.93200","0.66121","0.00680"
"7.93800","0.66175","0.00665"
"7.94400","0.66223","0.00641"
"7.95000","0.66277","0.00617"
"7.95600","0.66325","0.00599"
"7.96200","0.66372","0.00591"
"7.96800","0.66426","0.00591"
"7.97400","0.66474","0.00589"
"7.98000","0.66522","0.00595"
"7.98600","0.66576","0.00605"
"7.99200","0.66623","0.00619"
"7.99800","0.66671","0.00626"
"8.00400","0.66719","0.00636"
"8.01000","0.66767","0.00647"
"8.01600","0.66821","0.00663"
"8.02200","0.66869","0.00681"
"8.02800","0.66916","0.00685"
"8.03400","0.66964","0.00682"
"8.04000","0.67018","0.00667"
"8.04600","0.67066","0.00648"
"8.05200","0.67120","0.00627"
"8.05800","0.67168","0.00629"
"8.06400","0.67215","0.00634"
"8.07000","0.67269","0.00639"
"8.07600","0.67317","0.00644"
"8.08200","0.67371","0.00647"
"8.08800","0.67425","0.00650"
"8.09400","0.67472","0.00648"
"8.10000","0.67520","0.00654"
"8.10600","0.67574","0.00664"
"8.11200","0.67622","0.00658"
"8.11800","0.67670","0.00658"
"8.12400","0.67724","0.00668"
"8.13000","0.67771","0.00675"
"8.13600","0.67819","0.00683"
"8.14200","0.67867","0.00691"
"8.14800","0.67915","0.00695"
"8.15400","0.67963","0.00692"
"8.16000","0.68017","0.00691"
"8.16600","0.68064","0.00690"
"8.17200","0.68112","0.00692"
"8.17800","0.68166","0.00689"
"8.18400","0.68214","0.00680"
"8.19000","0.68262","0.00672"
"8.19600","0.68316","0.00670"
"8.20200","0.68363","0.00662"
"8.20800","0.68411","0.00652"
"8.21400","0.68465","0.00652"
"8.22000","0.68519","0.00651"
"8.22600","0.68567","0.00643"
"8.23200","0.68620","0.00641"
"8.23800","0.68668","0.00648"
"8.24400","0.68722","0.00660"
"8.25000","0.68770","0.00674"
"8.25600","0.68818","0.00678"
"8.26200","0.68866","0.00681"
"8.26800","0.68913","0.00688"
"8.27400","0.68967","0.00694"
"8.28000","0.69015","0.00695"
"8.28600","0.69069","0.00707"
"8.29200","0.69117","0.00717"
"8.29800","0.69171","0.00733"
"8.30400","0.69218","0.00756"
"8.31000","0.69266","0.00765"
"8.31600","0.69320","0.00762"
"8.32200","0.69368","0.00753"
"8.32800","0.69422","0.00742"
"8.33400","0.69469","0.00736"
"8.34000","0.69523","0.00732"
"8.34600","0.69571","0.00724"
"8.35200","0.69619","0.00717"
"8.35800","0.69673","0.00719"
"8.36400","0.69721","0.00720"
"8.37000","0.69774","0.00726"
"8.37600","0.69822","0.00724"
"8.38200","0.69876","0.00720"
"8.38800","0.69924","0.00714"
"8.39400","0.69972","0.00701"
"8.40000","0.70026","0.00685"
"8.40600","0.70073","0.00685"
"8.41200","0.70121","0.00688"
"8.41800","0.70169","0.00701"
"8.42400","0.70217","0.00709"
"8.43000","0.70271","0.00720"
"8.43600","0.70318","0.00731"
"8.44200","0.70366","0.00747"
"8.44800","0.70420","0.00758"
"8.45400","0.70468","0.00766"
"8.46000","0.70522","0.00769"
"8.46600","0.70570","0.00759"
"8.47200","0.70617","0.00747"
"8.47800","0.70671","0.00734"
"8.48400","0.70719","0.00726"
"8.49000","0.70767","0.00733"
"8.49600","0.70815","0.00726"
"8.50200","0.70869","0.00726"
"8.50800","0.70922","0.00727"
"8.51400","0.70970","0.00715"
"8.52000","0.71018","0.00712"
"8.52600","0.71072","0.00720"
"8.53200","0.71120","0.00726"
"8.53800","0.71173","0.00734"
"8.54400","0.71221","0.00742"
"8.55000","0.71269","0.00746"
"8.55600","0.71317","0.00747"
"8.56200","0.71371","0.00747"
"8.56800","0.71419","0.00755"
"8.57400","0.71466","0.00762"
"8.58000","0.71520","0.00752"
"8.58600","0.71568","0.00733"
"8.59200","0.71616","0.00712"
"8.59800","0.71670","0.00695"
"8.60400","0.71718","0.00680"
"8.61000","0.71765","0.00677"
"8.61600","0.71819","0.00676"
"8.62200","0.71867","0.00686"
"8.62800","0.71915","0.00695"
"8.63400","0.71969","0.00698"
"8.64000","0.72016","0.00713"
"8.64600","0.72064","0.00730"
"8.65200","0.72118","0.00741"
"8.65800","0.72166","0.00745"
"8.66400","0.72220","0.00744"
"8.67000","0.72268","0.00744"
"8.67600","0.72321","0.00744"
"8.68200","0.72369","0.00737"
"8.68800","0.72417","0.00731"
"8.69400","0.72471","0.00722"
"8.70000","0.72519","0.00708"
"8.70600","0.72567","0.00712"
"8.71200","0.72614","0.00720"
"8.71800","0.72668","0.00718"
"8.72400","0.72716","0.00720"
"8.73000","0.72764","0.00723"
"8.73600","0.72818","0.00727"
"8.74200","0.72866","0.00737"
"8.74800","0.72913","0.00737"
"8.75400","0.72967","0.00731"
"8.76000","0.73015","0.00730"
"8.76600","0.73069","0.00714"
"8.77200","0.73117","0.00711"
"8.77800","0.73164","0.00710"
"8.78400","0.73218","0.00711"
"8.79000","0.73272","0.00720"
"8.79600","0.73320","0.00725"
"8.80200","0.73374","0.00723"
"8.80800","0.73422","0.00723"
"8.81400","0.73475","0.00733"
"8.82000","0.73523","0.00742"
"8.82600","0.73571","0.00740"
"8.83200","0.73619","0.00735"
"8.83800","0.73673","0.00742"
"8.84400","0.73720","0.00757"
"8.85000","0.73768","0.00755"
"8.85600","0.73822","0.00745"
"8.86200","0.73870","0.00740"
"8.86800","0.73918","0.00736"
"8.87400","0.73972","0.00727"
"8.88000","0.74019","0.00720"
"8.88600","0.74067","0.00713"
"8.89200","0.74121","0.00713"
"8.89800","0.74169","0.00706"
"8.90400","0.74217","0.00698"
"8.91000","0.74271","0.00698"
"8.91600","0.74318","0.00702"
"8.92200","0.74366","0.00711"
"8.92800","0.74420","0.00715"
"8.93400","0.74468","0.00710"
"8.94000","0.74522","0.00709"
"8.94600","0.74570","0.00709"
"8.95200","0.74623","0.00718"
"8.95800","0.74671","0.00737"
"8.96400","0.74725","0.00744"
