End date,"12/23/2016"
Specimen label,"17BC_36"
Maximum Load,"1.60068",N

Time,Extension,Load
(s),(mm),(N)
"22.97400","1.91476","0.02939"
"22.98000","1.91530","0.02946"
"22.98600","1.91578","0.02945"
"22.99200","1.91625","0.02938"
"22.99800","1.91679","0.02936"
"23.00400","1.91727","0.02938"
"23.01000","1.91775","0.02932"
"23.01600","1.91823","0.02927"
"23.02200","1.91877","0.02920"
"23.02800","1.91924","0.02914"
"23.03400","1.91972","0.02908"
"23.04000","1.92020","0.02901"
"23.04600","1.92068","0.02895"
"23.05200","1.92122","0.02893"
"23.05800","1.92170","0.02899"
"23.06400","1.92217","0.02914"
"23.07000","1.92271","0.02934"
"23.07600","1.92319","0.02946"
"23.08200","1.92373","0.02953"
"23.08800","1.92427","0.02961"
"23.09400","1.92474","0.02956"
"23.10000","1.92522","0.02942"
"23.10600","1.92576","0.02940"
"23.11200","1.92624","0.02960"
"23.11800","1.92672","0.02969"
"23.12400","1.92720","0.02972"
"23.13000","1.92767","0.02972"
"23.13600","1.92815","0.02966"
"23.14200","1.92869","0.02964"
"23.14800","1.92917","0.02961"
"23.15400","1.92965","0.02959"
"23.16000","1.93019","0.02966"
"23.16600","1.93066","0.02969"
"23.17200","1.93114","0.02975"
"23.17800","1.93168","0.02985"
"23.18400","1.93216","0.02982"
"23.19000","1.93264","0.02971"
"23.19600","1.93318","0.02961"
"23.20200","1.93365","0.02942"
"23.20800","1.93413","0.02936"
"23.21400","1.93467","0.02945"
"23.22000","1.93515","0.02945"
"23.22600","1.93569","0.02933"
"23.23200","1.93622","0.02921"
"23.23800","1.93670","0.02915"
"23.24400","1.93718","0.02914"
"23.25000","1.93772","0.02920"
"23.25600","1.93820","0.02933"
"23.26200","1.93868","0.02948"
"23.26800","1.93921","0.02958"
"23.27400","1.93969","0.02965"
"23.28000","1.94017","0.02970"
"23.28600","1.94071","0.02974"
"23.29200","1.94119","0.02974"
"23.29800","1.94172","0.02971"
"23.30400","1.94220","0.02963"
"23.31000","1.94274","0.02957"
"23.31600","1.94322","0.02963"
"23.32200","1.94376","0.02975"
"23.32800","1.94424","0.02981"
"23.33400","1.94471","0.02974"
"23.34000","1.94525","0.02963"
"23.34600","1.94573","0.02954"
"23.35200","1.94627","0.02946"
"23.35800","1.94675","0.02939"
"23.36400","1.94729","0.02937"
"23.37000","1.94776","0.02940"
"23.37600","1.94830","0.02948"
"23.38200","1.94878","0.02946"
"23.38800","1.94926","0.02943"
"23.39400","1.94980","0.02945"
"23.40000","1.95027","0.02944"
"23.40600","1.95075","0.02945"
"23.41200","1.95129","0.02940"
"23.41800","1.95177","0.02942"
"23.42400","1.95225","0.02965"
"23.43000","1.95273","0.02990"
"23.43600","1.95326","0.03002"
"23.44200","1.95374","0.03002"
"23.44800","1.95422","0.02996"
"23.45400","1.95470","0.03005"
"23.46000","1.95524","0.03021"
"23.46600","1.95572","0.03028"
"23.47200","1.95619","0.03021"
"23.47800","1.95673","0.03005"
"23.48400","1.95721","0.02989"
"23.49000","1.95775","0.02989"
"23.49600","1.95823","0.02987"
"23.50200","1.95871","0.02984"
"23.50800","1.95924","0.02974"
"23.51400","1.95972","0.02955"
"23.52000","1.96026","0.02936"
"23.52600","1.96074","0.02925"
"23.53200","1.96122","0.02931"
"23.53800","1.96175","0.02936"
"23.54400","1.96223","0.02942"
"23.55000","1.96271","0.02951"
"23.55600","1.96319","0.02966"
"23.56200","1.96373","0.02988"
"23.56800","1.96421","0.03006"
"23.57400","1.96468","0.03004"
"23.58000","1.96522","0.02992"
"23.58600","1.96570","0.02976"
"23.59200","1.96624","0.02972"
"23.59800","1.96672","0.02971"
"23.60400","1.96720","0.02975"
"23.61000","1.96773","0.02985"
"23.61600","1.96821","0.02984"
"23.62200","1.96869","0.02978"
"23.62800","1.96923","0.02984"
"23.63400","1.96971","0.02985"
"23.64000","1.97018","0.02988"
"23.64600","1.97072","0.02983"
"23.65200","1.97120","0.02989"
"23.65800","1.97168","0.03006"
"23.66400","1.97222","0.03023"
"23.67000","1.97270","0.03033"
"23.67600","1.97317","0.03037"
"23.68200","1.97371","0.03034"
"23.68800","1.97419","0.03023"
"23.69400","1.97467","0.03011"
"23.70000","1.97515","0.03008"
"23.70600","1.97569","0.03008"
"23.71200","1.97616","0.03008"
"23.71800","1.97664","0.03013"
"23.72400","1.97718","0.03021"
"23.73000","1.97766","0.03030"
"23.73600","1.97820","0.03051"
"23.74200","1.97867","0.03065"
"23.74800","1.97915","0.03066"
"23.75400","1.97969","0.03059"
"23.76000","1.98017","0.03057"
"23.76600","1.98065","0.03056"
"23.77200","1.98113","0.03053"
"23.77800","1.98166","0.03046"
"23.78400","1.98214","0.03040"
"23.79000","1.98268","0.03039"
"23.79600","1.98316","0.03035"
"23.80200","1.98370","0.03040"
"23.80800","1.98418","0.03038"
"23.81400","1.98465","0.03016"
"23.82000","1.98519","0.02995"
"23.82600","1.98567","0.02988"
"23.83200","1.98621","0.02997"
"23.83800","1.98669","0.03007"
"23.84400","1.98716","0.03016"
"23.85000","1.98770","0.03019"
"23.85600","1.98818","0.03025"
"23.86200","1.98872","0.03031"
"23.86800","1.98920","0.03033"
"23.87400","1.98974","0.03033"
"23.88000","1.99021","0.03026"
"23.88600","1.99075","0.03021"
"23.89200","1.99123","0.03023"
"23.89800","1.99177","0.03029"
"23.90400","1.99225","0.03037"
"23.91000","1.99273","0.03050"
"23.91600","1.99326","0.03059"
"23.92200","1.99374","0.03069"
"23.92800","1.99428","0.03070"
"23.93400","1.99476","0.03061"
"23.94000","1.99524","0.03053"
"23.94600","1.99577","0.03057"
"23.95200","1.99625","0.03051"
"23.95800","1.99679","0.03043"
"23.96400","1.99727","0.03042"
"23.97000","1.99775","0.03047"
"23.97600","1.99829","0.03056"
"23.98200","1.99876","0.03059"
"23.98800","1.99924","0.03054"
"23.99400","1.99972","0.03056"
"24.00000","2.00026","0.03052"
"24.00600","2.00074","0.03054"
"24.01200","2.00128","0.03063"
"24.01800","2.00175","0.03065"
"24.02400","2.00223","0.03064"
"24.03000","2.00277","0.03062"
"24.03600","2.00325","0.03053"
"24.04200","2.00379","0.03034"
"24.04800","2.00426","0.03013"
"24.05400","2.00474","0.03001"
"24.06000","2.00528","0.03002"
"24.06600","2.00576","0.03008"
"24.07200","2.00624","0.03017"
"24.07800","2.00678","0.03021"
"24.08400","2.00725","0.03021"
"24.09000","2.00779","0.03030"
"24.09600","2.00827","0.03045"
"24.10200","2.00875","0.03058"
"24.10800","2.00929","0.03069"
"24.11400","2.00977","0.03076"
"24.12000","2.01030","0.03078"
"24.12600","2.01078","0.03081"
"24.13200","2.01126","0.03087"
"24.13800","2.01174","0.03092"
"24.14400","2.01228","0.03092"
"24.15000","2.01275","0.03082"
"24.15600","2.01323","0.03072"
"24.16200","2.01377","0.03060"
"24.16800","2.01425","0.03047"
"24.17400","2.01473","0.03046"
"24.18000","2.01521","0.03044"
"24.18600","2.01574","0.03040"
"24.19200","2.01622","0.03049"
"24.19800","2.01670","0.03058"
"24.20400","2.01724","0.03072"
"24.21000","2.01772","0.03087"
"24.21600","2.01820","0.03090"
"24.22200","2.01873","0.03088"
"24.22800","2.01921","0.03090"
"24.23400","2.01969","0.03095"
"24.24000","2.02023","0.03095"
"24.24600","2.02071","0.03082"
"24.25200","2.02125","0.03071"
"24.25800","2.02172","0.03070"
"24.26400","2.02220","0.03070"
"24.27000","2.02274","0.03075"
"24.27600","2.02322","0.03078"
"24.28200","2.02370","0.03074"
"24.28800","2.02417","0.03075"
"24.29400","2.02471","0.03086"
"24.30000","2.02519","0.03096"
"24.30600","2.02567","0.03107"
"24.31200","2.02621","0.03115"
"24.31800","2.02669","0.03115"
"24.32400","2.02716","0.03120"
"24.33000","2.02770","0.03119"
"24.33600","2.02818","0.03119"
"24.34200","2.02866","0.03124"
"24.34800","2.02920","0.03128"
"24.35400","2.02968","0.03126"
"24.36000","2.03021","0.03131"
"24.36600","2.03069","0.03123"
"24.37200","2.03123","0.03118"
"24.37800","2.03171","0.03113"
"24.38400","2.03225","0.03115"
"24.39000","2.03272","0.03115"
"24.39600","2.03326","0.03112"
"24.40200","2.03374","0.03104"
"24.40800","2.03422","0.03100"
"24.41400","2.03476","0.03094"
"24.42000","2.03524","0.03097"
"24.42600","2.03571","0.03104"
"24.43200","2.03625","0.03110"
"24.43800","2.03673","0.03122"
"24.44400","2.03721","0.03137"
"24.45000","2.03775","0.03148"
"24.45600","2.03823","0.03153"
"24.46200","2.03876","0.03150"
"24.46800","2.03924","0.03139"
"24.47400","2.03972","0.03128"
"24.48000","2.04026","0.03130"
"24.48600","2.04074","0.03131"
"24.49200","2.04127","0.03128"
"24.49800","2.04175","0.03129"
"24.50400","2.04223","0.03131"
"24.51000","2.04277","0.03129"
"24.51600","2.04325","0.03120"
"24.52200","2.04379","0.03119"
"24.52800","2.04426","0.03128"
"24.53400","2.04480","0.03135"
"24.54000","2.04528","0.03134"
"24.54600","2.04582","0.03133"
"24.55200","2.04630","0.03129"
"24.55800","2.04678","0.03126"
"24.56400","2.04731","0.03117"
"24.57000","2.04779","0.03106"
"24.57600","2.04827","0.03104"
"24.58200","2.04881","0.03103"
"24.58800","2.04929","0.03100"
"24.59400","2.04976","0.03103"
"24.60000","2.05024","0.03107"
"24.60600","2.05078","0.03111"
"24.61200","2.05126","0.03114"
"24.61800","2.05174","0.03120"
"24.62400","2.05222","0.03127"
"24.63000","2.05275","0.03131"
"24.63600","2.05323","0.03130"
"24.64200","2.05371","0.03123"
"24.64800","2.05425","0.03111"
"24.65400","2.05473","0.03104"
"24.66000","2.05527","0.03103"
"24.66600","2.05574","0.03102"
"24.67200","2.05628","0.03108"
"24.67800","2.05676","0.03126"
"24.68400","2.05724","0.03135"
"24.69000","2.05778","0.03138"
"24.69600","2.05825","0.03132"
"24.70200","2.05873","0.03122"
"24.70800","2.05921","0.03131"
"24.71400","2.05975","0.03143"
"24.72000","2.06023","0.03149"
"24.72600","2.06071","0.03156"
"24.73200","2.06118","0.03156"
"24.73800","2.06172","0.03159"
"24.74400","2.06220","0.03163"
"24.75000","2.06268","0.03156"
"24.75600","2.06322","0.03141"
"24.76200","2.06370","0.03133"
"24.76800","2.06417","0.03134"
"24.77400","2.06465","0.03149"
"24.78000","2.06519","0.03161"
"24.78600","2.06567","0.03164"
"24.79200","2.06621","0.03161"
"24.79800","2.06668","0.03156"
"24.80400","2.06722","0.03155"
"24.81000","2.06770","0.03154"
"24.81600","2.06818","0.03150"
"24.82200","2.06872","0.03146"
"24.82800","2.06920","0.03145"
"24.83400","2.06967","0.03145"
"24.84000","2.07021","0.03155"
"24.84600","2.07069","0.03156"
"24.85200","2.07117","0.03158"
"24.85800","2.07171","0.03164"
"24.86400","2.07219","0.03166"
"24.87000","2.07272","0.03164"
"24.87600","2.07320","0.03167"
"24.88200","2.07368","0.03165"
"24.88800","2.07422","0.03157"
"24.89400","2.07470","0.03159"
"24.90000","2.07518","0.03170"
"24.90600","2.07571","0.03180"
"24.91200","2.07619","0.03187"
"24.91800","2.07667","0.03186"
"24.92400","2.07721","0.03186"
"24.93000","2.07769","0.03191"
"24.93600","2.07822","0.03196"
"24.94200","2.07870","0.03202"
"24.94800","2.07924","0.03196"
"24.95400","2.07972","0.03188"
"24.96000","2.08026","0.03195"
"24.96600","2.08074","0.03192"
"24.97200","2.08127","0.03184"
"24.97800","2.08175","0.03186"
"24.98400","2.08223","0.03178"
"24.99000","2.08277","0.03177"
"24.99600","2.08325","0.03178"
"25.00200","2.08378","0.03174"
"25.00800","2.08426","0.03178"
"25.01400","2.08480","0.03178"
"25.02000","2.08528","0.03176"
"25.02600","2.08576","0.03183"
"25.03200","2.08630","0.03191"
"25.03800","2.08677","0.03204"
"25.04400","2.08725","0.03217"
"25.05000","2.08773","0.03224"
"25.05600","2.08821","0.03226"
"25.06200","2.08875","0.03229"
"25.06800","2.08923","0.03232"
"25.07400","2.08970","0.03230"
"25.08000","2.09024","0.03225"
"25.08600","2.09072","0.03208"
"25.09200","2.09126","0.03191"
"25.09800","2.09174","0.03186"
"25.10400","2.09222","0.03192"
"25.11000","2.09275","0.03207"
"25.11600","2.09323","0.03221"
"25.12200","2.09377","0.03222"
"25.12800","2.09425","0.03218"
"25.13400","2.09473","0.03209"
"25.14000","2.09526","0.03203"
"25.14600","2.09574","0.03196"
"25.15200","2.09628","0.03191"
"25.15800","2.09676","0.03193"
"25.16400","2.09724","0.03192"
"25.17000","2.09778","0.03192"
"25.17600","2.09825","0.03184"
"25.18200","2.09873","0.03177"
"25.18800","2.09921","0.03172"
"25.19400","2.09975","0.03179"
"25.20000","2.10023","0.03190"
"25.20600","2.10071","0.03200"
"25.21200","2.10118","0.03206"
"25.21800","2.10172","0.03210"
"25.22400","2.10220","0.03215"
"25.23000","2.10274","0.03208"
"25.23600","2.10322","0.03201"
"25.24200","2.10369","0.03204"
"25.24800","2.10423","0.03199"
"25.25400","2.10471","0.03196"
"25.26000","2.10519","0.03204"
"25.26600","2.10573","0.03216"
"25.27200","2.10621","0.03222"
"25.27800","2.10668","0.03221"
"25.28400","2.10716","0.03222"
"25.29000","2.10770","0.03219"
"25.29600","2.10818","0.03223"
"25.30200","2.10872","0.03229"
"25.30800","2.10920","0.03241"
"25.31400","2.10967","0.03235"
"25.32000","2.11021","0.03220"
"25.32600","2.11069","0.03211"
"25.33200","2.11117","0.03199"
"25.33800","2.11171","0.03191"
"25.34400","2.11219","0.03192"
"25.35000","2.11266","0.03191"
"25.35600","2.11320","0.03192"
"25.36200","2.11368","0.03199"
"25.36800","2.11416","0.03211"
"25.37400","2.11470","0.03233"
"25.38000","2.11517","0.03248"
"25.38600","2.11565","0.03250"
"25.39200","2.11619","0.03248"
"25.39800","2.11667","0.03245"
"25.40400","2.11721","0.03246"
"25.41000","2.11769","0.03252"
"25.41600","2.11816","0.03248"
"25.42200","2.11870","0.03237"
"25.42800","2.11918","0.03231"
"25.43400","2.11966","0.03238"
"25.44000","2.12020","0.03244"
"25.44600","2.12067","0.03240"
"25.45200","2.12121","0.03234"
"25.45800","2.12169","0.03244"
"25.46400","2.12223","0.03251"
"25.47000","2.12271","0.03249"
"25.47600","2.12325","0.03257"
"25.48200","2.12372","0.03248"
"25.48800","2.12420","0.03235"
"25.49400","2.12468","0.03238"
"25.50000","2.12516","0.03250"
"25.50600","2.12570","0.03264"
"25.51200","2.12618","0.03273"
"25.51800","2.12665","0.03271"
"25.52400","2.12719","0.03271"
"25.53000","2.12767","0.03282"
"25.53600","2.12821","0.03291"
"25.54200","2.12869","0.03303"
"25.54800","2.12916","0.03309"
"25.55400","2.12970","0.03310"
"25.56000","2.13018","0.03307"
"25.56600","2.13072","0.03304"
"25.57200","2.13120","0.03298"
"25.57800","2.13168","0.03294"
"25.58400","2.13221","0.03283"
"25.59000","2.13269","0.03272"
"25.59600","2.13317","0.03272"
"25.60200","2.13371","0.03275"
"25.60800","2.13419","0.03282"
"25.61400","2.13467","0.03287"
"25.62000","2.13520","0.03277"
"25.62600","2.13568","0.03270"
"25.63200","2.13622","0.03269"
"25.63800","2.13670","0.03276"
"25.64400","2.13718","0.03282"
"25.65000","2.13772","0.03275"
"25.65600","2.13819","0.03255"
"25.66200","2.13873","0.03234"
"25.66800","2.13921","0.03225"
"25.67400","2.13975","0.03242"
"25.68000","2.14023","0.03258"
"25.68600","2.14076","0.03263"
"25.69200","2.14124","0.03263"
"25.69800","2.14172","0.03261"
"25.70400","2.14220","0.03260"
"25.71000","2.14274","0.03264"
"25.71600","2.14322","0.03274"
"25.72200","2.14369","0.03275"
"25.72800","2.14423","0.03276"
"25.73400","2.14471","0.03282"
"25.74000","2.14519","0.03292"
"25.74600","2.14567","0.03297"
"25.75200","2.14621","0.03302"
"25.75800","2.14668","0.03308"
"25.76400","2.14716","0.03306"
"25.77000","2.14764","0.03300"
"25.77600","2.14818","0.03311"
"25.78200","2.14866","0.03319"
"25.78800","2.14919","0.03316"
"25.79400","2.14967","0.03315"
"25.80000","2.15015","0.03308"
"25.80600","2.15069","0.03306"
"25.81200","2.15117","0.03308"
"25.81800","2.15171","0.03304"
"25.82400","2.15218","0.03301"
"25.83000","2.15266","0.03302"
"25.83600","2.15320","0.03310"
"25.84200","2.15368","0.03325"
"25.84800","2.15416","0.03329"
"25.85400","2.15464","0.03330"
"25.86000","2.15517","0.03321"
"25.86600","2.15565","0.03306"
"25.87200","2.15619","0.03299"
"25.87800","2.15667","0.03312"
"25.88400","2.15715","0.03326"
"25.89000","2.15762","0.03330"
"25.89600","2.15816","0.03330"
"25.90200","2.15864","0.03323"
"25.90800","2.15912","0.03317"
"25.91400","2.15966","0.03299"
"25.92000","2.16014","0.03285"
"25.92600","2.16061","0.03285"
"25.93200","2.16115","0.03285"
"25.93800","2.16169","0.03289"
"25.94400","2.16217","0.03294"
"25.95000","2.16271","0.03293"
"25.95600","2.16325","0.03294"
"25.96200","2.16372","0.03297"
"25.96800","2.16426","0.03304"
"25.97400","2.16474","0.03313"
"25.98000","2.16522","0.03314"
"25.98600","2.16576","0.03311"
"25.99200","2.16623","0.03307"
"25.99800","2.16671","0.03311"
"26.00400","2.16719","0.03309"
"26.01000","2.16773","0.03310"
"26.01600","2.16821","0.03305"
"26.02200","2.16869","0.03294"
"26.02800","2.16922","0.03286"
"26.03400","2.16970","0.03293"
"26.04000","2.17018","0.03308"
"26.04600","2.17072","0.03318"
"26.05200","2.17120","0.03324"
"26.05800","2.17168","0.03334"
"26.06400","2.17221","0.03340"
"26.07000","2.17269","0.03346"
"26.07600","2.17323","0.03359"
"26.08200","2.17371","0.03363"
"26.08800","2.17425","0.03361"
"26.09400","2.17478","0.03353"
"26.10000","2.17526","0.03342"
"26.10600","2.17580","0.03339"
"26.11200","2.17628","0.03348"
"26.11800","2.17676","0.03351"
"26.12400","2.17730","0.03357"
"26.13000","2.17777","0.03358"
"26.13600","2.17825","0.03349"
"26.14200","2.17873","0.03339"
"26.14800","2.17921","0.03329"
"26.15400","2.17975","0.03325"
"26.16000","2.18023","0.03324"
"26.16600","2.18070","0.03323"
"26.17200","2.18124","0.03325"
"26.17800","2.18172","0.03340"
"26.18400","2.18220","0.03350"
"26.19000","2.18274","0.03348"
"26.19600","2.18321","0.03348"
"26.20200","2.18375","0.03346"
"26.20800","2.18423","0.03344"
"26.21400","2.18471","0.03349"
"26.22000","2.18525","0.03346"
"26.22600","2.18579","0.03342"
"26.23200","2.18626","0.03344"
"26.23800","2.18680","0.03342"
"26.24400","2.18728","0.03343"
"26.25000","2.18782","0.03339"
"26.25600","2.18830","0.03334"
"26.26200","2.18878","0.03334"
"26.26800","2.18931","0.03334"
"26.27400","2.18979","0.03337"
"26.28000","2.19027","0.03336"
"26.28600","2.19075","0.03333"
"26.29200","2.19123","0.03331"
"26.29800","2.19170","0.03330"
"26.30400","2.19224","0.03334"
"26.31000","2.19272","0.03344"
"26.31600","2.19320","0.03348"
"26.32200","2.19368","0.03352"
"26.32800","2.19422","0.03363"
"26.33400","2.19469","0.03369"
"26.34000","2.19517","0.03372"
"26.34600","2.19571","0.03373"
"26.35200","2.19619","0.03377"
"26.35800","2.19667","0.03381"
"26.36400","2.19721","0.03377"
"26.37000","2.19768","0.03372"
"26.37600","2.19822","0.03373"
"26.38200","2.19870","0.03375"
"26.38800","2.19918","0.03369"
"26.39400","2.19972","0.03366"
"26.40000","2.20020","0.03358"
"26.40600","2.20067","0.03349"
"26.41200","2.20121","0.03359"
"26.41800","2.20169","0.03376"
"26.42400","2.20217","0.03379"
"26.43000","2.20271","0.03373"
"26.43600","2.20318","0.03374"
"26.44200","2.20366","0.03383"
"26.44800","2.20414","0.03391"
"26.45400","2.20468","0.03385"
"26.46000","2.20516","0.03385"
"26.46600","2.20564","0.03388"
"26.47200","2.20617","0.03386"
"26.47800","2.20665","0.03381"
"26.48400","2.20713","0.03380"
"26.49000","2.20767","0.03389"
"26.49600","2.20815","0.03399"
"26.50200","2.20863","0.03399"
"26.50800","2.20916","0.03398"
"26.51400","2.20970","0.03395"
"26.52000","2.21018","0.03385"
"26.52600","2.21072","0.03389"
"26.53200","2.21120","0.03397"
"26.53800","2.21173","0.03406"
"26.54400","2.21221","0.03416"
"26.55000","2.21275","0.03418"
"26.55600","2.21323","0.03406"
"26.56200","2.21371","0.03387"
"26.56800","2.21425","0.03369"
"26.57400","2.21472","0.03368"
"26.58000","2.21520","0.03373"
"26.58600","2.21574","0.03379"
"26.59200","2.21622","0.03391"
"26.59800","2.21676","0.03396"
"26.60400","2.21724","0.03391"
"26.61000","2.21771","0.03387"
"26.61600","2.21825","0.03389"
"26.62200","2.21873","0.03390"
"26.62800","2.21921","0.03391"
"26.63400","2.21975","0.03393"
"26.64000","2.22022","0.03396"
"26.64600","2.22070","0.03394"
"26.65200","2.22124","0.03388"
"26.65800","2.22172","0.03388"
"26.66400","2.22226","0.03394"
"26.67000","2.22280","0.03396"
"26.67600","2.22327","0.03394"
"26.68200","2.22381","0.03399"
"26.68800","2.22429","0.03403"
"26.69400","2.22477","0.03402"
"26.70000","2.22531","0.03400"
"26.70600","2.22579","0.03405"
"26.71200","2.22626","0.03422"
"26.71800","2.22674","0.03445"
"26.72400","2.22722","0.03462"
"26.73000","2.22776","0.03479"
"26.73600","2.22824","0.03482"
"26.74200","2.22877","0.03476"
"26.74800","2.22925","0.03466"
"26.75400","2.22973","0.03450"
"26.76000","2.23027","0.03446"
"26.76600","2.23075","0.03440"
