End date,"2/12/2017"
Specimen label,"10BG_Unk2"
Maximum Load,"0.64592",N

Time,Extension,Load
(s),(mm),(N)
"4.79400","0.39969","0.00740"
"4.80000","0.40023","0.00750"
"4.80600","0.40071","0.00753"
"4.81200","0.40119","0.00758"
"4.81800","0.40173","0.00769"
"4.82400","0.40220","0.00773"
"4.83000","0.40268","0.00777"
"4.83600","0.40322","0.00784"
"4.84200","0.40370","0.00791"
"4.84800","0.40418","0.00804"
"4.85400","0.40466","0.00806"
"4.86000","0.40519","0.00795"
"4.86600","0.40567","0.00781"
"4.87200","0.40621","0.00766"
"4.87800","0.40669","0.00762"
"4.88400","0.40717","0.00782"
"4.89000","0.40770","0.00803"
"4.89600","0.40818","0.00821"
"4.90200","0.40866","0.00834"
"4.90800","0.40914","0.00835"
"4.91400","0.40968","0.00844"
"4.92000","0.41016","0.00853"
"4.92600","0.41063","0.00846"
"4.93200","0.41111","0.00835"
"4.93800","0.41165","0.00841"
"4.94400","0.41213","0.00840"
"4.95000","0.41261","0.00855"
"4.95600","0.41309","0.00868"
"4.96200","0.41362","0.00884"
"4.96800","0.41410","0.00893"
"4.97400","0.41458","0.00893"
"4.98000","0.41512","0.00871"
"4.98600","0.41560","0.00844"
"4.99200","0.41614","0.00830"
"4.99800","0.41667","0.00825"
"5.00400","0.41715","0.00825"
"5.01000","0.41769","0.00808"
"5.01600","0.41823","0.00789"
"5.02200","0.41871","0.00754"
"5.02800","0.41924","0.00734"
"5.03400","0.41972","0.00731"
"5.04000","0.42020","0.00732"
"5.04600","0.42074","0.00734"
"5.05200","0.42122","0.00744"
"5.05800","0.42176","0.00757"
"5.06400","0.42223","0.00772"
"5.07000","0.42271","0.00790"
"5.07600","0.42325","0.00790"
"5.08200","0.42373","0.00792"
"5.08800","0.42421","0.00805"
"5.09400","0.42474","0.00808"
"5.10000","0.42522","0.00810"
"5.10600","0.42570","0.00820"
"5.11200","0.42624","0.00821"
"5.11800","0.42672","0.00816"
"5.12400","0.42720","0.00804"
"5.13000","0.42773","0.00792"
"5.13600","0.42821","0.00780"
"5.14200","0.42875","0.00779"
"5.14800","0.42923","0.00787"
"5.15400","0.42971","0.00795"
"5.16000","0.43025","0.00800"
"5.16600","0.43072","0.00794"
"5.17200","0.43126","0.00801"
"5.17800","0.43174","0.00820"
"5.18400","0.43228","0.00842"
"5.19000","0.43276","0.00849"
"5.19600","0.43323","0.00856"
"5.20200","0.43377","0.00850"
"5.20800","0.43425","0.00835"
"5.21400","0.43473","0.00827"
"5.22000","0.43521","0.00831"
"5.22600","0.43575","0.00825"
"5.23200","0.43622","0.00811"
"5.23800","0.43670","0.00806"
"5.24400","0.43724","0.00806"
"5.25000","0.43772","0.00818"
"5.25600","0.43820","0.00819"
"5.26200","0.43868","0.00807"
"5.26800","0.43921","0.00794"
"5.27400","0.43969","0.00786"
"5.28000","0.44023","0.00780"
"5.28600","0.44071","0.00796"
"5.29200","0.44125","0.00806"
"5.29800","0.44173","0.00817"
"5.30400","0.44226","0.00827"
"5.31000","0.44274","0.00837"
"5.31600","0.44322","0.00845"
"5.32200","0.44376","0.00849"
"5.32800","0.44424","0.00850"
"5.33400","0.44477","0.00837"
"5.34000","0.44525","0.00826"
"5.34600","0.44573","0.00824"
"5.35200","0.44621","0.00831"
"5.35800","0.44669","0.00838"
"5.36400","0.44723","0.00840"
"5.37000","0.44770","0.00836"
"5.37600","0.44818","0.00833"
"5.38200","0.44872","0.00828"
"5.38800","0.44920","0.00822"
"5.39400","0.44968","0.00824"
"5.40000","0.45022","0.00832"
"5.40600","0.45069","0.00839"
"5.41200","0.45117","0.00848"
"5.41800","0.45171","0.00838"
"5.42400","0.45219","0.00821"
"5.43000","0.45273","0.00809"
"5.43600","0.45320","0.00805"
"5.44200","0.45368","0.00798"
"5.44800","0.45422","0.00811"
"5.45400","0.45470","0.00837"
"5.46000","0.45518","0.00847"
"5.46600","0.45572","0.00845"
"5.47200","0.45619","0.00843"
"5.47800","0.45673","0.00833"
"5.48400","0.45721","0.00811"
"5.49000","0.45769","0.00795"
"5.49600","0.45817","0.00788"
"5.50200","0.45871","0.00804"
"5.50800","0.45918","0.00821"
"5.51400","0.45966","0.00846"
"5.52000","0.46014","0.00863"
"5.52600","0.46068","0.00864"
"5.53200","0.46116","0.00855"
"5.53800","0.46163","0.00853"
"5.54400","0.46217","0.00840"
"5.55000","0.46265","0.00821"
"5.55600","0.46313","0.00818"
"5.56200","0.46367","0.00824"
"5.56800","0.46415","0.00831"
"5.57400","0.46468","0.00839"
"5.58000","0.46516","0.00858"
"5.58600","0.46570","0.00872"
"5.59200","0.46618","0.00872"
"5.59800","0.46672","0.00884"
"5.60400","0.46720","0.00900"
"5.61000","0.46773","0.00905"
"5.61600","0.46821","0.00898"
"5.62200","0.46869","0.00881"
"5.62800","0.46917","0.00861"
"5.63400","0.46971","0.00856"
"5.64000","0.47018","0.00857"
"5.64600","0.47066","0.00855"
"5.65200","0.47120","0.00847"
"5.65800","0.47168","0.00850"
"5.66400","0.47216","0.00862"
"5.67000","0.47270","0.00867"
"5.67600","0.47317","0.00865"
"5.68200","0.47365","0.00864"
"5.68800","0.47419","0.00875"
"5.69400","0.47467","0.00872"
"5.70000","0.47515","0.00874"
"5.70600","0.47569","0.00879"
"5.71200","0.47616","0.00883"
"5.71800","0.47670","0.00885"
"5.72400","0.47718","0.00875"
"5.73000","0.47772","0.00853"
"5.73600","0.47820","0.00842"
"5.74200","0.47873","0.00839"
"5.74800","0.47921","0.00850"
"5.75400","0.47975","0.00862"
"5.76000","0.48023","0.00862"
"5.76600","0.48071","0.00860"
"5.77200","0.48125","0.00858"
"5.77800","0.48172","0.00844"
"5.78400","0.48220","0.00835"
"5.79000","0.48268","0.00840"
"5.79600","0.48322","0.00847"
"5.80200","0.48370","0.00871"
"5.80800","0.48418","0.00883"
"5.81400","0.48471","0.00897"
"5.82000","0.48519","0.00909"
"5.82600","0.48567","0.00910"
"5.83200","0.48621","0.00907"
"5.83800","0.48669","0.00902"
"5.84400","0.48717","0.00885"
"5.85000","0.48764","0.00857"
"5.85600","0.48818","0.00846"
"5.86200","0.48866","0.00840"
"5.86800","0.48920","0.00832"
"5.87400","0.48968","0.00813"
"5.88000","0.49021","0.00808"
"5.88600","0.49075","0.00825"
"5.89200","0.49123","0.00841"
"5.89800","0.49171","0.00854"
"5.90400","0.49219","0.00859"
"5.91000","0.49273","0.00850"
"5.91600","0.49320","0.00843"
"5.92200","0.49368","0.00837"
"5.92800","0.49416","0.00823"
"5.93400","0.49464","0.00834"
"5.94000","0.49518","0.00848"
"5.94600","0.49566","0.00857"
"5.95200","0.49613","0.00873"
"5.95800","0.49667","0.00883"
"5.96400","0.49715","0.00880"
"5.97000","0.49763","0.00877"
"5.97600","0.49817","0.00868"
"5.98200","0.49864","0.00856"
"5.98800","0.49912","0.00859"
"5.99400","0.49966","0.00861"
"6.00000","0.50014","0.00858"
"6.00600","0.50062","0.00859"
"6.01200","0.50116","0.00865"
"6.01800","0.50163","0.00884"
"6.02400","0.50217","0.00903"
"6.03000","0.50265","0.00914"
"6.03600","0.50319","0.00915"
"6.04200","0.50367","0.00909"
"6.04800","0.50415","0.00891"
"6.05400","0.50468","0.00878"
"6.06000","0.50516","0.00853"
"6.06600","0.50564","0.00832"
"6.07200","0.50618","0.00822"
"6.07800","0.50666","0.00825"
"6.08400","0.50713","0.00840"
"6.09000","0.50767","0.00853"
"6.09600","0.50815","0.00866"
"6.10200","0.50869","0.00872"
"6.10800","0.50917","0.00864"
"6.11400","0.50971","0.00859"
"6.12000","0.51018","0.00861"
"6.12600","0.51072","0.00856"
"6.13200","0.51120","0.00851"
"6.13800","0.51168","0.00874"
"6.14400","0.51222","0.00893"
"6.15000","0.51270","0.00902"
"6.15600","0.51323","0.00903"
"6.16200","0.51371","0.00903"
"6.16800","0.51425","0.00894"
"6.17400","0.51479","0.00890"
"6.18000","0.51527","0.00890"
"6.18600","0.51580","0.00899"
"6.19200","0.51628","0.00903"
"6.19800","0.51676","0.00904"
"6.20400","0.51730","0.00905"
"6.21000","0.51778","0.00885"
"6.21600","0.51826","0.00871"
"6.22200","0.51873","0.00869"
"6.22800","0.51921","0.00868"
"6.23400","0.51969","0.00861"
"6.24000","0.52023","0.00867"
"6.24600","0.52071","0.00882"
"6.25200","0.52119","0.00901"
"6.25800","0.52172","0.00898"
"6.26400","0.52220","0.00898"
"6.27000","0.52268","0.00895"
"6.27600","0.52322","0.00893"
"6.28200","0.52370","0.00889"
"6.28800","0.52417","0.00888"
"6.29400","0.52471","0.00889"
"6.30000","0.52519","0.00887"
"6.30600","0.52573","0.00895"
"6.31200","0.52621","0.00910"
"6.31800","0.52675","0.00920"
"6.32400","0.52722","0.00910"
"6.33000","0.52770","0.00902"
"6.33600","0.52824","0.00904"
"6.34200","0.52872","0.00904"
"6.34800","0.52920","0.00917"
"6.35400","0.52974","0.00938"
"6.36000","0.53021","0.00933"
"6.36600","0.53069","0.00930"
"6.37200","0.53117","0.00935"
"6.37800","0.53171","0.00947"
"6.38400","0.53219","0.00943"
"6.39000","0.53266","0.00948"
"6.39600","0.53320","0.00953"
"6.40200","0.53368","0.00965"
"6.40800","0.53416","0.00961"
"6.41400","0.53470","0.00945"
"6.42000","0.53518","0.00941"
"6.42600","0.53571","0.00931"
"6.43200","0.53619","0.00916"
"6.43800","0.53667","0.00916"
"6.44400","0.53721","0.00917"
"6.45000","0.53769","0.00921"
"6.45600","0.53817","0.00913"
"6.46200","0.53870","0.00909"
"6.46800","0.53918","0.00914"
"6.47400","0.53972","0.00924"
"6.48000","0.54020","0.00922"
"6.48600","0.54068","0.00928"
"6.49200","0.54116","0.00908"
"6.49800","0.54169","0.00887"
"6.50400","0.54217","0.00885"
"6.51000","0.54265","0.00895"
"6.51600","0.54313","0.00894"
"6.52200","0.54367","0.00894"
"6.52800","0.54414","0.00902"
"6.53400","0.54462","0.00916"
"6.54000","0.54516","0.00923"
"6.54600","0.54564","0.00925"
"6.55200","0.54612","0.00929"
"6.55800","0.54666","0.00938"
"6.56400","0.54713","0.00940"
"6.57000","0.54767","0.00946"
"6.57600","0.54815","0.00939"
"6.58200","0.54863","0.00927"
"6.58800","0.54917","0.00922"
"6.59400","0.54970","0.00930"
"6.60000","0.55018","0.00955"
"6.60600","0.55072","0.00979"
"6.61200","0.55126","0.00994"
"6.61800","0.55174","0.00992"
"6.62400","0.55222","0.00982"
"6.63000","0.55275","0.00962"
"6.63600","0.55323","0.00948"
"6.64200","0.55371","0.00934"
"6.64800","0.55425","0.00919"
"6.65400","0.55473","0.00913"
"6.66000","0.55521","0.00909"
"6.66600","0.55574","0.00920"
"6.67200","0.55622","0.00940"
"6.67800","0.55670","0.00952"
"6.68400","0.55724","0.00952"
"6.69000","0.55772","0.00939"
"6.69600","0.55820","0.00927"
"6.70200","0.55873","0.00943"
"6.70800","0.55921","0.00963"
"6.71400","0.55975","0.00971"
"6.72000","0.56023","0.00961"
"6.72600","0.56071","0.00952"
"6.73200","0.56124","0.00933"
"6.73800","0.56172","0.00924"
"6.74400","0.56226","0.00910"
"6.75000","0.56274","0.00901"
"6.75600","0.56328","0.00916"
"6.76200","0.56376","0.00931"
"6.76800","0.56423","0.00925"
"6.77400","0.56477","0.00925"
"6.78000","0.56525","0.00936"
"6.78600","0.56573","0.00959"
"6.79200","0.56621","0.00977"
"6.79800","0.56669","0.00987"
"6.80400","0.56716","0.00991"
"6.81000","0.56770","0.00985"
"6.81600","0.56818","0.00971"
"6.82200","0.56872","0.00952"
"6.82800","0.56920","0.00936"
"6.83400","0.56967","0.00932"
"6.84000","0.57021","0.00942"
"6.84600","0.57069","0.00942"
"6.85200","0.57123","0.00933"
"6.85800","0.57171","0.00927"
"6.86400","0.57219","0.00940"
"6.87000","0.57272","0.00950"
"6.87600","0.57320","0.00948"
"6.88200","0.57374","0.00946"
"6.88800","0.57422","0.00943"
"6.89400","0.57476","0.00934"
"6.90000","0.57524","0.00937"
"6.90600","0.57571","0.00943"
"6.91200","0.57625","0.00941"
"6.91800","0.57673","0.00944"
"6.92400","0.57721","0.00941"
"6.93000","0.57775","0.00934"
"6.93600","0.57822","0.00938"
"6.94200","0.57870","0.00930"
"6.94800","0.57918","0.00936"
"6.95400","0.57972","0.00948"
"6.96000","0.58020","0.00961"
"6.96600","0.58068","0.00971"
"6.97200","0.58121","0.00983"
"6.97800","0.58169","0.00992"
"6.98400","0.58217","0.00990"
"6.99000","0.58265","0.00981"
"6.99600","0.58319","0.00977"
"7.00200","0.58367","0.00978"
"7.00800","0.58414","0.00967"
"7.01400","0.58468","0.00963"
"7.02000","0.58516","0.00982"
"7.02600","0.58570","0.00994"
"7.03200","0.58618","0.00986"
"7.03800","0.58671","0.00967"
"7.04400","0.58719","0.00956"
"7.05000","0.58773","0.00958"
"7.05600","0.58821","0.00955"
"7.06200","0.58869","0.00931"
"7.06800","0.58917","0.00922"
"7.07400","0.58970","0.00918"
"7.08000","0.59018","0.00926"
"7.08600","0.59066","0.00945"
"7.09200","0.59120","0.00960"
"7.09800","0.59168","0.00966"
"7.10400","0.59222","0.00962"
"7.11000","0.59269","0.00957"
"7.11600","0.59317","0.00943"
"7.12200","0.59365","0.00928"
"7.12800","0.59419","0.00923"
"7.13400","0.59467","0.00915"
"7.14000","0.59520","0.00904"
"7.14600","0.59568","0.00902"
"7.15200","0.59616","0.00911"
"7.15800","0.59670","0.00918"
"7.16400","0.59718","0.00919"
"7.17000","0.59772","0.00921"
"7.17600","0.59819","0.00940"
"7.18200","0.59873","0.00959"
"7.18800","0.59921","0.00967"
"7.19400","0.59969","0.00976"
"7.20000","0.60023","0.00981"
"7.20600","0.60071","0.00983"
"7.21200","0.60118","0.00991"
"7.21800","0.60172","0.00999"
"7.22400","0.60220","0.00997"
"7.23000","0.60274","0.00993"
"7.23600","0.60322","0.01001"
"7.24200","0.60369","0.01017"
"7.24800","0.60423","0.01022"
"7.25400","0.60471","0.01024"
"7.26000","0.60525","0.01019"
"7.26600","0.60573","0.00999"
"7.27200","0.60621","0.00982"
"7.27800","0.60674","0.00973"
"7.28400","0.60722","0.00967"
"7.29000","0.60770","0.00976"
"7.29600","0.60818","0.00996"
"7.30200","0.60872","0.01006"
"7.30800","0.60920","0.01007"
"7.31400","0.60967","0.01008"
"7.32000","0.61021","0.01006"
"7.32600","0.61069","0.00997"
"7.33200","0.61117","0.00990"
"7.33800","0.61171","0.00985"
"7.34400","0.61219","0.00985"
"7.35000","0.61266","0.01000"
"7.35600","0.61320","0.01011"
"7.36200","0.61368","0.01020"
"7.36800","0.61422","0.01031"
"7.37400","0.61470","0.01043"
"7.38000","0.61523","0.01050"
"7.38600","0.61571","0.01060"
"7.39200","0.61625","0.01071"
"7.39800","0.61673","0.01066"
"7.40400","0.61727","0.01038"
"7.41000","0.61775","0.01009"
"7.41600","0.61822","0.00991"
"7.42200","0.61870","0.00978"
"7.42800","0.61924","0.00950"
"7.43400","0.61972","0.00930"
"7.44000","0.62020","0.00923"
"7.44600","0.62073","0.00919"
"7.45200","0.62121","0.00926"
"7.45800","0.62169","0.00932"
"7.46400","0.62223","0.00941"
"7.47000","0.62271","0.00958"
"7.47600","0.62319","0.00968"
"7.48200","0.62372","0.00983"
"7.48800","0.62420","0.00997"
"7.49400","0.62468","0.00999"
"7.50000","0.62516","0.00990"
"7.50600","0.62570","0.00983"
"7.51200","0.62618","0.00978"
"7.51800","0.62665","0.00978"
"7.52400","0.62719","0.00975"
"7.53000","0.62767","0.00959"
"7.53600","0.62821","0.00963"
"7.54200","0.62869","0.00966"
"7.54800","0.62917","0.00968"
"7.55400","0.62970","0.00978"
"7.56000","0.63018","0.00980"
"7.56600","0.63066","0.00982"
"7.57200","0.63120","0.00971"
"7.57800","0.63168","0.00958"
"7.58400","0.63215","0.00947"
"7.59000","0.63263","0.00930"
"7.59600","0.63317","0.00931"
"7.60200","0.63365","0.00949"
"7.60800","0.63413","0.00965"
"7.61400","0.63461","0.00971"
"7.62000","0.63514","0.00987"
"7.62600","0.63562","0.00987"
"7.63200","0.63610","0.00978"
"7.63800","0.63664","0.00974"
"7.64400","0.63712","0.00981"
"7.65000","0.63766","0.00996"
"7.65600","0.63813","0.00993"
"7.66200","0.63867","0.00992"
"7.66800","0.63921","0.00991"
"7.67400","0.63969","0.00983"
"7.68000","0.64023","0.00976"
"7.68600","0.64070","0.00984"
"7.69200","0.64118","0.00993"
"7.69800","0.64166","0.00992"
"7.70400","0.64220","0.01002"
"7.71000","0.64268","0.01013"
"7.71600","0.64316","0.01014"
"7.72200","0.64369","0.01005"
"7.72800","0.64417","0.01004"
"7.73400","0.64471","0.00999"
"7.74000","0.64519","0.00992"
"7.74600","0.64573","0.00976"
"7.75200","0.64621","0.00977"
"7.75800","0.64668","0.00974"
"7.76400","0.64722","0.00964"
"7.77000","0.64770","0.00960"
"7.77600","0.64818","0.00970"
"7.78200","0.64872","0.00979"
"7.78800","0.64919","0.00994"
"7.79400","0.64973","0.01009"
"7.80000","0.65021","0.01021"
"7.80600","0.65075","0.01013"
"7.81200","0.65123","0.01007"
"7.81800","0.65177","0.01004"
"7.82400","0.65224","0.00989"
"7.83000","0.65278","0.00968"
"7.83600","0.65326","0.00974"
"7.84200","0.65374","0.00981"
"7.84800","0.65422","0.00992"
"7.85400","0.65470","0.01018"
"7.86000","0.65523","0.01034"
"7.86600","0.65571","0.01033"
"7.87200","0.65619","0.01033"
"7.87800","0.65673","0.01023"
"7.88400","0.65721","0.01015"
"7.89000","0.65768","0.01010"
"7.89600","0.65822","0.01005"
"7.90200","0.65870","0.01003"
"7.90800","0.65918","0.01012"
"7.91400","0.65972","0.01023"
"7.92000","0.66020","0.01041"
"7.92600","0.66067","0.01051"
"7.93200","0.66121","0.01056"
"7.93800","0.66169","0.01060"
"7.94400","0.66223","0.01071"
"7.95000","0.66271","0.01079"
"7.95600","0.66325","0.01092"
"7.96200","0.66378","0.01088"
"7.96800","0.66426","0.01082"
"7.97400","0.66474","0.01060"
"7.98000","0.66528","0.01041"
"7.98600","0.66576","0.01026"
"7.99200","0.66623","0.01015"
"7.99800","0.66671","0.01012"
"8.00400","0.66719","0.01010"
"8.01000","0.66767","0.01008"
"8.01600","0.66821","0.01004"
"8.02200","0.66869","0.00992"
"8.02800","0.66916","0.00983"
"8.03400","0.66970","0.00986"
"8.04000","0.67018","0.00974"
"8.04600","0.67066","0.00984"
"8.05200","0.67120","0.00995"
"8.05800","0.67168","0.01001"
"8.06400","0.67215","0.01004"
"8.07000","0.67263","0.01014"
"8.07600","0.67317","0.01026"
"8.08200","0.67365","0.01035"
"8.08800","0.67413","0.01032"
"8.09400","0.67467","0.01031"
"8.10000","0.67520","0.01037"
"8.10600","0.67568","0.01045"
"8.11200","0.67622","0.01058"
"8.11800","0.67670","0.01052"
"8.12400","0.67718","0.01038"
"8.13000","0.67765","0.01025"
"8.13600","0.67813","0.01031"
"8.14200","0.67867","0.01030"
"8.14800","0.67915","0.01022"
"8.15400","0.67963","0.01013"
"8.16000","0.68017","0.01011"
"8.16600","0.68064","0.01013"
"8.17200","0.68118","0.01015"
"8.17800","0.68166","0.01010"
"8.18400","0.68214","0.01000"
"8.19000","0.68268","0.00999"
"8.19600","0.68316","0.01010"
"8.20200","0.68369","0.01030"
"8.20800","0.68417","0.01047"
"8.21400","0.68471","0.01040"
"8.22000","0.68519","0.01024"
"8.22600","0.68573","0.01013"
"8.23200","0.68620","0.01015"
"8.23800","0.68674","0.01031"
"8.24400","0.68722","0.01038"
"8.25000","0.68770","0.01046"
"8.25600","0.68824","0.01055"
"8.26200","0.68872","0.01057"
"8.26800","0.68925","0.01050"
"8.27400","0.68973","0.01035"
"8.28000","0.69021","0.01027"
"8.28600","0.69075","0.01037"
"8.29200","0.69123","0.01048"
"8.29800","0.69176","0.01051"
"8.30400","0.69224","0.01054"
"8.31000","0.69272","0.01065"
"8.31600","0.69326","0.01075"
"8.32200","0.69374","0.01076"
"8.32800","0.69428","0.01057"
"8.33400","0.69475","0.01042"
"8.34000","0.69529","0.01034"
"8.34600","0.69577","0.01033"
"8.35200","0.69625","0.01054"
"8.35800","0.69679","0.01077"
"8.36400","0.69727","0.01087"
"8.37000","0.69774","0.01102"
"8.37600","0.69822","0.01108"
"8.38200","0.69876","0.01115"
"8.38800","0.69924","0.01114"
"8.39400","0.69972","0.01102"
"8.40000","0.70020","0.01101"
"8.40600","0.70067","0.01100"
"8.41200","0.70121","0.01101"
"8.41800","0.70169","0.01104"
"8.42400","0.70217","0.01104"
"8.43000","0.70271","0.01085"
"8.43600","0.70318","0.01076"
"8.44200","0.70372","0.01066"
"8.44800","0.70420","0.01064"
"8.45400","0.70474","0.01060"
"8.46000","0.70522","0.01053"
"8.46600","0.70576","0.01045"
"8.47200","0.70623","0.01029"
"8.47800","0.70671","0.01028"
"8.48400","0.70725","0.01028"
"8.49000","0.70773","0.01031"
"8.49600","0.70821","0.01029"
"8.50200","0.70875","0.01039"
"8.50800","0.70922","0.01050"
"8.51400","0.70970","0.01061"
"8.52000","0.71024","0.01079"
"8.52600","0.71072","0.01091"
"8.53200","0.71120","0.01085"
"8.53800","0.71173","0.01075"
"8.54400","0.71221","0.01078"
"8.55000","0.71269","0.01088"
"8.55600","0.71317","0.01097"
"8.56200","0.71365","0.01087"
"8.56800","0.71419","0.01080"
"8.57400","0.71466","0.01080"
"8.58000","0.71520","0.01079"
"8.58600","0.71568","0.01091"
"8.59200","0.71622","0.01106"
"8.59800","0.71670","0.01121"
"8.60400","0.71718","0.01129"
"8.61000","0.71771","0.01139"
"8.61600","0.71819","0.01148"
"8.62200","0.71867","0.01156"
"8.62800","0.71921","0.01138"
"8.63400","0.71969","0.01120"
"8.64000","0.72016","0.01099"
"8.64600","0.72064","0.01073"
"8.65200","0.72112","0.01060"
"8.65800","0.72166","0.01040"
"8.66400","0.72214","0.01028"
"8.67000","0.72262","0.01039"
"8.67600","0.72315","0.01062"
"8.68200","0.72363","0.01074"
"8.68800","0.72411","0.01081"
"8.69400","0.72465","0.01072"
"8.70000","0.72513","0.01065"
"8.70600","0.72561","0.01065"
"8.71200","0.72614","0.01070"
"8.71800","0.72662","0.01082"
"8.72400","0.72716","0.01092"
"8.73000","0.72764","0.01101"
"8.73600","0.72818","0.01107"
"8.74200","0.72871","0.01105"
"8.74800","0.72919","0.01088"
"8.75400","0.72973","0.01067"
"8.76000","0.73021","0.01059"
"8.76600","0.73075","0.01053"
"8.77200","0.73123","0.01047"
"8.77800","0.73170","0.01039"
"8.78400","0.73224","0.01043"
"8.79000","0.73272","0.01053"
"8.79600","0.73320","0.01072"
"8.80200","0.73374","0.01097"
"8.80800","0.73422","0.01107"
"8.81400","0.73469","0.01110"
"8.82000","0.73523","0.01104"
"8.82600","0.73571","0.01104"
"8.83200","0.73619","0.01113"
"8.83800","0.73673","0.01113"
"8.84400","0.73720","0.01096"
"8.85000","0.73774","0.01084"
"8.85600","0.73822","0.01072"
"8.86200","0.73870","0.01065"
"8.86800","0.73924","0.01070"
"8.87400","0.73978","0.01078"
"8.88000","0.74025","0.01079"
"8.88600","0.74079","0.01089"
"8.89200","0.74127","0.01088"
"8.89800","0.74181","0.01083"
"8.90400","0.74229","0.01081"
"8.91000","0.74277","0.01070"
"8.91600","0.74330","0.01051"
"8.92200","0.74378","0.01039"
"8.92800","0.74426","0.01034"
"8.93400","0.74474","0.01033"
"8.94000","0.74522","0.01045"
"8.94600","0.74570","0.01057"
"8.95200","0.74623","0.01080"
"8.95800","0.74671","0.01101"
"8.96400","0.74719","0.01112"
"8.97000","0.74773","0.01128"
"8.97600","0.74821","0.01139"
