End date,"2/12/2017"
Specimen label,"10BG_Unk1"
"114.25200","9.52118","0.04698"
"114.25800","9.52166","0.04707"
"114.26400","9.52220","0.04711"
"114.27000","9.52268","0.04704"
"114.27600","9.52316","0.04701"
"114.28200","9.52369","0.04694"
"114.28800","9.52417","0.04694"
"114.29400","9.52471","0.04697"
"114.30000","9.52519","0.04698"
"114.30600","9.52567","0.04699"
"114.31200","9.52621","0.04699"
"114.31800","9.52668","0.04691"
"114.32400","9.52722","0.04690"
"114.33000","9.52770","0.04695"
"114.33600","9.52818","0.04703"
"114.34200","9.52866","0.04711"
"114.34800","9.52914","0.04719"
"114.35400","9.52961","0.04729"
"114.36000","9.53015","0.04736"
"114.36600","9.53063","0.04731"
"114.37200","9.53111","0.04726"
"114.37800","9.53159","0.04729"
"114.38400","9.53213","0.04726"
"114.39000","9.53260","0.04718"
"114.39600","9.53308","0.04709"
"114.40200","9.53362","0.04696"
"114.40800","9.53410","0.04694"
"114.41400","9.53458","0.04693"
"114.42000","9.53512","0.04695"
"114.42600","9.53559","0.04696"
"114.43200","9.53613","0.04696"
"114.43800","9.53661","0.04695"
"114.44400","9.53715","0.04690"
"114.45000","9.53763","0.04683"
"114.45600","9.53816","0.04686"
"114.46200","9.53870","0.04691"
"114.46800","9.53918","0.04687"
"114.47400","9.53966","0.04679"
"114.48000","9.54020","0.04673"
"114.48600","9.54068","0.04667"
"114.49200","9.54115","0.04660"
"114.49800","9.54163","0.04656"
"114.50400","9.54217","0.04657"
"114.51000","9.54265","0.04659"
"114.51600","9.54313","0.04653"
"114.52200","9.54366","0.04649"
"114.52800","9.54414","0.04644"
"114.53400","9.54468","0.04635"
"114.54000","9.54516","0.04639"
"114.54600","9.54570","0.04646"
"114.55200","9.54618","0.04655"
"114.55800","9.54665","0.04667"
"114.56400","9.54719","0.04680"
"114.57000","9.54767","0.04683"
"114.57600","9.54821","0.04687"
"114.58200","9.54869","0.04685"
"114.58800","9.54923","0.04676"
"114.59400","9.54970","0.04676"
"114.60000","9.55024","0.04668"
"114.60600","9.55072","0.04667"
"114.61200","9.55126","0.04676"
"114.61800","9.55174","0.04682"
"114.62400","9.55227","0.04692"
"114.63000","9.55275","0.04698"
"114.63600","9.55323","0.04693"
"114.64200","9.55371","0.04697"
"114.64800","9.55419","0.04705"
"114.65400","9.55467","0.04711"
"114.66000","9.55515","0.04727"
"114.66600","9.55568","0.04732"
"114.67200","9.55616","0.04731"
"114.67800","9.55664","0.04736"
"114.68400","9.55718","0.04740"
"114.69000","9.55766","0.04748"
"114.69600","9.55813","0.04753"
"114.70200","9.55867","0.04747"
"114.70800","9.55915","0.04745"
"114.71400","9.55969","0.04737"
"114.72000","9.56017","0.04723"
"114.72600","9.56071","0.04728"
"114.73200","9.56118","0.04731"
"114.73800","9.56172","0.04729"
"114.74400","9.56226","0.04734"
"114.75000","9.56274","0.04740"
"114.75600","9.56322","0.04754"
"114.76200","9.56375","0.04770"
"114.76800","9.56423","0.04776"
"114.77400","9.56471","0.04781"
"114.78000","9.56519","0.04798"
"114.78600","9.56573","0.04796"
"114.79200","9.56621","0.04793"
"114.79800","9.56668","0.04790"
"114.80400","9.56722","0.04789"
"114.81000","9.56770","0.04791"
"114.81600","9.56818","0.04791"
"114.82200","9.56872","0.04792"
"114.82800","9.56919","0.04789"
"114.83400","9.56967","0.04780"
"114.84000","9.57021","0.04777"
"114.84600","9.57069","0.04776"
"114.85200","9.57117","0.04765"
"114.85800","9.57171","0.04745"
"114.86400","9.57218","0.04739"
"114.87000","9.57272","0.04743"
"114.87600","9.57320","0.04742"
"114.88200","9.57368","0.04736"
"114.88800","9.57422","0.04739"
"114.89400","9.57470","0.04745"
"114.90000","9.57523","0.04750"
"114.90600","9.57571","0.04753"
"114.91200","9.57619","0.04755"
"114.91800","9.57667","0.04752"
"114.92400","9.57721","0.04753"
"114.93000","9.57769","0.04750"
"114.93600","9.57816","0.04744"
"114.94200","9.57864","0.04741"
"114.94800","9.57918","0.04734"
"114.95400","9.57966","0.04726"
"114.96000","9.58014","0.04723"
"114.96600","9.58062","0.04717"
"114.97200","9.58115","0.04715"
"114.97800","9.58163","0.04717"
"114.98400","9.58211","0.04717"
"114.99000","9.58265","0.04717"
"114.99600","9.58313","0.04722"
"115.00200","9.58360","0.04717"
"115.00800","9.58414","0.04713"
"115.01400","9.58462","0.04707"
"115.02000","9.58516","0.04701"
"115.02600","9.58564","0.04706"
"115.03200","9.58618","0.04717"
"115.03800","9.58665","0.04733"
"115.04400","9.58719","0.04746"
"115.05000","9.58767","0.04749"
"115.05600","9.58815","0.04746"
"115.06200","9.58869","0.04738"
"115.06800","9.58916","0.04724"
"115.07400","9.58964","0.04715"
"115.08000","9.59018","0.04717"
"115.08600","9.59066","0.04726"
"115.09200","9.59120","0.04736"
"115.09800","9.59168","0.04751"
"115.10400","9.59215","0.04754"
"115.11000","9.59269","0.04751"
"115.11600","9.59317","0.04743"
"115.12200","9.59371","0.04735"
"115.12800","9.59419","0.04735"
"115.13400","9.59467","0.04750"
"115.14000","9.59520","0.04773"
"115.14600","9.59568","0.04797"
"115.15200","9.59616","0.04813"
"115.15800","9.59670","0.04819"
"115.16400","9.59724","0.04820"
"115.17000","9.59772","0.04823"
"115.17600","9.59825","0.04819"
"115.18200","9.59873","0.04812"
"115.18800","9.59921","0.04799"
"115.19400","9.59975","0.04799"
"115.20000","9.60023","0.04798"
"115.20600","9.60070","0.04803"
"115.21200","9.60118","0.04811"
"115.21800","9.60166","0.04816"
"115.22400","9.60220","0.04829"
"115.23000","9.60268","0.04840"
"115.23600","9.60316","0.04835"
"115.24200","9.60369","0.04834"
"115.24800","9.60417","0.04839"
"115.25400","9.60465","0.04835"
"115.26000","9.60519","0.04835"
"115.26600","9.60567","0.04827"
"115.27200","9.60614","0.04812"
"115.27800","9.60668","0.04790"
"115.28400","9.60716","0.04774"
"115.29000","9.60764","0.04776"
"115.29600","9.60818","0.04790"
"115.30200","9.60872","0.04801"
"115.30800","9.60919","0.04809"
"115.31400","9.60973","0.04818"
"115.32000","9.61021","0.04812"
"115.32600","9.61075","0.04801"
"115.33200","9.61123","0.04797"
"115.33800","9.61171","0.04789"
"115.34400","9.61218","0.04780"
"115.35000","9.61272","0.04778"
"115.35600","9.61320","0.04785"
"115.36200","9.61368","0.04797"
"115.36800","9.61416","0.04800"
"115.37400","9.61469","0.04804"
"115.38000","9.61517","0.04813"
"115.38600","9.61565","0.04814"
"115.39200","9.61619","0.04814"
"115.39800","9.61667","0.04818"
"115.40400","9.61715","0.04823"
"115.41000","9.61763","0.04825"
"115.41600","9.61816","0.04818"
"115.42200","9.61864","0.04809"
"115.42800","9.61918","0.04797"
"115.43400","9.61966","0.04779"
"115.44000","9.62014","0.04767"
"115.44600","9.62067","0.04765"
"115.45200","9.62121","0.04757"
"115.45800","9.62169","0.04749"
"115.46400","9.62217","0.04744"
"115.47000","9.62271","0.04738"
"115.47600","9.62319","0.04741"
"115.48200","9.62366","0.04738"
"115.48800","9.62414","0.04737"
"115.49400","9.62468","0.04747"
"115.50000","9.62516","0.04746"
"115.50600","9.62564","0.04738"
"115.51200","9.62611","0.04742"
"115.51800","9.62665","0.04754"
"115.52400","9.62713","0.04773"
"115.53000","9.62761","0.04790"
"115.53600","9.62809","0.04797"
"115.54200","9.62863","0.04796"
"115.54800","9.62910","0.04787"
"115.55400","9.62958","0.04776"
"115.56000","9.63012","0.04779"
"115.56600","9.63060","0.04772"
"115.57200","9.63114","0.04762"
"115.57800","9.63161","0.04759"
"115.58400","9.63215","0.04756"
"115.59000","9.63269","0.04763"
"115.59600","9.63317","0.04783"
"115.60200","9.63371","0.04796"
"115.60800","9.63419","0.04809"
"115.61400","9.63472","0.04819"
"115.62000","9.63520","0.04830"
"115.62600","9.63568","0.04834"
"115.63200","9.63616","0.04838"
"115.63800","9.63670","0.04847"
"115.64400","9.63718","0.04851"
"115.65000","9.63765","0.04843"
"115.65600","9.63819","0.04837"
"115.66200","9.63867","0.04836"
"115.66800","9.63915","0.04834"
"115.67400","9.63969","0.04846"
"115.68000","9.64017","0.04854"
"115.68600","9.64070","0.04853"
"115.69200","9.64118","0.04850"
"115.69800","9.64172","0.04847"
"115.70400","9.64220","0.04841"
"115.71000","9.64268","0.04840"
"115.71600","9.64322","0.04836"
"115.72200","9.64369","0.04836"
"115.72800","9.64423","0.04838"
"115.73400","9.64471","0.04840"
"115.74000","9.64525","0.04862"
"115.74600","9.64573","0.04876"
"115.75200","9.64620","0.04872"
"115.75800","9.64674","0.04865"
"115.76400","9.64722","0.04841"
"115.77000","9.64770","0.04818"
"115.77600","9.64818","0.04814"
"115.78200","9.64872","0.04812"
"115.78800","9.64919","0.04824"
"115.79400","9.64967","0.04841"
"115.80000","9.65021","0.04847"
"115.80600","9.65069","0.04848"
"115.81200","9.65117","0.04843"
"115.81800","9.65170","0.04831"
"115.82400","9.65218","0.04822"
"115.83000","9.65266","0.04814"
"115.83600","9.65320","0.04805"
"115.84200","9.65368","0.04797"
"115.84800","9.65416","0.04792"
"115.85400","9.65469","0.04779"
"115.86000","9.65517","0.04772"
"115.86600","9.65571","0.04763"
"115.87200","9.65619","0.04758"
"115.87800","9.65673","0.04763"
"115.88400","9.65720","0.04766"
"115.89000","9.65774","0.04770"
"115.89600","9.65822","0.04770"
"115.90200","9.65870","0.04754"
"115.90800","9.65924","0.04736"
"115.91400","9.65972","0.04718"
"115.92000","9.66019","0.04687"
"115.92600","9.66073","0.04653"
"115.93200","9.66121","0.04627"
"115.93800","9.66169","0.04585"
"115.94400","9.66223","0.04494"
"115.95000","9.66271","0.04372"
"115.95600","9.66318","0.04262"
"115.96200","9.66366","0.04185"
"115.96800","9.66420","0.04151"
"115.97400","9.66468","0.04140"
"115.98000","9.66516","0.04111"
"115.98600","9.66570","0.04047"
"115.99200","9.66617","0.03956"
"115.99800","9.66665","0.03896"
"116.00400","9.66719","0.03898"
"116.01000","9.66767","0.03962"
"116.01600","9.66815","0.04043"
"116.02200","9.66869","0.04095"
"116.02800","9.66916","0.04096"
"116.03400","9.66964","0.04065"
"116.04000","9.67018","0.04035"
"116.04600","9.67066","0.04030"
"116.05200","9.67114","0.04052"
"116.05800","9.67167","0.04072"
"116.06400","9.67215","0.04061"
"116.07000","9.67263","0.04022"
"116.07600","9.67317","0.03966"
"116.08200","9.67365","0.03927"
"116.08800","9.67419","0.03920"
"116.09400","9.67466","0.03942"
"116.10000","9.67520","0.03979"
"116.10600","9.67568","0.04013"
"116.11200","9.67616","0.04032"
"116.11800","9.67670","0.04041"
"116.12400","9.67718","0.04035"
"116.13000","9.67765","0.04022"
"116.13600","9.67819","0.04015"
"116.14200","9.67867","0.04012"
"116.14800","9.67921","0.04011"
"116.15400","9.67969","0.04014"
"116.16000","9.68017","0.04014"
"116.16600","9.68070","0.04010"
"116.17200","9.68118","0.04009"
"116.17800","9.68166","0.04009"
"116.18400","9.68220","0.04013"
"116.19000","9.68268","0.04027"
"116.19600","9.68315","0.04050"
"116.20200","9.68369","0.04067"
"116.20800","9.68417","0.04073"
"116.21400","9.68471","0.04072"
"116.22000","9.68519","0.04068"
"116.22600","9.68573","0.04065"
"116.23200","9.68620","0.04065"
"116.23800","9.68668","0.04065"
"116.24400","9.68722","0.04065"
"116.25000","9.68770","0.04064"
"116.25600","9.68818","0.04057"
"116.26200","9.68871","0.04048"
"116.26800","9.68919","0.04049"
"116.27400","9.68967","0.04056"
"116.28000","9.69015","0.04072"
"116.28600","9.69069","0.04089"
"116.29200","9.69117","0.04101"
"116.29800","9.69170","0.04107"
"116.30400","9.69224","0.04109"
"116.31000","9.69272","0.04113"
"116.31600","9.69320","0.04113"
"116.32200","9.69374","0.04111"
"116.32800","9.69421","0.04109"
"116.33400","9.69475","0.04109"
"116.34000","9.69523","0.04101"
"116.34600","9.69577","0.04087"
"116.35200","9.69625","0.04075"
"116.35800","9.69673","0.04073"
"116.36400","9.69726","0.04072"
"116.37000","9.69774","0.04072"
"116.37600","9.69828","0.04077"
"116.38200","9.69876","0.04080"
"116.38800","9.69924","0.04078"
"116.39400","9.69978","0.04085"
"116.40000","9.70025","0.04085"
"116.40600","9.70073","0.04070"
"116.41200","9.70121","0.04046"
"116.41800","9.70169","0.04030"
"116.42400","9.70223","0.04024"
"116.43000","9.70270","0.04030"
"116.43600","9.70318","0.04041"
"116.44200","9.70366","0.04044"
"116.44800","9.70414","0.04040"
"116.45400","9.70468","0.04030"
"116.46000","9.70516","0.04014"
"116.46600","9.70569","0.04007"
"116.47200","9.70617","0.04012"
"116.47800","9.70665","0.04023"
"116.48400","9.70719","0.04035"
"116.49000","9.70767","0.04041"
"116.49600","9.70815","0.04047"
"116.50200","9.70868","0.04053"
"116.50800","9.70916","0.04057"
"116.51400","9.70970","0.04066"
"116.52000","9.71018","0.04076"
"116.52600","9.71072","0.04074"
"116.53200","9.71120","0.04069"
"116.53800","9.71173","0.04069"
"116.54400","9.71221","0.04075"
"116.55000","9.71269","0.04084"
"116.55600","9.71323","0.04093"
"116.56200","9.71371","0.04098"
"116.56800","9.71419","0.04098"
"116.57400","9.71466","0.04091"
"116.58000","9.71514","0.04087"
"116.58600","9.71562","0.04087"
"116.59200","9.71616","0.04098"
"116.59800","9.71664","0.04111"
"116.60400","9.71717","0.04120"
"116.61000","9.71765","0.04125"
"116.61600","9.71813","0.04119"
"116.62200","9.71867","0.04113"
"116.62800","9.71915","0.04111"
"116.63400","9.71969","0.04111"
"116.64000","9.72016","0.04105"
"116.64600","9.72070","0.04102"
"116.65200","9.72118","0.04101"
"116.65800","9.72172","0.04095"
"116.66400","9.72220","0.04090"
"116.67000","9.72273","0.04086"
"116.67600","9.72321","0.04086"
"116.68200","9.72375","0.04093"
"116.68800","9.72423","0.04098"
"116.69400","9.72471","0.04107"
"116.70000","9.72519","0.04120"
"116.70600","9.72572","0.04134"
"116.71200","9.72620","0.04142"
"116.71800","9.72668","0.04147"
"116.72400","9.72716","0.04145"
"116.73000","9.72770","0.04138"
"116.73600","9.72818","0.04137"
"116.74200","9.72865","0.04141"
"116.74800","9.72919","0.04144"
"116.75400","9.72967","0.04146"
"116.76000","9.73021","0.04146"
"116.76600","9.73069","0.04143"
"116.77200","9.73123","0.04139"
"116.77800","9.73170","0.04137"
"116.78400","9.73224","0.04134"
"116.79000","9.73272","0.04128"
"116.79600","9.73326","0.04122"
"116.80200","9.73374","0.04120"
"116.80800","9.73421","0.04124"
"116.81400","9.73475","0.04121"
"116.82000","9.73523","0.04119"
"116.82600","9.73571","0.04121"
"116.83200","9.73625","0.04113"
"116.83800","9.73672","0.04105"
"116.84400","9.73720","0.04091"
"116.85000","9.73768","0.04079"
"116.85600","9.73822","0.04066"
"116.86200","9.73870","0.04054"
"116.86800","9.73918","0.04050"
"116.87400","9.73971","0.04049"
"116.88000","9.74019","0.04053"
"116.88600","9.74073","0.04058"
"116.89200","9.74121","0.04059"
"116.89800","9.74169","0.04063"
"116.90400","9.74223","0.04067"
"116.91000","9.74270","0.04084"
"116.91600","9.74318","0.04103"
"116.92200","9.74372","0.04115"
"116.92800","9.74420","0.04125"
"116.93400","9.74468","0.04131"
"116.94000","9.74522","0.04129"
"116.94600","9.74569","0.04126"
"116.95200","9.74617","0.04125"
"116.95800","9.74671","0.04125"
"116.96400","9.74719","0.04114"
"116.97000","9.74773","0.04098"
"116.97600","9.74821","0.04088"
"116.98200","9.74868","0.04082"
"116.98800","9.74916","0.04088"
"116.99400","9.74964","0.04102"
"117.00000","9.75018","0.04115"
"117.00600","9.75066","0.04119"
"117.01200","9.75113","0.04121"
"117.01800","9.75167","0.04125"
"117.02400","9.75215","0.04128"
"117.03000","9.75269","0.04132"
"117.03600","9.75317","0.04137"
"117.04200","9.75365","0.04145"
"117.04800","9.75418","0.04152"
"117.05400","9.75466","0.04157"
"117.06000","9.75514","0.04153"
"117.06600","9.75568","0.04141"
"117.07200","9.75616","0.04136"
"117.07800","9.75664","0.04137"
"117.08400","9.75717","0.04136"
"117.09000","9.75765","0.04128"
"117.09600","9.75813","0.04124"
"117.10200","9.75867","0.04119"
"117.10800","9.75915","0.04112"
"117.11400","9.75962","0.04112"
"117.12000","9.76010","0.04115"
"117.12600","9.76058","0.04108"
"117.13200","9.76112","0.04097"
"117.13800","9.76160","0.04091"
"117.14400","9.76214","0.04090"
"117.15000","9.76261","0.04090"
"117.15600","9.76309","0.04099"
"117.16200","9.76363","0.04114"
"117.16800","9.76417","0.04122"
"117.17400","9.76465","0.04118"
"117.18000","9.76519","0.04110"
"117.18600","9.76566","0.04114"
"117.19200","9.76620","0.04121"
"117.19800","9.76668","0.04126"
"117.20400","9.76716","0.04128"
"117.21000","9.76770","0.04126"
"117.21600","9.76818","0.04124"
"117.22200","9.76865","0.04124"
"117.22800","9.76919","0.04129"
"117.23400","9.76967","0.04136"
"117.24000","9.77021","0.04145"
"117.24600","9.77069","0.04154"
"117.25200","9.77116","0.04163"
"117.25800","9.77170","0.04165"
"117.26400","9.77218","0.04159"
"117.27000","9.77266","0.04152"
"117.27600","9.77320","0.04150"
"117.28200","9.77367","0.04147"
"117.28800","9.77421","0.04140"
"117.29400","9.77469","0.04138"
"117.30000","9.77523","0.04137"
"117.30600","9.77571","0.04134"
"117.31200","9.77625","0.04140"
"117.31800","9.77672","0.04150"
"117.32400","9.77726","0.04158"
"117.33000","9.77774","0.04166"
"117.33600","9.77822","0.04168"
"117.34200","9.77876","0.04159"
"117.34800","9.77924","0.04144"
"117.35400","9.77971","0.04132"
"117.36000","9.78025","0.04130"
"117.36600","9.78073","0.04136"
"117.37200","9.78121","0.04145"
"117.37800","9.78169","0.04150"
"117.38400","9.78217","0.04156"
"117.39000","9.78270","0.04163"
"117.39600","9.78318","0.04168"
"117.40200","9.78366","0.04166"
"117.40800","9.78414","0.04164"
"117.41400","9.78468","0.04164"
"117.42000","9.78516","0.04162"
"117.42600","9.78569","0.04161"
"117.43200","9.78617","0.04157"
"117.43800","9.78665","0.04156"
"117.44400","9.78719","0.04158"
"117.45000","9.78767","0.04162"
"117.45600","9.78820","0.04156"
"117.46200","9.78868","0.04149"
"117.46800","9.78922","0.04147"
"117.47400","9.78970","0.04147"
"117.48000","9.79024","0.04145"
"117.48600","9.79072","0.04147"
"117.49200","9.79119","0.04153"
"117.49800","9.79167","0.04156"
"117.50400","9.79221","0.04159"
"117.51000","9.79269","0.04166"
"117.51600","9.79317","0.04170"
"117.52200","9.79364","0.04172"
"117.52800","9.79412","0.04169"
"117.53400","9.79466","0.04160"
"117.54000","9.79514","0.04152"
"117.54600","9.79562","0.04143"
"117.55200","9.79616","0.04139"
"117.55800","9.79663","0.04143"
"117.56400","9.79711","0.04147"
"117.57000","9.79765","0.04150"
"117.57600","9.79813","0.04155"
"117.58200","9.79861","0.04161"
"117.58800","9.79914","0.04164"
"117.59400","9.79962","0.04173"
"117.60000","9.80016","0.04181"
"117.60600","9.80064","0.04183"
"117.61200","9.80118","0.04183"
"117.61800","9.80166","0.04184"
"117.62400","9.80219","0.04182"
"117.63000","9.80267","0.04183"
"117.63600","9.80315","0.04192"
"117.64200","9.80369","0.04194"
"117.64800","9.80417","0.04192"
"117.65400","9.80465","0.04192"
"117.66000","9.80512","0.04192"
"117.66600","9.80560","0.04182"
"117.67200","9.80614","0.04172"
"117.67800","9.80662","0.04171"
"117.68400","9.80710","0.04176"
"117.69000","9.80764","0.04179"
"117.69600","9.80811","0.04185"
"117.70200","9.80859","0.04188"
"117.70800","9.80913","0.04190"
"117.71400","9.80961","0.04192"
"117.72000","9.81009","0.04198"
"117.72600","9.81063","0.04202"
"117.73200","9.81116","0.04206"
"117.73800","9.81164","0.04208"
"117.74400","9.81218","0.04207"
"117.75000","9.81266","0.04207"
"117.75600","9.81320","0.04203"
"117.76200","9.81367","0.04198"
