End date,"12/17/2016"
Specimen label,"15CG_Unk"
Maximum Load,"0.01489",N

Time,Extension,Load
(s),(mm),(N)
"4.82400","0.40220","0.00542"
"4.83000","0.40268","0.00545"
"4.83600","0.40322","0.00550"
"4.84200","0.40370","0.00553"
"4.84800","0.40418","0.00557"
"4.85400","0.40472","0.00561"
"4.86000","0.40519","0.00573"
"4.86600","0.40567","0.00582"
"4.87200","0.40615","0.00585"
"4.87800","0.40669","0.00586"
"4.88400","0.40717","0.00579"
"4.89000","0.40765","0.00572"
"4.89600","0.40818","0.00568"
"4.90200","0.40866","0.00564"
"4.90800","0.40914","0.00562"
"4.91400","0.40968","0.00558"
"4.92000","0.41016","0.00558"
"4.92600","0.41063","0.00564"
"4.93200","0.41117","0.00568"
"4.93800","0.41165","0.00574"
"4.94400","0.41213","0.00576"
"4.95000","0.41261","0.00570"
"4.95600","0.41315","0.00561"
"4.96200","0.41362","0.00553"
"4.96800","0.41416","0.00550"
"4.97400","0.41464","0.00554"
"4.98000","0.41518","0.00557"
"4.98600","0.41566","0.00562"
"4.99200","0.41619","0.00563"
"4.99800","0.41673","0.00567"
"5.00400","0.41721","0.00575"
"5.01000","0.41769","0.00588"
"5.01600","0.41823","0.00597"
"5.02200","0.41871","0.00599"
"5.02800","0.41918","0.00596"
"5.03400","0.41972","0.00588"
"5.04000","0.42020","0.00589"
"5.04600","0.42068","0.00589"
"5.05200","0.42116","0.00573"
"5.05800","0.42170","0.00563"
"5.06400","0.42217","0.00555"
"5.07000","0.42271","0.00547"
"5.07600","0.42319","0.00543"
"5.08200","0.42367","0.00544"
"5.08800","0.42415","0.00547"
"5.09400","0.42469","0.00551"
"5.10000","0.42516","0.00553"
"5.10600","0.42570","0.00560"
"5.11200","0.42618","0.00564"
"5.11800","0.42672","0.00570"
"5.12400","0.42720","0.00581"
"5.13000","0.42773","0.00589"
"5.13600","0.42821","0.00588"
"5.14200","0.42875","0.00587"
"5.14800","0.42923","0.00584"
"5.15400","0.42971","0.00581"
"5.16000","0.43025","0.00578"
"5.16600","0.43072","0.00577"
"5.17200","0.43120","0.00572"
"5.17800","0.43168","0.00570"
"5.18400","0.43216","0.00575"
"5.19000","0.43270","0.00587"
"5.19600","0.43318","0.00592"
"5.20200","0.43365","0.00590"
"5.20800","0.43419","0.00588"
"5.21400","0.43467","0.00581"
"5.22000","0.43521","0.00579"
"5.22600","0.43569","0.00584"
"5.23200","0.43616","0.00586"
"5.23800","0.43670","0.00579"
"5.24400","0.43718","0.00570"
"5.25000","0.43772","0.00565"
"5.25600","0.43820","0.00566"
"5.26200","0.43874","0.00567"
"5.26800","0.43921","0.00571"
"5.27400","0.43975","0.00581"
"5.28000","0.44023","0.00589"
"5.28600","0.44071","0.00585"
"5.29200","0.44125","0.00583"
"5.29800","0.44173","0.00583"
"5.30400","0.44220","0.00580"
"5.31000","0.44268","0.00578"
"5.31600","0.44322","0.00582"
"5.32200","0.44370","0.00586"
"5.32800","0.44418","0.00585"
"5.33400","0.44471","0.00581"
"5.34000","0.44519","0.00578"
"5.34600","0.44567","0.00577"
"5.35200","0.44615","0.00576"
"5.35800","0.44669","0.00580"
"5.36400","0.44717","0.00589"
"5.37000","0.44764","0.00590"
"5.37600","0.44812","0.00584"
"5.38200","0.44866","0.00577"
"5.38800","0.44914","0.00570"
"5.39400","0.44968","0.00566"
"5.40000","0.45016","0.00565"
"5.40600","0.45069","0.00569"
"5.41200","0.45117","0.00566"
"5.41800","0.45171","0.00563"
"5.42400","0.45219","0.00563"
"5.43000","0.45273","0.00570"
"5.43600","0.45320","0.00580"
"5.44200","0.45368","0.00594"
"5.44800","0.45422","0.00601"
"5.45400","0.45470","0.00600"
"5.46000","0.45518","0.00597"
"5.46600","0.45566","0.00589"
"5.47200","0.45619","0.00581"
"5.47800","0.45667","0.00576"
"5.48400","0.45715","0.00570"
"5.49000","0.45763","0.00564"
"5.49600","0.45817","0.00556"
"5.50200","0.45865","0.00547"
"5.50800","0.45912","0.00551"
"5.51400","0.45966","0.00562"
"5.52000","0.46014","0.00566"
"5.52600","0.46068","0.00570"
"5.53200","0.46116","0.00572"
"5.53800","0.46169","0.00576"
"5.54400","0.46217","0.00585"
"5.55000","0.46271","0.00593"
"5.55600","0.46319","0.00598"
"5.56200","0.46367","0.00604"
"5.56800","0.46421","0.00612"
"5.57400","0.46468","0.00616"
"5.58000","0.46522","0.00613"
"5.58600","0.46570","0.00603"
"5.59200","0.46618","0.00598"
"5.59800","0.46666","0.00590"
"5.60400","0.46720","0.00584"
"5.61000","0.46767","0.00583"
"5.61600","0.46821","0.00582"
"5.62200","0.46869","0.00579"
"5.62800","0.46923","0.00574"
"5.63400","0.46971","0.00568"
"5.64000","0.47024","0.00563"
"5.64600","0.47072","0.00561"
"5.65200","0.47120","0.00567"
"5.65800","0.47174","0.00576"
"5.66400","0.47222","0.00582"
"5.67000","0.47270","0.00581"
"5.67600","0.47323","0.00587"
"5.68200","0.47371","0.00598"
"5.68800","0.47419","0.00609"
"5.69400","0.47473","0.00615"
"5.70000","0.47521","0.00614"
"5.70600","0.47575","0.00619"
"5.71200","0.47622","0.00620"
"5.71800","0.47670","0.00615"
"5.72400","0.47718","0.00610"
"5.73000","0.47772","0.00605"
"5.73600","0.47820","0.00602"
"5.74200","0.47868","0.00600"
"5.74800","0.47921","0.00602"
"5.75400","0.47969","0.00600"
"5.76000","0.48023","0.00599"
"5.76600","0.48071","0.00600"
"5.77200","0.48119","0.00601"
"5.77800","0.48172","0.00603"
"5.78400","0.48220","0.00601"
"5.79000","0.48274","0.00600"
"5.79600","0.48322","0.00593"
"5.80200","0.48376","0.00584"
"5.80800","0.48424","0.00587"
"5.81400","0.48471","0.00593"
"5.82000","0.48525","0.00607"
"5.82600","0.48573","0.00617"
"5.83200","0.48627","0.00622"
"5.83800","0.48675","0.00624"
"5.84400","0.48722","0.00624"
"5.85000","0.48776","0.00620"
"5.85600","0.48824","0.00622"
"5.86200","0.48872","0.00624"
"5.86800","0.48926","0.00624"
"5.87400","0.48974","0.00625"
"5.88000","0.49021","0.00624"
"5.88600","0.49075","0.00618"
"5.89200","0.49123","0.00614"
"5.89800","0.49171","0.00606"
"5.90400","0.49219","0.00604"
"5.91000","0.49273","0.00606"
"5.91600","0.49320","0.00605"
"5.92200","0.49374","0.00606"
"5.92800","0.49422","0.00607"
"5.93400","0.49476","0.00597"
"5.94000","0.49524","0.00598"
"5.94600","0.49572","0.00606"
"5.95200","0.49619","0.00611"
"5.95800","0.49673","0.00610"
"5.96400","0.49721","0.00614"
"5.97000","0.49769","0.00622"
"5.97600","0.49823","0.00626"
"5.98200","0.49870","0.00628"
"5.98800","0.49918","0.00628"
"5.99400","0.49966","0.00634"
"6.00000","0.50020","0.00643"
"6.00600","0.50068","0.00645"
"6.01200","0.50116","0.00644"
"6.01800","0.50169","0.00641"
"6.02400","0.50217","0.00632"
"6.03000","0.50265","0.00620"
"6.03600","0.50319","0.00610"
"6.04200","0.50367","0.00607"
"6.04800","0.50421","0.00609"
"6.05400","0.50468","0.00618"
"6.06000","0.50522","0.00633"
"6.06600","0.50570","0.00644"
"6.07200","0.50624","0.00650"
"6.07800","0.50672","0.00649"
"6.08400","0.50719","0.00645"
"6.09000","0.50773","0.00639"
"6.09600","0.50821","0.00632"
"6.10200","0.50869","0.00625"
"6.10800","0.50923","0.00627"
"6.11400","0.50971","0.00629"
"6.12000","0.51024","0.00631"
"6.12600","0.51072","0.00637"
"6.13200","0.51126","0.00639"
"6.13800","0.51174","0.00639"
"6.14400","0.51228","0.00640"
"6.15000","0.51276","0.00644"
"6.15600","0.51323","0.00645"
"6.16200","0.51377","0.00640"
"6.16800","0.51425","0.00631"
"6.17400","0.51473","0.00623"
"6.18000","0.51527","0.00617"
"6.18600","0.51574","0.00612"
"6.19200","0.51628","0.00608"
"6.19800","0.51676","0.00607"
"6.20400","0.51730","0.00604"
"6.21000","0.51778","0.00601"
"6.21600","0.51826","0.00599"
"6.22200","0.51879","0.00607"
"6.22800","0.51927","0.00615"
"6.23400","0.51975","0.00618"
"6.24000","0.52023","0.00623"
"6.24600","0.52077","0.00624"
"6.25200","0.52125","0.00618"
"6.25800","0.52172","0.00618"
"6.26400","0.52226","0.00613"
"6.27000","0.52274","0.00608"
"6.27600","0.52322","0.00608"
"6.28200","0.52376","0.00606"
"6.28800","0.52423","0.00605"
"6.29400","0.52477","0.00604"
"6.30000","0.52525","0.00604"
"6.30600","0.52573","0.00609"
"6.31200","0.52621","0.00614"
"6.31800","0.52675","0.00620"
"6.32400","0.52722","0.00633"
"6.33000","0.52776","0.00636"
"6.33600","0.52824","0.00634"
"6.34200","0.52878","0.00634"
"6.34800","0.52926","0.00636"
"6.35400","0.52980","0.00636"
"6.36000","0.53027","0.00637"
"6.36600","0.53075","0.00636"
"6.37200","0.53123","0.00641"
"6.37800","0.53177","0.00644"
"6.38400","0.53225","0.00639"
"6.39000","0.53272","0.00642"
"6.39600","0.53320","0.00639"
"6.40200","0.53374","0.00633"
"6.40800","0.53422","0.00633"
"6.41400","0.53470","0.00634"
"6.42000","0.53524","0.00632"
"6.42600","0.53571","0.00630"
"6.43200","0.53625","0.00624"
"6.43800","0.53673","0.00619"
"6.44400","0.53721","0.00621"
"6.45000","0.53769","0.00622"
"6.45600","0.53823","0.00623"
"6.46200","0.53870","0.00620"
"6.46800","0.53918","0.00618"
"6.47400","0.53972","0.00625"
"6.48000","0.54020","0.00629"
"6.48600","0.54074","0.00631"
"6.49200","0.54121","0.00634"
"6.49800","0.54169","0.00639"
"6.50400","0.54223","0.00647"
"6.51000","0.54271","0.00653"
"6.51600","0.54319","0.00652"
"6.52200","0.54367","0.00655"
"6.52800","0.54420","0.00663"
"6.53400","0.54468","0.00669"
"6.54000","0.54516","0.00674"
"6.54600","0.54564","0.00673"
"6.55200","0.54618","0.00670"
"6.55800","0.54666","0.00668"
"6.56400","0.54719","0.00661"
"6.57000","0.54767","0.00646"
"6.57600","0.54821","0.00636"
"6.58200","0.54869","0.00629"
"6.58800","0.54923","0.00628"
"6.59400","0.54970","0.00626"
"6.60000","0.55018","0.00626"
"6.60600","0.55072","0.00635"
"6.61200","0.55120","0.00645"
"6.61800","0.55168","0.00653"
"6.62400","0.55222","0.00657"
"6.63000","0.55269","0.00655"
"6.63600","0.55317","0.00650"
"6.64200","0.55371","0.00644"
"6.64800","0.55419","0.00638"
"6.65400","0.55467","0.00640"
"6.66000","0.55521","0.00647"
"6.66600","0.55568","0.00650"
"6.67200","0.55622","0.00651"
"6.67800","0.55670","0.00656"
"6.68400","0.55724","0.00656"
"6.69000","0.55772","0.00655"
"6.69600","0.55825","0.00648"
"6.70200","0.55873","0.00637"
"6.70800","0.55927","0.00630"
"6.71400","0.55975","0.00626"
"6.72000","0.56023","0.00626"
"6.72600","0.56077","0.00627"
"6.73200","0.56124","0.00622"
"6.73800","0.56178","0.00623"
"6.74400","0.56226","0.00633"
"6.75000","0.56274","0.00637"
"6.75600","0.56328","0.00639"
"6.76200","0.56376","0.00651"
"6.76800","0.56423","0.00658"
"6.77400","0.56471","0.00664"
"6.78000","0.56525","0.00662"
"6.78600","0.56573","0.00658"
"6.79200","0.56621","0.00657"
"6.79800","0.56669","0.00655"
"6.80400","0.56722","0.00650"
"6.81000","0.56770","0.00649"
"6.81600","0.56818","0.00644"
"6.82200","0.56872","0.00645"
"6.82800","0.56920","0.00647"
"6.83400","0.56973","0.00648"
"6.84000","0.57021","0.00650"
"6.84600","0.57075","0.00652"
"6.85200","0.57123","0.00643"
"6.85800","0.57177","0.00637"
"6.86400","0.57225","0.00637"
"6.87000","0.57278","0.00630"
"6.87600","0.57326","0.00621"
"6.88200","0.57374","0.00614"
"6.88800","0.57422","0.00616"
"6.89400","0.57476","0.00618"
"6.90000","0.57524","0.00619"
"6.90600","0.57571","0.00627"
"6.91200","0.57625","0.00633"
"6.91800","0.57673","0.00634"
"6.92400","0.57721","0.00632"
"6.93000","0.57769","0.00627"
"6.93600","0.57822","0.00623"
"6.94200","0.57870","0.00621"
"6.94800","0.57918","0.00618"
"6.95400","0.57966","0.00623"
"6.96000","0.58020","0.00628"
"6.96600","0.58068","0.00637"
"6.97200","0.58121","0.00643"
"6.97800","0.58169","0.00643"
"6.98400","0.58223","0.00648"
"6.99000","0.58271","0.00655"
"6.99600","0.58325","0.00659"
"7.00200","0.58373","0.00657"
"7.00800","0.58420","0.00658"
"7.01400","0.58474","0.00654"
"7.02000","0.58522","0.00652"
"7.02600","0.58570","0.00652"
"7.03200","0.58618","0.00653"
"7.03800","0.58665","0.00653"
"7.04400","0.58713","0.00656"
"7.05000","0.58767","0.00655"
"7.05600","0.58815","0.00655"
"7.06200","0.58863","0.00658"
"7.06800","0.58917","0.00660"
"7.07400","0.58964","0.00658"
"7.08000","0.59012","0.00659"
"7.08600","0.59060","0.00663"
"7.09200","0.59114","0.00672"
"7.09800","0.59162","0.00677"
"7.10400","0.59210","0.00678"
"7.11000","0.59263","0.00677"
"7.11600","0.59317","0.00672"
"7.12200","0.59365","0.00672"
"7.12800","0.59419","0.00676"
"7.13400","0.59473","0.00675"
"7.14000","0.59520","0.00680"
"7.14600","0.59574","0.00685"
"7.15200","0.59622","0.00686"
"7.15800","0.59676","0.00691"
"7.16400","0.59724","0.00693"
"7.17000","0.59772","0.00699"
"7.17600","0.59819","0.00708"
"7.18200","0.59873","0.00708"
"7.18800","0.59921","0.00698"
"7.19400","0.59969","0.00687"
"7.20000","0.60023","0.00679"
"7.20600","0.60071","0.00680"
"7.21200","0.60124","0.00681"
"7.21800","0.60172","0.00677"
"7.22400","0.60220","0.00671"
"7.23000","0.60274","0.00665"
"7.23600","0.60322","0.00661"
"7.24200","0.60369","0.00661"
"7.24800","0.60423","0.00663"
"7.25400","0.60471","0.00668"
"7.26000","0.60525","0.00678"
"7.26600","0.60573","0.00689"
"7.27200","0.60627","0.00690"
"7.27800","0.60674","0.00683"
"7.28400","0.60728","0.00677"
"7.29000","0.60776","0.00674"
"7.29600","0.60830","0.00675"
"7.30200","0.60878","0.00678"
"7.30800","0.60926","0.00683"
"7.31400","0.60973","0.00685"
"7.32000","0.61021","0.00685"
"7.32600","0.61069","0.00688"
"7.33200","0.61123","0.00693"
"7.33800","0.61171","0.00696"
"7.34400","0.61219","0.00694"
"7.35000","0.61272","0.00688"
"7.35600","0.61320","0.00684"
"7.36200","0.61374","0.00678"
"7.36800","0.61422","0.00674"
"7.37400","0.61470","0.00673"
"7.38000","0.61523","0.00672"
"7.38600","0.61571","0.00673"
"7.39200","0.61625","0.00676"
"7.39800","0.61673","0.00674"
"7.40400","0.61727","0.00675"
"7.41000","0.61775","0.00681"
"7.41600","0.61828","0.00683"
"7.42200","0.61876","0.00681"
"7.42800","0.61930","0.00675"
"7.43400","0.61978","0.00660"
"7.44000","0.62026","0.00644"
"7.44600","0.62079","0.00634"
"7.45200","0.62127","0.00631"
"7.45800","0.62175","0.00636"
"7.46400","0.62223","0.00642"
"7.47000","0.62271","0.00650"
"7.47600","0.62325","0.00657"
"7.48200","0.62372","0.00661"
"7.48800","0.62420","0.00670"
"7.49400","0.62468","0.00680"
"7.50000","0.62522","0.00678"
"7.50600","0.62570","0.00671"
"7.51200","0.62618","0.00669"
"7.51800","0.62671","0.00665"
"7.52400","0.62719","0.00666"
"7.53000","0.62767","0.00669"
"7.53600","0.62815","0.00674"
"7.54200","0.62869","0.00677"
"7.54800","0.62917","0.00680"
"7.55400","0.62970","0.00682"
"7.56000","0.63018","0.00686"
"7.56600","0.63072","0.00686"
"7.57200","0.63120","0.00688"
"7.57800","0.63174","0.00687"
"7.58400","0.63221","0.00676"
"7.59000","0.63269","0.00672"
"7.59600","0.63317","0.00672"
"7.60200","0.63365","0.00672"
"7.60800","0.63419","0.00677"
"7.61400","0.63467","0.00683"
"7.62000","0.63514","0.00685"
"7.62600","0.63562","0.00682"
"7.63200","0.63616","0.00676"
"7.63800","0.63664","0.00675"
"7.64400","0.63712","0.00677"
"7.65000","0.63766","0.00679"
"7.65600","0.63813","0.00682"
"7.66200","0.63861","0.00685"
"7.66800","0.63915","0.00685"
"7.67400","0.63963","0.00680"
"7.68000","0.64017","0.00672"
"7.68600","0.64064","0.00670"
"7.69200","0.64118","0.00666"
"7.69800","0.64166","0.00657"
"7.70400","0.64220","0.00652"
"7.71000","0.64274","0.00653"
"7.71600","0.64322","0.00651"
"7.72200","0.64375","0.00650"
"7.72800","0.64423","0.00654"
"7.73400","0.64477","0.00652"
"7.74000","0.64525","0.00662"
"7.74600","0.64573","0.00680"
"7.75200","0.64627","0.00687"
"7.75800","0.64674","0.00693"
"7.76400","0.64722","0.00702"
"7.77000","0.64776","0.00704"
"7.77600","0.64824","0.00709"
"7.78200","0.64872","0.00706"
"7.78800","0.64925","0.00703"
"7.79400","0.64973","0.00698"
"7.80000","0.65021","0.00696"
"7.80600","0.65075","0.00699"
"7.81200","0.65123","0.00697"
"7.81800","0.65171","0.00689"
"7.82400","0.65224","0.00686"
"7.83000","0.65272","0.00685"
"7.83600","0.65326","0.00688"
"7.84200","0.65374","0.00698"
"7.84800","0.65428","0.00699"
"7.85400","0.65476","0.00704"
"7.86000","0.65529","0.00711"
"7.86600","0.65577","0.00712"
"7.87200","0.65625","0.00706"
"7.87800","0.65673","0.00691"
"7.88400","0.65727","0.00679"
"7.89000","0.65774","0.00678"
"7.89600","0.65822","0.00681"
"7.90200","0.65870","0.00682"
"7.90800","0.65924","0.00687"
"7.91400","0.65972","0.00691"
"7.92000","0.66020","0.00696"
"7.92600","0.66073","0.00700"
"7.93200","0.66121","0.00698"
"7.93800","0.66169","0.00700"
"7.94400","0.66223","0.00697"
"7.95000","0.66271","0.00693"
"7.95600","0.66325","0.00698"
"7.96200","0.66372","0.00700"
"7.96800","0.66420","0.00692"
"7.97400","0.66474","0.00689"
"7.98000","0.66528","0.00684"
"7.98600","0.66576","0.00679"
"7.99200","0.66623","0.00677"
"7.99800","0.66677","0.00678"
"8.00400","0.66725","0.00685"
"8.01000","0.66779","0.00694"
"8.01600","0.66827","0.00701"
"8.02200","0.66875","0.00710"
"8.02800","0.66922","0.00711"
"8.03400","0.66976","0.00701"
"8.04000","0.67024","0.00695"
"8.04600","0.67072","0.00690"
"8.05200","0.67120","0.00682"
"8.05800","0.67174","0.00678"
"8.06400","0.67221","0.00672"
"8.07000","0.67269","0.00675"
"8.07600","0.67317","0.00681"
"8.08200","0.67371","0.00681"
"8.08800","0.67419","0.00676"
"8.09400","0.67472","0.00677"
"8.10000","0.67520","0.00677"
"8.10600","0.67568","0.00682"
"8.11200","0.67622","0.00689"
"8.11800","0.67670","0.00693"
"8.12400","0.67718","0.00696"
"8.13000","0.67771","0.00694"
"8.13600","0.67819","0.00700"
"8.14200","0.67867","0.00713"
"8.14800","0.67921","0.00720"
"8.15400","0.67969","0.00725"
"8.16000","0.68017","0.00727"
"8.16600","0.68064","0.00718"
"8.17200","0.68112","0.00710"
"8.17800","0.68166","0.00702"
"8.18400","0.68214","0.00691"
"8.19000","0.68262","0.00682"
"8.19600","0.68310","0.00677"
"8.20200","0.68363","0.00670"
"8.20800","0.68411","0.00669"
"8.21400","0.68459","0.00671"
"8.22000","0.68513","0.00672"
"8.22600","0.68561","0.00673"
"8.23200","0.68614","0.00671"
"8.23800","0.68668","0.00671"
"8.24400","0.68716","0.00679"
"8.25000","0.68770","0.00681"
"8.25600","0.68818","0.00675"
"8.26200","0.68872","0.00675"
"8.26800","0.68919","0.00679"
"8.27400","0.68973","0.00682"
"8.28000","0.69021","0.00681"
"8.28600","0.69075","0.00678"
"8.29200","0.69123","0.00672"
"8.29800","0.69176","0.00661"
"8.30400","0.69224","0.00659"
"8.31000","0.69272","0.00667"
"8.31600","0.69326","0.00669"
"8.32200","0.69374","0.00674"
"8.32800","0.69428","0.00688"
"8.33400","0.69475","0.00695"
"8.34000","0.69523","0.00703"
"8.34600","0.69577","0.00705"
"8.35200","0.69625","0.00701"
"8.35800","0.69673","0.00697"
"8.36400","0.69727","0.00693"
"8.37000","0.69774","0.00695"
"8.37600","0.69828","0.00699"
"8.38200","0.69876","0.00697"
"8.38800","0.69924","0.00699"
"8.39400","0.69972","0.00699"
"8.40000","0.70026","0.00699"
"8.40600","0.70073","0.00702"
"8.41200","0.70127","0.00708"
"8.41800","0.70175","0.00712"
"8.42400","0.70229","0.00711"
"8.43000","0.70277","0.00709"
"8.43600","0.70324","0.00704"
"8.44200","0.70378","0.00697"
"8.44800","0.70426","0.00696"
"8.45400","0.70474","0.00703"
"8.46000","0.70528","0.00713"
"8.46600","0.70576","0.00715"
"8.47200","0.70623","0.00716"
"8.47800","0.70671","0.00712"
"8.48400","0.70725","0.00705"
"8.49000","0.70773","0.00702"
"8.49600","0.70821","0.00702"
"8.50200","0.70875","0.00704"
"8.50800","0.70922","0.00712"
"8.51400","0.70970","0.00712"
"8.52000","0.71024","0.00715"
"8.52600","0.71072","0.00722"
"8.53200","0.71120","0.00721"
"8.53800","0.71167","0.00714"
"8.54400","0.71221","0.00710"
"8.55000","0.71269","0.00709"
"8.55600","0.71323","0.00709"
"8.56200","0.71371","0.00708"
"8.56800","0.71425","0.00704"
"8.57400","0.71472","0.00704"
"8.58000","0.71526","0.00712"
"8.58600","0.71574","0.00722"
"8.59200","0.71622","0.00729"
"8.59800","0.71676","0.00731"
"8.60400","0.71724","0.00730"
"8.61000","0.71771","0.00732"
"8.61600","0.71819","0.00720"
"8.62200","0.71873","0.00707"
"8.62800","0.71921","0.00700"
"8.63400","0.71969","0.00692"
"8.64000","0.72016","0.00684"
"8.64600","0.72070","0.00670"
"8.65200","0.72118","0.00660"
"8.65800","0.72166","0.00661"
"8.66400","0.72220","0.00660"
"8.67000","0.72268","0.00670"
"8.67600","0.72315","0.00683"
"8.68200","0.72369","0.00685"
"8.68800","0.72417","0.00690"
"8.69400","0.72465","0.00700"
"8.70000","0.72519","0.00703"
"8.70600","0.72567","0.00710"
"8.71200","0.72620","0.00715"
"8.71800","0.72668","0.00718"
"8.72400","0.72716","0.00726"
"8.73000","0.72770","0.00732"
"8.73600","0.72818","0.00732"
"8.74200","0.72866","0.00734"
"8.74800","0.72919","0.00729"
"8.75400","0.72967","0.00730"
"8.76000","0.73021","0.00739"
"8.76600","0.73069","0.00744"
"8.77200","0.73117","0.00742"
"8.77800","0.73164","0.00741"
"8.78400","0.73218","0.00736"
"8.79000","0.73266","0.00726"
"8.79600","0.73314","0.00714"
"8.80200","0.73368","0.00707"
"8.80800","0.73416","0.00706"
"8.81400","0.73463","0.00703"
"8.82000","0.73517","0.00700"
"8.82600","0.73565","0.00696"
"8.83200","0.73619","0.00684"
"8.83800","0.73667","0.00672"
"8.84400","0.73720","0.00665"
"8.85000","0.73768","0.00663"
"8.85600","0.73822","0.00662"
"8.86200","0.73876","0.00664"
"8.86800","0.73924","0.00673"
"8.87400","0.73978","0.00683"
"8.88000","0.74025","0.00688"
"8.88600","0.74079","0.00694"
"8.89200","0.74127","0.00699"
"8.89800","0.74175","0.00699"
"8.90400","0.74223","0.00695"
"8.91000","0.74277","0.00696"
"8.91600","0.74324","0.00697"
"8.92200","0.74372","0.00699"
"8.92800","0.74420","0.00700"
"8.93400","0.74474","0.00695"
"8.94000","0.74522","0.00696"
"8.94600","0.74570","0.00702"
"8.95200","0.74623","0.00708"
"8.95800","0.74671","0.00722"
"8.96400","0.74725","0.00730"
"8.97000","0.74773","0.00727"
"8.97600","0.74827","0.00728"
