End date,"1/8/2017"
Specimen label,"11AT_NL"
Maximum Load,"0.06823",N

Time,Extension,Load
(s),(mm),(N)
"136.72200","11.39367","-0.00027"
"136.72800","11.39421","-0.00016"
"136.73400","11.39469","-0.00011"
"136.74000","11.39523","-0.00011"
"136.74600","11.39571","-0.00011"
"136.75200","11.39624","-0.00015"
"136.75800","11.39672","-0.00011"
"136.76400","11.39726","0.00004"
"136.77000","11.39774","0.00014"
"136.77600","11.39822","0.00016"
"136.78200","11.39869","0.00010"
"136.78800","11.39923","-0.00007"
"136.79400","11.39971","-0.00015"
"136.80000","11.40025","-0.00012"
"136.80600","11.40073","0.00001"
"136.81200","11.40121","0.00024"
"136.81800","11.40174","0.00038"
"136.82400","11.40222","0.00038"
"136.83000","11.40276","0.00030"
"136.83600","11.40324","0.00022"
"136.84200","11.40372","0.00019"
"136.84800","11.40426","0.00015"
"136.85400","11.40473","-0.00003"
"136.86000","11.40521","-0.00010"
"136.86600","11.40575","-0.00011"
"136.87200","11.40623","-0.00005"
"136.87800","11.40671","-0.00001"
"136.88400","11.40718","0.00007"
"136.89000","11.40772","0.00007"
"136.89600","11.40820","0.00001"
"136.90200","11.40874","0.00001"
"136.90800","11.40922","-0.00003"
"136.91400","11.40970","-0.00009"
"136.92000","11.41023","0.00002"
"136.92600","11.41071","0.00014"
"136.93200","11.41119","0.00021"
"136.93800","11.41173","0.00034"
"136.94400","11.41221","0.00037"
"136.95000","11.41275","0.00036"
"136.95600","11.41322","0.00023"
"136.96200","11.41370","0.00017"
"136.96800","11.41418","0.00006"
"136.97400","11.41472","-0.00006"
"136.98000","11.41520","-0.00019"
"136.98600","11.41568","-0.00021"
"136.99200","11.41621","-0.00015"
"136.99800","11.41669","-0.00006"
"137.00400","11.41717","-0.00002"
"137.01000","11.41765","-0.00005"
"137.01600","11.41819","-0.00015"
"137.02200","11.41866","-0.00020"
"137.02800","11.41920","-0.00024"
"137.03400","11.41968","-0.00019"
"137.04000","11.42016","-0.00020"
"137.04600","11.42064","-0.00012"
"137.05200","11.42118","0.00015"
"137.05800","11.42165","0.00029"
"137.06400","11.42219","0.00034"
"137.07000","11.42267","0.00037"
"137.07600","11.42315","0.00039"
"137.08200","11.42363","0.00028"
"137.08800","11.42417","0.00013"
"137.09400","11.42464","-0.00002"
"137.10000","11.42512","-0.00009"
"137.10600","11.42566","-0.00020"
"137.11200","11.42614","-0.00031"
"137.11800","11.42662","-0.00031"
"137.12400","11.42716","-0.00025"
"137.13000","11.42763","-0.00018"
"137.13600","11.42811","-0.00014"
"137.14200","11.42865","-0.00009"
"137.14800","11.42919","-0.00019"
"137.15400","11.42967","-0.00037"
"137.16000","11.43020","-0.00045"
"137.16600","11.43068","-0.00046"
"137.17200","11.43122","-0.00049"
"137.17800","11.43170","-0.00047"
"137.18400","11.43224","-0.00043"
"137.19000","11.43272","-0.00049"
"137.19600","11.43325","-0.00060"
"137.20200","11.43373","-0.00056"
"137.20800","11.43421","-0.00051"
"137.21400","11.43475","-0.00043"
"137.22000","11.43523","-0.00031"
"137.22600","11.43577","-0.00022"
"137.23200","11.43624","-0.00012"
"137.23800","11.43678","-0.00009"
"137.24400","11.43726","-0.00011"
"137.25000","11.43774","-0.00001"
"137.25600","11.43822","0.00012"
"137.26200","11.43875","0.00014"
"137.26800","11.43923","0.00016"
"137.27400","11.43977","0.00030"
"137.28000","11.44025","0.00037"
"137.28600","11.44073","0.00042"
"137.29200","11.44127","0.00043"
"137.29800","11.44174","0.00034"
"137.30400","11.44222","0.00023"
"137.31000","11.44276","0.00010"
"137.31600","11.44324","0.00012"
"137.32200","11.44378","0.00011"
"137.32800","11.44425","0.00005"
"137.33400","11.44473","0.00006"
"137.34000","11.44521","0.00005"
"137.34600","11.44575","0.00008"
"137.35200","11.44623","0.00011"
"137.35800","11.44677","0.00014"
"137.36400","11.44724","0.00008"
"137.37000","11.44772","-0.00017"
"137.37600","11.44826","-0.00030"
"137.38200","11.44874","-0.00037"
"137.38800","11.44922","-0.00040"
"137.39400","11.44975","-0.00041"
"137.40000","11.45023","-0.00036"
"137.40600","11.45071","-0.00021"
"137.41200","11.45125","-0.00016"
"137.41800","11.45173","-0.00008"
"137.42400","11.45227","-0.00010"
"137.43000","11.45274","-0.00020"
"137.43600","11.45322","-0.00024"
"137.44200","11.45376","-0.00026"
"137.44800","11.45424","-0.00031"
"137.45400","11.45478","-0.00040"
"137.46000","11.45526","-0.00040"
"137.46600","11.45579","-0.00029"
"137.47200","11.45627","-0.00012"
"137.47800","11.45675","-0.00004"
"137.48400","11.45729","-0.00004"
"137.49000","11.45777","-0.00018"
"137.49600","11.45825","-0.00031"
"137.50200","11.45872","-0.00035"
"137.50800","11.45920","-0.00034"
"137.51400","11.45974","-0.00024"
"137.52000","11.46022","-0.00017"
"137.52600","11.46070","-0.00011"
"137.53200","11.46118","-0.00018"
"137.53800","11.46171","-0.00034"
"137.54400","11.46219","-0.00049"
"137.55000","11.46267","-0.00040"
"137.55600","11.46321","-0.00018"
"137.56200","11.46369","-0.00003"
"137.56800","11.46422","0.00006"
"137.57400","11.46470","0.00006"
"137.58000","11.46518","0.00002"
"137.58600","11.46572","0.00003"
"137.59200","11.46620","0.00005"
"137.59800","11.46674","0.00006"
"137.60400","11.46721","0.00001"
"137.61000","11.46769","0.00002"
"137.61600","11.46823","0.00005"
"137.62200","11.46871","0.00002"
"137.62800","11.46919","0.00006"
"137.63400","11.46973","0.00003"
"137.64000","11.47020","-0.00009"
"137.64600","11.47068","-0.00021"
"137.65200","11.47116","-0.00036"
"137.65800","11.47170","-0.00050"
"137.66400","11.47218","-0.00052"
"137.67000","11.47266","-0.00042"
"137.67600","11.47313","-0.00024"
"137.68200","11.47367","-0.00018"
"137.68800","11.47415","-0.00024"
"137.69400","11.47469","-0.00026"
"137.70000","11.47517","-0.00029"
"137.70600","11.47565","-0.00024"
"137.71200","11.47618","-0.00019"
"137.71800","11.47666","-0.00006"
"137.72400","11.47720","0.00012"
"137.73000","11.47774","0.00023"
"137.73600","11.47822","0.00036"
"137.74200","11.47875","0.00042"
"137.74800","11.47923","0.00034"
"137.75400","11.47977","0.00028"
"137.76000","11.48025","0.00024"
"137.76600","11.48073","0.00015"
"137.77200","11.48127","0.00002"
"137.77800","11.48174","-0.00006"
"137.78400","11.48222","-0.00011"
"137.79000","11.48276","-0.00010"
"137.79600","11.48324","-0.00016"
"137.80200","11.48372","-0.00020"
"137.80800","11.48425","-0.00021"
"137.81400","11.48473","-0.00020"
"137.82000","11.48521","-0.00011"
"137.82600","11.48569","0.00006"
"137.83200","11.48623","0.00022"
"137.83800","11.48671","0.00027"
"137.84400","11.48718","0.00023"
"137.85000","11.48772","0.00003"
"137.85600","11.48820","-0.00023"
"137.86200","11.48874","-0.00031"
"137.86800","11.48922","-0.00022"
"137.87400","11.48975","0.00002"
"137.88000","11.49023","0.00015"
"137.88600","11.49077","0.00016"
"137.89200","11.49125","0.00011"
"137.89800","11.49179","-0.00008"
"137.90400","11.49227","-0.00024"
"137.91000","11.49280","-0.00035"
"137.91600","11.49328","-0.00032"
"137.92200","11.49376","-0.00032"
"137.92800","11.49424","-0.00037"
"137.93400","11.49478","-0.00040"
"137.94000","11.49525","-0.00041"
"137.94600","11.49573","-0.00042"
"137.95200","11.49621","-0.00042"
"137.95800","11.49675","-0.00035"
"137.96400","11.49723","-0.00030"
"137.97000","11.49771","-0.00031"
"137.97600","11.49824","-0.00014"
"137.98200","11.49872","0.00008"
"137.98800","11.49920","0.00023"
"137.99400","11.49974","0.00024"
"138.00000","11.50022","0.00018"
"138.00600","11.50070","0.00022"
"138.01200","11.50123","0.00032"
"138.01800","11.50171","0.00034"
"138.02400","11.50225","0.00032"
"138.03000","11.50273","0.00026"
"138.03600","11.50327","0.00024"
"138.04200","11.50375","0.00018"
"138.04800","11.50428","0.00016"
"138.05400","11.50476","0.00009"
"138.06000","11.50524","0.00003"
"138.06600","11.50578","0.00013"
"138.07200","11.50626","0.00024"
"138.07800","11.50673","0.00015"
"138.08400","11.50721","0.00008"
"138.09000","11.50769","0.00004"
"138.09600","11.50817","0.00002"
"138.10200","11.50871","0.00013"
"138.10800","11.50919","0.00025"
"138.11400","11.50967","0.00033"
"138.12000","11.51020","0.00032"
"138.12600","11.51068","0.00025"
"138.13200","11.51116","0.00018"
"138.13800","11.51170","0.00020"
"138.14400","11.51218","0.00022"
"138.15000","11.51265","0.00014"
"138.15600","11.51319","0.00002"
"138.16200","11.51367","-0.00009"
"138.16800","11.51421","-0.00021"
"138.17400","11.51469","-0.00022"
"138.18000","11.51523","-0.00023"
"138.18600","11.51570","-0.00017"
"138.19200","11.51624","-0.00004"
"138.19800","11.51672","-0.00003"
"138.20400","11.51720","0.00000"
"138.21000","11.51774","0.00010"
"138.21600","11.51822","0.00013"
"138.22200","11.51869","0.00017"
"138.22800","11.51917","0.00021"
"138.23400","11.51965","0.00020"
"138.24000","11.52013","0.00019"
"138.24600","11.52067","0.00001"
"138.25200","11.52114","-0.00021"
"138.25800","11.52168","-0.00029"
"138.26400","11.52216","-0.00029"
"138.27000","11.52270","-0.00020"
"138.27600","11.52318","-0.00009"
"138.28200","11.52366","-0.00005"
"138.28800","11.52419","-0.00008"
"138.29400","11.52467","-0.00007"
"138.30000","11.52521","0.00000"
"138.30600","11.52569","0.00004"
"138.31200","11.52623","0.00003"
"138.31800","11.52670","0.00002"
"138.32400","11.52724","0.00000"
"138.33000","11.52772","-0.00023"
"138.33600","11.52826","-0.00042"
"138.34200","11.52874","-0.00051"
"138.34800","11.52922","-0.00054"
"138.35400","11.52975","-0.00057"
"138.36000","11.53023","-0.00058"
"138.36600","11.53071","-0.00050"
"138.37200","11.53119","-0.00031"
"138.37800","11.53167","-0.00014"
"138.38400","11.53221","-0.00007"
"138.39000","11.53268","-0.00006"
"138.39600","11.53316","-0.00007"
"138.40200","11.53370","-0.00020"
"138.40800","11.53418","-0.00034"
"138.41400","11.53472","-0.00043"
"138.42000","11.53519","-0.00045"
"138.42600","11.53567","-0.00040"
"138.43200","11.53621","-0.00038"
"138.43800","11.53669","-0.00048"
"138.44400","11.53723","-0.00065"
"138.45000","11.53771","-0.00064"
"138.45600","11.53824","-0.00048"
"138.46200","11.53878","-0.00034"
"138.46800","11.53926","-0.00023"
"138.47400","11.53980","-0.00017"
"138.48000","11.54028","-0.00020"
"138.48600","11.54075","-0.00020"
"138.49200","11.54129","-0.00018"
"138.49800","11.54177","-0.00020"
"138.50400","11.54225","-0.00024"
"138.51000","11.54279","-0.00027"
"138.51600","11.54327","-0.00024"
"138.52200","11.54374","-0.00015"
"138.52800","11.54422","-0.00002"
"138.53400","11.54476","0.00024"
"138.54000","11.54524","0.00035"
"138.54600","11.54572","0.00027"
"138.55200","11.54620","0.00009"
"138.55800","11.54673","-0.00006"
"138.56400","11.54721","-0.00011"
"138.57000","11.54769","-0.00004"
"138.57600","11.54823","0.00010"
"138.58200","11.54871","0.00021"
"138.58800","11.54919","0.00014"
"138.59400","11.54972","0.00001"
"138.60000","11.55020","0.00002"
"138.60600","11.55074","0.00012"
"138.61200","11.55122","0.00016"
"138.61800","11.55170","0.00008"
"138.62400","11.55223","-0.00001"
"138.63000","11.55271","-0.00017"
"138.63600","11.55319","-0.00021"
"138.64200","11.55367","-0.00015"
"138.64800","11.55421","-0.00008"
"138.65400","11.55469","0.00002"
"138.66000","11.55517","0.00003"
"138.66600","11.55564","-0.00007"
"138.67200","11.55612","-0.00020"
"138.67800","11.55666","-0.00025"
"138.68400","11.55714","-0.00024"
"138.69000","11.55762","-0.00023"
"138.69600","11.55809","-0.00023"
"138.70200","11.55863","-0.00025"
"138.70800","11.55911","-0.00024"
"138.71400","11.55965","-0.00021"
"138.72000","11.56013","-0.00022"
"138.72600","11.56067","-0.00020"
"138.73200","11.56114","-0.00026"
"138.73800","11.56168","-0.00039"
"138.74400","11.56216","-0.00043"
"138.75000","11.56270","-0.00032"
"138.75600","11.56318","-0.00012"
"138.76200","11.56371","0.00005"
"138.76800","11.56419","0.00018"
"138.77400","11.56473","0.00028"
"138.78000","11.56521","0.00033"
"138.78600","11.56569","0.00037"
"138.79200","11.56623","0.00039"
"138.79800","11.56670","0.00035"
"138.80400","11.56718","0.00024"
"138.81000","11.56772","0.00017"
"138.81600","11.56820","0.00012"
"138.82200","11.56874","0.00001"
"138.82800","11.56921","-0.00010"
"138.83400","11.56969","-0.00006"
"138.84000","11.57023","0.00004"
"138.84600","11.57071","0.00014"
"138.85200","11.57119","0.00019"
"138.85800","11.57173","0.00016"
"138.86400","11.57220","0.00002"
"138.87000","11.57274","-0.00012"
"138.87600","11.57322","-0.00004"
"138.88200","11.57376","0.00013"
"138.88800","11.57424","0.00017"
"138.89400","11.57478","0.00010"
"138.90000","11.57525","0.00005"
"138.90600","11.57579","-0.00005"
"138.91200","11.57627","-0.00019"
"138.91800","11.57675","-0.00020"
"138.92400","11.57723","-0.00016"
"138.93000","11.57777","-0.00009"
"138.93600","11.57824","-0.00004"
"138.94200","11.57872","0.00001"
"138.94800","11.57920","0.00005"
"138.95400","11.57974","-0.00004"
"138.96000","11.58022","-0.00003"
"138.96600","11.58069","0.00002"
"138.97200","11.58123","0.00003"
"138.97800","11.58171","0.00008"
"138.98400","11.58225","0.00009"
"138.99000","11.58273","0.00003"
"138.99600","11.58321","-0.00003"
"139.00200","11.58375","0.00004"
"139.00800","11.58422","0.00019"
"139.01400","11.58470","0.00028"
"139.02000","11.58524","0.00036"
"139.02600","11.58572","0.00042"
"139.03200","11.58625","0.00044"
"139.03800","11.58673","0.00039"
"139.04400","11.58721","0.00032"
"139.05000","11.58775","0.00017"
"139.05600","11.58823","0.00005"
"139.06200","11.58871","-0.00009"
"139.06800","11.58924","-0.00019"
"139.07400","11.58972","-0.00022"
"139.08000","11.59020","-0.00025"
"139.08600","11.59074","-0.00030"
"139.09200","11.59122","-0.00024"
"139.09800","11.59170","-0.00012"
"139.10400","11.59223","-0.00012"
"139.11000","11.59271","-0.00009"
"139.11600","11.59319","0.00001"
"139.12200","11.59373","0.00013"
"139.12800","11.59421","0.00011"
"139.13400","11.59469","0.00002"
"139.14000","11.59522","-0.00014"
"139.14600","11.59570","-0.00030"
"139.15200","11.59618","-0.00031"
"139.15800","11.59672","-0.00029"
"139.16400","11.59720","-0.00032"
"139.17000","11.59773","-0.00036"
"139.17600","11.59821","-0.00044"
"139.18200","11.59869","-0.00055"
"139.18800","11.59923","-0.00059"
"139.19400","11.59971","-0.00058"
"139.20000","11.60019","-0.00053"
"139.20600","11.60067","-0.00044"
"139.21200","11.60120","-0.00035"
"139.21800","11.60168","-0.00023"
"139.22400","11.60216","-0.00015"
"139.23000","11.60270","-0.00006"
"139.23600","11.60318","0.00000"
"139.24200","11.60365","-0.00002"
"139.24800","11.60413","-0.00015"
"139.25400","11.60467","-0.00033"
"139.26000","11.60515","-0.00051"
"139.26600","11.60563","-0.00067"
"139.27200","11.60616","-0.00076"
"139.27800","11.60664","-0.00082"
"139.28400","11.60712","-0.00069"
"139.29000","11.60766","-0.00049"
"139.29600","11.60814","-0.00039"
"139.30200","11.60868","-0.00033"
"139.30800","11.60915","-0.00027"
"139.31400","11.60969","-0.00020"
"139.32000","11.61017","-0.00012"
"139.32600","11.61071","0.00002"
"139.33200","11.61119","0.00006"
"139.33800","11.61167","0.00008"
"139.34400","11.61220","0.00008"
"139.35000","11.61268","0.00007"
"139.35600","11.61322","0.00003"
"139.36200","11.61370","-0.00009"
"139.36800","11.61418","-0.00017"
"139.37400","11.61471","-0.00012"
"139.38000","11.61519","-0.00017"
"139.38600","11.61573","-0.00013"
"139.39200","11.61621","-0.00009"
"139.39800","11.61669","-0.00011"
"139.40400","11.61723","-0.00013"
"139.41000","11.61770","-0.00012"
"139.41600","11.61824","-0.00014"
"139.42200","11.61872","-0.00016"
"139.42800","11.61920","-0.00024"
"139.43400","11.61974","-0.00021"
"139.44000","11.62022","-0.00010"
"139.44600","11.62075","-0.00007"
"139.45200","11.62123","-0.00009"
"139.45800","11.62171","-0.00010"
"139.46400","11.62225","-0.00012"
"139.47000","11.62273","-0.00008"
"139.47600","11.62320","0.00007"
"139.48200","11.62374","0.00023"
"139.48800","11.62422","0.00034"
"139.49400","11.62470","0.00036"
"139.50000","11.62524","0.00026"
"139.50600","11.62572","0.00011"
"139.51200","11.62619","-0.00004"
"139.51800","11.62673","-0.00009"
"139.52400","11.62721","-0.00009"
"139.53000","11.62769","-0.00005"
"139.53600","11.62817","-0.00003"
"139.54200","11.62871","0.00004"
"139.54800","11.62918","0.00012"
"139.55400","11.62966","0.00020"
"139.56000","11.63020","0.00026"
"139.56600","11.63068","0.00034"
"139.57200","11.63116","0.00035"
"139.57800","11.63170","0.00030"
"139.58400","11.63217","0.00027"
"139.59000","11.63271","0.00027"
"139.59600","11.63319","0.00020"
"139.60200","11.63373","0.00007"
"139.60800","11.63421","0.00005"
"139.61400","11.63474","0.00000"
"139.62000","11.63522","-0.00014"
"139.62600","11.63576","-0.00031"
"139.63200","11.63624","-0.00042"
"139.63800","11.63672","-0.00041"
"139.64400","11.63726","-0.00034"
"139.65000","11.63773","-0.00019"
"139.65600","11.63821","0.00002"
"139.66200","11.63875","0.00021"
"139.66800","11.63923","0.00035"
"139.67400","11.63971","0.00047"
"139.68000","11.64019","0.00048"
"139.68600","11.64072","0.00039"
"139.69200","11.64120","0.00042"
"139.69800","11.64168","0.00052"
"139.70400","11.64222","0.00049"
"139.71000","11.64270","0.00039"
"139.71600","11.64318","0.00036"
"139.72200","11.64371","0.00036"
"139.72800","11.64419","0.00032"
"139.73400","11.64473","0.00021"
"139.74000","11.64521","0.00020"
"139.74600","11.64569","0.00026"
"139.75200","11.64622","0.00029"
"139.75800","11.64670","0.00020"
"139.76400","11.64718","0.00005"
"139.77000","11.64772","-0.00012"
"139.77600","11.64820","-0.00025"
"139.78200","11.64867","-0.00029"
"139.78800","11.64921","-0.00027"
"139.79400","11.64969","-0.00027"
"139.80000","11.65017","-0.00028"
"139.80600","11.65071","-0.00024"
"139.81200","11.65119","-0.00018"
"139.81800","11.65166","-0.00013"
"139.82400","11.65214","0.00000"
"139.83000","11.65268","0.00008"
"139.83600","11.65316","0.00018"
"139.84200","11.65364","0.00028"
"139.84800","11.65418","0.00039"
"139.85400","11.65465","0.00040"
"139.86000","11.65519","0.00031"
"139.86600","11.65567","0.00015"
"139.87200","11.65621","0.00015"
"139.87800","11.65669","0.00021"
"139.88400","11.65723","0.00030"
"139.89000","11.65776","0.00042"
"139.89600","11.65824","0.00040"
"139.90200","11.65872","0.00035"
"139.90800","11.65926","0.00033"
"139.91400","11.65974","0.00040"
"139.92000","11.66021","0.00044"
"139.92600","11.66069","0.00046"
"139.93200","11.66123","0.00036"
"139.93800","11.66171","0.00014"
"139.94400","11.66219","0.00006"
"139.95000","11.66273","0.00014"
"139.95600","11.66320","0.00017"
"139.96200","11.66374","0.00004"
"139.96800","11.66422","-0.00003"
"139.97400","11.66470","0.00002"
"139.98000","11.66524","-0.00006"
"139.98600","11.66572","-0.00018"
"139.99200","11.66619","-0.00017"
"139.99800","11.66673","-0.00013"
"140.00400","11.66721","-0.00007"
"140.01000","11.66769","-0.00014"
"140.01600","11.66823","-0.00013"
"140.02200","11.66870","-0.00011"
"140.02800","11.66924","-0.00006"
"140.03400","11.66972","0.00003"
"140.04000","11.67026","0.00012"
