End date,"1/8/2017"
Specimen label,"20DT_UNK"
Maximum Load,"0.19153",N

Time,Extension,Load
(s),(mm),(N)
"514.42800","42.86916","0.12159"
"514.43400","42.86969","0.12176"
"514.44000","42.87017","0.12196"
"514.44600","42.87065","0.12197"
"514.45200","42.87119","0.12196"
"514.45800","42.87167","0.12210"
"514.46400","42.87215","0.12235"
"514.47000","42.87268","0.12246"
"514.47600","42.87316","0.12245"
"514.48200","42.87370","0.12226"
"514.48800","42.87418","0.12196"
"514.49400","42.87472","0.12186"
"514.50000","42.87519","0.12194"
"514.50600","42.87568","0.12207"
"514.51200","42.87621","0.12210"
"514.51800","42.87669","0.12219"
"514.52400","42.87723","0.12224"
"514.53000","42.87770","0.12227"
"514.53600","42.87819","0.12225"
"514.54200","42.87872","0.12227"
"514.54800","42.87920","0.12236"
"514.55400","42.87968","0.12254"
"514.56000","42.88022","0.12262"
"514.56600","42.88070","0.12255"
"514.57200","42.88117","0.12243"
"514.57800","42.88171","0.12237"
"514.58400","42.88219","0.12224"
"514.59000","42.88273","0.12221"
"514.59600","42.88320","0.12218"
"514.60200","42.88375","0.12222"
"514.60800","42.88422","0.12240"
"514.61400","42.88476","0.12253"
"514.62000","42.88524","0.12262"
"514.62600","42.88571","0.12265"
"514.63200","42.88620","0.12276"
"514.63800","42.88673","0.12289"
"514.64400","42.88721","0.12294"
"514.65000","42.88769","0.12310"
"514.65600","42.88823","0.12322"
"514.66200","42.88871","0.12338"
"514.66800","42.88919","0.12358"
"514.67400","42.88972","0.12368"
"514.68000","42.89020","0.12348"
"514.68600","42.89068","0.12329"
"514.69200","42.89116","0.12316"
"514.69800","42.89169","0.12299"
"514.70400","42.89218","0.12291"
"514.71000","42.89265","0.12298"
"514.71600","42.89318","0.12300"
"514.72200","42.89367","0.12294"
"514.72800","42.89421","0.12293"
"514.73400","42.89469","0.12294"
"514.74000","42.89523","0.12296"
"514.74600","42.89570","0.12318"
"514.75200","42.89618","0.12336"
"514.75800","42.89672","0.12340"
"514.76400","42.89720","0.12334"
"514.77000","42.89767","0.12335"
"514.77600","42.89816","0.12349"
"514.78200","42.89863","0.12366"
"514.78800","42.89917","0.12367"
"514.79400","42.89965","0.12351"
"514.80000","42.90013","0.12329"
"514.80600","42.90067","0.12316"
"514.81200","42.90114","0.12316"
"514.81800","42.90168","0.12327"
"514.82400","42.90216","0.12328"
"514.83000","42.90264","0.12327"
"514.83600","42.90318","0.12335"
"514.84200","42.90365","0.12348"
"514.84800","42.90413","0.12355"
"514.85400","42.90467","0.12364"
"514.86000","42.90514","0.12369"
"514.86600","42.90569","0.12366"
"514.87200","42.90617","0.12376"
"514.87800","42.90670","0.12394"
"514.88400","42.90718","0.12396"
"514.89000","42.90765","0.12391"
"514.89600","42.90820","0.12401"
"514.90200","42.90868","0.12422"
"514.90800","42.90916","0.12432"
"514.91400","42.90969","0.12435"
"514.92000","42.91017","0.12431"
"514.92600","42.91065","0.12437"
"514.93200","42.91113","0.12439"
"514.93800","42.91166","0.12446"
"514.94400","42.91214","0.12452"
"514.95000","42.91262","0.12442"
"514.95600","42.91316","0.12446"
"514.96200","42.91364","0.12444"
"514.96800","42.91412","0.12436"
"514.97400","42.91465","0.12418"
"514.98000","42.91513","0.12417"
"514.98600","42.91567","0.12432"
"514.99200","42.91615","0.12470"
"514.99800","42.91669","0.12504"
"515.00400","42.91717","0.12517"
"515.01000","42.91771","0.12522"
"515.01600","42.91818","0.12528"
"515.02200","42.91872","0.12531"
"515.02800","42.91920","0.12526"
"515.03400","42.91973","0.12514"
"515.04000","42.92022","0.12493"
"515.04600","42.92075","0.12481"
"515.05200","42.92123","0.12479"
"515.05800","42.92177","0.12467"
"515.06400","42.92225","0.12445"
"515.07000","42.92273","0.12425"
"515.07600","42.92321","0.12433"
"515.08200","42.92374","0.12448"
"515.08800","42.92422","0.12454"
"515.09400","42.92470","0.12462"
"515.10000","42.92518","0.12473"
"515.10600","42.92566","0.12466"
"515.11200","42.92619","0.12471"
"515.11800","42.92667","0.12483"
"515.12400","42.92715","0.12483"
"515.13000","42.92769","0.12479"
"515.13600","42.92816","0.12496"
"515.14200","42.92870","0.12514"
"515.14800","42.92918","0.12516"
"515.15400","42.92973","0.12524"
"515.16000","42.93020","0.12518"
"515.16600","42.93074","0.12510"
"515.17200","42.93122","0.12513"
"515.17800","42.93169","0.12529"
"515.18400","42.93224","0.12531"
"515.19000","42.93271","0.12522"
"515.19600","42.93319","0.12510"
"515.20200","42.93373","0.12499"
"515.20800","42.93420","0.12495"
"515.21400","42.93468","0.12499"
"515.22000","42.93522","0.12498"
"515.22600","42.93570","0.12500"
"515.23200","42.93618","0.12504"
"515.23800","42.93666","0.12500"
"515.24400","42.93714","0.12489"
"515.25000","42.93768","0.12479"
"515.25600","42.93815","0.12494"
"515.26200","42.93863","0.12516"
"515.26800","42.93917","0.12532"
"515.27400","42.93965","0.12539"
"515.28000","42.94019","0.12547"
"515.28600","42.94066","0.12578"
"515.29200","42.94114","0.12613"
"515.29800","42.94168","0.12623"
"515.30400","42.94216","0.12622"
"515.31000","42.94263","0.12626"
"515.31600","42.94318","0.12626"
"515.32200","42.94365","0.12626"
"515.32800","42.94413","0.12618"
"515.33400","42.94461","0.12605"
"515.34000","42.94515","0.12592"
"515.34600","42.94563","0.12586"
"515.35200","42.94616","0.12596"
"515.35800","42.94664","0.12608"
"515.36400","42.94712","0.12615"
"515.37000","42.94766","0.12623"
"515.37600","42.94814","0.12636"
"515.38200","42.94862","0.12655"
"515.38800","42.94915","0.12651"
"515.39400","42.94963","0.12635"
"515.40000","42.95011","0.12619"
"515.40600","42.95059","0.12614"
"515.41200","42.95113","0.12619"
"515.41800","42.95161","0.12620"
"515.42400","42.95214","0.12608"
"515.43000","42.95262","0.12605"
"515.43600","42.95316","0.12612"
"515.44200","42.95364","0.12618"
"515.44800","42.95418","0.12605"
"515.45400","42.95471","0.12593"
"515.46000","42.95519","0.12587"
"515.46600","42.95567","0.12592"
"515.47200","42.95621","0.12617"
"515.47800","42.95669","0.12644"
"515.48400","42.95716","0.12648"
"515.49000","42.95770","0.12648"
"515.49600","42.95818","0.12658"
"515.50200","42.95872","0.12670"
"515.50800","42.95919","0.12665"
"515.51400","42.95968","0.12647"
"515.52000","42.96022","0.12632"
"515.52600","42.96069","0.12641"
"515.53200","42.96123","0.12668"
"515.53800","42.96171","0.12689"
"515.54400","42.96219","0.12684"
"515.55000","42.96273","0.12670"
"515.55600","42.96321","0.12667"
"515.56200","42.96368","0.12688"
"515.56800","42.96416","0.12701"
"515.57400","42.96470","0.12688"
"515.58000","42.96517","0.12673"
"515.58600","42.96571","0.12671"
"515.59200","42.96619","0.12673"
"515.59800","42.96667","0.12663"
"515.60400","42.96721","0.12657"
"515.61000","42.96769","0.12660"
"515.61600","42.96817","0.12672"
"515.62200","42.96870","0.12678"
"515.62800","42.96918","0.12695"
"515.63400","42.96966","0.12710"
"515.64000","42.97020","0.12720"
"515.64600","42.97068","0.12732"
"515.65200","42.97115","0.12744"
"515.65800","42.97169","0.12736"
"515.66400","42.97217","0.12724"
"515.67000","42.97271","0.12717"
"515.67600","42.97319","0.12716"
"515.68200","42.97372","0.12722"
"515.68800","42.97421","0.12724"
"515.69400","42.97469","0.12726"
"515.70000","42.97516","0.12729"
"515.70600","42.97570","0.12731"
"515.71200","42.97618","0.12733"
"515.71800","42.97666","0.12733"
"515.72400","42.97719","0.12720"
"515.73000","42.97767","0.12713"
"515.73600","42.97821","0.12717"
"515.74200","42.97869","0.12717"
"515.74800","42.97916","0.12711"
"515.75400","42.97964","0.12706"
"515.76000","42.98019","0.12704"
"515.76600","42.98066","0.12720"
"515.77200","42.98120","0.12736"
"515.77800","42.98168","0.12748"
"515.78400","42.98216","0.12758"
"515.79000","42.98270","0.12772"
"515.79600","42.98317","0.12777"
"515.80200","42.98365","0.12769"
"515.80800","42.98419","0.12758"
"515.81400","42.98467","0.12749"
"515.82000","42.98515","0.12754"
"515.82600","42.98563","0.12768"
"515.83200","42.98616","0.12778"
"515.83800","42.98664","0.12778"
"515.84400","42.98711","0.12766"
"515.85000","42.98766","0.12767"
"515.85600","42.98814","0.12772"
"515.86200","42.98868","0.12780"
"515.86800","42.98915","0.12775"
"515.87400","42.98969","0.12756"
"515.88000","42.99017","0.12739"
"515.88600","42.99065","0.12739"
"515.89200","42.99119","0.12754"
"515.89800","42.99166","0.12757"
"515.90400","42.99215","0.12757"
"515.91000","42.99268","0.12779"
"515.91600","42.99316","0.12802"
"515.92200","42.99369","0.12807"
"515.92800","42.99417","0.12812"
"515.93400","42.99472","0.12819"
"515.94000","42.99519","0.12837"
"515.94600","42.99567","0.12852"
"515.95200","42.99620","0.12856"
"515.95800","42.99669","0.12848"
"515.96400","42.99717","0.12840"
"515.97000","42.99764","0.12834"
"515.97600","42.99818","0.12835"
"515.98200","42.99866","0.12833"
"515.98800","42.99920","0.12827"
"515.99400","42.99968","0.12821"
"516.00000","43.00015","0.12826"
"516.00600","43.00069","0.12840"
"516.01200","43.00117","0.12838"
"516.01800","43.00171","0.12816"
"516.02400","43.00219","0.12786"
"516.03000","43.00267","0.12787"
"516.03600","43.00320","0.12802"
"516.04200","43.00368","0.12809"
"516.04800","43.00416","0.12814"
"516.05400","43.00470","0.12820"
"516.06000","43.00518","0.12843"
"516.06600","43.00571","0.12863"
"516.07200","43.00619","0.12867"
"516.07800","43.00673","0.12867"
"516.08400","43.00721","0.12862"
"516.09000","43.00775","0.12864"
"516.09600","43.00822","0.12879"
"516.10200","43.00871","0.12877"
"516.10800","43.00924","0.12864"
"516.11400","43.00972","0.12858"
"516.12000","43.01020","0.12863"
"516.12600","43.01068","0.12865"
"516.13200","43.01122","0.12867"
"516.13800","43.01170","0.12855"
"516.14400","43.01217","0.12834"
"516.15000","43.01271","0.12819"
"516.15600","43.01319","0.12814"
"516.16200","43.01373","0.12819"
"516.16800","43.01421","0.12821"
"516.17400","43.01468","0.12831"
"516.18000","43.01522","0.12849"
"516.18600","43.01570","0.12872"
"516.19200","43.01624","0.12895"
"516.19800","43.01671","0.12900"
"516.20400","43.01719","0.12894"
"516.21000","43.01767","0.12883"
"516.21600","43.01821","0.12885"
"516.22200","43.01869","0.12890"
"516.22800","43.01923","0.12887"
"516.23400","43.01970","0.12878"
"516.24000","43.02018","0.12889"
"516.24600","43.02072","0.12912"
"516.25200","43.02120","0.12918"
"516.25800","43.02168","0.12907"
"516.26400","43.02222","0.12897"
"516.27000","43.02269","0.12883"
"516.27600","43.02323","0.12883"
"516.28200","43.02371","0.12886"
"516.28800","43.02425","0.12891"
"516.29400","43.02473","0.12902"
"516.30000","43.02526","0.12930"
"516.30600","43.02574","0.12952"
"516.31200","43.02622","0.12974"
"516.31800","43.02676","0.12993"
"516.32400","43.02724","0.13005"
"516.33000","43.02772","0.13022"
"516.33600","43.02826","0.13034"
"516.34200","43.02874","0.13023"
"516.34800","43.02921","0.13004"
"516.35400","43.02969","0.12991"
"516.36000","43.03023","0.12994"
"516.36600","43.03071","0.12983"
"516.37200","43.03119","0.12973"
"516.37800","43.03166","0.12962"
"516.38400","43.03220","0.12967"
"516.39000","43.03268","0.12970"
"516.39600","43.03316","0.12959"
"516.40200","43.03364","0.12927"
"516.40800","43.03411","0.12896"
"516.41400","43.03465","0.12883"
"516.42000","43.03513","0.12880"
"516.42600","43.03561","0.12883"
"516.43200","43.03615","0.12880"
"516.43800","43.03662","0.12878"
"516.44400","43.03717","0.12896"
"516.45000","43.03764","0.12928"
"516.45600","43.03812","0.12951"
"516.46200","43.03865","0.12961"
"516.46800","43.03914","0.12975"
"516.47400","43.03962","0.12991"
"516.48000","43.04015","0.12982"
"516.48600","43.04063","0.12960"
"516.49200","43.04111","0.12955"
"516.49800","43.04159","0.12956"
"516.50400","43.04212","0.12960"
"516.51000","43.04260","0.12968"
"516.51600","43.04308","0.12956"
"516.52200","43.04362","0.12936"
"516.52800","43.04410","0.12932"
"516.53400","43.04464","0.12934"
"516.54000","43.04512","0.12933"
"516.54600","43.04565","0.12936"
"516.55200","43.04613","0.12938"
"516.55800","43.04667","0.12956"
"516.56400","43.04715","0.12989"
"516.57000","43.04769","0.13028"
"516.57600","43.04823","0.13049"
"516.58200","43.04870","0.13057"
"516.58800","43.04924","0.13064"
"516.59400","43.04972","0.13086"
"516.60000","43.05026","0.13102"
"516.60600","43.05074","0.13091"
"516.61200","43.05121","0.13058"
"516.61800","43.05175","0.13016"
"516.62400","43.05223","0.12978"
"516.63000","43.05271","0.12963"
"516.63600","43.05325","0.12963"
"516.64200","43.05372","0.12973"
"516.64800","43.05420","0.12980"
"516.65400","43.05468","0.13000"
"516.66000","43.05522","0.13024"
"516.66600","43.05570","0.13030"
"516.67200","43.05618","0.13021"
"516.67800","43.05665","0.13025"
"516.68400","43.05720","0.13031"
"516.69000","43.05767","0.13042"
"516.69600","43.05815","0.13046"
"516.70200","43.05863","0.13049"
"516.70800","43.05916","0.13048"
"516.71400","43.05965","0.13056"
"516.72000","43.06018","0.13068"
"516.72600","43.06066","0.13078"
"516.73200","43.06120","0.13079"
"516.73800","43.06168","0.13087"
"516.74400","43.06222","0.13105"
"516.75000","43.06269","0.13114"
"516.75600","43.06317","0.13105"
"516.76200","43.06371","0.13112"
"516.76800","43.06419","0.13136"
"516.77400","43.06467","0.13159"
"516.78000","43.06514","0.13167"
"516.78600","43.06568","0.13157"
"516.79200","43.06616","0.13142"
"516.79800","43.06664","0.13132"
"516.80400","43.06718","0.13143"
"516.81000","43.06766","0.13163"
"516.81600","43.06820","0.13157"
"516.82200","43.06867","0.13143"
"516.82800","43.06915","0.13130"
"516.83400","43.06969","0.13114"
"516.84000","43.07017","0.13102"
"516.84600","43.07065","0.13089"
"516.85200","43.07118","0.13070"
"516.85800","43.07166","0.13054"
"516.86400","43.07220","0.13056"
"516.87000","43.07268","0.13067"
"516.87600","43.07322","0.13070"
"516.88200","43.07369","0.13065"
"516.88800","43.07423","0.13077"
"516.89400","43.07471","0.13110"
"516.90000","43.07525","0.13141"
"516.90600","43.07573","0.13152"
"516.91200","43.07621","0.13163"
"516.91800","43.07669","0.13193"
"516.92400","43.07722","0.13214"
"516.93000","43.07770","0.13226"
"516.93600","43.07818","0.13231"
"516.94200","43.07866","0.13222"
"516.94800","43.07914","0.13214"
"516.95400","43.07967","0.13221"
"516.96000","43.08015","0.13234"
"516.96600","43.08063","0.13222"
"516.97200","43.08117","0.13185"
"516.97800","43.08165","0.13160"
"516.98400","43.08213","0.13147"
"516.99000","43.08261","0.13147"
"516.99600","43.08314","0.13141"
"517.00200","43.08362","0.13133"
"517.00800","43.08416","0.13136"
"517.01400","43.08464","0.13150"
"517.02000","43.08518","0.13170"
"517.02600","43.08565","0.13182"
"517.03200","43.08613","0.13182"
"517.03800","43.08667","0.13180"
"517.04400","43.08715","0.13193"
"517.05000","43.08768","0.13212"
"517.05600","43.08817","0.13213"
"517.06200","43.08865","0.13193"
"517.06800","43.08918","0.13183"
"517.07400","43.08965","0.13195"
"517.08000","43.09014","0.13208"
"517.08600","43.09061","0.13216"
"517.09200","43.09116","0.13214"
"517.09800","43.09163","0.13214"
"517.10400","43.09217","0.13225"
"517.11000","43.09265","0.13247"
"517.11600","43.09312","0.13263"
"517.12200","43.09367","0.13258"
"517.12800","43.09414","0.13253"
"517.13400","43.09468","0.13256"
"517.14000","43.09516","0.13255"
"517.14600","43.09569","0.13250"
"517.15200","43.09617","0.13233"
"517.15800","43.09671","0.13226"
"517.16400","43.09726","0.13227"
"517.17000","43.09773","0.13231"
"517.17600","43.09827","0.13241"
"517.18200","43.09874","0.13243"
"517.18800","43.09922","0.13247"
"517.19400","43.09977","0.13260"
"517.20000","43.10024","0.13268"
"517.20600","43.10072","0.13263"
"517.21200","43.10126","0.13244"
"517.21800","43.10174","0.13239"
"517.22400","43.10221","0.13247"
"517.23000","43.10269","0.13255"
"517.23600","43.10317","0.13262"
"517.24200","43.10371","0.13266"
"517.24800","43.10419","0.13279"
"517.25400","43.10467","0.13300"
"517.26000","43.10514","0.13307"
"517.26600","43.10568","0.13302"
"517.27200","43.10616","0.13288"
"517.27800","43.10664","0.13292"
"517.28400","43.10718","0.13302"
"517.29000","43.10765","0.13312"
"517.29600","43.10820","0.13318"
"517.30200","43.10867","0.13317"
"517.30800","43.10921","0.13317"
"517.31400","43.10969","0.13314"
"517.32000","43.11023","0.13310"
"517.32600","43.11070","0.13308"
"517.33200","43.11118","0.13301"
"517.33800","43.11172","0.13303"
"517.34400","43.11220","0.13312"
"517.35000","43.11267","0.13320"
"517.35600","43.11322","0.13322"
"517.36200","43.11369","0.13315"
"517.36800","43.11417","0.13307"
"517.37400","43.11471","0.13304"
"517.38000","43.11519","0.13300"
"517.38600","43.11567","0.13291"
"517.39200","43.11614","0.13270"
"517.39800","43.11668","0.13260"
"517.40400","43.11716","0.13267"
"517.41000","43.11764","0.13286"
"517.41600","43.11811","0.13301"
"517.42200","43.11866","0.13315"
"517.42800","43.11914","0.13339"
"517.43400","43.11967","0.13363"
"517.44000","43.12015","0.13375"
"517.44600","43.12069","0.13382"
"517.45200","43.12117","0.13378"
"517.45800","43.12171","0.13370"
"517.46400","43.12218","0.13355"
"517.47000","43.12266","0.13346"
"517.47600","43.12314","0.13352"
"517.48200","43.12368","0.13370"
"517.48800","43.12415","0.13381"
"517.49400","43.12463","0.13373"
"517.50000","43.12511","0.13361"
"517.50600","43.12565","0.13346"
"517.51200","43.12613","0.13339"
"517.51800","43.12661","0.13340"
"517.52400","43.12715","0.13345"
"517.53000","43.12762","0.13350"
"517.53600","43.12810","0.13346"
"517.54200","43.12858","0.13346"
"517.54800","43.12912","0.13348"
"517.55400","43.12960","0.13361"
"517.56000","43.13007","0.13373"
"517.56600","43.13062","0.13378"
"517.57200","43.13110","0.13383"
"517.57800","43.13163","0.13393"
"517.58400","43.13211","0.13409"
"517.59000","43.13264","0.13408"
"517.59600","43.13313","0.13409"
"517.60200","43.13366","0.13407"
"517.60800","43.13420","0.13401"
"517.61400","43.13468","0.13400"
"517.62000","43.13516","0.13408"
"517.62600","43.13570","0.13414"
"517.63200","43.13618","0.13420"
"517.63800","43.13671","0.13436"
"517.64400","43.13719","0.13443"
"517.65000","43.13767","0.13445"
"517.65600","43.13821","0.13440"
"517.66200","43.13868","0.13433"
"517.66800","43.13923","0.13436"
"517.67400","43.13970","0.13449"
"517.68000","43.14018","0.13448"
"517.68600","43.14072","0.13442"
"517.69200","43.14119","0.13450"
