End date,"1/21/2017"
Specimen label,"19DT_NT"
Maximum Load,"0.07495",N

Time,Extension,Load
(s),(mm),(N)
"129.70800","10.80923","0.01498"
"129.71400","10.80971","0.01515"
"129.72000","10.81019","0.01520"
"129.72600","10.81073","0.01507"
"129.73200","10.81120","0.01492"
"129.73800","10.81174","0.01494"
"129.74400","10.81222","0.01504"
"129.75000","10.81270","0.01511"
"129.75600","10.81324","0.01520"
"129.76200","10.81371","0.01527"
"129.76800","10.81419","0.01523"
"129.77400","10.81473","0.01505"
"129.78000","10.81521","0.01491"
"129.78600","10.81569","0.01490"
"129.79200","10.81623","0.01485"
"129.79800","10.81670","0.01486"
"129.80400","10.81718","0.01497"
"129.81000","10.81766","0.01512"
"129.81600","10.81814","0.01523"
"129.82200","10.81868","0.01548"
"129.82800","10.81916","0.01569"
"129.83400","10.81963","0.01569"
"129.84000","10.82017","0.01550"
"129.84600","10.82065","0.01537"
"129.85200","10.82119","0.01515"
"129.85800","10.82167","0.01499"
"129.86400","10.82215","0.01496"
"129.87000","10.82268","0.01507"
"129.87600","10.82316","0.01520"
"129.88200","10.82364","0.01529"
"129.88800","10.82418","0.01527"
"129.89400","10.82466","0.01527"
"129.90000","10.82514","0.01527"
"129.90600","10.82561","0.01532"
"129.91200","10.82615","0.01538"
"129.91800","10.82663","0.01549"
"129.92400","10.82711","0.01559"
"129.93000","10.82759","0.01559"
"129.93600","10.82806","0.01549"
"129.94200","10.82860","0.01537"
"129.94800","10.82908","0.01516"
"129.95400","10.82956","0.01507"
"129.96000","10.83010","0.01508"
"129.96600","10.83057","0.01503"
"129.97200","10.83111","0.01503"
"129.97800","10.83159","0.01510"
"129.98400","10.83213","0.01508"
"129.99000","10.83261","0.01493"
"129.99600","10.83315","0.01479"
"130.00200","10.83368","0.01459"
"130.00800","10.83416","0.01433"
"130.01400","10.83470","0.01412"
"130.02000","10.83518","0.01394"
"130.02600","10.83572","0.01377"
"130.03200","10.83619","0.01373"
"130.03800","10.83673","0.01386"
"130.04400","10.83721","0.01398"
"130.05000","10.83769","0.01406"
"130.05600","10.83823","0.01422"
"130.06200","10.83871","0.01441"
"130.06800","10.83918","0.01472"
"130.07400","10.83966","0.01501"
"130.08000","10.84020","0.01524"
"130.08600","10.84068","0.01541"
"130.09200","10.84122","0.01540"
"130.09800","10.84170","0.01525"
"130.10400","10.84217","0.01515"
"130.11000","10.84271","0.01508"
"130.11600","10.84319","0.01497"
"130.12200","10.84373","0.01486"
"130.12800","10.84421","0.01480"
"130.13400","10.84468","0.01473"
"130.14000","10.84522","0.01462"
"130.14600","10.84570","0.01477"
"130.15200","10.84624","0.01500"
"130.15800","10.84672","0.01519"
"130.16400","10.84726","0.01523"
"130.17000","10.84773","0.01519"
"130.17600","10.84821","0.01514"
"130.18200","10.84869","0.01509"
"130.18800","10.84923","0.01516"
"130.19400","10.84971","0.01510"
"130.20000","10.85019","0.01510"
"130.20600","10.85066","0.01517"
"130.21200","10.85120","0.01526"
"130.21800","10.85168","0.01548"
"130.22400","10.85216","0.01566"
"130.23000","10.85270","0.01574"
"130.23600","10.85318","0.01574"
"130.24200","10.85371","0.01584"
"130.24800","10.85419","0.01586"
"130.25400","10.85467","0.01578"
"130.26000","10.85521","0.01558"
"130.26600","10.85569","0.01531"
"130.27200","10.85617","0.01528"
"130.27800","10.85670","0.01539"
"130.28400","10.85718","0.01546"
"130.29000","10.85766","0.01548"
"130.29600","10.85820","0.01544"
"130.30200","10.85868","0.01534"
"130.30800","10.85921","0.01529"
"130.31400","10.85975","0.01526"
"130.32000","10.86023","0.01518"
"130.32600","10.86071","0.01518"
"130.33200","10.86119","0.01518"
"130.33800","10.86173","0.01520"
"130.34400","10.86220","0.01516"
"130.35000","10.86268","0.01520"
"130.35600","10.86316","0.01541"
"130.36200","10.86370","0.01560"
"130.36800","10.86418","0.01569"
"130.37400","10.86466","0.01572"
"130.38000","10.86519","0.01565"
"130.38600","10.86567","0.01547"
"130.39200","10.86615","0.01530"
"130.39800","10.86669","0.01522"
"130.40400","10.86717","0.01523"
"130.41000","10.86765","0.01515"
"130.41600","10.86818","0.01514"
"130.42200","10.86866","0.01514"
"130.42800","10.86914","0.01503"
"130.43400","10.86968","0.01489"
"130.44000","10.87016","0.01473"
"130.44600","10.87064","0.01464"
"130.45200","10.87111","0.01471"
"130.45800","10.87165","0.01477"
"130.46400","10.87213","0.01488"
"130.47000","10.87261","0.01497"
"130.47600","10.87309","0.01505"
"130.48200","10.87362","0.01508"
"130.48800","10.87410","0.01519"
"130.49400","10.87458","0.01506"
"130.50000","10.87512","0.01489"
"130.50600","10.87560","0.01477"
"130.51200","10.87613","0.01483"
"130.51800","10.87661","0.01501"
"130.52400","10.87715","0.01520"
"130.53000","10.87763","0.01525"
"130.53600","10.87811","0.01514"
"130.54200","10.87864","0.01497"
"130.54800","10.87912","0.01484"
"130.55400","10.87966","0.01472"
"130.56000","10.88014","0.01471"
"130.56600","10.88068","0.01477"
"130.57200","10.88116","0.01497"
"130.57800","10.88163","0.01531"
"130.58400","10.88217","0.01541"
"130.59000","10.88271","0.01538"
"130.59600","10.88319","0.01530"
"130.60200","10.88373","0.01523"
"130.60800","10.88421","0.01514"
"130.61400","10.88468","0.01513"
"130.62000","10.88516","0.01520"
"130.62600","10.88570","0.01524"
"130.63200","10.88618","0.01519"
"130.63800","10.88672","0.01510"
"130.64400","10.88720","0.01510"
"130.65000","10.88773","0.01511"
"130.65600","10.88821","0.01521"
"130.66200","10.88869","0.01540"
"130.66800","10.88923","0.01557"
"130.67400","10.88971","0.01570"
"130.68000","10.89019","0.01566"
"130.68600","10.89066","0.01548"
"130.69200","10.89120","0.01543"
"130.69800","10.89168","0.01546"
"130.70400","10.89222","0.01546"
"130.71000","10.89270","0.01538"
"130.71600","10.89317","0.01530"
"130.72200","10.89371","0.01526"
"130.72800","10.89425","0.01523"
"130.73400","10.89473","0.01516"
"130.74000","10.89527","0.01504"
"130.74600","10.89575","0.01496"
"130.75200","10.89622","0.01493"
"130.75800","10.89670","0.01482"
"130.76400","10.89724","0.01478"
"130.77000","10.89772","0.01480"
"130.77600","10.89820","0.01486"
"130.78200","10.89868","0.01498"
"130.78800","10.89921","0.01495"
"130.79400","10.89969","0.01485"
"130.80000","10.90017","0.01479"
"130.80600","10.90071","0.01479"
"130.81200","10.90119","0.01481"
"130.81800","10.90167","0.01486"
"130.82400","10.90220","0.01496"
"130.83000","10.90268","0.01494"
"130.83600","10.90316","0.01489"
"130.84200","10.90370","0.01482"
"130.84800","10.90418","0.01480"
"130.85400","10.90465","0.01471"
"130.86000","10.90513","0.01465"
"130.86600","10.90567","0.01465"
"130.87200","10.90621","0.01460"
"130.87800","10.90669","0.01460"
"130.88400","10.90723","0.01457"
"130.89000","10.90770","0.01453"
"130.89600","10.90824","0.01446"
"130.90200","10.90872","0.01434"
"130.90800","10.90920","0.01431"
"130.91400","10.90968","0.01436"
"130.92000","10.91021","0.01446"
"130.92600","10.91069","0.01461"
"130.93200","10.91117","0.01471"
"130.93800","10.91171","0.01470"
"130.94400","10.91219","0.01462"
"130.95000","10.91267","0.01468"
"130.95600","10.91320","0.01474"
"130.96200","10.91368","0.01478"
"130.96800","10.91416","0.01492"
"130.97400","10.91470","0.01517"
"130.98000","10.91518","0.01528"
"130.98600","10.91566","0.01517"
"130.99200","10.91619","0.01496"
"130.99800","10.91667","0.01492"
"131.00400","10.91715","0.01495"
"131.01000","10.91769","0.01497"
"131.01600","10.91817","0.01499"
"131.02200","10.91870","0.01494"
"131.02800","10.91918","0.01496"
"131.03400","10.91972","0.01498"
"131.04000","10.92020","0.01510"
"131.04600","10.92068","0.01520"
"131.05200","10.92122","0.01531"
"131.05800","10.92169","0.01551"
"131.06400","10.92217","0.01554"
"131.07000","10.92265","0.01554"
"131.07600","10.92319","0.01560"
"131.08200","10.92367","0.01573"
"131.08800","10.92414","0.01588"
"131.09400","10.92468","0.01598"
"131.10000","10.92516","0.01601"
"131.10600","10.92564","0.01604"
"131.11200","10.92618","0.01603"
"131.11800","10.92666","0.01591"
"131.12400","10.92713","0.01578"
"131.13000","10.92767","0.01571"
"131.13600","10.92815","0.01562"
"131.14200","10.92869","0.01553"
"131.14800","10.92917","0.01555"
"131.15400","10.92971","0.01560"
"131.16000","10.93018","0.01558"
"131.16600","10.93072","0.01548"
"131.17200","10.93126","0.01541"
"131.17800","10.93174","0.01545"
"131.18400","10.93228","0.01540"
"131.19000","10.93275","0.01532"
"131.19600","10.93323","0.01514"
"131.20200","10.93377","0.01494"
"131.20800","10.93425","0.01476"
"131.21400","10.93473","0.01459"
"131.22000","10.93521","0.01440"
"131.22600","10.93574","0.01441"
"131.23200","10.93622","0.01444"
"131.23800","10.93670","0.01449"
"131.24400","10.93718","0.01462"
"131.25000","10.93772","0.01474"
"131.25600","10.93820","0.01483"
"131.26200","10.93867","0.01498"
"131.26800","10.93921","0.01506"
"131.27400","10.93969","0.01507"
"131.28000","10.94023","0.01515"
"131.28600","10.94071","0.01508"
"131.29200","10.94125","0.01487"
"131.29800","10.94172","0.01475"
"131.30400","10.94226","0.01476"
"131.31000","10.94274","0.01482"
"131.31600","10.94322","0.01491"
"131.32200","10.94370","0.01494"
"131.32800","10.94423","0.01482"
"131.33400","10.94471","0.01462"
"131.34000","10.94519","0.01448"
"131.34600","10.94567","0.01447"
"131.35200","10.94621","0.01451"
"131.35800","10.94669","0.01457"
"131.36400","10.94717","0.01464"
"131.37000","10.94770","0.01464"
"131.37600","10.94818","0.01466"
"131.38200","10.94866","0.01461"
"131.38800","10.94914","0.01454"
"131.39400","10.94968","0.01458"
"131.40000","10.95015","0.01464"
"131.40600","10.95063","0.01474"
"131.41200","10.95111","0.01490"
"131.41800","10.95165","0.01506"
"131.42400","10.95213","0.01521"
"131.43000","10.95267","0.01530"
"131.43600","10.95314","0.01539"
"131.44200","10.95362","0.01545"
"131.44800","10.95416","0.01551"
"131.45400","10.95464","0.01557"
"131.46000","10.95512","0.01562"
"131.46600","10.95566","0.01571"
"131.47200","10.95613","0.01573"
"131.47800","10.95661","0.01569"
"131.48400","10.95709","0.01557"
"131.49000","10.95757","0.01542"
"131.49600","10.95811","0.01537"
"131.50200","10.95858","0.01527"
"131.50800","10.95912","0.01526"
"131.51400","10.95960","0.01530"
"131.52000","10.96008","0.01546"
"131.52600","10.96062","0.01561"
"131.53200","10.96109","0.01560"
"131.53800","10.96157","0.01548"
"131.54400","10.96211","0.01530"
"131.55000","10.96259","0.01528"
"131.55600","10.96313","0.01532"
"131.56200","10.96361","0.01536"
"131.56800","10.96414","0.01544"
"131.57400","10.96462","0.01570"
"131.58000","10.96516","0.01588"
"131.58600","10.96564","0.01569"
"131.59200","10.96618","0.01543"
"131.59800","10.96672","0.01528"
"131.60400","10.96719","0.01520"
"131.61000","10.96767","0.01529"
"131.61600","10.96821","0.01532"
"131.62200","10.96869","0.01538"
"131.62800","10.96917","0.01561"
"131.63400","10.96964","0.01566"
"131.64000","10.97018","0.01560"
"131.64600","10.97066","0.01564"
"131.65200","10.97114","0.01566"
"131.65800","10.97168","0.01568"
"131.66400","10.97216","0.01564"
"131.67000","10.97269","0.01554"
"131.67600","10.97317","0.01541"
"131.68200","10.97365","0.01528"
"131.68800","10.97419","0.01526"
"131.69400","10.97467","0.01534"
"131.70000","10.97515","0.01531"
"131.70600","10.97568","0.01531"
"131.71200","10.97616","0.01534"
"131.71800","10.97670","0.01525"
"131.72400","10.97718","0.01511"
"131.73000","10.97772","0.01497"
"131.73600","10.97820","0.01480"
"131.74200","10.97873","0.01475"
"131.74800","10.97921","0.01469"
"131.75400","10.97975","0.01478"
"131.76000","10.98023","0.01499"
"131.76600","10.98071","0.01505"
"131.77200","10.98118","0.01504"
"131.77800","10.98172","0.01508"
"131.78400","10.98220","0.01511"
"131.79000","10.98268","0.01516"
"131.79600","10.98316","0.01519"
"131.80200","10.98370","0.01517"
"131.80800","10.98417","0.01529"
"131.81400","10.98465","0.01543"
"131.82000","10.98519","0.01561"
"131.82600","10.98567","0.01578"
"131.83200","10.98621","0.01579"
"131.83800","10.98669","0.01587"
"131.84400","10.98722","0.01609"
"131.85000","10.98770","0.01625"
"131.85600","10.98824","0.01641"
"131.86200","10.98872","0.01644"
"131.86800","10.98920","0.01633"
"131.87400","10.98973","0.01605"
"131.88000","10.99021","0.01586"
"131.88600","10.99075","0.01576"
"131.89200","10.99123","0.01574"
"131.89800","10.99171","0.01556"
"131.90400","10.99225","0.01553"
"131.91000","10.99272","0.01568"
"131.91600","10.99320","0.01578"
"131.92200","10.99368","0.01577"
"131.92800","10.99422","0.01575"
"131.93400","10.99470","0.01571"
"131.94000","10.99518","0.01562"
"131.94600","10.99565","0.01560"
"131.95200","10.99613","0.01564"
"131.95800","10.99667","0.01572"
"131.96400","10.99715","0.01575"
"131.97000","10.99763","0.01575"
"131.97600","10.99817","0.01576"
"131.98200","10.99864","0.01564"
"131.98800","10.99912","0.01561"
"131.99400","10.99966","0.01560"
"132.00000","11.00014","0.01553"
"132.00600","11.00068","0.01542"
"132.01200","11.00115","0.01537"
"132.01800","11.00169","0.01543"
"132.02400","11.00217","0.01555"
"132.03000","11.00271","0.01557"
"132.03600","11.00319","0.01550"
"132.04200","11.00367","0.01545"
"132.04800","11.00420","0.01537"
"132.05400","11.00468","0.01530"
"132.06000","11.00516","0.01526"
"132.06600","11.00564","0.01529"
"132.07200","11.00618","0.01549"
"132.07800","11.00665","0.01566"
"132.08400","11.00713","0.01570"
"132.09000","11.00767","0.01571"
"132.09600","11.00815","0.01573"
"132.10200","11.00863","0.01567"
"132.10800","11.00911","0.01574"
"132.11400","11.00964","0.01579"
"132.12000","11.01012","0.01582"
"132.12600","11.01060","0.01588"
"132.13200","11.01114","0.01588"
"132.13800","11.01162","0.01586"
"132.14400","11.01216","0.01569"
"132.15000","11.01263","0.01553"
"132.15600","11.01317","0.01544"
"132.16200","11.01365","0.01542"
"132.16800","11.01419","0.01546"
"132.17400","11.01467","0.01555"
"132.18000","11.01514","0.01570"
"132.18600","11.01568","0.01582"
"132.19200","11.01616","0.01593"
"132.19800","11.01664","0.01598"
"132.20400","11.01712","0.01604"
"132.21000","11.01760","0.01614"
"132.21600","11.01813","0.01617"
"132.22200","11.01861","0.01628"
"132.22800","11.01909","0.01639"
"132.23400","11.01963","0.01639"
"132.24000","11.02011","0.01635"
"132.24600","11.02065","0.01629"
"132.25200","11.02112","0.01622"
"132.25800","11.02160","0.01610"
"132.26400","11.02214","0.01597"
"132.27000","11.02262","0.01606"
"132.27600","11.02316","0.01625"
"132.28200","11.02364","0.01630"
"132.28800","11.02417","0.01622"
"132.29400","11.02465","0.01620"
"132.30000","11.02519","0.01619"
"132.30600","11.02567","0.01615"
"132.31200","11.02621","0.01616"
"132.31800","11.02668","0.01610"
"132.32400","11.02722","0.01613"
"132.33000","11.02770","0.01617"
"132.33600","11.02818","0.01614"
"132.34200","11.02872","0.01615"
"132.34800","11.02920","0.01606"
"132.35400","11.02967","0.01602"
"132.36000","11.03015","0.01620"
"132.36600","11.03069","0.01642"
"132.37200","11.03117","0.01664"
"132.37800","11.03171","0.01673"
"132.38400","11.03219","0.01666"
"132.39000","11.03266","0.01659"
"132.39600","11.03320","0.01657"
"132.40200","11.03368","0.01651"
"132.40800","11.03416","0.01643"
"132.41400","11.03470","0.01630"
"132.42000","11.03518","0.01616"
"132.42600","11.03565","0.01613"
"132.43200","11.03619","0.01614"
"132.43800","11.03667","0.01606"
"132.44400","11.03721","0.01594"
"132.45000","11.03769","0.01587"
"132.45600","11.03816","0.01583"
"132.46200","11.03870","0.01579"
"132.46800","11.03918","0.01575"
"132.47400","11.03972","0.01570"
"132.48000","11.04020","0.01564"
"132.48600","11.04068","0.01558"
"132.49200","11.04121","0.01560"
"132.49800","11.04169","0.01555"
"132.50400","11.04217","0.01565"
"132.51000","11.04265","0.01589"
"132.51600","11.04313","0.01597"
"132.52200","11.04366","0.01613"
"132.52800","11.04414","0.01621"
"132.53400","11.04462","0.01622"
"132.54000","11.04516","0.01615"
"132.54600","11.04564","0.01612"
"132.55200","11.04611","0.01596"
"132.55800","11.04665","0.01562"
"132.56400","11.04713","0.01529"
"132.57000","11.04761","0.01512"
"132.57600","11.04815","0.01510"
"132.58200","11.04863","0.01510"
"132.58800","11.04910","0.01512"
"132.59400","11.04964","0.01524"
"132.60000","11.05012","0.01541"
"132.60600","11.05066","0.01548"
"132.61200","11.05114","0.01551"
"132.61800","11.05162","0.01544"
"132.62400","11.05209","0.01540"
"132.63000","11.05263","0.01543"
"132.63600","11.05311","0.01554"
"132.64200","11.05359","0.01568"
"132.64800","11.05413","0.01571"
"132.65400","11.05461","0.01574"
"132.66000","11.05514","0.01578"
"132.66600","11.05562","0.01579"
"132.67200","11.05610","0.01583"
"132.67800","11.05664","0.01575"
"132.68400","11.05712","0.01566"
"132.69000","11.05760","0.01559"
"132.69600","11.05813","0.01557"
"132.70200","11.05861","0.01547"
"132.70800","11.05915","0.01545"
"132.71400","11.05963","0.01549"
"132.72000","11.06011","0.01563"
"132.72600","11.06065","0.01566"
"132.73200","11.06112","0.01569"
"132.73800","11.06166","0.01573"
"132.74400","11.06214","0.01578"
"132.75000","11.06262","0.01587"
"132.75600","11.06316","0.01595"
"132.76200","11.06363","0.01598"
"132.76800","11.06411","0.01597"
"132.77400","11.06465","0.01598"
"132.78000","11.06513","0.01599"
"132.78600","11.06561","0.01605"
"132.79200","11.06615","0.01600"
"132.79800","11.06662","0.01579"
"132.80400","11.06716","0.01561"
"132.81000","11.06764","0.01548"
"132.81600","11.06818","0.01535"
"132.82200","11.06866","0.01537"
"132.82800","11.06914","0.01542"
"132.83400","11.06967","0.01539"
"132.84000","11.07015","0.01540"
"132.84600","11.07063","0.01543"
"132.85200","11.07117","0.01550"
"132.85800","11.07165","0.01565"
"132.86400","11.07213","0.01572"
"132.87000","11.07266","0.01579"
"132.87600","11.07314","0.01594"
"132.88200","11.07368","0.01599"
"132.88800","11.07416","0.01601"
"132.89400","11.07470","0.01604"
"132.90000","11.07517","0.01600"
"132.90600","11.07565","0.01592"
"132.91200","11.07619","0.01593"
"132.91800","11.07667","0.01593"
"132.92400","11.07721","0.01591"
"132.93000","11.07769","0.01588"
"132.93600","11.07816","0.01585"
"132.94200","11.07870","0.01583"
"132.94800","11.07918","0.01588"
"132.95400","11.07972","0.01602"
"132.96000","11.08020","0.01609"
"132.96600","11.08073","0.01608"
"132.97200","11.08121","0.01606"
