End date,"1/21/2017"
Specimen label,"19CG_NoLabel2"
"125.52000","10.46018","0.00420"
"125.52600","10.46072","0.00419"
"125.53200","10.46119","0.00414"
"125.53800","10.46173","0.00408"
"125.54400","10.46221","0.00395"
"125.55000","10.46269","0.00376"
"125.55600","10.46317","0.00369"
"125.56200","10.46365","0.00359"
"125.56800","10.46418","0.00359"
"125.57400","10.46466","0.00360"
"125.58000","10.46520","0.00364"
"125.58600","10.46568","0.00367"
"125.59200","10.46616","0.00365"
"125.59800","10.46670","0.00361"
"125.60400","10.46717","0.00359"
"125.61000","10.46765","0.00348"
"125.61600","10.46819","0.00336"
"125.62200","10.46867","0.00336"
"125.62800","10.46915","0.00339"
"125.63400","10.46969","0.00349"
"125.64000","10.47016","0.00362"
"125.64600","10.47064","0.00370"
"125.65200","10.47118","0.00375"
"125.65800","10.47166","0.00379"
"125.66400","10.47214","0.00393"
"125.67000","10.47262","0.00402"
"125.67600","10.47315","0.00395"
"125.68200","10.47363","0.00393"
"125.68800","10.47411","0.00383"
"125.69400","10.47465","0.00374"
"125.70000","10.47513","0.00371"
"125.70600","10.47561","0.00369"
"125.71200","10.47614","0.00376"
"125.71800","10.47662","0.00379"
"125.72400","10.47716","0.00383"
"125.73000","10.47764","0.00386"
"125.73600","10.47812","0.00386"
"125.74200","10.47865","0.00374"
"125.74800","10.47913","0.00362"
"125.75400","10.47967","0.00358"
"125.76000","10.48015","0.00355"
"125.76600","10.48063","0.00350"
"125.77200","10.48116","0.00349"
"125.77800","10.48164","0.00349"
"125.78400","10.48218","0.00354"
"125.79000","10.48266","0.00363"
"125.79600","10.48320","0.00372"
"125.80200","10.48368","0.00378"
"125.80800","10.48421","0.00378"
"125.81400","10.48469","0.00376"
"125.82000","10.48523","0.00385"
"125.82600","10.48571","0.00400"
"125.83200","10.48619","0.00419"
"125.83800","10.48673","0.00431"
"125.84400","10.48720","0.00429"
"125.85000","10.48768","0.00413"
"125.85600","10.48822","0.00397"
"125.86200","10.48870","0.00389"
"125.86800","10.48924","0.00380"
"125.87400","10.48972","0.00372"
"125.88000","10.49019","0.00384"
"125.88600","10.49073","0.00384"
"125.89200","10.49121","0.00381"
"125.89800","10.49169","0.00384"
"125.90400","10.49217","0.00384"
"125.91000","10.49270","0.00381"
"125.91600","10.49318","0.00374"
"125.92200","10.49366","0.00366"
"125.92800","10.49420","0.00371"
"125.93400","10.49468","0.00387"
"125.94000","10.49521","0.00397"
"125.94600","10.49569","0.00400"
"125.95200","10.49623","0.00391"
"125.95800","10.49671","0.00381"
"125.96400","10.49725","0.00379"
"125.97000","10.49773","0.00391"
"125.97600","10.49820","0.00398"
"125.98200","10.49868","0.00411"
"125.98800","10.49922","0.00417"
"125.99400","10.49970","0.00421"
"126.00000","10.50018","0.00422"
"126.00600","10.50072","0.00426"
"126.01200","10.50119","0.00428"
"126.01800","10.50167","0.00427"
"126.02400","10.50221","0.00430"
"126.03000","10.50269","0.00441"
"126.03600","10.50317","0.00435"
"126.04200","10.50371","0.00427"
"126.04800","10.50418","0.00428"
"126.05400","10.50466","0.00424"
"126.06000","10.50520","0.00417"
"126.06600","10.50568","0.00422"
"126.07200","10.50616","0.00418"
"126.07800","10.50669","0.00411"
"126.08400","10.50717","0.00398"
"126.09000","10.50771","0.00382"
"126.09600","10.50819","0.00367"
"126.10200","10.50873","0.00361"
"126.10800","10.50921","0.00356"
"126.11400","10.50974","0.00352"
"126.12000","10.51022","0.00352"
"126.12600","10.51070","0.00347"
"126.13200","10.51118","0.00338"
"126.13800","10.51166","0.00335"
"126.14400","10.51220","0.00340"
"126.15000","10.51267","0.00352"
"126.15600","10.51315","0.00362"
"126.16200","10.51369","0.00371"
"126.16800","10.51417","0.00374"
"126.17400","10.51465","0.00363"
"126.18000","10.51519","0.00354"
"126.18600","10.51566","0.00352"
"126.19200","10.51614","0.00350"
"126.19800","10.51668","0.00353"
"126.20400","10.51716","0.00351"
"126.21000","10.51764","0.00347"
"126.21600","10.51817","0.00353"
"126.22200","10.51865","0.00358"
"126.22800","10.51913","0.00367"
"126.23400","10.51967","0.00386"
"126.24000","10.52015","0.00398"
"126.24600","10.52069","0.00400"
"126.25200","10.52116","0.00400"
"126.25800","10.52170","0.00396"
"126.26400","10.52218","0.00398"
"126.27000","10.52266","0.00393"
"126.27600","10.52320","0.00384"
"126.28200","10.52368","0.00383"
"126.28800","10.52415","0.00372"
"126.29400","10.52463","0.00358"
"126.30000","10.52517","0.00365"
"126.30600","10.52565","0.00367"
"126.31200","10.52613","0.00371"
"126.31800","10.52666","0.00376"
"126.32400","10.52714","0.00391"
"126.33000","10.52768","0.00404"
"126.33600","10.52816","0.00408"
"126.34200","10.52864","0.00396"
"126.34800","10.52912","0.00395"
"126.35400","10.52965","0.00394"
"126.36000","10.53013","0.00394"
"126.36600","10.53067","0.00407"
"126.37200","10.53115","0.00408"
"126.37800","10.53169","0.00401"
"126.38400","10.53223","0.00393"
"126.39000","10.53270","0.00378"
"126.39600","10.53324","0.00365"
"126.40200","10.53372","0.00361"
"126.40800","10.53426","0.00358"
"126.41400","10.53474","0.00355"
"126.42000","10.53522","0.00357"
"126.42600","10.53569","0.00357"
"126.43200","10.53617","0.00365"
"126.43800","10.53671","0.00376"
"126.44400","10.53719","0.00382"
"126.45000","10.53767","0.00385"
"126.45600","10.53820","0.00381"
"126.46200","10.53868","0.00386"
"126.46800","10.53916","0.00387"
"126.47400","10.53970","0.00384"
"126.48000","10.54018","0.00386"
"126.48600","10.54071","0.00384"
"126.49200","10.54119","0.00368"
"126.49800","10.54167","0.00361"
"126.50400","10.54221","0.00355"
"126.51000","10.54269","0.00355"
"126.51600","10.54323","0.00355"
"126.52200","10.54370","0.00364"
"126.52800","10.54424","0.00376"
"126.53400","10.54472","0.00392"
"126.54000","10.54520","0.00401"
"126.54600","10.54568","0.00415"
"126.55200","10.54622","0.00425"
"126.55800","10.54669","0.00421"
"126.56400","10.54717","0.00420"
"126.57000","10.54771","0.00422"
"126.57600","10.54819","0.00420"
"126.58200","10.54867","0.00412"
"126.58800","10.54920","0.00400"
"126.59400","10.54968","0.00393"
"126.60000","10.55016","0.00383"
"126.60600","10.55070","0.00378"
"126.61200","10.55118","0.00385"
"126.61800","10.55166","0.00387"
"126.62400","10.55219","0.00379"
"126.63000","10.55267","0.00369"
"126.63600","10.55315","0.00357"
"126.64200","10.55369","0.00366"
"126.64800","10.55417","0.00381"
"126.65400","10.55471","0.00393"
"126.66000","10.55518","0.00399"
"126.66600","10.55566","0.00403"
"126.67200","10.55620","0.00397"
"126.67800","10.55668","0.00390"
"126.68400","10.55716","0.00387"
"126.69000","10.55764","0.00379"
"126.69600","10.55811","0.00369"
"126.70200","10.55865","0.00368"
"126.70800","10.55913","0.00375"
"126.71400","10.55961","0.00386"
"126.72000","10.56009","0.00395"
"126.72600","10.56063","0.00400"
"126.73200","10.56110","0.00407"
"126.73800","10.56164","0.00418"
"126.74400","10.56212","0.00428"
"126.75000","10.56260","0.00437"
"126.75600","10.56314","0.00446"
"126.76200","10.56361","0.00457"
"126.76800","10.56409","0.00465"
"126.77400","10.56463","0.00464"
"126.78000","10.56511","0.00448"
"126.78600","10.56565","0.00434"
"126.79200","10.56613","0.00413"
"126.79800","10.56666","0.00391"
"126.80400","10.56714","0.00383"
"126.81000","10.56768","0.00385"
"126.81600","10.56816","0.00385"
"126.82200","10.56870","0.00387"
"126.82800","10.56918","0.00384"
"126.83400","10.56971","0.00381"
"126.84000","10.57019","0.00386"
"126.84600","10.57067","0.00406"
"126.85200","10.57115","0.00421"
"126.85800","10.57169","0.00434"
"126.86400","10.57217","0.00451"
"126.87000","10.57264","0.00471"
"126.87600","10.57318","0.00477"
"126.88200","10.57366","0.00469"
"126.88800","10.57414","0.00447"
"126.89400","10.57468","0.00425"
"126.90000","10.57515","0.00411"
"126.90600","10.57569","0.00404"
"126.91200","10.57617","0.00405"
"126.91800","10.57665","0.00414"
"126.92400","10.57719","0.00417"
"126.93000","10.57766","0.00420"
"126.93600","10.57820","0.00415"
"126.94200","10.57868","0.00415"
"126.94800","10.57922","0.00411"
"126.95400","10.57970","0.00400"
"126.96000","10.58024","0.00384"
"126.96600","10.58072","0.00376"
"126.97200","10.58125","0.00374"
"126.97800","10.58173","0.00377"
"126.98400","10.58221","0.00388"
"126.99000","10.58275","0.00391"
"126.99600","10.58322","0.00389"
"127.00200","10.58370","0.00397"
"127.00800","10.58418","0.00407"
"127.01400","10.58466","0.00408"
"127.02000","10.58520","0.00406"
"127.02600","10.58568","0.00401"
"127.03200","10.58616","0.00398"
"127.03800","10.58669","0.00389"
"127.04400","10.58717","0.00387"
"127.05000","10.58771","0.00380"
"127.05600","10.58819","0.00375"
"127.06200","10.58873","0.00374"
"127.06800","10.58920","0.00376"
"127.07400","10.58974","0.00373"
"127.08000","10.59022","0.00374"
"127.08600","10.59076","0.00379"
"127.09200","10.59124","0.00384"
"127.09800","10.59172","0.00390"
"127.10400","10.59225","0.00387"
"127.11000","10.59273","0.00382"
"127.11600","10.59327","0.00382"
"127.12200","10.59375","0.00381"
"127.12800","10.59423","0.00384"
"127.13400","10.59471","0.00388"
"127.14000","10.59518","0.00386"
"127.14600","10.59566","0.00375"
"127.15200","10.59620","0.00364"
"127.15800","10.59668","0.00366"
"127.16400","10.59716","0.00369"
"127.17000","10.59764","0.00376"
"127.17600","10.59817","0.00383"
"127.18200","10.59865","0.00396"
"127.18800","10.59913","0.00400"
"127.19400","10.59967","0.00396"
"127.20000","10.60015","0.00392"
"127.20600","10.60063","0.00381"
"127.21200","10.60116","0.00370"
"127.21800","10.60164","0.00359"
"127.22400","10.60218","0.00350"
"127.23000","10.60266","0.00349"
"127.23600","10.60320","0.00346"
"127.24200","10.60367","0.00341"
"127.24800","10.60415","0.00342"
"127.25400","10.60469","0.00341"
"127.26000","10.60517","0.00335"
"127.26600","10.60571","0.00343"
"127.27200","10.60619","0.00352"
"127.27800","10.60666","0.00356"
"127.28400","10.60720","0.00358"
"127.29000","10.60768","0.00361"
"127.29600","10.60816","0.00353"
"127.30200","10.60864","0.00343"
"127.30800","10.60917","0.00341"
"127.31400","10.60965","0.00346"
"127.32000","10.61013","0.00355"
"127.32600","10.61061","0.00365"
"127.33200","10.61115","0.00375"
"127.33800","10.61163","0.00390"
"127.34400","10.61210","0.00390"
"127.35000","10.61264","0.00389"
"127.35600","10.61312","0.00390"
"127.36200","10.61366","0.00388"
"127.36800","10.61414","0.00381"
"127.37400","10.61468","0.00379"
"127.38000","10.61515","0.00374"
"127.38600","10.61569","0.00375"
"127.39200","10.61617","0.00380"
"127.39800","10.61671","0.00389"
"127.40400","10.61719","0.00387"
"127.41000","10.61767","0.00383"
"127.41600","10.61814","0.00383"
"127.42200","10.61862","0.00398"
"127.42800","10.61916","0.00408"
"127.43400","10.61964","0.00408"
"127.44000","10.62012","0.00405"
"127.44600","10.62065","0.00404"
"127.45200","10.62113","0.00394"
"127.45800","10.62167","0.00386"
"127.46400","10.62215","0.00375"
"127.47000","10.62263","0.00368"
"127.47600","10.62316","0.00369"
"127.48200","10.62364","0.00379"
"127.48800","10.62418","0.00380"
"127.49400","10.62466","0.00381"
"127.50000","10.62514","0.00366"
"127.50600","10.62568","0.00360"
"127.51200","10.62615","0.00367"
"127.51800","10.62669","0.00379"
"127.52400","10.62723","0.00382"
"127.53000","10.62771","0.00387"
"127.53600","10.62819","0.00394"
"127.54200","10.62872","0.00396"
"127.54800","10.62920","0.00401"
"127.55400","10.62974","0.00408"
"127.56000","10.63022","0.00414"
"127.56600","10.63070","0.00419"
"127.57200","10.63118","0.00422"
"127.57800","10.63165","0.00411"
"127.58400","10.63219","0.00390"
"127.59000","10.63267","0.00373"
"127.59600","10.63321","0.00376"
"127.60200","10.63369","0.00389"
"127.60800","10.63417","0.00396"
"127.61400","10.63470","0.00402"
"127.62000","10.63518","0.00405"
"127.62600","10.63572","0.00403"
"127.63200","10.63620","0.00398"
"127.63800","10.63668","0.00398"
"127.64400","10.63722","0.00392"
"127.65000","10.63769","0.00390"
"127.65600","10.63817","0.00397"
"127.66200","10.63871","0.00402"
"127.66800","10.63919","0.00406"
"127.67400","10.63973","0.00413"
"127.68000","10.64020","0.00421"
"127.68600","10.64074","0.00426"
"127.69200","10.64122","0.00426"
"127.69800","10.64170","0.00427"
"127.70400","10.64224","0.00438"
"127.71000","10.64272","0.00448"
"127.71600","10.64319","0.00455"
"127.72200","10.64367","0.00460"
"127.72800","10.64415","0.00454"
"127.73400","10.64469","0.00435"
"127.74000","10.64517","0.00410"
"127.74600","10.64565","0.00393"
"127.75200","10.64618","0.00393"
"127.75800","10.64666","0.00399"
"127.76400","10.64714","0.00411"
"127.77000","10.64768","0.00402"
"127.77600","10.64816","0.00388"
"127.78200","10.64863","0.00384"
"127.78800","10.64917","0.00380"
"127.79400","10.64965","0.00373"
"127.80000","10.65013","0.00381"
"127.80600","10.65067","0.00392"
"127.81200","10.65115","0.00392"
"127.81800","10.65162","0.00386"
"127.82400","10.65216","0.00384"
"127.83000","10.65264","0.00396"
"127.83600","10.65318","0.00406"
"127.84200","10.65366","0.00411"
"127.84800","10.65414","0.00423"
"127.85400","10.65461","0.00429"
"127.86000","10.65515","0.00433"
"127.86600","10.65563","0.00438"
"127.87200","10.65611","0.00447"
"127.87800","10.65665","0.00444"
"127.88400","10.65713","0.00438"
"127.89000","10.65766","0.00431"
"127.89600","10.65814","0.00417"
"127.90200","10.65862","0.00404"
"127.90800","10.65916","0.00399"
"127.91400","10.65964","0.00403"
"127.92000","10.66018","0.00404"
"127.92600","10.66065","0.00399"
"127.93200","10.66113","0.00406"
"127.93800","10.66167","0.00412"
"127.94400","10.66215","0.00422"
"127.95000","10.66263","0.00426"
"127.95600","10.66317","0.00425"
"127.96200","10.66364","0.00420"
"127.96800","10.66412","0.00417"
"127.97400","10.66466","0.00400"
"127.98000","10.66514","0.00382"
"127.98600","10.66568","0.00372"
"127.99200","10.66615","0.00366"
"127.99800","10.66663","0.00359"
"128.00400","10.66717","0.00358"
"128.01000","10.66765","0.00358"
"128.01600","10.66819","0.00367"
"128.02200","10.66866","0.00389"
"128.02800","10.66920","0.00414"
"128.03400","10.66968","0.00430"
"128.04000","10.67016","0.00437"
"128.04600","10.67070","0.00447"
"128.05200","10.67118","0.00452"
"128.05800","10.67165","0.00445"
"128.06400","10.67219","0.00437"
"128.07000","10.67267","0.00435"
"128.07600","10.67315","0.00428"
"128.08200","10.67369","0.00421"
"128.08800","10.67417","0.00412"
"128.09400","10.67464","0.00406"
"128.10000","10.67518","0.00409"
"128.10600","10.67566","0.00423"
"128.11200","10.67620","0.00417"
"128.11800","10.67668","0.00405"
"128.12400","10.67721","0.00403"
"128.13000","10.67769","0.00403"
"128.13600","10.67817","0.00403"
"128.14200","10.67871","0.00410"
"128.14800","10.67919","0.00417"
"128.15400","10.67967","0.00425"
"128.16000","10.68020","0.00431"
"128.16600","10.68068","0.00437"
"128.17200","10.68122","0.00443"
"128.17800","10.68170","0.00446"
"128.18400","10.68224","0.00442"
"128.19000","10.68272","0.00431"
"128.19600","10.68319","0.00418"
"128.20200","10.68367","0.00414"
"128.20800","10.68421","0.00418"
"128.21400","10.68469","0.00431"
"128.22000","10.68517","0.00446"
"128.22600","10.68565","0.00449"
"128.23200","10.68618","0.00453"
"128.23800","10.68666","0.00452"
"128.24400","10.68720","0.00446"
"128.25000","10.68768","0.00445"
"128.25600","10.68816","0.00449"
"128.26200","10.68869","0.00451"
"128.26800","10.68917","0.00443"
"128.27400","10.68965","0.00430"
"128.28000","10.69013","0.00423"
"128.28600","10.69061","0.00412"
"128.29200","10.69115","0.00410"
"128.29800","10.69162","0.00424"
"128.30400","10.69210","0.00444"
"128.31000","10.69264","0.00447"
"128.31600","10.69312","0.00444"
"128.32200","10.69366","0.00440"
"128.32800","10.69414","0.00444"
"128.33400","10.69461","0.00445"
"128.34000","10.69515","0.00440"
"128.34600","10.69563","0.00432"
"128.35200","10.69611","0.00419"
"128.35800","10.69659","0.00411"
"128.36400","10.69712","0.00402"
"128.37000","10.69760","0.00403"
"128.37600","10.69808","0.00411"
"128.38200","10.69862","0.00415"
"128.38800","10.69910","0.00415"
"128.39400","10.69964","0.00416"
"128.40000","10.70011","0.00421"
"128.40600","10.70065","0.00426"
"128.41200","10.70113","0.00430"
"128.41800","10.70167","0.00436"
"128.42400","10.70215","0.00443"
"128.43000","10.70263","0.00453"
"128.43600","10.70316","0.00446"
"128.44200","10.70364","0.00427"
"128.44800","10.70412","0.00416"
"128.45400","10.70466","0.00409"
"128.46000","10.70514","0.00396"
"128.46600","10.70568","0.00380"
"128.47200","10.70615","0.00371"
"128.47800","10.70669","0.00370"
"128.48400","10.70717","0.00365"
"128.49000","10.70765","0.00362"
"128.49600","10.70819","0.00371"
"128.50200","10.70866","0.00372"
"128.50800","10.70914","0.00367"
"128.51400","10.70968","0.00370"
"128.52000","10.71016","0.00380"
"128.52600","10.71070","0.00390"
"128.53200","10.71117","0.00405"
"128.53800","10.71171","0.00419"
"128.54400","10.71219","0.00422"
"128.55000","10.71273","0.00415"
"128.55600","10.71321","0.00407"
"128.56200","10.71369","0.00401"
"128.56800","10.71422","0.00404"
"128.57400","10.71470","0.00403"
"128.58000","10.71518","0.00398"
"128.58600","10.71566","0.00386"
"128.59200","10.71614","0.00368"
"128.59800","10.71667","0.00355"
"128.60400","10.71715","0.00364"
"128.61000","10.71763","0.00382"
"128.61600","10.71817","0.00394"
"128.62200","10.71865","0.00403"
"128.62800","10.71913","0.00409"
"128.63400","10.71966","0.00410"
"128.64000","10.72014","0.00410"
"128.64600","10.72068","0.00415"
"128.65200","10.72116","0.00425"
"128.65800","10.72170","0.00440"
"128.66400","10.72218","0.00449"
"128.67000","10.72271","0.00450"
"128.67600","10.72319","0.00442"
"128.68200","10.72373","0.00437"
"128.68800","10.72421","0.00431"
"128.69400","10.72475","0.00422"
"128.70000","10.72523","0.00411"
"128.70600","10.72570","0.00401"
"128.71200","10.72624","0.00390"
"128.71800","10.72672","0.00396"
"128.72400","10.72720","0.00414"
"128.73000","10.72768","0.00430"
"128.73600","10.72822","0.00436"
"128.74200","10.72869","0.00432"
"128.74800","10.72917","0.00426"
"128.75400","10.72965","0.00421"
"128.76000","10.73019","0.00424"
"128.76600","10.73067","0.00433"
"128.77200","10.73120","0.00430"
