End date,"12/21/2016"
Specimen label,"23DGG_81"
Maximum Load,"0.23561",N

Time,Extension,Load
(s),(mm),(N)
"4.81800","0.40167","0.00157"
"4.82400","0.40220","0.00158"
"4.83000","0.40268","0.00154"
"4.83600","0.40316","0.00152"
"4.84200","0.40370","0.00149"
"4.84800","0.40418","0.00156"
"4.85400","0.40472","0.00161"
"4.86000","0.40519","0.00165"
"4.86600","0.40567","0.00168"
"4.87200","0.40621","0.00176"
"4.87800","0.40669","0.00180"
"4.88400","0.40717","0.00185"
"4.89000","0.40770","0.00190"
"4.89600","0.40818","0.00190"
"4.90200","0.40872","0.00191"
"4.90800","0.40920","0.00181"
"4.91400","0.40968","0.00168"
"4.92000","0.41022","0.00171"
"4.92600","0.41069","0.00172"
"4.93200","0.41117","0.00180"
"4.93800","0.41171","0.00185"
"4.94400","0.41219","0.00184"
"4.95000","0.41267","0.00178"
"4.95600","0.41321","0.00172"
"4.96200","0.41368","0.00155"
"4.96800","0.41416","0.00150"
"4.97400","0.41470","0.00145"
"4.98000","0.41518","0.00146"
"4.98600","0.41566","0.00155"
"4.99200","0.41619","0.00153"
"4.99800","0.41667","0.00153"
"5.00400","0.41715","0.00161"
"5.01000","0.41769","0.00161"
"5.01600","0.41817","0.00157"
"5.02200","0.41865","0.00153"
"5.02800","0.41912","0.00155"
"5.03400","0.41966","0.00158"
"5.04000","0.42014","0.00165"
"5.04600","0.42062","0.00157"
"5.05200","0.42116","0.00153"
"5.05800","0.42164","0.00156"
"5.06400","0.42211","0.00164"
"5.07000","0.42265","0.00176"
"5.07600","0.42313","0.00181"
"5.08200","0.42361","0.00181"
"5.08800","0.42415","0.00174"
"5.09400","0.42463","0.00166"
"5.10000","0.42510","0.00161"
"5.10600","0.42564","0.00158"
"5.11200","0.42612","0.00157"
"5.11800","0.42666","0.00165"
"5.12400","0.42714","0.00171"
"5.13000","0.42767","0.00161"
"5.13600","0.42815","0.00162"
"5.14200","0.42869","0.00164"
"5.14800","0.42917","0.00166"
"5.15400","0.42971","0.00164"
"5.16000","0.43019","0.00148"
"5.16600","0.43072","0.00136"
"5.17200","0.43120","0.00129"
"5.17800","0.43168","0.00130"
"5.18400","0.43216","0.00146"
"5.19000","0.43270","0.00162"
"5.19600","0.43318","0.00168"
"5.20200","0.43365","0.00177"
"5.20800","0.43413","0.00184"
"5.21400","0.43467","0.00191"
"5.22000","0.43515","0.00205"
"5.22600","0.43563","0.00211"
"5.23200","0.43616","0.00211"
"5.23800","0.43664","0.00216"
"5.24400","0.43712","0.00210"
"5.25000","0.43766","0.00205"
"5.25600","0.43814","0.00205"
"5.26200","0.43868","0.00194"
"5.26800","0.43915","0.00181"
"5.27400","0.43969","0.00167"
"5.28000","0.44017","0.00160"
"5.28600","0.44065","0.00164"
"5.29200","0.44119","0.00162"
"5.29800","0.44167","0.00158"
"5.30400","0.44214","0.00158"
"5.31000","0.44268","0.00152"
"5.31600","0.44316","0.00155"
"5.32200","0.44364","0.00160"
"5.32800","0.44418","0.00162"
"5.33400","0.44465","0.00168"
"5.34000","0.44513","0.00170"
"5.34600","0.44561","0.00170"
"5.35200","0.44615","0.00176"
"5.35800","0.44663","0.00174"
"5.36400","0.44711","0.00175"
"5.37000","0.44764","0.00180"
"5.37600","0.44812","0.00179"
"5.38200","0.44860","0.00176"
"5.38800","0.44914","0.00176"
"5.39400","0.44962","0.00177"
"5.40000","0.45016","0.00180"
"5.40600","0.45063","0.00182"
"5.41200","0.45117","0.00177"
"5.41800","0.45171","0.00171"
"5.42400","0.45219","0.00166"
"5.43000","0.45273","0.00161"
"5.43600","0.45320","0.00167"
"5.44200","0.45374","0.00170"
"5.44800","0.45422","0.00171"
"5.45400","0.45470","0.00175"
"5.46000","0.45518","0.00174"
"5.46600","0.45572","0.00172"
"5.47200","0.45619","0.00171"
"5.47800","0.45667","0.00162"
"5.48400","0.45721","0.00155"
"5.49000","0.45769","0.00153"
"5.49600","0.45823","0.00148"
"5.50200","0.45871","0.00158"
"5.50800","0.45918","0.00164"
"5.51400","0.45972","0.00165"
"5.52000","0.46020","0.00167"
"5.52600","0.46068","0.00170"
"5.53200","0.46122","0.00174"
"5.53800","0.46169","0.00177"
"5.54400","0.46217","0.00180"
"5.55000","0.46271","0.00183"
"5.55600","0.46319","0.00180"
"5.56200","0.46373","0.00173"
"5.56800","0.46421","0.00180"
"5.57400","0.46474","0.00189"
"5.58000","0.46522","0.00194"
"5.58600","0.46576","0.00199"
"5.59200","0.46624","0.00192"
"5.59800","0.46672","0.00188"
"5.60400","0.46726","0.00189"
"5.61000","0.46773","0.00188"
"5.61600","0.46821","0.00195"
"5.62200","0.46869","0.00196"
"5.62800","0.46923","0.00188"
"5.63400","0.46971","0.00191"
"5.64000","0.47018","0.00199"
"5.64600","0.47072","0.00213"
"5.65200","0.47120","0.00222"
"5.65800","0.47168","0.00215"
"5.66400","0.47222","0.00203"
"5.67000","0.47270","0.00197"
"5.67600","0.47317","0.00186"
"5.68200","0.47371","0.00182"
"5.68800","0.47419","0.00184"
"5.69400","0.47467","0.00178"
"5.70000","0.47521","0.00175"
"5.70600","0.47569","0.00186"
"5.71200","0.47622","0.00194"
"5.71800","0.47676","0.00192"
"5.72400","0.47724","0.00183"
"5.73000","0.47772","0.00172"
"5.73600","0.47820","0.00169"
"5.74200","0.47873","0.00165"
"5.74800","0.47921","0.00165"
"5.75400","0.47969","0.00164"
"5.76000","0.48017","0.00152"
"5.76600","0.48071","0.00150"
"5.77200","0.48119","0.00158"
"5.77800","0.48166","0.00163"
"5.78400","0.48220","0.00167"
"5.79000","0.48268","0.00179"
"5.79600","0.48322","0.00193"
"5.80200","0.48370","0.00205"
"5.80800","0.48418","0.00210"
"5.81400","0.48471","0.00215"
"5.82000","0.48519","0.00216"
"5.82600","0.48567","0.00210"
"5.83200","0.48615","0.00197"
"5.83800","0.48669","0.00192"
"5.84400","0.48717","0.00187"
"5.85000","0.48770","0.00187"
"5.85600","0.48818","0.00188"
"5.86200","0.48866","0.00191"
"5.86800","0.48920","0.00191"
"5.87400","0.48968","0.00186"
"5.88000","0.49015","0.00177"
"5.88600","0.49069","0.00183"
"5.89200","0.49117","0.00183"
"5.89800","0.49171","0.00186"
"5.90400","0.49219","0.00183"
"5.91000","0.49267","0.00179"
"5.91600","0.49320","0.00173"
"5.92200","0.49368","0.00175"
"5.92800","0.49422","0.00176"
"5.93400","0.49470","0.00180"
"5.94000","0.49524","0.00182"
"5.94600","0.49572","0.00180"
"5.95200","0.49619","0.00185"
"5.95800","0.49673","0.00196"
"5.96400","0.49721","0.00205"
"5.97000","0.49775","0.00214"
"5.97600","0.49823","0.00208"
"5.98200","0.49870","0.00201"
"5.98800","0.49924","0.00201"
"5.99400","0.49972","0.00205"
"6.00000","0.50020","0.00206"
"6.00600","0.50074","0.00205"
"6.01200","0.50122","0.00192"
"6.01800","0.50175","0.00176"
"6.02400","0.50223","0.00161"
"6.03000","0.50277","0.00163"
"6.03600","0.50325","0.00170"
"6.04200","0.50373","0.00181"
"6.04800","0.50426","0.00196"
"6.05400","0.50474","0.00205"
"6.06000","0.50522","0.00205"
"6.06600","0.50576","0.00201"
"6.07200","0.50624","0.00190"
"6.07800","0.50672","0.00184"
"6.08400","0.50719","0.00188"
"6.09000","0.50773","0.00192"
"6.09600","0.50821","0.00195"
"6.10200","0.50869","0.00207"
"6.10800","0.50923","0.00213"
"6.11400","0.50971","0.00218"
"6.12000","0.51018","0.00222"
"6.12600","0.51066","0.00228"
"6.13200","0.51120","0.00240"
"6.13800","0.51168","0.00250"
"6.14400","0.51216","0.00244"
"6.15000","0.51270","0.00243"
"6.15600","0.51317","0.00236"
"6.16200","0.51365","0.00220"
"6.16800","0.51419","0.00204"
"6.17400","0.51467","0.00196"
"6.18000","0.51521","0.00198"
"6.18600","0.51568","0.00201"
"6.19200","0.51616","0.00196"
"6.19800","0.51670","0.00196"
"6.20400","0.51718","0.00201"
"6.21000","0.51772","0.00200"
"6.21600","0.51820","0.00201"
"6.22200","0.51867","0.00203"
"6.22800","0.51921","0.00195"
"6.23400","0.51969","0.00188"
"6.24000","0.52017","0.00180"
"6.24600","0.52065","0.00176"
"6.25200","0.52119","0.00168"
"6.25800","0.52166","0.00162"
"6.26400","0.52214","0.00169"
"6.27000","0.52268","0.00177"
"6.27600","0.52316","0.00177"
"6.28200","0.52364","0.00181"
"6.28800","0.52417","0.00193"
"6.29400","0.52465","0.00194"
"6.30000","0.52513","0.00197"
"6.30600","0.52567","0.00199"
"6.31200","0.52615","0.00205"
"6.31800","0.52669","0.00211"
"6.32400","0.52716","0.00216"
"6.33000","0.52764","0.00218"
"6.33600","0.52818","0.00219"
"6.34200","0.52866","0.00224"
"6.34800","0.52914","0.00227"
"6.35400","0.52968","0.00222"
"6.36000","0.53015","0.00206"
"6.36600","0.53069","0.00192"
"6.37200","0.53117","0.00186"
"6.37800","0.53165","0.00187"
"6.38400","0.53219","0.00188"
"6.39000","0.53266","0.00193"
"6.39600","0.53314","0.00190"
"6.40200","0.53362","0.00194"
"6.40800","0.53416","0.00187"
"6.41400","0.53464","0.00182"
"6.42000","0.53518","0.00184"
"6.42600","0.53565","0.00179"
"6.43200","0.53613","0.00175"
"6.43800","0.53667","0.00175"
"6.44400","0.53715","0.00171"
"6.45000","0.53763","0.00170"
"6.45600","0.53817","0.00174"
"6.46200","0.53864","0.00178"
"6.46800","0.53918","0.00183"
"6.47400","0.53966","0.00186"
"6.48000","0.54020","0.00188"
"6.48600","0.54068","0.00186"
"6.49200","0.54121","0.00185"
"6.49800","0.54169","0.00192"
"6.50400","0.54217","0.00196"
"6.51000","0.54271","0.00197"
"6.51600","0.54319","0.00199"
"6.52200","0.54373","0.00195"
"6.52800","0.54420","0.00186"
"6.53400","0.54468","0.00186"
"6.54000","0.54522","0.00186"
"6.54600","0.54570","0.00184"
"6.55200","0.54624","0.00184"
"6.55800","0.54672","0.00189"
"6.56400","0.54725","0.00198"
"6.57000","0.54773","0.00212"
"6.57600","0.54821","0.00211"
"6.58200","0.54875","0.00213"
"6.58800","0.54923","0.00214"
"6.59400","0.54970","0.00210"
"6.60000","0.55024","0.00210"
"6.60600","0.55072","0.00202"
"6.61200","0.55120","0.00196"
"6.61800","0.55168","0.00204"
"6.62400","0.55222","0.00212"
"6.63000","0.55269","0.00217"
"6.63600","0.55317","0.00223"
"6.64200","0.55371","0.00221"
"6.64800","0.55419","0.00217"
"6.65400","0.55473","0.00220"
"6.66000","0.55521","0.00219"
"6.66600","0.55568","0.00212"
"6.67200","0.55622","0.00211"
"6.67800","0.55670","0.00216"
"6.68400","0.55718","0.00224"
"6.69000","0.55772","0.00228"
"6.69600","0.55820","0.00233"
"6.70200","0.55867","0.00228"
"6.70800","0.55921","0.00226"
"6.71400","0.55969","0.00223"
"6.72000","0.56017","0.00224"
"6.72600","0.56071","0.00216"
"6.73200","0.56118","0.00210"
"6.73800","0.56166","0.00203"
"6.74400","0.56220","0.00194"
"6.75000","0.56268","0.00194"
"6.75600","0.56316","0.00195"
"6.76200","0.56370","0.00188"
"6.76800","0.56417","0.00192"
"6.77400","0.56465","0.00194"
"6.78000","0.56519","0.00198"
"6.78600","0.56567","0.00207"
"6.79200","0.56615","0.00211"
"6.79800","0.56669","0.00212"
"6.80400","0.56716","0.00215"
"6.81000","0.56764","0.00214"
"6.81600","0.56818","0.00216"
"6.82200","0.56866","0.00218"
"6.82800","0.56920","0.00219"
"6.83400","0.56967","0.00222"
"6.84000","0.57015","0.00224"
"6.84600","0.57069","0.00224"
"6.85200","0.57117","0.00221"
"6.85800","0.57171","0.00214"
"6.86400","0.57219","0.00210"
"6.87000","0.57266","0.00207"
"6.87600","0.57320","0.00203"
"6.88200","0.57368","0.00205"
"6.88800","0.57416","0.00210"
"6.89400","0.57470","0.00213"
"6.90000","0.57518","0.00216"
"6.90600","0.57565","0.00223"
"6.91200","0.57619","0.00228"
"6.91800","0.57667","0.00228"
"6.92400","0.57715","0.00224"
"6.93000","0.57763","0.00230"
"6.93600","0.57816","0.00235"
"6.94200","0.57864","0.00234"
"6.94800","0.57912","0.00230"
"6.95400","0.57960","0.00233"
"6.96000","0.58014","0.00239"
"6.96600","0.58062","0.00247"
"6.97200","0.58115","0.00249"
"6.97800","0.58163","0.00252"
"6.98400","0.58217","0.00249"
"6.99000","0.58271","0.00230"
"6.99600","0.58319","0.00223"
"7.00200","0.58373","0.00228"
"7.00800","0.58420","0.00235"
"7.01400","0.58468","0.00238"
"7.02000","0.58522","0.00241"
"7.02600","0.58570","0.00236"
"7.03200","0.58618","0.00230"
"7.03800","0.58665","0.00233"
"7.04400","0.58719","0.00233"
"7.05000","0.58767","0.00239"
"7.05600","0.58821","0.00242"
"7.06200","0.58869","0.00235"
"7.06800","0.58917","0.00232"
"7.07400","0.58970","0.00227"
"7.08000","0.59018","0.00228"
"7.08600","0.59066","0.00230"
"7.09200","0.59120","0.00229"
"7.09800","0.59168","0.00226"
"7.10400","0.59222","0.00225"
"7.11000","0.59269","0.00221"
"7.11600","0.59317","0.00217"
"7.12200","0.59371","0.00208"
"7.12800","0.59419","0.00204"
"7.13400","0.59473","0.00201"
"7.14000","0.59526","0.00196"
"7.14600","0.59574","0.00188"
"7.15200","0.59622","0.00189"
"7.15800","0.59676","0.00197"
"7.16400","0.59724","0.00204"
"7.17000","0.59772","0.00209"
"7.17600","0.59819","0.00212"
"7.18200","0.59873","0.00213"
"7.18800","0.59921","0.00216"
"7.19400","0.59969","0.00217"
"7.20000","0.60023","0.00218"
"7.20600","0.60071","0.00220"
"7.21200","0.60118","0.00219"
"7.21800","0.60172","0.00219"
"7.22400","0.60220","0.00216"
"7.23000","0.60268","0.00211"
"7.23600","0.60316","0.00207"
"7.24200","0.60369","0.00205"
"7.24800","0.60417","0.00210"
"7.25400","0.60465","0.00214"
"7.26000","0.60519","0.00219"
"7.26600","0.60567","0.00226"
"7.27200","0.60621","0.00227"
"7.27800","0.60668","0.00218"
"7.28400","0.60722","0.00211"
"7.29000","0.60770","0.00212"
"7.29600","0.60818","0.00216"
"7.30200","0.60872","0.00219"
"7.30800","0.60920","0.00218"
"7.31400","0.60967","0.00213"
"7.32000","0.61015","0.00204"
"7.32600","0.61069","0.00196"
"7.33200","0.61117","0.00198"
"7.33800","0.61165","0.00203"
"7.34400","0.61213","0.00200"
"7.35000","0.61260","0.00196"
"7.35600","0.61314","0.00197"
"7.36200","0.61362","0.00202"
"7.36800","0.61410","0.00211"
"7.37400","0.61464","0.00219"
"7.38000","0.61511","0.00225"
"7.38600","0.61559","0.00224"
"7.39200","0.61613","0.00225"
"7.39800","0.61661","0.00228"
"7.40400","0.61715","0.00233"
"7.41000","0.61763","0.00236"
"7.41600","0.61816","0.00248"
"7.42200","0.61864","0.00258"
"7.42800","0.61918","0.00261"
"7.43400","0.61966","0.00264"
"7.44000","0.62020","0.00253"
"7.44600","0.62068","0.00239"
"7.45200","0.62121","0.00236"
"7.45800","0.62169","0.00228"
"7.46400","0.62223","0.00223"
"7.47000","0.62271","0.00225"
"7.47600","0.62319","0.00222"
"7.48200","0.62366","0.00223"
"7.48800","0.62420","0.00223"
"7.49400","0.62468","0.00226"
"7.50000","0.62516","0.00234"
"7.50600","0.62570","0.00241"
"7.51200","0.62618","0.00239"
"7.51800","0.62665","0.00234"
"7.52400","0.62719","0.00223"
"7.53000","0.62767","0.00218"
"7.53600","0.62821","0.00221"
"7.54200","0.62869","0.00217"
"7.54800","0.62923","0.00217"
"7.55400","0.62970","0.00218"
"7.56000","0.63024","0.00215"
"7.56600","0.63072","0.00216"
"7.57200","0.63126","0.00216"
"7.57800","0.63174","0.00217"
"7.58400","0.63227","0.00227"
"7.59000","0.63275","0.00233"
"7.59600","0.63323","0.00233"
"7.60200","0.63371","0.00226"
"7.60800","0.63425","0.00214"
"7.61400","0.63473","0.00210"
"7.62000","0.63520","0.00220"
"7.62600","0.63568","0.00227"
"7.63200","0.63622","0.00235"
"7.63800","0.63670","0.00243"
"7.64400","0.63724","0.00240"
"7.65000","0.63772","0.00236"
"7.65600","0.63819","0.00231"
"7.66200","0.63873","0.00224"
"7.66800","0.63921","0.00221"
"7.67400","0.63969","0.00214"
"7.68000","0.64023","0.00211"
"7.68600","0.64070","0.00218"
"7.69200","0.64124","0.00227"
"7.69800","0.64172","0.00236"
"7.70400","0.64220","0.00239"
"7.71000","0.64274","0.00236"
"7.71600","0.64328","0.00236"
"7.72200","0.64375","0.00231"
"7.72800","0.64429","0.00231"
"7.73400","0.64477","0.00236"
"7.74000","0.64531","0.00232"
"7.74600","0.64579","0.00229"
"7.75200","0.64627","0.00225"
"7.75800","0.64680","0.00220"
"7.76400","0.64728","0.00221"
"7.77000","0.64776","0.00227"
"7.77600","0.64824","0.00235"
"7.78200","0.64878","0.00241"
"7.78800","0.64925","0.00243"
"7.79400","0.64973","0.00243"
"7.80000","0.65021","0.00243"
"7.80600","0.65069","0.00243"
"7.81200","0.65123","0.00247"
"7.81800","0.65171","0.00253"
"7.82400","0.65218","0.00255"
"7.83000","0.65272","0.00261"
"7.83600","0.65320","0.00264"
"7.84200","0.65368","0.00256"
"7.84800","0.65422","0.00256"
"7.85400","0.65476","0.00266"
"7.86000","0.65523","0.00272"
"7.86600","0.65571","0.00271"
"7.87200","0.65625","0.00251"
"7.87800","0.65673","0.00228"
"7.88400","0.65721","0.00216"
"7.89000","0.65768","0.00208"
"7.89600","0.65822","0.00204"
"7.90200","0.65870","0.00207"
"7.90800","0.65918","0.00204"
"7.91400","0.65966","0.00201"
"7.92000","0.66014","0.00199"
"7.92600","0.66061","0.00196"
"7.93200","0.66115","0.00206"
"7.93800","0.66163","0.00225"
"7.94400","0.66211","0.00237"
"7.95000","0.66265","0.00235"
"7.95600","0.66313","0.00232"
"7.96200","0.66360","0.00235"
"7.96800","0.66414","0.00243"
"7.97400","0.66462","0.00242"
"7.98000","0.66510","0.00234"
"7.98600","0.66564","0.00227"
"7.99200","0.66612","0.00212"
"7.99800","0.66665","0.00202"
"8.00400","0.66713","0.00204"
"8.01000","0.66767","0.00212"
"8.01600","0.66815","0.00217"
"8.02200","0.66869","0.00218"
"8.02800","0.66916","0.00223"
"8.03400","0.66964","0.00234"
"8.04000","0.67018","0.00240"
"8.04600","0.67066","0.00240"
"8.05200","0.67120","0.00247"
"8.05800","0.67168","0.00243"
"8.06400","0.67215","0.00236"
"8.07000","0.67269","0.00234"
"8.07600","0.67317","0.00228"
"8.08200","0.67371","0.00219"
"8.08800","0.67419","0.00217"
"8.09400","0.67467","0.00218"
"8.10000","0.67520","0.00216"
"8.10600","0.67568","0.00205"
"8.11200","0.67622","0.00201"
"8.11800","0.67670","0.00207"
"8.12400","0.67724","0.00216"
"8.13000","0.67771","0.00224"
"8.13600","0.67819","0.00231"
"8.14200","0.67873","0.00239"
"8.14800","0.67927","0.00243"
"8.15400","0.67975","0.00252"
"8.16000","0.68029","0.00258"
"8.16600","0.68076","0.00261"
"8.17200","0.68124","0.00255"
"8.17800","0.68172","0.00245"
"8.18400","0.68226","0.00241"
"8.19000","0.68274","0.00238"
"8.19600","0.68322","0.00236"
"8.20200","0.68375","0.00238"
"8.20800","0.68423","0.00238"
"8.21400","0.68471","0.00241"
"8.22000","0.68519","0.00249"
"8.22600","0.68573","0.00252"
"8.23200","0.68620","0.00252"
"8.23800","0.68668","0.00250"
"8.24400","0.68722","0.00245"
"8.25000","0.68770","0.00238"
"8.25600","0.68818","0.00233"
"8.26200","0.68872","0.00227"
"8.26800","0.68919","0.00227"
"8.27400","0.68973","0.00219"
"8.28000","0.69021","0.00213"
"8.28600","0.69069","0.00217"
"8.29200","0.69123","0.00219"
"8.29800","0.69171","0.00225"
"8.30400","0.69218","0.00226"
"8.31000","0.69272","0.00221"
"8.31600","0.69320","0.00208"
"8.32200","0.69368","0.00192"
"8.32800","0.69422","0.00182"
"8.33400","0.69469","0.00188"
"8.34000","0.69517","0.00191"
"8.34600","0.69571","0.00198"
"8.35200","0.69619","0.00203"
"8.35800","0.69667","0.00208"
"8.36400","0.69721","0.00212"
"8.37000","0.69768","0.00205"
"8.37600","0.69822","0.00199"
"8.38200","0.69870","0.00202"
"8.38800","0.69918","0.00210"
"8.39400","0.69972","0.00215"
"8.40000","0.70020","0.00224"
"8.40600","0.70067","0.00222"
"8.41200","0.70115","0.00213"
"8.41800","0.70169","0.00215"
"8.42400","0.70217","0.00214"
"8.43000","0.70271","0.00218"
"8.43600","0.70318","0.00228"
"8.44200","0.70366","0.00234"
"8.44800","0.70420","0.00238"
"8.45400","0.70468","0.00242"
"8.46000","0.70516","0.00249"
"8.46600","0.70564","0.00260"
"8.47200","0.70617","0.00265"
"8.47800","0.70665","0.00262"
"8.48400","0.70713","0.00259"
"8.49000","0.70767","0.00252"
"8.49600","0.70815","0.00248"
"8.50200","0.70863","0.00252"
"8.50800","0.70916","0.00252"
"8.51400","0.70964","0.00252"
"8.52000","0.71012","0.00253"
"8.52600","0.71066","0.00242"
"8.53200","0.71114","0.00240"
"8.53800","0.71161","0.00248"
"8.54400","0.71215","0.00247"
"8.55000","0.71263","0.00249"
"8.55600","0.71311","0.00243"
"8.56200","0.71365","0.00235"
"8.56800","0.71413","0.00230"
"8.57400","0.71466","0.00228"
"8.58000","0.71514","0.00228"
"8.58600","0.71568","0.00233"
"8.59200","0.71616","0.00233"
"8.59800","0.71670","0.00236"
"8.60400","0.71718","0.00235"
"8.61000","0.71771","0.00233"
"8.61600","0.71819","0.00224"
"8.62200","0.71867","0.00203"
"8.62800","0.71921","0.00182"
"8.63400","0.71969","0.00177"
"8.64000","0.72016","0.00174"
"8.64600","0.72070","0.00179"
"8.65200","0.72118","0.00197"
"8.65800","0.72172","0.00208"
"8.66400","0.72220","0.00221"
"8.67000","0.72274","0.00235"
"8.67600","0.72321","0.00238"
"8.68200","0.72369","0.00247"
"8.68800","0.72423","0.00250"
"8.69400","0.72471","0.00249"
"8.70000","0.72525","0.00245"
"8.70600","0.72573","0.00230"
"8.71200","0.72620","0.00218"
"8.71800","0.72674","0.00221"
"8.72400","0.72722","0.00222"
"8.73000","0.72776","0.00223"
"8.73600","0.72824","0.00223"
"8.74200","0.72871","0.00217"
"8.74800","0.72925","0.00210"
"8.75400","0.72973","0.00208"
"8.76000","0.73021","0.00203"
"8.76600","0.73075","0.00211"
"8.77200","0.73123","0.00228"
"8.77800","0.73170","0.00242"
"8.78400","0.73224","0.00252"
"8.79000","0.73272","0.00248"
"8.79600","0.73320","0.00251"
"8.80200","0.73374","0.00264"
"8.80800","0.73422","0.00273"
"8.81400","0.73475","0.00284"
"8.82000","0.73523","0.00285"
"8.82600","0.73571","0.00283"
"8.83200","0.73625","0.00277"
"8.83800","0.73673","0.00257"
"8.84400","0.73726","0.00234"
"8.85000","0.73774","0.00219"
"8.85600","0.73822","0.00200"
"8.86200","0.73876","0.00184"
"8.86800","0.73924","0.00181"
"8.87400","0.73972","0.00172"
"8.88000","0.74025","0.00170"
"8.88600","0.74073","0.00183"
"8.89200","0.74127","0.00200"
"8.89800","0.74175","0.00216"
"8.90400","0.74223","0.00231"
"8.91000","0.74271","0.00238"
"8.91600","0.74324","0.00246"
"8.92200","0.74372","0.00247"
"8.92800","0.74426","0.00246"
"8.93400","0.74474","0.00246"
"8.94000","0.74522","0.00243"
"8.94600","0.74570","0.00243"
"8.95200","0.74623","0.00250"
"8.95800","0.74671","0.00250"
"8.96400","0.74719","0.00256"
"8.97000","0.74773","0.00258"
"8.97600","0.74821","0.00248"
