End date,"12/18/2016"
Specimen label,"16AT_26_run2"
Maximum Load,"0.19149",N

Time,Extension,Load
(s),(mm),(N)
"4.83000","0.40256","0.00177"
"4.83600","0.40310","0.00182"
"4.84200","0.40358","0.00190"
"4.84800","0.40412","0.00205"
"4.85400","0.40460","0.00221"
"4.86000","0.40513","0.00223"
"4.86600","0.40561","0.00215"
"4.87200","0.40615","0.00217"
"4.87800","0.40663","0.00212"
"4.88400","0.40711","0.00202"
"4.89000","0.40765","0.00197"
"4.89600","0.40812","0.00193"
"4.90200","0.40860","0.00190"
"4.90800","0.40908","0.00189"
"4.91400","0.40962","0.00185"
"4.92000","0.41010","0.00186"
"4.92600","0.41057","0.00181"
"4.93200","0.41111","0.00173"
"4.93800","0.41159","0.00173"
"4.94400","0.41207","0.00170"
"4.95000","0.41261","0.00158"
"4.95600","0.41309","0.00156"
"4.96200","0.41362","0.00154"
"4.96800","0.41410","0.00165"
"4.97400","0.41458","0.00174"
"4.98000","0.41512","0.00179"
"4.98600","0.41560","0.00181"
"4.99200","0.41614","0.00180"
"4.99800","0.41661","0.00185"
"5.00400","0.41715","0.00199"
"5.01000","0.41763","0.00197"
"5.01600","0.41817","0.00182"
"5.02200","0.41865","0.00176"
"5.02800","0.41918","0.00159"
"5.03400","0.41966","0.00146"
"5.04000","0.42014","0.00143"
"5.04600","0.42068","0.00145"
"5.05200","0.42116","0.00153"
"5.05800","0.42164","0.00164"
"5.06400","0.42217","0.00175"
"5.07000","0.42265","0.00198"
"5.07600","0.42313","0.00223"
"5.08200","0.42367","0.00232"
"5.08800","0.42415","0.00227"
"5.09400","0.42463","0.00216"
"5.10000","0.42516","0.00209"
"5.10600","0.42564","0.00198"
"5.11200","0.42612","0.00180"
"5.11800","0.42660","0.00168"
"5.12400","0.42714","0.00166"
"5.13000","0.42761","0.00164"
"5.13600","0.42815","0.00168"
"5.14200","0.42863","0.00167"
"5.14800","0.42917","0.00169"
"5.15400","0.42965","0.00185"
"5.16000","0.43019","0.00190"
"5.16600","0.43066","0.00185"
"5.17200","0.43120","0.00184"
"5.17800","0.43168","0.00177"
"5.18400","0.43216","0.00180"
"5.19000","0.43270","0.00186"
"5.19600","0.43318","0.00181"
"5.20200","0.43365","0.00176"
"5.20800","0.43413","0.00173"
"5.21400","0.43467","0.00165"
"5.22000","0.43515","0.00171"
"5.22600","0.43569","0.00177"
"5.23200","0.43616","0.00175"
"5.23800","0.43664","0.00177"
"5.24400","0.43718","0.00175"
"5.25000","0.43766","0.00170"
"5.25600","0.43814","0.00161"
"5.26200","0.43868","0.00147"
"5.26800","0.43915","0.00142"
"5.27400","0.43963","0.00154"
"5.28000","0.44017","0.00166"
"5.28600","0.44065","0.00187"
"5.29200","0.44113","0.00203"
"5.29800","0.44167","0.00210"
"5.30400","0.44214","0.00213"
"5.31000","0.44268","0.00208"
"5.31600","0.44316","0.00208"
"5.32200","0.44364","0.00214"
"5.32800","0.44412","0.00206"
"5.33400","0.44460","0.00199"
"5.34000","0.44513","0.00196"
"5.34600","0.44561","0.00186"
"5.35200","0.44609","0.00193"
"5.35800","0.44663","0.00206"
"5.36400","0.44711","0.00212"
"5.37000","0.44758","0.00218"
"5.37600","0.44812","0.00213"
"5.38200","0.44860","0.00204"
"5.38800","0.44908","0.00200"
"5.39400","0.44962","0.00191"
"5.40000","0.45010","0.00178"
"5.40600","0.45057","0.00164"
"5.41200","0.45111","0.00150"
"5.41800","0.45159","0.00143"
"5.42400","0.45207","0.00153"
"5.43000","0.45261","0.00158"
"5.43600","0.45309","0.00163"
"5.44200","0.45356","0.00162"
"5.44800","0.45410","0.00158"
"5.45400","0.45464","0.00155"
"5.46000","0.45512","0.00152"
"5.46600","0.45560","0.00149"
"5.47200","0.45613","0.00164"
"5.47800","0.45661","0.00174"
"5.48400","0.45715","0.00180"
"5.49000","0.45763","0.00186"
"5.49600","0.45811","0.00186"
"5.50200","0.45865","0.00185"
"5.50800","0.45912","0.00183"
"5.51400","0.45966","0.00180"
"5.52000","0.46014","0.00184"
"5.52600","0.46062","0.00182"
"5.53200","0.46116","0.00177"
"5.53800","0.46163","0.00183"
"5.54400","0.46217","0.00188"
"5.55000","0.46265","0.00195"
"5.55600","0.46313","0.00204"
"5.56200","0.46367","0.00200"
"5.56800","0.46415","0.00197"
"5.57400","0.46468","0.00203"
"5.58000","0.46516","0.00202"
"5.58600","0.46570","0.00197"
"5.59200","0.46618","0.00184"
"5.59800","0.46672","0.00163"
"5.60400","0.46720","0.00154"
"5.61000","0.46767","0.00146"
"5.61600","0.46815","0.00141"
"5.62200","0.46869","0.00147"
"5.62800","0.46917","0.00153"
"5.63400","0.46965","0.00155"
"5.64000","0.47013","0.00151"
"5.64600","0.47066","0.00133"
"5.65200","0.47114","0.00122"
"5.65800","0.47162","0.00119"
"5.66400","0.47210","0.00120"
"5.67000","0.47264","0.00128"
"5.67600","0.47311","0.00127"
"5.68200","0.47359","0.00121"
"5.68800","0.47413","0.00121"
"5.69400","0.47461","0.00123"
"5.70000","0.47515","0.00123"
"5.70600","0.47563","0.00134"
"5.71200","0.47610","0.00138"
"5.71800","0.47664","0.00140"
"5.72400","0.47712","0.00135"
"5.73000","0.47766","0.00128"
"5.73600","0.47814","0.00126"
"5.74200","0.47868","0.00120"
"5.74800","0.47915","0.00113"
"5.75400","0.47963","0.00120"
"5.76000","0.48011","0.00127"
"5.76600","0.48065","0.00132"
"5.77200","0.48113","0.00144"
"5.77800","0.48160","0.00154"
"5.78400","0.48214","0.00159"
"5.79000","0.48262","0.00163"
"5.79600","0.48310","0.00161"
"5.80200","0.48364","0.00155"
"5.80800","0.48412","0.00149"
"5.81400","0.48459","0.00145"
"5.82000","0.48513","0.00151"
"5.82600","0.48561","0.00149"
"5.83200","0.48609","0.00142"
"5.83800","0.48663","0.00144"
"5.84400","0.48711","0.00139"
"5.85000","0.48758","0.00146"
"5.85600","0.48812","0.00157"
"5.86200","0.48860","0.00164"
"5.86800","0.48914","0.00173"
"5.87400","0.48962","0.00181"
"5.88000","0.49009","0.00183"
"5.88600","0.49063","0.00189"
"5.89200","0.49111","0.00190"
"5.89800","0.49165","0.00186"
"5.90400","0.49213","0.00188"
"5.91000","0.49261","0.00189"
"5.91600","0.49308","0.00188"
"5.92200","0.49356","0.00188"
"5.92800","0.49410","0.00185"
"5.93400","0.49458","0.00187"
"5.94000","0.49506","0.00192"
"5.94600","0.49560","0.00185"
"5.95200","0.49607","0.00169"
"5.95800","0.49655","0.00148"
"5.96400","0.49703","0.00125"
"5.97000","0.49757","0.00116"
"5.97600","0.49805","0.00114"
"5.98200","0.49858","0.00105"
"5.98800","0.49906","0.00104"
"5.99400","0.49954","0.00094"
"6.00000","0.50008","0.00084"
"6.00600","0.50056","0.00088"
"6.01200","0.50110","0.00095"
"6.01800","0.50163","0.00106"
"6.02400","0.50211","0.00110"
"6.03000","0.50265","0.00114"
"6.03600","0.50313","0.00116"
"6.04200","0.50367","0.00115"
"6.04800","0.50415","0.00115"
"6.05400","0.50462","0.00127"
"6.06000","0.50516","0.00128"
"6.06600","0.50564","0.00129"
"6.07200","0.50612","0.00134"
"6.07800","0.50666","0.00137"
"6.08400","0.50713","0.00139"
"6.09000","0.50761","0.00142"
"6.09600","0.50815","0.00150"
"6.10200","0.50863","0.00156"
"6.10800","0.50917","0.00159"
"6.11400","0.50965","0.00159"
"6.12000","0.51012","0.00168"
"6.12600","0.51066","0.00167"
"6.13200","0.51114","0.00150"
"6.13800","0.51168","0.00144"
"6.14400","0.51216","0.00137"
"6.15000","0.51270","0.00134"
"6.15600","0.51317","0.00131"
"6.16200","0.51371","0.00122"
"6.16800","0.51419","0.00113"
"6.17400","0.51473","0.00110"
"6.18000","0.51521","0.00107"
"6.18600","0.51568","0.00117"
"6.19200","0.51616","0.00131"
"6.19800","0.51664","0.00131"
"6.20400","0.51712","0.00141"
"6.21000","0.51766","0.00150"
"6.21600","0.51814","0.00150"
"6.22200","0.51861","0.00146"
"6.22800","0.51909","0.00142"
"6.23400","0.51963","0.00146"
"6.24000","0.52011","0.00145"
"6.24600","0.52065","0.00143"
"6.25200","0.52113","0.00147"
"6.25800","0.52166","0.00158"
"6.26400","0.52214","0.00164"
"6.27000","0.52262","0.00170"
"6.27600","0.52316","0.00171"
"6.28200","0.52364","0.00165"
"6.28800","0.52417","0.00164"
"6.29400","0.52465","0.00154"
"6.30000","0.52519","0.00142"
"6.30600","0.52567","0.00140"
"6.31200","0.52621","0.00138"
"6.31800","0.52669","0.00137"
"6.32400","0.52722","0.00143"
"6.33000","0.52770","0.00149"
"6.33600","0.52818","0.00155"
"6.34200","0.52872","0.00156"
"6.34800","0.52920","0.00152"
"6.35400","0.52968","0.00160"
"6.36000","0.53015","0.00156"
"6.36600","0.53063","0.00146"
"6.37200","0.53117","0.00153"
"6.37800","0.53165","0.00153"
"6.38400","0.53213","0.00149"
"6.39000","0.53261","0.00150"
"6.39600","0.53314","0.00149"
"6.40200","0.53362","0.00152"
"6.40800","0.53410","0.00155"
"6.41400","0.53464","0.00155"
"6.42000","0.53512","0.00165"
"6.42600","0.53559","0.00164"
"6.43200","0.53613","0.00153"
"6.43800","0.53661","0.00149"
"6.44400","0.53709","0.00137"
"6.45000","0.53763","0.00127"
"6.45600","0.53811","0.00132"
"6.46200","0.53864","0.00141"
"6.46800","0.53912","0.00156"
"6.47400","0.53960","0.00171"
"6.48000","0.54008","0.00163"
"6.48600","0.54056","0.00159"
"6.49200","0.54110","0.00158"
"6.49800","0.54157","0.00152"
"6.50400","0.54205","0.00155"
"6.51000","0.54253","0.00147"
"6.51600","0.54307","0.00132"
"6.52200","0.54355","0.00134"
"6.52800","0.54403","0.00136"
"6.53400","0.54456","0.00145"
"6.54000","0.54504","0.00159"
"6.54600","0.54558","0.00171"
"6.55200","0.54606","0.00175"
"6.55800","0.54660","0.00170"
"6.56400","0.54707","0.00153"
"6.57000","0.54761","0.00147"
"6.57600","0.54815","0.00147"
"6.58200","0.54863","0.00142"
"6.58800","0.54917","0.00144"
"6.59400","0.54965","0.00140"
"6.60000","0.55018","0.00129"
"6.60600","0.55066","0.00122"
"6.61200","0.55120","0.00120"
"6.61800","0.55168","0.00124"
"6.62400","0.55222","0.00130"
"6.63000","0.55269","0.00129"
"6.63600","0.55317","0.00130"
"6.64200","0.55371","0.00127"
"6.64800","0.55419","0.00123"
"6.65400","0.55467","0.00140"
"6.66000","0.55521","0.00156"
"6.66600","0.55568","0.00161"
"6.67200","0.55616","0.00163"
"6.67800","0.55670","0.00154"
"6.68400","0.55718","0.00141"
"6.69000","0.55766","0.00138"
"6.69600","0.55820","0.00136"
"6.70200","0.55867","0.00145"
"6.70800","0.55915","0.00147"
"6.71400","0.55969","0.00139"
"6.72000","0.56017","0.00146"
"6.72600","0.56071","0.00155"
"6.73200","0.56118","0.00154"
"6.73800","0.56166","0.00164"
"6.74400","0.56220","0.00164"
"6.75000","0.56268","0.00168"
"6.75600","0.56322","0.00172"
"6.76200","0.56370","0.00173"
"6.76800","0.56417","0.00181"
"6.77400","0.56465","0.00184"
"6.78000","0.56513","0.00178"
"6.78600","0.56561","0.00177"
"6.79200","0.56615","0.00169"
"6.79800","0.56663","0.00160"
"6.80400","0.56710","0.00155"
"6.81000","0.56764","0.00155"
"6.81600","0.56812","0.00155"
"6.82200","0.56866","0.00148"
"6.82800","0.56914","0.00145"
"6.83400","0.56961","0.00151"
"6.84000","0.57015","0.00159"
"6.84600","0.57063","0.00159"
"6.85200","0.57117","0.00153"
"6.85800","0.57165","0.00145"
"6.86400","0.57213","0.00138"
"6.87000","0.57266","0.00148"
"6.87600","0.57314","0.00156"
"6.88200","0.57368","0.00159"
"6.88800","0.57416","0.00172"
"6.89400","0.57470","0.00177"
"6.90000","0.57518","0.00176"
"6.90600","0.57565","0.00171"
"6.91200","0.57619","0.00158"
"6.91800","0.57667","0.00149"
"6.92400","0.57715","0.00147"
"6.93000","0.57763","0.00138"
"6.93600","0.57810","0.00133"
"6.94200","0.57864","0.00128"
"6.94800","0.57912","0.00123"
"6.95400","0.57960","0.00133"
"6.96000","0.58014","0.00141"
"6.96600","0.58062","0.00158"
"6.97200","0.58109","0.00182"
"6.97800","0.58157","0.00198"
"6.98400","0.58211","0.00195"
"6.99000","0.58259","0.00184"
"6.99600","0.58307","0.00162"
"7.00200","0.58361","0.00157"
"7.00800","0.58408","0.00157"
"7.01400","0.58462","0.00152"
"7.02000","0.58510","0.00148"
"7.02600","0.58564","0.00142"
"7.03200","0.58612","0.00128"
"7.03800","0.58660","0.00117"
"7.04400","0.58713","0.00113"
"7.05000","0.58761","0.00118"
"7.05600","0.58809","0.00129"
"7.06200","0.58857","0.00131"
"7.06800","0.58905","0.00129"
"7.07400","0.58958","0.00125"
"7.08000","0.59006","0.00126"
"7.08600","0.59054","0.00131"
"7.09200","0.59102","0.00134"
"7.09800","0.59156","0.00134"
"7.10400","0.59204","0.00145"
"7.11000","0.59257","0.00154"
"7.11600","0.59305","0.00159"
"7.12200","0.59359","0.00175"
"7.12800","0.59407","0.00193"
"7.13400","0.59461","0.00197"
"7.14000","0.59515","0.00194"
"7.14600","0.59562","0.00190"
"7.15200","0.59610","0.00190"
"7.15800","0.59664","0.00179"
"7.16400","0.59718","0.00167"
"7.17000","0.59766","0.00172"
"7.17600","0.59819","0.00173"
"7.18200","0.59867","0.00164"
"7.18800","0.59921","0.00155"
"7.19400","0.59969","0.00146"
"7.20000","0.60017","0.00141"
"7.20600","0.60071","0.00150"
"7.21200","0.60118","0.00157"
"7.21800","0.60166","0.00157"
"7.22400","0.60220","0.00149"
"7.23000","0.60268","0.00136"
"7.23600","0.60322","0.00132"
"7.24200","0.60369","0.00141"
"7.24800","0.60417","0.00150"
"7.25400","0.60471","0.00166"
"7.26000","0.60519","0.00180"
"7.26600","0.60567","0.00187"
"7.27200","0.60621","0.00189"
"7.27800","0.60668","0.00182"
"7.28400","0.60716","0.00176"
"7.29000","0.60770","0.00168"
"7.29600","0.60818","0.00156"
"7.30200","0.60866","0.00151"
"7.30800","0.60920","0.00151"
"7.31400","0.60967","0.00155"
"7.32000","0.61021","0.00163"
"7.32600","0.61069","0.00161"
"7.33200","0.61117","0.00157"
"7.33800","0.61165","0.00160"
"7.34400","0.61219","0.00161"
"7.35000","0.61266","0.00168"
"7.35600","0.61314","0.00176"
"7.36200","0.61368","0.00171"
"7.36800","0.61416","0.00176"
"7.37400","0.61464","0.00184"
"7.38000","0.61517","0.00181"
"7.38600","0.61565","0.00184"
"7.39200","0.61619","0.00185"
"7.39800","0.61667","0.00177"
"7.40400","0.61715","0.00173"
"7.41000","0.61769","0.00169"
"7.41600","0.61816","0.00161"
"7.42200","0.61864","0.00161"
"7.42800","0.61918","0.00154"
"7.43400","0.61966","0.00148"
"7.44000","0.62014","0.00144"
"7.44600","0.62068","0.00146"
"7.45200","0.62115","0.00152"
"7.45800","0.62163","0.00151"
"7.46400","0.62217","0.00150"
"7.47000","0.62265","0.00159"
"7.47600","0.62313","0.00162"
"7.48200","0.62366","0.00161"
"7.48800","0.62414","0.00162"
"7.49400","0.62462","0.00161"
"7.50000","0.62516","0.00159"
"7.50600","0.62564","0.00162"
"7.51200","0.62612","0.00154"
"7.51800","0.62665","0.00152"
"7.52400","0.62713","0.00163"
"7.53000","0.62761","0.00174"
"7.53600","0.62815","0.00192"
"7.54200","0.62863","0.00197"
"7.54800","0.62911","0.00193"
"7.55400","0.62964","0.00201"
"7.56000","0.63012","0.00211"
"7.56600","0.63060","0.00210"
"7.57200","0.63108","0.00215"
"7.57800","0.63162","0.00208"
"7.58400","0.63209","0.00192"
"7.59000","0.63257","0.00172"
"7.59600","0.63311","0.00159"
"7.60200","0.63359","0.00155"
"7.60800","0.63407","0.00150"
"7.61400","0.63461","0.00139"
"7.62000","0.63508","0.00146"
"7.62600","0.63556","0.00151"
"7.63200","0.63610","0.00147"
"7.63800","0.63658","0.00154"
"7.64400","0.63712","0.00157"
"7.65000","0.63760","0.00155"
"7.65600","0.63807","0.00153"
"7.66200","0.63861","0.00150"
"7.66800","0.63909","0.00151"
"7.67400","0.63963","0.00162"
"7.68000","0.64011","0.00168"
"7.68600","0.64064","0.00186"
"7.69200","0.64112","0.00200"
"7.69800","0.64166","0.00203"
"7.70400","0.64214","0.00201"
"7.71000","0.64262","0.00201"
"7.71600","0.64316","0.00202"
"7.72200","0.64363","0.00209"
"7.72800","0.64411","0.00211"
"7.73400","0.64465","0.00201"
"7.74000","0.64513","0.00188"
"7.74600","0.64567","0.00179"
"7.75200","0.64615","0.00174"
"7.75800","0.64662","0.00167"
"7.76400","0.64716","0.00158"
"7.77000","0.64764","0.00161"
"7.77600","0.64818","0.00156"
"7.78200","0.64866","0.00151"
"7.78800","0.64919","0.00156"
"7.79400","0.64967","0.00159"
"7.80000","0.65015","0.00158"
"7.80600","0.65069","0.00156"
"7.81200","0.65117","0.00157"
"7.81800","0.65171","0.00160"
"7.82400","0.65218","0.00162"
"7.83000","0.65266","0.00160"
"7.83600","0.65320","0.00173"
"7.84200","0.65368","0.00189"
"7.84800","0.65416","0.00189"
"7.85400","0.65470","0.00186"
"7.86000","0.65517","0.00181"
"7.86600","0.65565","0.00174"
"7.87200","0.65619","0.00169"
"7.87800","0.65667","0.00153"
"7.88400","0.65715","0.00143"
"7.89000","0.65768","0.00138"
"7.89600","0.65816","0.00134"
"7.90200","0.65864","0.00140"
"7.90800","0.65912","0.00150"
"7.91400","0.65966","0.00148"
"7.92000","0.66014","0.00154"
"7.92600","0.66061","0.00162"
"7.93200","0.66115","0.00160"
"7.93800","0.66163","0.00163"
"7.94400","0.66217","0.00165"
"7.95000","0.66265","0.00168"
"7.95600","0.66313","0.00180"
"7.96200","0.66366","0.00188"
"7.96800","0.66414","0.00201"
"7.97400","0.66462","0.00209"
"7.98000","0.66516","0.00201"
"7.98600","0.66564","0.00205"
"7.99200","0.66612","0.00211"
"7.99800","0.66665","0.00206"
"8.00400","0.66713","0.00199"
"8.01000","0.66761","0.00192"
"8.01600","0.66809","0.00196"
"8.02200","0.66863","0.00204"
"8.02800","0.66910","0.00207"
"8.03400","0.66958","0.00210"
"8.04000","0.67006","0.00215"
"8.04600","0.67060","0.00218"
"8.05200","0.67108","0.00226"
"8.05800","0.67156","0.00227"
"8.06400","0.67209","0.00221"
"8.07000","0.67257","0.00208"
"8.07600","0.67311","0.00197"
"8.08200","0.67359","0.00192"
"8.08800","0.67407","0.00200"
"8.09400","0.67461","0.00203"
"8.10000","0.67508","0.00201"
"8.10600","0.67562","0.00206"
"8.11200","0.67610","0.00208"
"8.11800","0.67658","0.00220"
"8.12400","0.67712","0.00218"
"8.13000","0.67759","0.00210"
"8.13600","0.67807","0.00215"
"8.14200","0.67855","0.00210"
"8.14800","0.67909","0.00200"
"8.15400","0.67957","0.00196"
"8.16000","0.68011","0.00192"
"8.16600","0.68058","0.00189"
"8.17200","0.68112","0.00195"
"8.17800","0.68160","0.00194"
"8.18400","0.68208","0.00197"
"8.19000","0.68262","0.00194"
"8.19600","0.68310","0.00185"
"8.20200","0.68357","0.00185"
"8.20800","0.68411","0.00186"
"8.21400","0.68459","0.00183"
"8.22000","0.68507","0.00188"
"8.22600","0.68561","0.00191"
"8.23200","0.68608","0.00182"
"8.23800","0.68662","0.00186"
"8.24400","0.68710","0.00186"
"8.25000","0.68764","0.00172"
"8.25600","0.68812","0.00166"
"8.26200","0.68860","0.00162"
"8.26800","0.68913","0.00169"
"8.27400","0.68961","0.00190"
"8.28000","0.69015","0.00206"
"8.28600","0.69063","0.00226"
"8.29200","0.69111","0.00239"
"8.29800","0.69165","0.00237"
"8.30400","0.69212","0.00236"
"8.31000","0.69266","0.00235"
"8.31600","0.69314","0.00231"
"8.32200","0.69368","0.00229"
"8.32800","0.69416","0.00219"
"8.33400","0.69469","0.00212"
"8.34000","0.69517","0.00210"
"8.34600","0.69565","0.00196"
"8.35200","0.69613","0.00189"
"8.35800","0.69661","0.00184"
"8.36400","0.69715","0.00179"
"8.37000","0.69762","0.00183"
"8.37600","0.69816","0.00184"
"8.38200","0.69864","0.00180"
"8.38800","0.69912","0.00178"
"8.39400","0.69966","0.00168"
"8.40000","0.70014","0.00163"
"8.40600","0.70067","0.00162"
"8.41200","0.70115","0.00161"
"8.41800","0.70169","0.00158"
"8.42400","0.70217","0.00163"
"8.43000","0.70265","0.00166"
"8.43600","0.70318","0.00169"
"8.44200","0.70366","0.00172"
"8.44800","0.70420","0.00172"
"8.45400","0.70468","0.00169"
"8.46000","0.70516","0.00167"
"8.46600","0.70570","0.00168"
"8.47200","0.70617","0.00169"
"8.47800","0.70671","0.00174"
"8.48400","0.70719","0.00192"
"8.49000","0.70767","0.00203"
"8.49600","0.70815","0.00209"
"8.50200","0.70869","0.00215"
"8.50800","0.70916","0.00223"
"8.51400","0.70964","0.00217"
"8.52000","0.71012","0.00217"
"8.52600","0.71066","0.00212"
"8.53200","0.71114","0.00206"
"8.53800","0.71161","0.00203"
"8.54400","0.71209","0.00192"
"8.55000","0.71263","0.00189"
"8.55600","0.71311","0.00193"
"8.56200","0.71359","0.00192"
"8.56800","0.71413","0.00191"
"8.57400","0.71460","0.00195"
"8.58000","0.71508","0.00189"
"8.58600","0.71562","0.00188"
"8.59200","0.71610","0.00192"
"8.59800","0.71664","0.00182"
"8.60400","0.71712","0.00166"
"8.61000","0.71765","0.00154"
"8.61600","0.71813","0.00147"
"8.62200","0.71861","0.00158"
"8.62800","0.71909","0.00170"
"8.63400","0.71957","0.00182"
"8.64000","0.72011","0.00191"
"8.64600","0.72058","0.00194"
"8.65200","0.72106","0.00195"
"8.65800","0.72154","0.00197"
"8.66400","0.72208","0.00190"
"8.67000","0.72256","0.00191"
"8.67600","0.72309","0.00195"
"8.68200","0.72357","0.00195"
"8.68800","0.72405","0.00195"
"8.69400","0.72459","0.00190"
"8.70000","0.72507","0.00182"
"8.70600","0.72561","0.00173"
"8.71200","0.72608","0.00154"
"8.71800","0.72662","0.00143"
"8.72400","0.72710","0.00139"
"8.73000","0.72764","0.00134"
"8.73600","0.72818","0.00141"
"8.74200","0.72866","0.00154"
"8.74800","0.72913","0.00162"
"8.75400","0.72967","0.00169"
"8.76000","0.73015","0.00172"
"8.76600","0.73063","0.00179"
"8.77200","0.73117","0.00190"
"8.77800","0.73164","0.00191"
"8.78400","0.73218","0.00192"
"8.79000","0.73266","0.00188"
"8.79600","0.73314","0.00182"
"8.80200","0.73368","0.00187"
"8.80800","0.73416","0.00195"
"8.81400","0.73463","0.00195"
"8.82000","0.73517","0.00204"
"8.82600","0.73565","0.00215"
"8.83200","0.73613","0.00211"
"8.83800","0.73667","0.00205"
"8.84400","0.73715","0.00205"
"8.85000","0.73768","0.00205"
"8.85600","0.73816","0.00201"
"8.86200","0.73864","0.00199"
"8.86800","0.73918","0.00208"
"8.87400","0.73972","0.00214"
"8.88000","0.74019","0.00212"
"8.88600","0.74067","0.00217"
"8.89200","0.74121","0.00226"
"8.89800","0.74169","0.00224"
"8.90400","0.74223","0.00212"
"8.91000","0.74271","0.00210"
"8.91600","0.74318","0.00214"
"8.92200","0.74366","0.00220"
"8.92800","0.74420","0.00230"
"8.93400","0.74468","0.00245"
"8.94000","0.74516","0.00256"
"8.94600","0.74570","0.00250"
"8.95200","0.74617","0.00241"
"8.95800","0.74665","0.00231"
"8.96400","0.74719","0.00213"
"8.97000","0.74767","0.00204"
