End date,"1/22/2017"
Specimen label,"18BG_46 run 2"
Maximum Load,"0.06005",N

Time,Extension,Load
(s),(mm),(N)
"179.81400","44.38171","0.03235"
"179.82000","44.38218","0.03244"
"179.82600","44.38273","0.03245"
"179.83200","44.38321","0.03245"
"179.83800","44.38369","0.03244"
"179.84400","44.38416","0.03245"
"179.85000","44.38470","0.03250"
"179.85600","44.38518","0.03244"
"179.86200","44.38566","0.03237"
"179.86800","44.38614","0.03237"
"179.87400","44.38667","0.03234"
"179.88000","44.38715","0.03228"
"179.88600","44.38769","0.03236"
"179.89200","44.38817","0.03242"
"179.89800","44.38865","0.03248"
"179.90400","44.38918","0.03259"
"179.91000","44.38966","0.03274"
"179.91600","44.39014","0.03280"
"179.92200","44.39067","0.03277"
"179.92800","44.39116","0.03288"
"179.93400","44.39164","0.03290"
"179.94000","44.39218","0.03285"
"179.94600","44.39265","0.03279"
"179.95200","44.39319","0.03265"
"179.95800","44.39373","0.03251"
"179.96400","44.39421","0.03253"
"179.97000","44.39469","0.03252"
"179.97600","44.39522","0.03240"
"179.98200","44.39570","0.03230"
"179.98800","44.39618","0.03218"
"179.99400","44.39665","0.03221"
"180.00000","44.39719","0.03231"
"180.00600","44.39767","0.03234"
"180.01200","44.39816","0.03230"
"180.01800","44.39863","0.03235"
"180.02400","44.39911","0.03239"
"180.03000","44.39965","0.03242"
"180.03600","44.40013","0.03251"
"180.04200","44.40060","0.03254"
"180.04800","44.40108","0.03253"
"180.05400","44.40162","0.03256"
"180.06000","44.40210","0.03267"
"180.06600","44.40258","0.03277"
"180.07200","44.40312","0.03286"
"180.07800","44.40359","0.03291"
"180.08400","44.40413","0.03307"
"180.09000","44.40461","0.03308"
"180.09600","44.40515","0.03294"
"180.10200","44.40563","0.03273"
"180.10800","44.40617","0.03258"
"180.11400","44.40665","0.03244"
"180.12000","44.40718","0.03235"
"180.12600","44.40766","0.03230"
"180.13200","44.40814","0.03238"
"180.13800","44.40861","0.03251"
"180.14400","44.40915","0.03244"
"180.15000","44.40963","0.03250"
"180.15600","44.41011","0.03258"
"180.16200","44.41064","0.03259"
"180.16800","44.41113","0.03259"
"180.17400","44.41167","0.03254"
"180.18000","44.41214","0.03243"
"180.18600","44.41262","0.03237"
"180.19200","44.41316","0.03240"
"180.19800","44.41364","0.03251"
"180.20400","44.41418","0.03249"
"180.21000","44.41465","0.03254"
"180.21600","44.41519","0.03268"
"180.22200","44.41567","0.03283"
"180.22800","44.41615","0.03279"
"180.23400","44.41669","0.03271"
"180.24000","44.41723","0.03264"
"180.24600","44.41770","0.03261"
"180.25200","44.41824","0.03269"
"180.25800","44.41872","0.03277"
"180.26400","44.41926","0.03284"
"180.27000","44.41973","0.03286"
"180.27600","44.42022","0.03282"
"180.28200","44.42075","0.03268"
"180.28800","44.42123","0.03251"
"180.29400","44.42171","0.03249"
"180.30000","44.42225","0.03256"
"180.30600","44.42273","0.03252"
"180.31200","44.42320","0.03249"
"180.31800","44.42374","0.03253"
"180.32400","44.42422","0.03258"
"180.33000","44.42470","0.03267"
"180.33600","44.42517","0.03283"
"180.34200","44.42566","0.03294"
"180.34800","44.42614","0.03310"
"180.35400","44.42667","0.03321"
"180.36000","44.42715","0.03330"
"180.36600","44.42763","0.03322"
"180.37200","44.42817","0.03308"
"180.37800","44.42865","0.03298"
"180.38400","44.42918","0.03289"
"180.39000","44.42972","0.03276"
"180.39600","44.43020","0.03265"
"180.40200","44.43068","0.03259"
"180.40800","44.43122","0.03257"
"180.41400","44.43169","0.03255"
"180.42000","44.43217","0.03254"
"180.42600","44.43271","0.03262"
"180.43200","44.43319","0.03273"
"180.43800","44.43367","0.03276"
"180.44400","44.43420","0.03275"
"180.45000","44.43468","0.03278"
"180.45600","44.43522","0.03275"
"180.46200","44.43570","0.03279"
"180.46800","44.43618","0.03284"
"180.47400","44.43672","0.03290"
"180.48000","44.43719","0.03288"
"180.48600","44.43768","0.03292"
"180.49200","44.43821","0.03297"
"180.49800","44.43869","0.03292"
"180.50400","44.43917","0.03275"
"180.51000","44.43970","0.03265"
"180.51600","44.44019","0.03269"
"180.52200","44.44072","0.03271"
"180.52800","44.44120","0.03265"
"180.53400","44.44174","0.03263"
"180.54000","44.44221","0.03251"
"180.54600","44.44275","0.03228"
"180.55200","44.44323","0.03213"
"180.55800","44.44371","0.03204"
"180.56400","44.44419","0.03200"
"180.57000","44.44467","0.03206"
"180.57600","44.44515","0.03223"
"180.58200","44.44562","0.03242"
"180.58800","44.44616","0.03263"
"180.59400","44.44664","0.03279"
"180.60000","44.44718","0.03298"
"180.60600","44.44766","0.03302"
"180.61200","44.44814","0.03301"
"180.61800","44.44868","0.03308"
"180.62400","44.44915","0.03313"
"180.63000","44.44963","0.03309"
"180.63600","44.45011","0.03303"
"180.64200","44.45065","0.03298"
"180.64800","44.45113","0.03297"
"180.65400","44.45160","0.03296"
"180.66000","44.45214","0.03293"
"180.66600","44.45262","0.03288"
"180.67200","44.45316","0.03276"
"180.67800","44.45364","0.03259"
"180.68400","44.45417","0.03248"
"180.69000","44.45465","0.03247"
"180.69600","44.45519","0.03246"
"180.70200","44.45567","0.03245"
"180.70800","44.45615","0.03247"
"180.71400","44.45663","0.03259"
"180.72000","44.45717","0.03274"
"180.72600","44.45765","0.03291"
"180.73200","44.45812","0.03291"
"180.73800","44.45866","0.03286"
"180.74400","44.45914","0.03277"
"180.75000","44.45968","0.03271"
"180.75600","44.46015","0.03266"
"180.76200","44.46064","0.03249"
"180.76800","44.46117","0.03232"
"180.77400","44.46165","0.03220"
"180.78000","44.46212","0.03217"
"180.78600","44.46267","0.03219"
"180.79200","44.46315","0.03215"
"180.79800","44.46368","0.03215"
"180.80400","44.46416","0.03229"
"180.81000","44.46469","0.03238"
"180.81600","44.46524","0.03238"
"180.82200","44.46572","0.03233"
"180.82800","44.46626","0.03230"
"180.83400","44.46674","0.03231"
"180.84000","44.46721","0.03247"
"180.84600","44.46775","0.03261"
"180.85200","44.46823","0.03272"
"180.85800","44.46870","0.03282"
"180.86400","44.46924","0.03287"
"180.87000","44.46972","0.03287"
"180.87600","44.47020","0.03284"
"180.88200","44.47068","0.03280"
"180.88800","44.47116","0.03277"
"180.89400","44.47169","0.03269"
"180.90000","44.47217","0.03259"
"180.90600","44.47265","0.03256"
"180.91200","44.47313","0.03262"
"180.91800","44.47367","0.03274"
"180.92400","44.47415","0.03284"
"180.93000","44.47468","0.03287"
"180.93600","44.47516","0.03288"
"180.94200","44.47570","0.03293"
"180.94800","44.47617","0.03292"
"180.95400","44.47672","0.03280"
"180.96000","44.47720","0.03280"
"180.96600","44.47773","0.03268"
"180.97200","44.47821","0.03253"
"180.97800","44.47869","0.03251"
"180.98400","44.47917","0.03253"
"180.99000","44.47971","0.03255"
"180.99600","44.48019","0.03256"
"181.00200","44.48066","0.03254"
"181.00800","44.48114","0.03254"
"181.01400","44.48162","0.03262"
"181.02000","44.48215","0.03275"
"181.02600","44.48263","0.03281"
"181.03200","44.48311","0.03275"
"181.03800","44.48365","0.03256"
"181.04400","44.48413","0.03236"
"181.05000","44.48461","0.03221"
"181.05600","44.48515","0.03210"
"181.06200","44.48563","0.03211"
"181.06800","44.48611","0.03226"
"181.07400","44.48658","0.03245"
"181.08000","44.48712","0.03267"
"181.08600","44.48760","0.03293"
"181.09200","44.48813","0.03320"
"181.09800","44.48861","0.03333"
"181.10400","44.48915","0.03345"
"181.11000","44.48963","0.03358"
"181.11600","44.49017","0.03369"
"181.12200","44.49064","0.03369"
"181.12800","44.49118","0.03359"
"181.13400","44.49166","0.03349"
"181.14000","44.49215","0.03331"
"181.14600","44.49268","0.03303"
"181.15200","44.49316","0.03287"
"181.15800","44.49364","0.03278"
"181.16400","44.49411","0.03264"
"181.17000","44.49465","0.03255"
"181.17600","44.49513","0.03251"
"181.18200","44.49561","0.03253"
"181.18800","44.49609","0.03249"
"181.19400","44.49662","0.03244"
"181.20000","44.49710","0.03251"
"181.20600","44.49758","0.03259"
"181.21200","44.49812","0.03268"
"181.21800","44.49860","0.03272"
"181.22400","44.49908","0.03265"
"181.23000","44.49962","0.03253"
"181.23600","44.50009","0.03250"
"181.24200","44.50063","0.03258"
"181.24800","44.50117","0.03264"
"181.25400","44.50165","0.03264"
"181.26000","44.50219","0.03272"
"181.26600","44.50266","0.03281"
"181.27200","44.50314","0.03273"
"181.27800","44.50368","0.03256"
"181.28400","44.50416","0.03257"
"181.29000","44.50463","0.03274"
"181.29600","44.50518","0.03292"
"181.30200","44.50566","0.03305"
"181.30800","44.50619","0.03310"
"181.31400","44.50667","0.03304"
"181.32000","44.50714","0.03300"
"181.32600","44.50769","0.03309"
"181.33200","44.50817","0.03319"
"181.33800","44.50864","0.03319"
"181.34400","44.50918","0.03317"
"181.35000","44.50966","0.03316"
"181.35600","44.51014","0.03306"
"181.36200","44.51068","0.03284"
"181.36800","44.51115","0.03260"
"181.37400","44.51169","0.03253"
"181.38000","44.51217","0.03256"
"181.38600","44.51271","0.03264"
"181.39200","44.51319","0.03272"
"181.39800","44.51373","0.03277"
"181.40400","44.51421","0.03272"
"181.41000","44.51468","0.03262"
"181.41600","44.51522","0.03255"
"181.42200","44.51569","0.03251"
"181.42800","44.51618","0.03253"
"181.43400","44.51672","0.03267"
"181.44000","44.51720","0.03268"
"181.44600","44.51767","0.03269"
"181.45200","44.51821","0.03260"
"181.45800","44.51869","0.03237"
"181.46400","44.51923","0.03212"
"181.47000","44.51971","0.03201"
"181.47600","44.52024","0.03195"
"181.48200","44.52072","0.03189"
"181.48800","44.52120","0.03194"
"181.49400","44.52168","0.03202"
"181.50000","44.52221","0.03226"
"181.50600","44.52269","0.03248"
"181.51200","44.52317","0.03250"
"181.51800","44.52371","0.03270"
"181.52400","44.52419","0.03281"
"181.53000","44.52473","0.03281"
"181.53600","44.52521","0.03276"
"181.54200","44.52568","0.03285"
"181.54800","44.52622","0.03284"
"181.55400","44.52670","0.03292"
"181.56000","44.52718","0.03293"
"181.56600","44.52772","0.03287"
"181.57200","44.52819","0.03280"
"181.57800","44.52868","0.03283"
"181.58400","44.52921","0.03289"
"181.59000","44.52969","0.03280"
"181.59600","44.53017","0.03266"
"181.60200","44.53071","0.03258"
"181.60800","44.53119","0.03261"
"181.61400","44.53167","0.03255"
"181.62000","44.53220","0.03246"
"181.62600","44.53268","0.03252"
"181.63200","44.53316","0.03266"
"181.63800","44.53369","0.03262"
"181.64400","44.53417","0.03252"
"181.65000","44.53465","0.03256"
"181.65600","44.53519","0.03253"
"181.66200","44.53567","0.03244"
"181.66800","44.53615","0.03245"
"181.67400","44.53669","0.03239"
"181.68000","44.53716","0.03234"
"181.68600","44.53764","0.03244"
"181.69200","44.53818","0.03266"
"181.69800","44.53866","0.03270"
"181.70400","44.53914","0.03255"
"181.71000","44.53968","0.03250"
"181.71600","44.54015","0.03253"
"181.72200","44.54063","0.03254"
"181.72800","44.54117","0.03241"
"181.73400","44.54165","0.03237"
"181.74000","44.54213","0.03236"
"181.74600","44.54267","0.03231"
"181.75200","44.54314","0.03236"
"181.75800","44.54362","0.03247"
"181.76400","44.54416","0.03248"
"181.77000","44.54464","0.03250"
"181.77600","44.54512","0.03263"
"181.78200","44.54565","0.03271"
"181.78800","44.54613","0.03269"
"181.79400","44.54661","0.03257"
"181.80000","44.54715","0.03250"
"181.80600","44.54763","0.03248"
"181.81200","44.54816","0.03239"
"181.81800","44.54865","0.03234"
"181.82400","44.54918","0.03226"
"181.83000","44.54966","0.03211"
"181.83600","44.55019","0.03196"
"181.84200","44.55067","0.03192"
"181.84800","44.55116","0.03200"
"181.85400","44.55169","0.03214"
"181.86000","44.55217","0.03243"
"181.86600","44.55265","0.03270"
"181.87200","44.55319","0.03283"
"181.87800","44.55367","0.03296"
"181.88400","44.55420","0.03302"
"181.89000","44.55468","0.03296"
"181.89600","44.55522","0.03284"
"181.90200","44.55576","0.03277"
"181.90800","44.55624","0.03282"
"181.91400","44.55671","0.03292"
"181.92000","44.55719","0.03290"
"181.92600","44.55773","0.03284"
"181.93200","44.55821","0.03289"
"181.93800","44.55869","0.03292"
"181.94400","44.55923","0.03292"
"181.95000","44.55971","0.03291"
"181.95600","44.56018","0.03284"
"181.96200","44.56072","0.03278"
"181.96800","44.56120","0.03277"
"181.97400","44.56168","0.03274"
"181.98000","44.56222","0.03273"
"181.98600","44.56269","0.03279"
"181.99200","44.56318","0.03285"
"181.99800","44.56371","0.03298"
"182.00400","44.56419","0.03294"
"182.01000","44.56466","0.03290"
"182.01600","44.56520","0.03282"
"182.02200","44.56569","0.03284"
"182.02800","44.56622","0.03280"
"182.03400","44.56670","0.03275"
"182.04000","44.56723","0.03278"
"182.04600","44.56771","0.03295"
"182.05200","44.56826","0.03309"
"182.05800","44.56873","0.03311"
"182.06400","44.56921","0.03315"
"182.07000","44.56969","0.03319"
"182.07600","44.57016","0.03306"
"182.08200","44.57071","0.03291"
"182.08800","44.57118","0.03295"
"182.09400","44.57166","0.03320"
"182.10000","44.57214","0.03341"
"182.10600","44.57268","0.03351"
"182.11200","44.57316","0.03342"
"182.11800","44.57370","0.03331"
"182.12400","44.57418","0.03315"
"182.13000","44.57465","0.03297"
"182.13600","44.57519","0.03273"
"182.14200","44.57567","0.03264"
"182.14800","44.57621","0.03262"
"182.15400","44.57668","0.03247"
"182.16000","44.57716","0.03241"
"182.16600","44.57770","0.03237"
"182.17200","44.57818","0.03225"
"182.17800","44.57866","0.03214"
"182.18400","44.57914","0.03216"
"182.19000","44.57967","0.03214"
"182.19600","44.58015","0.03210"
"182.20200","44.58063","0.03219"
"182.20800","44.58111","0.03229"
"182.21400","44.58165","0.03230"
"182.22000","44.58212","0.03230"
"182.22600","44.58266","0.03236"
"182.23200","44.58314","0.03236"
"182.23800","44.58362","0.03230"
"182.24400","44.58416","0.03222"
"182.25000","44.58464","0.03237"
"182.25600","44.58512","0.03246"
"182.26200","44.58559","0.03258"
"182.26800","44.58613","0.03270"
"182.27400","44.58661","0.03273"
"182.28000","44.58709","0.03264"
"182.28600","44.58763","0.03263"
"182.29200","44.58810","0.03263"
"182.29800","44.58858","0.03260"
"182.30400","44.58912","0.03256"
"182.31000","44.58960","0.03269"
"182.31600","44.59008","0.03274"
"182.32200","44.59061","0.03270"
"182.32800","44.59109","0.03264"
"182.33400","44.59163","0.03257"
"182.34000","44.59211","0.03262"
"182.34600","44.59259","0.03266"
"182.35200","44.59312","0.03259"
"182.35800","44.59361","0.03251"
"182.36400","44.59414","0.03244"
"182.37000","44.59462","0.03247"
"182.37600","44.59516","0.03249"
"182.38200","44.59570","0.03264"
"182.38800","44.59618","0.03274"
"182.39400","44.59672","0.03271"
"182.40000","44.59719","0.03274"
"182.40600","44.59772","0.03277"
"182.41200","44.59821","0.03278"
"182.41800","44.59875","0.03272"
"182.42400","44.59923","0.03257"
"182.43000","44.59970","0.03244"
"182.43600","44.60024","0.03249"
"182.44200","44.60072","0.03262"
"182.44800","44.60126","0.03275"
"182.45400","44.60174","0.03282"
"182.46000","44.60227","0.03289"
"182.46600","44.60276","0.03287"
"182.47200","44.60323","0.03272"
"182.47800","44.60371","0.03259"
"182.48400","44.60419","0.03258"
"182.49000","44.60467","0.03260"
"182.49600","44.60521","0.03259"
"182.50200","44.60568","0.03255"
"182.50800","44.60616","0.03255"
"182.51400","44.60670","0.03248"
"182.52000","44.60718","0.03243"
"182.52600","44.60772","0.03246"
"182.53200","44.60820","0.03250"
"182.53800","44.60873","0.03252"
"182.54400","44.60921","0.03245"
"182.55000","44.60975","0.03243"
"182.55600","44.61023","0.03253"
"182.56200","44.61071","0.03260"
"182.56800","44.61124","0.03268"
"182.57400","44.61172","0.03284"
"182.58000","44.61220","0.03300"
"182.58600","44.61268","0.03312"
"182.59200","44.61322","0.03306"
"182.59800","44.61370","0.03302"
"182.60400","44.61417","0.03292"
"182.61000","44.61465","0.03283"
"182.61600","44.61519","0.03275"
"182.62200","44.61567","0.03277"
"182.62800","44.61615","0.03289"
"182.63400","44.61668","0.03306"
"182.64000","44.61716","0.03300"
"182.64600","44.61764","0.03282"
"182.65200","44.61818","0.03277"
"182.65800","44.61866","0.03285"
"182.66400","44.61919","0.03288"
"182.67000","44.61967","0.03287"
"182.67600","44.62021","0.03288"
"182.68200","44.62069","0.03278"
"182.68800","44.62123","0.03255"
"182.69400","44.62170","0.03233"
"182.70000","44.62224","0.03239"
"182.70600","44.62272","0.03247"
"182.71200","44.62320","0.03255"
"182.71800","44.62368","0.03258"
"182.72400","44.62416","0.03258"
"182.73000","44.62464","0.03257"
"182.73600","44.62511","0.03260"
"182.74200","44.62566","0.03258"
"182.74800","44.62613","0.03258"
"182.75400","44.62661","0.03272"
"182.76000","44.62709","0.03285"
"182.76600","44.62762","0.03282"
"182.77200","44.62811","0.03278"
"182.77800","44.62864","0.03272"
"182.78400","44.62912","0.03276"
"182.79000","44.62960","0.03275"
"182.79600","44.63013","0.03268"
"182.80200","44.63062","0.03273"
"182.80800","44.63109","0.03278"
"182.81400","44.63157","0.03271"
"182.82000","44.63211","0.03252"
"182.82600","44.63265","0.03242"
"182.83200","44.63313","0.03239"
"182.83800","44.63366","0.03239"
"182.84400","44.63414","0.03243"
"182.85000","44.63462","0.03256"
"182.85600","44.63516","0.03257"
"182.86200","44.63564","0.03249"
"182.86800","44.63617","0.03248"
"182.87400","44.63665","0.03248"
"182.88000","44.63713","0.03252"
"182.88600","44.63767","0.03253"
"182.89200","44.63815","0.03258"
"182.89800","44.63863","0.03253"
"182.90400","44.63911","0.03247"
"182.91000","44.63964","0.03239"
"182.91600","44.64012","0.03236"
"182.92200","44.64066","0.03229"
"182.92800","44.64114","0.03230"
"182.93400","44.64161","0.03237"
"182.94000","44.64215","0.03245"
"182.94600","44.64264","0.03247"
"182.95200","44.64311","0.03234"
"182.95800","44.64365","0.03219"
"182.96400","44.64412","0.03232"
"182.97000","44.64466","0.03247"
"182.97600","44.64515","0.03259"
"182.98200","44.64568","0.03267"
"182.98800","44.64616","0.03267"
"182.99400","44.64669","0.03260"
"183.00000","44.64717","0.03264"
"183.00600","44.64766","0.03270"
"183.01200","44.64819","0.03277"
"183.01800","44.64867","0.03286"
"183.02400","44.64915","0.03284"
"183.03000","44.64962","0.03279"
"183.03600","44.65017","0.03272"
"183.04200","44.65064","0.03276"
"183.04800","44.65112","0.03286"
"183.05400","44.65166","0.03282"
"183.06000","44.65214","0.03274"
"183.06600","44.65268","0.03277"
"183.07200","44.65316","0.03282"
"183.07800","44.65364","0.03274"
