End date,"11/14/2016"
Specimen label,"20BT63.2"
Maximum Load,"0.14899",N

Time,Extension,Load
(s),(mm),(N)
"181.74000","15.14517","0.04793"
"181.74600","15.14565","0.04803"
"181.75200","15.14612","0.04799"
"181.75800","15.14666","0.04789"
"181.76400","15.14714","0.04782"
"181.77000","15.14768","0.04781"
"181.77600","15.14816","0.04780"
"181.78200","15.14870","0.04782"
"181.78800","15.14917","0.04789"
"181.79400","15.14971","0.04803"
"181.80000","15.15019","0.04816"
"181.80600","15.15073","0.04827"
"181.81200","15.15121","0.04836"
"181.81800","15.15168","0.04839"
"181.82400","15.15216","0.04838"
"181.83000","15.15264","0.04827"
"181.83600","15.15318","0.04812"
"181.84200","15.15366","0.04809"
"181.84800","15.15414","0.04806"
"181.85400","15.15467","0.04799"
"181.86000","15.15515","0.04794"
"181.86600","15.15563","0.04799"
"181.87200","15.15617","0.04812"
"181.87800","15.15665","0.04820"
"181.88400","15.15713","0.04826"
"181.89000","15.15766","0.04826"
"181.89600","15.15814","0.04818"
"181.90200","15.15868","0.04820"
"181.90800","15.15916","0.04822"
"181.91400","15.15964","0.04824"
"181.92000","15.16018","0.04828"
"181.92600","15.16065","0.04830"
"181.93200","15.16119","0.04826"
"181.93800","15.16167","0.04825"
"181.94400","15.16215","0.04835"
"181.95000","15.16269","0.04845"
"181.95600","15.16316","0.04855"
"181.96200","15.16364","0.04860"
"181.96800","15.16418","0.04865"
"181.97400","15.16466","0.04869"
"181.98000","15.16514","0.04871"
"181.98600","15.16562","0.04867"
"181.99200","15.16615","0.04867"
"181.99800","15.16663","0.04861"
"182.00400","15.16711","0.04847"
"182.01000","15.16765","0.04839"
"182.01600","15.16813","0.04837"
"182.02200","15.16866","0.04848"
"182.02800","15.16914","0.04858"
"182.03400","15.16962","0.04862"
"182.04000","15.17016","0.04862"
"182.04600","15.17064","0.04864"
"182.05200","15.17118","0.04868"
"182.05800","15.17165","0.04868"
"182.06400","15.17219","0.04867"
"182.07000","15.17267","0.04873"
"182.07600","15.17321","0.04878"
"182.08200","15.17369","0.04884"
"182.08800","15.17422","0.04884"
"182.09400","15.17470","0.04881"
"182.10000","15.17518","0.04880"
"182.10600","15.17572","0.04882"
"182.11200","15.17620","0.04882"
"182.11800","15.17668","0.04878"
"182.12400","15.17715","0.04865"
"182.13000","15.17769","0.04852"
"182.13600","15.17817","0.04847"
"182.14200","15.17871","0.04854"
"182.14800","15.17919","0.04864"
"182.15400","15.17967","0.04877"
"182.16000","15.18020","0.04885"
"182.16600","15.18068","0.04883"
"182.17200","15.18116","0.04883"
"182.17800","15.18164","0.04882"
"182.18400","15.18218","0.04879"
"182.19000","15.18266","0.04877"
"182.19600","15.18319","0.04879"
"182.20200","15.18367","0.04880"
"182.20800","15.18421","0.04876"
"182.21400","15.18475","0.04875"
"182.22000","15.18523","0.04868"
"182.22600","15.18570","0.04865"
"182.23200","15.18624","0.04871"
"182.23800","15.18678","0.04882"
"182.24400","15.18726","0.04898"
"182.25000","15.18774","0.04905"
"182.25600","15.18828","0.04903"
"182.26200","15.18875","0.04907"
"182.26800","15.18923","0.04920"
"182.27400","15.18971","0.04925"
"182.28000","15.19025","0.04922"
"182.28600","15.19073","0.04916"
"182.29200","15.19121","0.04910"
"182.29800","15.19174","0.04906"
"182.30400","15.19222","0.04902"
"182.31000","15.19270","0.04906"
"182.31600","15.19318","0.04910"
"182.32200","15.19366","0.04916"
"182.32800","15.19419","0.04927"
"182.33400","15.19467","0.04937"
"182.34000","15.19521","0.04940"
"182.34600","15.19569","0.04939"
"182.35200","15.19623","0.04935"
"182.35800","15.19671","0.04934"
"182.36400","15.19724","0.04933"
"182.37000","15.19772","0.04932"
"182.37600","15.19820","0.04934"
"182.38200","15.19874","0.04933"
"182.38800","15.19922","0.04927"
"182.39400","15.19970","0.04924"
"182.40000","15.20017","0.04923"
"182.40600","15.20071","0.04929"
"182.41200","15.20119","0.04937"
"182.41800","15.20167","0.04943"
"182.42400","15.20215","0.04940"
"182.43000","15.20269","0.04935"
"182.43600","15.20316","0.04923"
"182.44200","15.20364","0.04924"
"182.44800","15.20418","0.04923"
"182.45400","15.20466","0.04916"
"182.46000","15.20514","0.04909"
"182.46600","15.20568","0.04908"
"182.47200","15.20615","0.04906"
"182.47800","15.20663","0.04913"
"182.48400","15.20717","0.04916"
"182.49000","15.20765","0.04914"
"182.49600","15.20819","0.04916"
"182.50200","15.20866","0.04918"
"182.50800","15.20920","0.04914"
"182.51400","15.20968","0.04913"
"182.52000","15.21022","0.04923"
"182.52600","15.21070","0.04939"
"182.53200","15.21117","0.04954"
"182.53800","15.21171","0.04965"
"182.54400","15.21219","0.04975"
"182.55000","15.21267","0.04980"
"182.55600","15.21321","0.04977"
"182.56200","15.21369","0.04964"
"182.56800","15.21416","0.04952"
"182.57400","15.21470","0.04937"
"182.58000","15.21518","0.04935"
"182.58600","15.21566","0.04940"
"182.59200","15.21620","0.04941"
"182.59800","15.21668","0.04942"
"182.60400","15.21715","0.04945"
"182.61000","15.21769","0.04953"
"182.61600","15.21817","0.04965"
"182.62200","15.21871","0.04969"
"182.62800","15.21919","0.04971"
"182.63400","15.21967","0.04975"
"182.64000","15.22020","0.04975"
"182.64600","15.22068","0.04974"
"182.65200","15.22122","0.04973"
"182.65800","15.22170","0.04964"
"182.66400","15.22224","0.04951"
"182.67000","15.22271","0.04943"
"182.67600","15.22325","0.04946"
"182.68200","15.22373","0.04953"
"182.68800","15.22421","0.04954"
"182.69400","15.22469","0.04963"
"182.70000","15.22523","0.04972"
"182.70600","15.22570","0.04971"
"182.71200","15.22618","0.04970"
"182.71800","15.22666","0.04968"
"182.72400","15.22720","0.04965"
"182.73000","15.22768","0.04970"
"182.73600","15.22816","0.04973"
"182.74200","15.22869","0.04972"
"182.74800","15.22917","0.04967"
"182.75400","15.22965","0.04968"
"182.76000","15.23019","0.04970"
"182.76600","15.23073","0.04976"
"182.77200","15.23120","0.04981"
"182.77800","15.23168","0.04991"
"182.78400","15.23222","0.05003"
"182.79000","15.23270","0.05018"
"182.79600","15.23324","0.05024"
"182.80200","15.23372","0.05025"
"182.80800","15.23419","0.05025"
"182.81400","15.23473","0.05019"
"182.82000","15.23521","0.05014"
"182.82600","15.23569","0.05014"
"182.83200","15.23623","0.05016"
"182.83800","15.23671","0.05021"
"182.84400","15.23718","0.05026"
"182.85000","15.23772","0.05034"
"182.85600","15.23820","0.05039"
"182.86200","15.23874","0.05036"
"182.86800","15.23922","0.05032"
"182.87400","15.23970","0.05030"
"182.88000","15.24017","0.05033"
"182.88600","15.24065","0.05038"
"182.89200","15.24119","0.05046"
"182.89800","15.24167","0.05045"
"182.90400","15.24215","0.05031"
"182.91000","15.24268","0.05020"
"182.91600","15.24316","0.05018"
"182.92200","15.24364","0.05016"
"182.92800","15.24418","0.05016"
"182.93400","15.24466","0.05024"
"182.94000","15.24514","0.05032"
"182.94600","15.24567","0.05037"
"182.95200","15.24615","0.05043"
"182.95800","15.24663","0.05050"
"182.96400","15.24717","0.05058"
"182.97000","15.24765","0.05059"
"182.97600","15.24813","0.05058"
"182.98200","15.24866","0.05058"
"182.98800","15.24914","0.05057"
"182.99400","15.24968","0.05053"
"183.00000","15.25016","0.05042"
"183.00600","15.25064","0.05034"
"183.01200","15.25117","0.05040"
"183.01800","15.25165","0.05046"
"183.02400","15.25213","0.05051"
"183.03000","15.25267","0.05055"
"183.03600","15.25315","0.05054"
"183.04200","15.25362","0.05049"
"183.04800","15.25410","0.05045"
"183.05400","15.25464","0.05045"
"183.06000","15.25512","0.05043"
"183.06600","15.25566","0.05042"
"183.07200","15.25614","0.05035"
"183.07800","15.25667","0.05037"
"183.08400","15.25715","0.05036"
"183.09000","15.25763","0.05037"
"183.09600","15.25817","0.05041"
"183.10200","15.25865","0.05044"
"183.10800","15.25919","0.05051"
"183.11400","15.25966","0.05064"
"183.12000","15.26014","0.05072"
"183.12600","15.26068","0.05071"
"183.13200","15.26116","0.05070"
"183.13800","15.26164","0.05069"
"183.14400","15.26218","0.05069"
"183.15000","15.26271","0.05075"
"183.15600","15.26319","0.05084"
"183.16200","15.26373","0.05089"
"183.16800","15.26421","0.05090"
"183.17400","15.26469","0.05090"
"183.18000","15.26517","0.05093"
"183.18600","15.26570","0.05091"
"183.19200","15.26618","0.05089"
"183.19800","15.26666","0.05084"
"183.20400","15.26714","0.05081"
"183.21000","15.26768","0.05078"
"183.21600","15.26815","0.05074"
"183.22200","15.26869","0.05073"
"183.22800","15.26917","0.05072"
"183.23400","15.26971","0.05073"
"183.24000","15.27019","0.05065"
"183.24600","15.27073","0.05064"
"183.25200","15.27120","0.05072"
"183.25800","15.27168","0.05082"
"183.26400","15.27216","0.05087"
"183.27000","15.27270","0.05086"
"183.27600","15.27318","0.05084"
"183.28200","15.27371","0.05084"
"183.28800","15.27419","0.05085"
"183.29400","15.27467","0.05095"
"183.30000","15.27521","0.05107"
"183.30600","15.27569","0.05109"
"183.31200","15.27617","0.05102"
"183.31800","15.27670","0.05094"
"183.32400","15.27718","0.05087"
"183.33000","15.27766","0.05084"
"183.33600","15.27820","0.05088"
"183.34200","15.27868","0.05090"
"183.34800","15.27916","0.05088"
"183.35400","15.27969","0.05085"
"183.36000","15.28017","0.05093"
"183.36600","15.28065","0.05104"
"183.37200","15.28119","0.05111"
"183.37800","15.28167","0.05113"
"183.38400","15.28215","0.05109"
"183.39000","15.28268","0.05106"
"183.39600","15.28316","0.05106"
"183.40200","15.28364","0.05103"
"183.40800","15.28418","0.05099"
"183.41400","15.28466","0.05094"
"183.42000","15.28514","0.05093"
"183.42600","15.28567","0.05098"
"183.43200","15.28615","0.05106"
"183.43800","15.28663","0.05112"
"183.44400","15.28711","0.05106"
"183.45000","15.28765","0.05104"
"183.45600","15.28813","0.05103"
"183.46200","15.28866","0.05104"
"183.46800","15.28914","0.05103"
"183.47400","15.28962","0.05101"
"183.48000","15.29016","0.05101"
"183.48600","15.29064","0.05099"
"183.49200","15.29117","0.05097"
"183.49800","15.29165","0.05098"
"183.50400","15.29219","0.05099"
"183.51000","15.29267","0.05098"
"183.51600","15.29321","0.05094"
"183.52200","15.29368","0.05088"
"183.52800","15.29416","0.05089"
"183.53400","15.29470","0.05097"
"183.54000","15.29518","0.05109"
"183.54600","15.29566","0.05119"
"183.55200","15.29620","0.05121"
"183.55800","15.29667","0.05122"
"183.56400","15.29715","0.05122"
"183.57000","15.29769","0.05122"
"183.57600","15.29817","0.05127"
"183.58200","15.29865","0.05130"
"183.58800","15.29918","0.05129"
"183.59400","15.29966","0.05135"
"183.60000","15.30014","0.05139"
"183.60600","15.30062","0.05141"
"183.61200","15.30116","0.05144"
"183.61800","15.30164","0.05143"
"183.62400","15.30217","0.05141"
"183.63000","15.30265","0.05139"
"183.63600","15.30313","0.05138"
"183.64200","15.30367","0.05136"
"183.64800","15.30415","0.05128"
"183.65400","15.30469","0.05121"
"183.66000","15.30516","0.05118"
"183.66600","15.30564","0.05119"
"183.67200","15.30618","0.05122"
"183.67800","15.30666","0.05130"
"183.68400","15.30714","0.05139"
"183.69000","15.30768","0.05140"
"183.69600","15.30815","0.05138"
"183.70200","15.30863","0.05137"
"183.70800","15.30917","0.05134"
"183.71400","15.30965","0.05133"
"183.72000","15.31019","0.05134"
"183.72600","15.31067","0.05132"
"183.73200","15.31114","0.05125"
"183.73800","15.31168","0.05118"
"183.74400","15.31216","0.05115"
"183.75000","15.31264","0.05111"
"183.75600","15.31318","0.05105"
"183.76200","15.31365","0.05109"
"183.76800","15.31419","0.05114"
"183.77400","15.31467","0.05126"
"183.78000","15.31521","0.05132"
"183.78600","15.31569","0.05135"
"183.79200","15.31623","0.05142"
"183.79800","15.31670","0.05147"
"183.80400","15.31718","0.05150"
"183.81000","15.31772","0.05153"
"183.81600","15.31820","0.05154"
"183.82200","15.31868","0.05146"
"183.82800","15.31921","0.05143"
"183.83400","15.31969","0.05141"
"183.84000","15.32017","0.05140"
"183.84600","15.32065","0.05147"
"183.85200","15.32119","0.05153"
"183.85800","15.32167","0.05155"
"183.86400","15.32215","0.05157"
"183.87000","15.32268","0.05165"
"183.87600","15.32316","0.05170"
"183.88200","15.32364","0.05173"
"183.88800","15.32418","0.05171"
"183.89400","15.32466","0.05170"
"183.90000","15.32519","0.05162"
"183.90600","15.32567","0.05153"
"183.91200","15.32615","0.05147"
"183.91800","15.32669","0.05143"
"183.92400","15.32717","0.05140"
"183.93000","15.32771","0.05142"
"183.93600","15.32818","0.05144"
"183.94200","15.32872","0.05148"
"183.94800","15.32920","0.05157"
"183.95400","15.32974","0.05165"
"183.96000","15.33022","0.05172"
"183.96600","15.33069","0.05176"
"183.97200","15.33123","0.05176"
"183.97800","15.33171","0.05180"
"183.98400","15.33219","0.05189"
"183.99000","15.33267","0.05193"
"183.99600","15.33315","0.05189"
"184.00200","15.33362","0.05185"
"184.00800","15.33416","0.05183"
"184.01400","15.33464","0.05183"
"184.02000","15.33512","0.05182"
"184.02600","15.33566","0.05181"
"184.03200","15.33614","0.05182"
"184.03800","15.33661","0.05176"
"184.04400","15.33715","0.05169"
"184.05000","15.33763","0.05165"
"184.05600","15.33811","0.05159"
"184.06200","15.33865","0.05150"
"184.06800","15.33912","0.05150"
"184.07400","15.33966","0.05157"
"184.08000","15.34014","0.05164"
"184.08600","15.34068","0.05163"
"184.09200","15.34116","0.05168"
"184.09800","15.34164","0.05181"
"184.10400","15.34217","0.05191"
"184.11000","15.34265","0.05193"
"184.11600","15.34313","0.05192"
"184.12200","15.34361","0.05185"
"184.12800","15.34415","0.05172"
"184.13400","15.34463","0.05157"
"184.14000","15.34510","0.05158"
"184.14600","15.34564","0.05165"
"184.15200","15.34612","0.05173"
"184.15800","15.34666","0.05177"
"184.16400","15.34714","0.05182"
"184.17000","15.34762","0.05185"
"184.17600","15.34815","0.05188"
"184.18200","15.34863","0.05186"
"184.18800","15.34917","0.05184"
"184.19400","15.34965","0.05177"
"184.20000","15.35019","0.05173"
"184.20600","15.35066","0.05175"
"184.21200","15.35120","0.05179"
"184.21800","15.35168","0.05179"
"184.22400","15.35222","0.05175"
"184.23000","15.35270","0.05180"
"184.23600","15.35323","0.05187"
"184.24200","15.35371","0.05190"
"184.24800","15.35419","0.05194"
"184.25400","15.35473","0.05202"
"184.26000","15.35521","0.05208"
"184.26600","15.35569","0.05213"
"184.27200","15.35616","0.05217"
"184.27800","15.35670","0.05220"
"184.28400","15.35718","0.05218"
"184.29000","15.35772","0.05209"
"184.29600","15.35820","0.05204"
"184.30200","15.35868","0.05198"
"184.30800","15.35921","0.05199"
"184.31400","15.35969","0.05204"
"184.32000","15.36017","0.05207"
"184.32600","15.36065","0.05208"
"184.33200","15.36119","0.05207"
"184.33800","15.36166","0.05207"
"184.34400","15.36214","0.05210"
"184.35000","15.36268","0.05216"
"184.35600","15.36316","0.05218"
"184.36200","15.36370","0.05221"
"184.36800","15.36418","0.05222"
"184.37400","15.36471","0.05221"
"184.38000","15.36525","0.05215"
"184.38600","15.36573","0.05214"
"184.39200","15.36621","0.05221"
"184.39800","15.36669","0.05228"
"184.40400","15.36723","0.05228"
"184.41000","15.36770","0.05231"
"184.41600","15.36818","0.05234"
"184.42200","15.36872","0.05236"
"184.42800","15.36920","0.05235"
"184.43400","15.36974","0.05233"
"184.44000","15.37022","0.05230"
"184.44600","15.37075","0.05233"
"184.45200","15.37123","0.05244"
"184.45800","15.37171","0.05251"
"184.46400","15.37225","0.05253"
"184.47000","15.37273","0.05252"
"184.47600","15.37320","0.05254"
"184.48200","15.37368","0.05255"
"184.48800","15.37422","0.05255"
"184.49400","15.37470","0.05256"
"184.50000","15.37518","0.05265"
"184.50600","15.37572","0.05273"
"184.51200","15.37619","0.05279"
"184.51800","15.37673","0.05280"
"184.52400","15.37721","0.05286"
"184.53000","15.37769","0.05285"
"184.53600","15.37823","0.05276"
"184.54200","15.37871","0.05266"
"184.54800","15.37918","0.05265"
"184.55400","15.37966","0.05262"
"184.56000","15.38014","0.05264"
"184.56600","15.38068","0.05270"
"184.57200","15.38116","0.05273"
"184.57800","15.38163","0.05277"
"184.58400","15.38217","0.05278"
"184.59000","15.38265","0.05277"
"184.59600","15.38313","0.05274"
"184.60200","15.38367","0.05257"
"184.60800","15.38415","0.05233"
"184.61400","15.38462","0.05222"
"184.62000","15.38516","0.05223"
"184.62600","15.38564","0.05239"
"184.63200","15.38612","0.05257"
"184.63800","15.38660","0.05270"
"184.64400","15.38714","0.05285"
"184.65000","15.38761","0.05299"
"184.65600","15.38815","0.05307"
"184.66200","15.38863","0.05304"
"184.66800","15.38911","0.05294"
"184.67400","15.38965","0.05283"
"184.68000","15.39013","0.05276"
"184.68600","15.39066","0.05268"
"184.69200","15.39114","0.05272"
"184.69800","15.39168","0.05283"
"184.70400","15.39216","0.05287"
"184.71000","15.39264","0.05287"
"184.71600","15.39317","0.05285"
"184.72200","15.39365","0.05282"
"184.72800","15.39419","0.05282"
"184.73400","15.39467","0.05286"
"184.74000","15.39521","0.05291"
"184.74600","15.39569","0.05296"
"184.75200","15.39622","0.05301"
"184.75800","15.39670","0.05300"
"184.76400","15.39718","0.05302"
"184.77000","15.39772","0.05301"
"184.77600","15.39820","0.05299"
"184.78200","15.39867","0.05298"
"184.78800","15.39921","0.05303"
"184.79400","15.39969","0.05312"
"184.80000","15.40023","0.05317"
"184.80600","15.40071","0.05315"
"184.81200","15.40125","0.05311"
"184.81800","15.40172","0.05306"
"184.82400","15.40226","0.05301"
"184.83000","15.40274","0.05301"
"184.83600","15.40322","0.05308"
"184.84200","15.40370","0.05314"
"184.84800","15.40424","0.05314"
"184.85400","15.40471","0.05313"
"184.86000","15.40519","0.05313"
"184.86600","15.40567","0.05314"
"184.87200","15.40621","0.05311"
"184.87800","15.40669","0.05304"
"184.88400","15.40717","0.05295"
"184.89000","15.40770","0.05290"
"184.89600","15.40818","0.05296"
"184.90200","15.40866","0.05306"
"184.90800","15.40920","0.05309"
"184.91400","15.40968","0.05308"
"184.92000","15.41021","0.05307"
"184.92600","15.41069","0.05309"
"184.93200","15.41117","0.05308"
"184.93800","15.41171","0.05305"
"184.94400","15.41219","0.05304"
"184.95000","15.41273","0.05305"
"184.95600","15.41320","0.05306"
"184.96200","15.41368","0.05310"
"184.96800","15.41422","0.05316"
"184.97400","15.41470","0.05319"
"184.98000","15.41518","0.05318"
"184.98600","15.41566","0.05317"
"184.99200","15.41619","0.05317"
"184.99800","15.41667","0.05316"
"185.00400","15.41715","0.05314"
