End date,"1/7/2017"
Specimen label,"DT18_41"
Maximum Load,"0.02543",N

Time,Extension,Load
(s),(mm),(N)
"4.84800","0.40430","0.00128"
"4.85400","0.40483","0.00127"
"4.86000","0.40531","0.00114"
"4.86600","0.40579","0.00086"
"4.87200","0.40627","0.00057"
"4.87800","0.40675","0.00045"
"4.88400","0.40723","0.00028"
"4.89000","0.40776","0.00020"
"4.89600","0.40824","0.00028"
"4.90200","0.40872","0.00046"
"4.90800","0.40920","0.00054"
"4.91400","0.40968","0.00044"
"4.92000","0.41022","0.00036"
"4.92600","0.41069","0.00042"
"4.93200","0.41123","0.00056"
"4.93800","0.41171","0.00065"
"4.94400","0.41219","0.00070"
"4.95000","0.41273","0.00062"
"4.95600","0.41321","0.00057"
"4.96200","0.41374","0.00053"
"4.96800","0.41422","0.00052"
"4.97400","0.41476","0.00054"
"4.98000","0.41524","0.00051"
"4.98600","0.41578","0.00047"
"4.99200","0.41625","0.00040"
"4.99800","0.41673","0.00033"
"5.00400","0.41721","0.00031"
"5.01000","0.41769","0.00033"
"5.01600","0.41817","0.00033"
"5.02200","0.41871","0.00041"
"5.02800","0.41918","0.00052"
"5.03400","0.41966","0.00045"
"5.04000","0.42020","0.00050"
"5.04600","0.42068","0.00066"
"5.05200","0.42116","0.00070"
"5.05800","0.42170","0.00071"
"5.06400","0.42217","0.00075"
"5.07000","0.42265","0.00080"
"5.07600","0.42319","0.00087"
"5.08200","0.42367","0.00084"
"5.08800","0.42421","0.00073"
"5.09400","0.42469","0.00061"
"5.10000","0.42522","0.00050"
"5.10600","0.42570","0.00047"
"5.11200","0.42624","0.00058"
"5.11800","0.42672","0.00068"
"5.12400","0.42726","0.00068"
"5.13000","0.42773","0.00064"
"5.13600","0.42821","0.00069"
"5.14200","0.42869","0.00085"
"5.14800","0.42923","0.00098"
"5.15400","0.42971","0.00107"
"5.16000","0.43019","0.00116"
"5.16600","0.43066","0.00114"
"5.17200","0.43120","0.00099"
"5.17800","0.43168","0.00088"
"5.18400","0.43216","0.00078"
"5.19000","0.43264","0.00090"
"5.19600","0.43318","0.00113"
"5.20200","0.43365","0.00130"
"5.20800","0.43413","0.00141"
"5.21400","0.43467","0.00128"
"5.22000","0.43515","0.00110"
"5.22600","0.43563","0.00109"
"5.23200","0.43616","0.00113"
"5.23800","0.43664","0.00116"
"5.24400","0.43718","0.00123"
"5.25000","0.43772","0.00120"
"5.25600","0.43820","0.00112"
"5.26200","0.43874","0.00107"
"5.26800","0.43921","0.00095"
"5.27400","0.43969","0.00092"
"5.28000","0.44023","0.00098"
"5.28600","0.44071","0.00094"
"5.29200","0.44119","0.00086"
"5.29800","0.44167","0.00079"
"5.30400","0.44214","0.00079"
"5.31000","0.44268","0.00076"
"5.31600","0.44316","0.00061"
"5.32200","0.44370","0.00060"
"5.32800","0.44418","0.00055"
"5.33400","0.44471","0.00054"
"5.34000","0.44519","0.00059"
"5.34600","0.44573","0.00070"
"5.35200","0.44621","0.00077"
"5.35800","0.44669","0.00073"
"5.36400","0.44723","0.00075"
"5.37000","0.44770","0.00081"
"5.37600","0.44818","0.00084"
"5.38200","0.44872","0.00071"
"5.38800","0.44920","0.00067"
"5.39400","0.44974","0.00073"
"5.40000","0.45027","0.00080"
"5.40600","0.45075","0.00089"
"5.41200","0.45123","0.00097"
"5.41800","0.45177","0.00092"
"5.42400","0.45225","0.00094"
"5.43000","0.45273","0.00094"
"5.43600","0.45320","0.00079"
"5.44200","0.45374","0.00068"
"5.44800","0.45422","0.00068"
"5.45400","0.45470","0.00086"
"5.46000","0.45518","0.00100"
"5.46600","0.45572","0.00102"
"5.47200","0.45625","0.00109"
"5.47800","0.45673","0.00110"
"5.48400","0.45721","0.00106"
"5.49000","0.45775","0.00099"
"5.49600","0.45823","0.00093"
"5.50200","0.45877","0.00086"
"5.50800","0.45924","0.00086"
"5.51400","0.45972","0.00090"
"5.52000","0.46026","0.00094"
"5.52600","0.46074","0.00092"
"5.53200","0.46122","0.00074"
"5.53800","0.46175","0.00059"
"5.54400","0.46223","0.00057"
"5.55000","0.46277","0.00058"
"5.55600","0.46325","0.00067"
"5.56200","0.46373","0.00076"
"5.56800","0.46421","0.00077"
"5.57400","0.46474","0.00087"
"5.58000","0.46522","0.00095"
"5.58600","0.46570","0.00104"
"5.59200","0.46618","0.00108"
"5.59800","0.46672","0.00103"
"5.60400","0.46720","0.00097"
"5.61000","0.46767","0.00093"
"5.61600","0.46821","0.00095"
"5.62200","0.46869","0.00097"
"5.62800","0.46917","0.00099"
"5.63400","0.46971","0.00102"
"5.64000","0.47018","0.00097"
"5.64600","0.47066","0.00091"
"5.65200","0.47120","0.00095"
"5.65800","0.47168","0.00098"
"5.66400","0.47216","0.00088"
"5.67000","0.47270","0.00077"
"5.67600","0.47317","0.00078"
"5.68200","0.47371","0.00066"
"5.68800","0.47419","0.00058"
"5.69400","0.47473","0.00061"
"5.70000","0.47521","0.00067"
"5.70600","0.47569","0.00072"
"5.71200","0.47622","0.00081"
"5.71800","0.47670","0.00088"
"5.72400","0.47718","0.00094"
"5.73000","0.47766","0.00099"
"5.73600","0.47820","0.00104"
"5.74200","0.47868","0.00114"
"5.74800","0.47921","0.00117"
"5.75400","0.47969","0.00117"
"5.76000","0.48017","0.00117"
"5.76600","0.48071","0.00111"
"5.77200","0.48119","0.00099"
"5.77800","0.48166","0.00097"
"5.78400","0.48220","0.00097"
"5.79000","0.48268","0.00089"
"5.79600","0.48322","0.00078"
"5.80200","0.48370","0.00066"
"5.80800","0.48424","0.00058"
"5.81400","0.48471","0.00049"
"5.82000","0.48525","0.00050"
"5.82600","0.48573","0.00054"
"5.83200","0.48627","0.00059"
"5.83800","0.48675","0.00065"
"5.84400","0.48728","0.00086"
"5.85000","0.48776","0.00101"
"5.85600","0.48824","0.00110"
"5.86200","0.48872","0.00129"
"5.86800","0.48920","0.00136"
"5.87400","0.48974","0.00130"
"5.88000","0.49021","0.00124"
"5.88600","0.49075","0.00119"
"5.89200","0.49123","0.00113"
"5.89800","0.49171","0.00108"
"5.90400","0.49225","0.00107"
"5.91000","0.49273","0.00108"
"5.91600","0.49326","0.00095"
"5.92200","0.49374","0.00085"
"5.92800","0.49422","0.00078"
"5.93400","0.49476","0.00074"
"5.94000","0.49524","0.00084"
"5.94600","0.49572","0.00093"
"5.95200","0.49625","0.00103"
"5.95800","0.49673","0.00110"
"5.96400","0.49727","0.00110"
"5.97000","0.49775","0.00120"
"5.97600","0.49823","0.00126"
"5.98200","0.49876","0.00114"
"5.98800","0.49924","0.00096"
"5.99400","0.49972","0.00081"
"6.00000","0.50026","0.00066"
"6.00600","0.50074","0.00064"
"6.01200","0.50122","0.00068"
"6.01800","0.50175","0.00063"
"6.02400","0.50223","0.00057"
"6.03000","0.50277","0.00061"
"6.03600","0.50325","0.00068"
"6.04200","0.50373","0.00075"
"6.04800","0.50426","0.00085"
"6.05400","0.50474","0.00097"
"6.06000","0.50528","0.00108"
"6.06600","0.50576","0.00105"
"6.07200","0.50624","0.00090"
"6.07800","0.50672","0.00080"
"6.08400","0.50725","0.00072"
"6.09000","0.50773","0.00070"
"6.09600","0.50827","0.00072"
"6.10200","0.50875","0.00075"
"6.10800","0.50929","0.00077"
"6.11400","0.50977","0.00072"
"6.12000","0.51030","0.00076"
"6.12600","0.51078","0.00079"
"6.13200","0.51126","0.00077"
"6.13800","0.51174","0.00080"
"6.14400","0.51228","0.00079"
"6.15000","0.51276","0.00069"
"6.15600","0.51323","0.00060"
"6.16200","0.51371","0.00069"
"6.16800","0.51419","0.00082"
"6.17400","0.51473","0.00091"
"6.18000","0.51521","0.00095"
"6.18600","0.51568","0.00111"
"6.19200","0.51616","0.00120"
"6.19800","0.51670","0.00119"
"6.20400","0.51718","0.00118"
"6.21000","0.51766","0.00122"
"6.21600","0.51820","0.00127"
"6.22200","0.51867","0.00135"
"6.22800","0.51921","0.00146"
"6.23400","0.51969","0.00157"
"6.24000","0.52017","0.00162"
"6.24600","0.52071","0.00149"
"6.25200","0.52125","0.00135"
"6.25800","0.52172","0.00127"
"6.26400","0.52220","0.00127"
"6.27000","0.52274","0.00128"
"6.27600","0.52322","0.00127"
"6.28200","0.52370","0.00108"
"6.28800","0.52423","0.00093"
"6.29400","0.52471","0.00093"
"6.30000","0.52519","0.00095"
"6.30600","0.52567","0.00084"
"6.31200","0.52621","0.00080"
"6.31800","0.52669","0.00078"
"6.32400","0.52722","0.00074"
"6.33000","0.52770","0.00073"
"6.33600","0.52818","0.00079"
"6.34200","0.52872","0.00087"
"6.34800","0.52920","0.00083"
"6.35400","0.52968","0.00081"
"6.36000","0.53021","0.00091"
"6.36600","0.53069","0.00089"
"6.37200","0.53123","0.00092"
"6.37800","0.53177","0.00094"
"6.38400","0.53225","0.00094"
"6.39000","0.53278","0.00101"
"6.39600","0.53326","0.00103"
"6.40200","0.53380","0.00108"
"6.40800","0.53428","0.00125"
"6.41400","0.53476","0.00144"
"6.42000","0.53530","0.00149"
"6.42600","0.53577","0.00147"
"6.43200","0.53625","0.00140"
"6.43800","0.53679","0.00141"
"6.44400","0.53727","0.00139"
"6.45000","0.53775","0.00131"
"6.45600","0.53829","0.00123"
"6.46200","0.53876","0.00105"
"6.46800","0.53924","0.00079"
"6.47400","0.53972","0.00063"
"6.48000","0.54026","0.00053"
"6.48600","0.54074","0.00039"
"6.49200","0.54121","0.00034"
"6.49800","0.54175","0.00034"
"6.50400","0.54223","0.00042"
"6.51000","0.54271","0.00052"
"6.51600","0.54325","0.00048"
"6.52200","0.54373","0.00050"
"6.52800","0.54426","0.00054"
"6.53400","0.54474","0.00048"
"6.54000","0.54528","0.00057"
"6.54600","0.54576","0.00075"
"6.55200","0.54624","0.00094"
"6.55800","0.54678","0.00105"
"6.56400","0.54725","0.00109"
"6.57000","0.54779","0.00117"
"6.57600","0.54827","0.00132"
"6.58200","0.54875","0.00130"
"6.58800","0.54923","0.00136"
"6.59400","0.54976","0.00145"
"6.60000","0.55024","0.00147"
"6.60600","0.55072","0.00136"
"6.61200","0.55126","0.00118"
"6.61800","0.55174","0.00107"
"6.62400","0.55222","0.00100"
"6.63000","0.55275","0.00090"
"6.63600","0.55323","0.00088"
"6.64200","0.55371","0.00093"
"6.64800","0.55425","0.00092"
"6.65400","0.55473","0.00090"
"6.66000","0.55527","0.00097"
"6.66600","0.55574","0.00101"
"6.67200","0.55628","0.00096"
"6.67800","0.55676","0.00091"
"6.68400","0.55724","0.00087"
"6.69000","0.55778","0.00087"
"6.69600","0.55825","0.00086"
"6.70200","0.55873","0.00093"
"6.70800","0.55927","0.00105"
"6.71400","0.55975","0.00101"
"6.72000","0.56023","0.00095"
"6.72600","0.56071","0.00092"
"6.73200","0.56124","0.00083"
"6.73800","0.56172","0.00074"
"6.74400","0.56220","0.00073"
"6.75000","0.56274","0.00069"
"6.75600","0.56322","0.00069"
"6.76200","0.56370","0.00064"
"6.76800","0.56417","0.00062"
"6.77400","0.56471","0.00077"
"6.78000","0.56519","0.00089"
"6.78600","0.56567","0.00101"
"6.79200","0.56621","0.00111"
"6.79800","0.56669","0.00111"
"6.80400","0.56716","0.00111"
"6.81000","0.56770","0.00112"
"6.81600","0.56818","0.00105"
"6.82200","0.56866","0.00101"
"6.82800","0.56920","0.00102"
"6.83400","0.56967","0.00104"
"6.84000","0.57021","0.00111"
"6.84600","0.57069","0.00111"
"6.85200","0.57123","0.00112"
"6.85800","0.57171","0.00117"
"6.86400","0.57225","0.00117"
"6.87000","0.57272","0.00115"
"6.87600","0.57320","0.00115"
"6.88200","0.57374","0.00112"
"6.88800","0.57422","0.00114"
"6.89400","0.57476","0.00118"
"6.90000","0.57524","0.00124"
"6.90600","0.57571","0.00127"
"6.91200","0.57625","0.00117"
"6.91800","0.57673","0.00111"
"6.92400","0.57727","0.00101"
"6.93000","0.57775","0.00096"
"6.93600","0.57822","0.00102"
"6.94200","0.57876","0.00114"
"6.94800","0.57924","0.00114"
"6.95400","0.57978","0.00113"
"6.96000","0.58026","0.00111"
"6.96600","0.58074","0.00113"
"6.97200","0.58127","0.00116"
"6.97800","0.58175","0.00111"
"6.98400","0.58229","0.00104"
"6.99000","0.58277","0.00108"
"6.99600","0.58331","0.00109"
"7.00200","0.58378","0.00112"
"7.00800","0.58426","0.00104"
"7.01400","0.58480","0.00092"
"7.02000","0.58528","0.00092"
"7.02600","0.58576","0.00097"
"7.03200","0.58630","0.00098"
"7.03800","0.58677","0.00103"
"7.04400","0.58725","0.00109"
"7.05000","0.58779","0.00110"
"7.05600","0.58827","0.00108"
"7.06200","0.58875","0.00108"
"7.06800","0.58923","0.00102"
"7.07400","0.58976","0.00107"
"7.08000","0.59024","0.00123"
"7.08600","0.59072","0.00139"
"7.09200","0.59126","0.00143"
"7.09800","0.59174","0.00141"
"7.10400","0.59222","0.00126"
"7.11000","0.59275","0.00111"
"7.11600","0.59323","0.00094"
"7.12200","0.59377","0.00092"
"7.12800","0.59425","0.00094"
"7.13400","0.59473","0.00102"
"7.14000","0.59520","0.00108"
"7.14600","0.59574","0.00110"
"7.15200","0.59622","0.00109"
"7.15800","0.59670","0.00102"
"7.16400","0.59724","0.00086"
"7.17000","0.59772","0.00071"
"7.17600","0.59819","0.00073"
"7.18200","0.59873","0.00081"
"7.18800","0.59921","0.00096"
"7.19400","0.59969","0.00107"
"7.20000","0.60023","0.00108"
"7.20600","0.60071","0.00124"
"7.21200","0.60118","0.00133"
"7.21800","0.60166","0.00136"
"7.22400","0.60220","0.00141"
"7.23000","0.60268","0.00131"
"7.23600","0.60322","0.00116"
"7.24200","0.60369","0.00110"
"7.24800","0.60417","0.00110"
"7.25400","0.60471","0.00122"
"7.26000","0.60519","0.00126"
"7.26600","0.60567","0.00117"
"7.27200","0.60621","0.00108"
"7.27800","0.60668","0.00114"
"7.28400","0.60722","0.00139"
"7.29000","0.60770","0.00158"
"7.29600","0.60818","0.00173"
"7.30200","0.60872","0.00188"
"7.30800","0.60920","0.00191"
"7.31400","0.60967","0.00181"
"7.32000","0.61021","0.00168"
"7.32600","0.61069","0.00170"
"7.33200","0.61117","0.00167"
"7.33800","0.61165","0.00158"
"7.34400","0.61219","0.00162"
"7.35000","0.61266","0.00168"
"7.35600","0.61314","0.00158"
"7.36200","0.61362","0.00151"
"7.36800","0.61416","0.00148"
"7.37400","0.61464","0.00140"
"7.38000","0.61511","0.00121"
"7.38600","0.61565","0.00106"
"7.39200","0.61613","0.00081"
"7.39800","0.61667","0.00059"
"7.40400","0.61715","0.00054"
"7.41000","0.61769","0.00059"
"7.41600","0.61816","0.00074"
"7.42200","0.61870","0.00095"
"7.42800","0.61918","0.00111"
"7.43400","0.61972","0.00114"
"7.44000","0.62020","0.00121"
"7.44600","0.62068","0.00127"
"7.45200","0.62121","0.00135"
"7.45800","0.62169","0.00138"
"7.46400","0.62223","0.00128"
"7.47000","0.62271","0.00115"
"7.47600","0.62325","0.00112"
"7.48200","0.62372","0.00118"
"7.48800","0.62420","0.00133"
"7.49400","0.62474","0.00143"
"7.50000","0.62522","0.00149"
"7.50600","0.62570","0.00149"
"7.51200","0.62624","0.00139"
"7.51800","0.62671","0.00130"
"7.52400","0.62719","0.00119"
"7.53000","0.62773","0.00095"
"7.53600","0.62821","0.00074"
"7.54200","0.62875","0.00064"
"7.54800","0.62923","0.00058"
"7.55400","0.62976","0.00068"
"7.56000","0.63024","0.00082"
"7.56600","0.63078","0.00085"
"7.57200","0.63126","0.00082"
"7.57800","0.63174","0.00085"
"7.58400","0.63227","0.00083"
"7.59000","0.63275","0.00089"
"7.59600","0.63323","0.00099"
"7.60200","0.63371","0.00114"
"7.60800","0.63425","0.00130"
"7.61400","0.63473","0.00132"
"7.62000","0.63526","0.00125"
"7.62600","0.63574","0.00119"
"7.63200","0.63628","0.00110"
"7.63800","0.63676","0.00109"
"7.64400","0.63724","0.00115"
"7.65000","0.63777","0.00125"
"7.65600","0.63825","0.00128"
"7.66200","0.63873","0.00120"
"7.66800","0.63927","0.00120"
"7.67400","0.63975","0.00122"
"7.68000","0.64023","0.00125"
"7.68600","0.64076","0.00124"
"7.69200","0.64124","0.00114"
"7.69800","0.64178","0.00093"
"7.70400","0.64226","0.00087"
"7.71000","0.64274","0.00093"
"7.71600","0.64328","0.00096"
"7.72200","0.64375","0.00103"
"7.72800","0.64423","0.00116"
"7.73400","0.64477","0.00134"
"7.74000","0.64525","0.00147"
"7.74600","0.64573","0.00152"
"7.75200","0.64621","0.00149"
"7.75800","0.64668","0.00157"
"7.76400","0.64722","0.00156"
"7.77000","0.64770","0.00149"
"7.77600","0.64818","0.00139"
"7.78200","0.64872","0.00129"
"7.78800","0.64919","0.00115"
"7.79400","0.64967","0.00102"
"7.80000","0.65021","0.00087"
"7.80600","0.65069","0.00067"
"7.81200","0.65117","0.00055"
"7.81800","0.65171","0.00051"
"7.82400","0.65218","0.00061"
"7.83000","0.65272","0.00063"
"7.83600","0.65320","0.00077"
"7.84200","0.65374","0.00099"
"7.84800","0.65422","0.00104"
"7.85400","0.65470","0.00117"
"7.86000","0.65523","0.00140"
"7.86600","0.65571","0.00149"
"7.87200","0.65619","0.00145"
"7.87800","0.65667","0.00134"
"7.88400","0.65721","0.00129"
"7.89000","0.65768","0.00115"
"7.89600","0.65816","0.00105"
"7.90200","0.65864","0.00101"
"7.90800","0.65918","0.00106"
"7.91400","0.65966","0.00114"
"7.92000","0.66014","0.00117"
"7.92600","0.66061","0.00117"
"7.93200","0.66115","0.00112"
"7.93800","0.66163","0.00096"
"7.94400","0.66217","0.00091"
"7.95000","0.66271","0.00087"
"7.95600","0.66319","0.00068"
"7.96200","0.66372","0.00048"
"7.96800","0.66420","0.00047"
"7.97400","0.66474","0.00061"
"7.98000","0.66522","0.00074"
"7.98600","0.66570","0.00083"
"7.99200","0.66623","0.00092"
"7.99800","0.66671","0.00093"
"8.00400","0.66725","0.00096"
"8.01000","0.66773","0.00099"
"8.01600","0.66821","0.00101"
"8.02200","0.66869","0.00108"
"8.02800","0.66922","0.00112"
"8.03400","0.66970","0.00116"
"8.04000","0.67024","0.00120"
"8.04600","0.67072","0.00118"
"8.05200","0.67120","0.00111"
"8.05800","0.67174","0.00113"
"8.06400","0.67221","0.00122"
"8.07000","0.67269","0.00131"
"8.07600","0.67323","0.00145"
"8.08200","0.67371","0.00153"
"8.08800","0.67419","0.00145"
"8.09400","0.67472","0.00129"
"8.10000","0.67520","0.00121"
"8.10600","0.67574","0.00104"
"8.11200","0.67628","0.00082"
"8.11800","0.67676","0.00075"
"8.12400","0.67730","0.00081"
"8.13000","0.67777","0.00093"
"8.13600","0.67825","0.00108"
"8.14200","0.67879","0.00122"
"8.14800","0.67927","0.00132"
"8.15400","0.67975","0.00140"
"8.16000","0.68023","0.00135"
"8.16600","0.68076","0.00120"
"8.17200","0.68124","0.00110"
"8.17800","0.68172","0.00096"
"8.18400","0.68220","0.00085"
"8.19000","0.68274","0.00085"
"8.19600","0.68322","0.00090"
"8.20200","0.68369","0.00093"
"8.20800","0.68423","0.00092"
"8.21400","0.68471","0.00081"
"8.22000","0.68519","0.00076"
"8.22600","0.68573","0.00091"
"8.23200","0.68620","0.00107"
"8.23800","0.68674","0.00115"
"8.24400","0.68722","0.00115"
"8.25000","0.68776","0.00117"
"8.25600","0.68824","0.00125"
"8.26200","0.68878","0.00141"
"8.26800","0.68925","0.00141"
"8.27400","0.68973","0.00143"
"8.28000","0.69027","0.00133"
"8.28600","0.69075","0.00121"
"8.29200","0.69123","0.00125"
"8.29800","0.69171","0.00133"
"8.30400","0.69218","0.00138"
"8.31000","0.69272","0.00145"
"8.31600","0.69320","0.00145"
"8.32200","0.69368","0.00158"
"8.32800","0.69416","0.00182"
"8.33400","0.69463","0.00197"
"8.34000","0.69517","0.00196"
"8.34600","0.69565","0.00193"
"8.35200","0.69613","0.00183"
"8.35800","0.69667","0.00173"
"8.36400","0.69715","0.00147"
"8.37000","0.69762","0.00126"
"8.37600","0.69816","0.00107"
"8.38200","0.69864","0.00083"
"8.38800","0.69918","0.00068"
"8.39400","0.69966","0.00073"
"8.40000","0.70020","0.00096"
"8.40600","0.70067","0.00111"
"8.41200","0.70115","0.00108"
"8.41800","0.70169","0.00117"
"8.42400","0.70217","0.00131"
"8.43000","0.70271","0.00146"
"8.43600","0.70318","0.00158"
"8.44200","0.70366","0.00160"
"8.44800","0.70414","0.00143"
"8.45400","0.70468","0.00130"
"8.46000","0.70516","0.00128"
"8.46600","0.70564","0.00125"
"8.47200","0.70617","0.00118"
"8.47800","0.70665","0.00106"
"8.48400","0.70719","0.00100"
"8.49000","0.70767","0.00096"
"8.49600","0.70815","0.00089"
"8.50200","0.70869","0.00084"
"8.50800","0.70916","0.00075"
"8.51400","0.70970","0.00060"
"8.52000","0.71018","0.00055"
"8.52600","0.71072","0.00069"
"8.53200","0.71120","0.00084"
"8.53800","0.71173","0.00102"
"8.54400","0.71227","0.00113"
"8.55000","0.71275","0.00119"
"8.55600","0.71329","0.00125"
"8.56200","0.71377","0.00131"
"8.56800","0.71431","0.00135"
"8.57400","0.71478","0.00132"
"8.58000","0.71526","0.00122"
"8.58600","0.71580","0.00114"
"8.59200","0.71628","0.00110"
"8.59800","0.71682","0.00101"
"8.60400","0.71730","0.00099"
"8.61000","0.71777","0.00115"
"8.61600","0.71831","0.00149"
"8.62200","0.71879","0.00170"
"8.62800","0.71927","0.00168"
"8.63400","0.71975","0.00157"
"8.64000","0.72028","0.00144"
"8.64600","0.72076","0.00128"
"8.65200","0.72124","0.00116"
"8.65800","0.72172","0.00106"
"8.66400","0.72226","0.00090"
"8.67000","0.72274","0.00072"
"8.67600","0.72327","0.00069"
"8.68200","0.72375","0.00076"
"8.68800","0.72429","0.00086"
"8.69400","0.72483","0.00099"
"8.70000","0.72531","0.00107"
"8.70600","0.72579","0.00105"
"8.71200","0.72632","0.00107"
"8.71800","0.72680","0.00114"
"8.72400","0.72728","0.00117"
"8.73000","0.72776","0.00113"
"8.73600","0.72824","0.00117"
"8.74200","0.72877","0.00132"
"8.74800","0.72925","0.00120"
"8.75400","0.72973","0.00118"
"8.76000","0.73027","0.00131"
"8.76600","0.73075","0.00141"
"8.77200","0.73123","0.00150"
"8.77800","0.73176","0.00162"
"8.78400","0.73224","0.00171"
"8.79000","0.73272","0.00173"
"8.79600","0.73326","0.00165"
"8.80200","0.73374","0.00154"
"8.80800","0.73422","0.00146"
"8.81400","0.73475","0.00127"
"8.82000","0.73523","0.00110"
"8.82600","0.73577","0.00103"
"8.83200","0.73625","0.00100"
"8.83800","0.73679","0.00096"
"8.84400","0.73726","0.00092"
"8.85000","0.73780","0.00095"
"8.85600","0.73828","0.00099"
"8.86200","0.73876","0.00102"
"8.86800","0.73924","0.00103"
"8.87400","0.73972","0.00101"
"8.88000","0.74025","0.00094"
"8.88600","0.74073","0.00092"
"8.89200","0.74121","0.00092"
"8.89800","0.74169","0.00094"
"8.90400","0.74217","0.00098"
"8.91000","0.74271","0.00107"
"8.91600","0.74318","0.00116"
"8.92200","0.74366","0.00132"
"8.92800","0.74420","0.00153"
"8.93400","0.74468","0.00153"
"8.94000","0.74516","0.00137"
"8.94600","0.74570","0.00123"
"8.95200","0.74617","0.00112"
"8.95800","0.74665","0.00105"
"8.96400","0.74719","0.00097"
"8.97000","0.74767","0.00100"
