End date,"1/7/2017"
Specimen label,"18_CTNT2"
Maximum Load,"0.07079",N

Time,Extension,Load
(s),(mm),(N)
"253.93800","21.16161","0.00493"
"253.94400","21.16209","0.00506"
"253.95000","21.16263","0.00518"
"253.95600","21.16311","0.00534"
"253.96200","21.16358","0.00534"
"253.96800","21.16412","0.00514"
"253.97400","21.16460","0.00501"
"253.98000","21.16508","0.00498"
"253.98600","21.16556","0.00504"
"253.99200","21.16609","0.00513"
"253.99800","21.16657","0.00524"
"254.00400","21.16705","0.00532"
"254.01000","21.16759","0.00530"
"254.01600","21.16813","0.00528"
"254.02200","21.16860","0.00528"
"254.02800","21.16914","0.00524"
"254.03400","21.16968","0.00522"
"254.04000","21.17016","0.00524"
"254.04600","21.17070","0.00523"
"254.05200","21.17118","0.00512"
"254.05800","21.17165","0.00489"
"254.06400","21.17213","0.00481"
"254.07000","21.17261","0.00485"
"254.07600","21.17315","0.00500"
"254.08200","21.17363","0.00522"
"254.08800","21.17410","0.00533"
"254.09400","21.17464","0.00535"
"254.10000","21.17512","0.00537"
"254.10600","21.17566","0.00530"
"254.11200","21.17614","0.00515"
"254.11800","21.17662","0.00511"
"254.12400","21.17715","0.00513"
"254.13000","21.17763","0.00505"
"254.13600","21.17811","0.00503"
"254.14200","21.17865","0.00505"
"254.14800","21.17912","0.00510"
"254.15400","21.17966","0.00514"
"254.16000","21.18014","0.00530"
"254.16600","21.18068","0.00557"
"254.17200","21.18122","0.00570"
"254.17800","21.18170","0.00568"
"254.18400","21.18224","0.00548"
"254.19000","21.18271","0.00524"
"254.19600","21.18319","0.00519"
"254.20200","21.18367","0.00526"
"254.20800","21.18421","0.00550"
"254.21400","21.18469","0.00563"
"254.22000","21.18517","0.00569"
"254.22600","21.18564","0.00570"
"254.23200","21.18618","0.00566"
"254.23800","21.18666","0.00560"
"254.24400","21.18720","0.00556"
"254.25000","21.18768","0.00565"
"254.25600","21.18822","0.00581"
"254.26200","21.18869","0.00591"
"254.26800","21.18923","0.00583"
"254.27400","21.18971","0.00571"
"254.28000","21.19019","0.00560"
"254.28600","21.19073","0.00562"
"254.29200","21.19120","0.00565"
"254.29800","21.19174","0.00570"
"254.30400","21.19222","0.00560"
"254.31000","21.19270","0.00546"
"254.31600","21.19324","0.00539"
"254.32200","21.19372","0.00548"
"254.32800","21.19419","0.00546"
"254.33400","21.19473","0.00545"
"254.34000","21.19521","0.00556"
"254.34600","21.19569","0.00551"
"254.35200","21.19617","0.00527"
"254.35800","21.19670","0.00518"
"254.36400","21.19718","0.00528"
"254.37000","21.19766","0.00534"
"254.37600","21.19820","0.00539"
"254.38200","21.19868","0.00553"
"254.38800","21.19916","0.00553"
"254.39400","21.19963","0.00531"
"254.40000","21.20017","0.00516"
"254.40600","21.20065","0.00504"
"254.41200","21.20113","0.00496"
"254.41800","21.20167","0.00500"
"254.42400","21.20215","0.00500"
"254.43000","21.20262","0.00491"
"254.43600","21.20316","0.00495"
"254.44200","21.20364","0.00502"
"254.44800","21.20412","0.00505"
"254.45400","21.20466","0.00504"
"254.46000","21.20514","0.00514"
"254.46600","21.20561","0.00540"
"254.47200","21.20615","0.00562"
"254.47800","21.20663","0.00558"
"254.48400","21.20711","0.00551"
"254.49000","21.20759","0.00555"
"254.49600","21.20812","0.00542"
"254.50200","21.20860","0.00529"
"254.50800","21.20914","0.00526"
"254.51400","21.20962","0.00529"
"254.52000","21.21010","0.00524"
"254.52600","21.21064","0.00523"
"254.53200","21.21111","0.00527"
"254.53800","21.21159","0.00521"
"254.54400","21.21213","0.00510"
"254.55000","21.21261","0.00503"
"254.55600","21.21309","0.00506"
"254.56200","21.21363","0.00510"
"254.56800","21.21410","0.00509"
"254.57400","21.21464","0.00500"
"254.58000","21.21512","0.00504"
"254.58600","21.21566","0.00503"
"254.59200","21.21614","0.00500"
"254.59800","21.21667","0.00493"
"254.60400","21.21715","0.00489"
"254.61000","21.21769","0.00489"
"254.61600","21.21817","0.00504"
"254.62200","21.21865","0.00523"
"254.62800","21.21919","0.00537"
"254.63400","21.21967","0.00546"
"254.64000","21.22014","0.00556"
"254.64600","21.22068","0.00552"
"254.65200","21.22116","0.00548"
"254.65800","21.22169","0.00548"
"254.66400","21.22218","0.00558"
"254.67000","21.22265","0.00568"
"254.67600","21.22319","0.00576"
"254.68200","21.22367","0.00585"
"254.68800","21.22415","0.00583"
"254.69400","21.22469","0.00583"
"254.70000","21.22517","0.00583"
"254.70600","21.22565","0.00583"
"254.71200","21.22618","0.00590"
"254.71800","21.22666","0.00590"
"254.72400","21.22720","0.00586"
"254.73000","21.22767","0.00572"
"254.73600","21.22816","0.00550"
"254.74200","21.22869","0.00547"
"254.74800","21.22917","0.00543"
"254.75400","21.22971","0.00544"
"254.76000","21.23019","0.00540"
"254.76600","21.23066","0.00530"
"254.77200","21.23120","0.00519"
"254.77800","21.23168","0.00506"
"254.78400","21.23216","0.00495"
"254.79000","21.23270","0.00501"
"254.79600","21.23318","0.00515"
"254.80200","21.23365","0.00531"
"254.80800","21.23419","0.00545"
"254.81400","21.23467","0.00563"
"254.82000","21.23521","0.00570"
"254.82600","21.23569","0.00577"
"254.83200","21.23617","0.00589"
"254.83800","21.23670","0.00586"
"254.84400","21.23718","0.00573"
"254.85000","21.23766","0.00558"
"254.85600","21.23820","0.00551"
"254.86200","21.23868","0.00544"
"254.86800","21.23916","0.00543"
"254.87400","21.23969","0.00547"
"254.88000","21.24017","0.00550"
"254.88600","21.24071","0.00556"
"254.89200","21.24119","0.00563"
"254.89800","21.24173","0.00566"
"254.90400","21.24220","0.00571"
"254.91000","21.24268","0.00580"
"254.91600","21.24316","0.00596"
"254.92200","21.24364","0.00606"
"254.92800","21.24418","0.00610"
"254.93400","21.24466","0.00607"
"254.94000","21.24513","0.00589"
"254.94600","21.24567","0.00567"
"254.95200","21.24615","0.00551"
"254.95800","21.24663","0.00552"
"254.96400","21.24711","0.00561"
"254.97000","21.24764","0.00554"
"254.97600","21.24813","0.00544"
"254.98200","21.24860","0.00531"
"254.98800","21.24914","0.00507"
"254.99400","21.24962","0.00482"
"255.00000","21.25010","0.00465"
"255.00600","21.25064","0.00468"
"255.01200","21.25111","0.00469"
"255.01800","21.25159","0.00469"
"255.02400","21.25213","0.00484"
"255.03000","21.25261","0.00514"
"255.03600","21.25315","0.00540"
"255.04200","21.25362","0.00552"
"255.04800","21.25416","0.00553"
"255.05400","21.25464","0.00545"
"255.06000","21.25512","0.00537"
"255.06600","21.25566","0.00536"
"255.07200","21.25614","0.00548"
"255.07800","21.25661","0.00555"
"255.08400","21.25709","0.00558"
"255.09000","21.25763","0.00574"
"255.09600","21.25811","0.00580"
"255.10200","21.25858","0.00567"
"255.10800","21.25912","0.00554"
"255.11400","21.25960","0.00551"
"255.12000","21.26008","0.00545"
"255.12600","21.26062","0.00548"
"255.13200","21.26110","0.00557"
"255.13800","21.26164","0.00571"
"255.14400","21.26212","0.00572"
"255.15000","21.26259","0.00564"
"255.15600","21.26313","0.00558"
"255.16200","21.26361","0.00550"
"255.16800","21.26414","0.00535"
"255.17400","21.26468","0.00519"
"255.18000","21.26516","0.00502"
"255.18600","21.26564","0.00478"
"255.19200","21.26618","0.00466"
"255.19800","21.26666","0.00464"
"255.20400","21.26720","0.00479"
"255.21000","21.26768","0.00497"
"255.21600","21.26815","0.00512"
"255.22200","21.26869","0.00520"
"255.22800","21.26917","0.00521"
"255.23400","21.26965","0.00523"
"255.24000","21.27019","0.00525"
"255.24600","21.27066","0.00513"
"255.25200","21.27114","0.00504"
"255.25800","21.27168","0.00490"
"255.26400","21.27216","0.00490"
"255.27000","21.27264","0.00479"
"255.27600","21.27311","0.00472"
"255.28200","21.27365","0.00485"
"255.28800","21.27413","0.00515"
"255.29400","21.27461","0.00538"
"255.30000","21.27515","0.00543"
"255.30600","21.27569","0.00539"
"255.31200","21.27617","0.00529"
"255.31800","21.27670","0.00510"
"255.32400","21.27718","0.00502"
"255.33000","21.27766","0.00502"
"255.33600","21.27820","0.00516"
"255.34200","21.27868","0.00539"
"255.34800","21.27921","0.00532"
"255.35400","21.27969","0.00507"
"255.36000","21.28017","0.00475"
"255.36600","21.28071","0.00458"
"255.37200","21.28119","0.00447"
"255.37800","21.28167","0.00450"
"255.38400","21.28220","0.00463"
"255.39000","21.28268","0.00476"
"255.39600","21.28316","0.00486"
"255.40200","21.28370","0.00492"
"255.40800","21.28418","0.00501"
"255.41400","21.28465","0.00509"
"255.42000","21.28513","0.00517"
"255.42600","21.28567","0.00529"
"255.43200","21.28615","0.00547"
"255.43800","21.28663","0.00551"
"255.44400","21.28717","0.00543"
"255.45000","21.28771","0.00529"
"255.45600","21.28818","0.00519"
"255.46200","21.28866","0.00501"
"255.46800","21.28920","0.00481"
"255.47400","21.28968","0.00490"
"255.48000","21.29016","0.00517"
"255.48600","21.29070","0.00537"
"255.49200","21.29117","0.00564"
"255.49800","21.29165","0.00592"
"255.50400","21.29219","0.00608"
"255.51000","21.29267","0.00593"
"255.51600","21.29315","0.00564"
"255.52200","21.29368","0.00554"
"255.52800","21.29416","0.00547"
"255.53400","21.29464","0.00534"
"255.54000","21.29518","0.00542"
"255.54600","21.29566","0.00554"
"255.55200","21.29614","0.00565"
"255.55800","21.29667","0.00568"
"255.56400","21.29715","0.00565"
"255.57000","21.29763","0.00541"
"255.57600","21.29811","0.00527"
"255.58200","21.29865","0.00534"
"255.58800","21.29913","0.00548"
"255.59400","21.29960","0.00546"
"255.60000","21.30014","0.00544"
"255.60600","21.30062","0.00556"
"255.61200","21.30110","0.00561"
"255.61800","21.30164","0.00575"
"255.62400","21.30211","0.00607"
"255.63000","21.30265","0.00642"
"255.63600","21.30313","0.00654"
"255.64200","21.30367","0.00660"
"255.64800","21.30415","0.00659"
"255.65400","21.30463","0.00639"
"255.66000","21.30516","0.00596"
"255.66600","21.30564","0.00568"
"255.67200","21.30612","0.00562"
"255.67800","21.30666","0.00562"
"255.68400","21.30713","0.00553"
"255.69000","21.30767","0.00554"
"255.69600","21.30815","0.00554"
"255.70200","21.30863","0.00539"
"255.70800","21.30917","0.00519"
"255.71400","21.30965","0.00514"
"255.72000","21.31013","0.00516"
"255.72600","21.31067","0.00522"
"255.73200","21.31114","0.00532"
"255.73800","21.31168","0.00544"
"255.74400","21.31216","0.00558"
"255.75000","21.31269","0.00584"
"255.75600","21.31318","0.00611"
"255.76200","21.31365","0.00627"
"255.76800","21.31419","0.00629"
"255.77400","21.31467","0.00640"
"255.78000","21.31521","0.00642"
"255.78600","21.31569","0.00635"
"255.79200","21.31617","0.00619"
"255.79800","21.31670","0.00597"
"255.80400","21.31718","0.00577"
"255.81000","21.31766","0.00568"
"255.81600","21.31820","0.00557"
"255.82200","21.31867","0.00545"
"255.82800","21.31915","0.00523"
"255.83400","21.31963","0.00513"
"255.84000","21.32017","0.00507"
"255.84600","21.32065","0.00505"
"255.85200","21.32113","0.00514"
"255.85800","21.32166","0.00528"
"255.86400","21.32214","0.00539"
"255.87000","21.32268","0.00538"
"255.87600","21.32316","0.00547"
"255.88200","21.32370","0.00554"
"255.88800","21.32418","0.00558"
"255.89400","21.32471","0.00556"
"255.90000","21.32519","0.00547"
"255.90600","21.32567","0.00526"
"255.91200","21.32621","0.00511"
"255.91800","21.32669","0.00512"
"255.92400","21.32717","0.00516"
"255.93000","21.32770","0.00510"
"255.93600","21.32818","0.00499"
"255.94200","21.32866","0.00500"
"255.94800","21.32920","0.00512"
"255.95400","21.32968","0.00528"
"255.96000","21.33021","0.00549"
"255.96600","21.33069","0.00581"
"255.97200","21.33117","0.00609"
"255.97800","21.33171","0.00613"
"255.98400","21.33219","0.00615"
"255.99000","21.33267","0.00622"
"255.99600","21.33315","0.00630"
"256.00200","21.33362","0.00628"
"256.00800","21.33416","0.00625"
"256.01400","21.33464","0.00630"
"256.02000","21.33512","0.00633"
"256.02600","21.33565","0.00628"
"256.03200","21.33613","0.00609"
"256.03800","21.33661","0.00584"
"256.04400","21.33715","0.00555"
"256.05000","21.33763","0.00547"
"256.05600","21.33811","0.00535"
"256.06200","21.33865","0.00521"
"256.06800","21.33912","0.00501"
"256.07400","21.33960","0.00481"
"256.08000","21.34014","0.00489"
"256.08600","21.34062","0.00503"
"256.09200","21.34116","0.00521"
"256.09800","21.34163","0.00535"
"256.10400","21.34217","0.00544"
"256.11000","21.34265","0.00550"
"256.11600","21.34313","0.00549"
"256.12200","21.34361","0.00552"
"256.12800","21.34409","0.00538"
"256.13400","21.34462","0.00526"
"256.14000","21.34510","0.00525"
"256.14600","21.34558","0.00530"
"256.15200","21.34606","0.00539"
"256.15800","21.34660","0.00553"
"256.16400","21.34708","0.00575"
"256.17000","21.34761","0.00589"
"256.17600","21.34809","0.00597"
"256.18200","21.34863","0.00607"
"256.18800","21.34911","0.00605"
"256.19400","21.34965","0.00597"
"256.20000","21.35012","0.00595"
"256.20600","21.35060","0.00602"
"256.21200","21.35114","0.00599"
"256.21800","21.35162","0.00594"
"256.22400","21.35216","0.00604"
"256.23000","21.35264","0.00615"
"256.23600","21.35312","0.00630"
"256.24200","21.35365","0.00644"
"256.24800","21.35413","0.00658"
"256.25400","21.35467","0.00662"
"256.26000","21.35515","0.00646"
"256.26600","21.35568","0.00615"
"256.27200","21.35616","0.00593"
"256.27800","21.35664","0.00591"
"256.28400","21.35718","0.00590"
"256.29000","21.35766","0.00604"
"256.29600","21.35820","0.00625"
"256.30200","21.35868","0.00633"
"256.30800","21.35915","0.00631"
"256.31400","21.35969","0.00628"
"256.32000","21.36017","0.00611"
"256.32600","21.36071","0.00592"
"256.33200","21.36119","0.00570"
"256.33800","21.36166","0.00555"
"256.34400","21.36220","0.00536"
"256.35000","21.36268","0.00524"
"256.35600","21.36316","0.00511"
"256.36200","21.36364","0.00502"
"256.36800","21.36418","0.00490"
"256.37400","21.36465","0.00483"
"256.38000","21.36519","0.00486"
"256.38600","21.36567","0.00499"
"256.39200","21.36615","0.00512"
"256.39800","21.36669","0.00524"
"256.40400","21.36717","0.00531"
"256.41000","21.36770","0.00534"
"256.41600","21.36818","0.00544"
"256.42200","21.36872","0.00556"
"256.42800","21.36920","0.00566"
"256.43400","21.36968","0.00582"
"256.44000","21.37021","0.00596"
"256.44600","21.37069","0.00601"
"256.45200","21.37117","0.00610"
"256.45800","21.37171","0.00611"
"256.46400","21.37219","0.00604"
"256.47000","21.37267","0.00591"
"256.47600","21.37320","0.00579"
"256.48200","21.37368","0.00567"
"256.48800","21.37422","0.00560"
"256.49400","21.37470","0.00550"
"256.50000","21.37518","0.00550"
"256.50600","21.37566","0.00570"
"256.51200","21.37619","0.00573"
"256.51800","21.37667","0.00567"
"256.52400","21.37715","0.00569"
"256.53000","21.37769","0.00566"
"256.53600","21.37817","0.00560"
"256.54200","21.37864","0.00553"
"256.54800","21.37918","0.00549"
"256.55400","21.37966","0.00548"
"256.56000","21.38014","0.00545"
"256.56600","21.38068","0.00548"
"256.57200","21.38116","0.00564"
"256.57800","21.38169","0.00574"
"256.58400","21.38217","0.00584"
"256.59000","21.38271","0.00595"
"256.59600","21.38319","0.00579"
"256.60200","21.38367","0.00568"
"256.60800","21.38420","0.00561"
"256.61400","21.38468","0.00570"
"256.62000","21.38516","0.00577"
"256.62600","21.38570","0.00575"
"256.63200","21.38618","0.00574"
"256.63800","21.38666","0.00569"
"256.64400","21.38719","0.00560"
"256.65000","21.38767","0.00555"
"256.65600","21.38815","0.00558"
"256.66200","21.38863","0.00567"
"256.66800","21.38917","0.00575"
"256.67400","21.38965","0.00580"
"256.68000","21.39013","0.00572"
"256.68600","21.39060","0.00566"
"256.69200","21.39114","0.00558"
"256.69800","21.39162","0.00553"
"256.70400","21.39210","0.00544"
"256.71000","21.39264","0.00532"
"256.71600","21.39311","0.00541"
"256.72200","21.39365","0.00566"
"256.72800","21.39413","0.00587"
"256.73400","21.39467","0.00597"
"256.74000","21.39515","0.00614"
"256.74600","21.39569","0.00631"
"256.75200","21.39616","0.00633"
"256.75800","21.39670","0.00625"
"256.76400","21.39718","0.00617"
"256.77000","21.39771","0.00602"
"256.77600","21.39820","0.00584"
"256.78200","21.39867","0.00566"
"256.78800","21.39921","0.00562"
"256.79400","21.39969","0.00553"
"256.80000","21.40017","0.00545"
"256.80600","21.40065","0.00556"
"256.81200","21.40119","0.00580"
"256.81800","21.40166","0.00588"
"256.82400","21.40214","0.00584"
"256.83000","21.40268","0.00573"
"256.83600","21.40316","0.00577"
"256.84200","21.40369","0.00581"
"256.84800","21.40417","0.00576"
"256.85400","21.40465","0.00569"
"256.86000","21.40519","0.00578"
"256.86600","21.40567","0.00584"
"256.87200","21.40621","0.00593"
"256.87800","21.40668","0.00596"
"256.88400","21.40722","0.00593"
"256.89000","21.40770","0.00587"
"256.89600","21.40824","0.00581"
"256.90200","21.40872","0.00578"
"256.90800","21.40920","0.00581"
"256.91400","21.40973","0.00577"
"256.92000","21.41021","0.00574"
"256.92600","21.41069","0.00571"
"256.93200","21.41123","0.00565"
"256.93800","21.41171","0.00572"
"256.94400","21.41219","0.00584"
"256.95000","21.41266","0.00599"
"256.95600","21.41320","0.00611"
"256.96200","21.41368","0.00625"
"256.96800","21.41416","0.00624"
"256.97400","21.41470","0.00608"
"256.98000","21.41518","0.00596"
"256.98600","21.41565","0.00584"
"256.99200","21.41619","0.00575"
"256.99800","21.41667","0.00576"
"257.00400","21.41715","0.00593"
"257.01000","21.41768","0.00599"
"257.01600","21.41817","0.00594"
"257.02200","21.41870","0.00590"
"257.02800","21.41918","0.00594"
"257.03400","21.41972","0.00602"
"257.04000","21.42020","0.00605"
"257.04600","21.42074","0.00612"
"257.05200","21.42121","0.00610"
"257.05800","21.42169","0.00597"
"257.06400","21.42223","0.00590"
"257.07000","21.42271","0.00587"
"257.07600","21.42319","0.00589"
"257.08200","21.42366","0.00592"
"257.08800","21.42420","0.00597"
"257.09400","21.42468","0.00614"
"257.10000","21.42516","0.00626"
"257.10600","21.42564","0.00633"
"257.11200","21.42618","0.00627"
"257.11800","21.42665","0.00613"
"257.12400","21.42719","0.00603"
"257.13000","21.42767","0.00597"
"257.13600","21.42815","0.00594"
"257.14200","21.42863","0.00587"
"257.14800","21.42917","0.00598"
"257.15400","21.42964","0.00610"
"257.16000","21.43018","0.00615"
"257.16600","21.43066","0.00608"
"257.17200","21.43120","0.00602"
"257.17800","21.43168","0.00586"
"257.18400","21.43222","0.00575"
"257.19000","21.43269","0.00579"
"257.19600","21.43317","0.00595"
"257.20200","21.43371","0.00600"
