End date,"1/7/2017"
Specimen label,"18AT_47/49"
Maximum Load,"0.18800",N

Time,Extension,Load
(s),(mm),(N)
"141.21000","11.76766","0.00616"
"141.21600","11.76814","0.00620"
"141.22200","11.76861","0.00632"
"141.22800","11.76915","0.00644"
"141.23400","11.76963","0.00661"
"141.24000","11.77011","0.00669"
"141.24600","11.77065","0.00679"
"141.25200","11.77112","0.00686"
"141.25800","11.77166","0.00682"
"141.26400","11.77214","0.00691"
"141.27000","11.77262","0.00705"
"141.27600","11.77316","0.00705"
"141.28200","11.77364","0.00696"
"141.28800","11.77411","0.00700"
"141.29400","11.77465","0.00697"
"141.30000","11.77513","0.00686"
"141.30600","11.77561","0.00688"
"141.31200","11.77615","0.00710"
"141.31800","11.77663","0.00721"
"141.32400","11.77716","0.00721"
"141.33000","11.77764","0.00721"
"141.33600","11.77818","0.00724"
"141.34200","11.77866","0.00725"
"141.34800","11.77913","0.00727"
"141.35400","11.77967","0.00723"
"141.36000","11.78015","0.00729"
"141.36600","11.78063","0.00726"
"141.37200","11.78111","0.00731"
"141.37800","11.78159","0.00734"
"141.38400","11.78212","0.00729"
"141.39000","11.78260","0.00720"
"141.39600","11.78314","0.00715"
"141.40200","11.78362","0.00707"
"141.40800","11.78416","0.00702"
"141.41400","11.78464","0.00706"
"141.42000","11.78511","0.00708"
"141.42600","11.78565","0.00697"
"141.43200","11.78613","0.00690"
"141.43800","11.78667","0.00684"
"141.44400","11.78715","0.00678"
"141.45000","11.78769","0.00676"
"141.45600","11.78816","0.00674"
"141.46200","11.78870","0.00685"
"141.46800","11.78918","0.00699"
"141.47400","11.78972","0.00703"
"141.48000","11.79020","0.00703"
"141.48600","11.79073","0.00710"
"141.49200","11.79121","0.00705"
"141.49800","11.79169","0.00714"
"141.50400","11.79223","0.00720"
"141.51000","11.79271","0.00713"
"141.51600","11.79319","0.00704"
"141.52200","11.79372","0.00701"
"141.52800","11.79420","0.00707"
"141.53400","11.79468","0.00714"
"141.54000","11.79522","0.00706"
"141.54600","11.79570","0.00704"
"141.55200","11.79618","0.00697"
"141.55800","11.79671","0.00682"
"141.56400","11.79719","0.00663"
"141.57000","11.79767","0.00652"
"141.57600","11.79821","0.00645"
"141.58200","11.79869","0.00631"
"141.58800","11.79922","0.00627"
"141.59400","11.79970","0.00632"
"141.60000","11.80024","0.00613"
"141.60600","11.80072","0.00598"
"141.61200","11.80126","0.00593"
"141.61800","11.80174","0.00607"
"141.62400","11.80221","0.00636"
"141.63000","11.80275","0.00658"
"141.63600","11.80323","0.00667"
"141.64200","11.80371","0.00662"
"141.64800","11.80419","0.00660"
"141.65400","11.80467","0.00663"
"141.66000","11.80520","0.00665"
"141.66600","11.80568","0.00662"
"141.67200","11.80616","0.00654"
"141.67800","11.80670","0.00650"
"141.68400","11.80718","0.00650"
"141.69000","11.80766","0.00649"
"141.69600","11.80814","0.00639"
"141.70200","11.80867","0.00641"
"141.70800","11.80915","0.00654"
"141.71400","11.80963","0.00672"
"141.72000","11.81017","0.00688"
"141.72600","11.81065","0.00684"
"141.73200","11.81112","0.00674"
"141.73800","11.81166","0.00674"
"141.74400","11.81214","0.00676"
"141.75000","11.81268","0.00676"
"141.75600","11.81316","0.00681"
"141.76200","11.81363","0.00686"
"141.76800","11.81417","0.00694"
"141.77400","11.81465","0.00717"
"141.78000","11.81513","0.00740"
"141.78600","11.81561","0.00742"
"141.79200","11.81615","0.00732"
"141.79800","11.81662","0.00725"
"141.80400","11.81716","0.00726"
"141.81000","11.81764","0.00730"
"141.81600","11.81812","0.00727"
"141.82200","11.81866","0.00724"
"141.82800","11.81914","0.00706"
"141.83400","11.81961","0.00678"
"141.84000","11.82015","0.00667"
"141.84600","11.82063","0.00672"
"141.85200","11.82111","0.00690"
"141.85800","11.82165","0.00715"
"141.86400","11.82212","0.00731"
"141.87000","11.82266","0.00741"
"141.87600","11.82314","0.00745"
"141.88200","11.82368","0.00745"
"141.88800","11.82422","0.00732"
"141.89400","11.82470","0.00711"
"141.90000","11.82517","0.00695"
"141.90600","11.82571","0.00688"
"141.91200","11.82619","0.00694"
"141.91800","11.82667","0.00705"
"141.92400","11.82721","0.00712"
"141.93000","11.82769","0.00699"
"141.93600","11.82816","0.00689"
"141.94200","11.82864","0.00691"
"141.94800","11.82918","0.00701"
"141.95400","11.82966","0.00712"
"141.96000","11.83020","0.00721"
"141.96600","11.83067","0.00724"
"141.97200","11.83115","0.00730"
"141.97800","11.83169","0.00745"
"141.98400","11.83217","0.00752"
"141.99000","11.83265","0.00750"
"141.99600","11.83319","0.00751"
"142.00200","11.83366","0.00748"
"142.00800","11.83420","0.00732"
"142.01400","11.83468","0.00719"
"142.02000","11.83522","0.00707"
"142.02600","11.83570","0.00692"
"142.03200","11.83623","0.00689"
"142.03800","11.83671","0.00692"
"142.04400","11.83725","0.00702"
"142.05000","11.83773","0.00705"
"142.05600","11.83821","0.00702"
"142.06200","11.83875","0.00701"
"142.06800","11.83922","0.00695"
"142.07400","11.83970","0.00693"
"142.08000","11.84024","0.00703"
"142.08600","11.84072","0.00716"
"142.09200","11.84120","0.00727"
"142.09800","11.84173","0.00731"
"142.10400","11.84221","0.00744"
"142.11000","11.84269","0.00741"
"142.11600","11.84323","0.00727"
"142.12200","11.84371","0.00710"
"142.12800","11.84419","0.00701"
"142.13400","11.84472","0.00696"
"142.14000","11.84520","0.00684"
"142.14600","11.84574","0.00683"
"142.15200","11.84622","0.00681"
"142.15800","11.84676","0.00687"
"142.16400","11.84724","0.00691"
"142.17000","11.84777","0.00701"
"142.17600","11.84825","0.00713"
"142.18200","11.84873","0.00719"
"142.18800","11.84927","0.00729"
"142.19400","11.84975","0.00748"
"142.20000","11.85029","0.00769"
"142.20600","11.85076","0.00781"
"142.21200","11.85124","0.00782"
"142.21800","11.85172","0.00764"
"142.22400","11.85220","0.00737"
"142.23000","11.85274","0.00722"
"142.23600","11.85321","0.00721"
"142.24200","11.85369","0.00725"
"142.24800","11.85417","0.00736"
"142.25400","11.85465","0.00738"
"142.26000","11.85519","0.00730"
"142.26600","11.85567","0.00724"
"142.27200","11.85614","0.00722"
"142.27800","11.85668","0.00718"
"142.28400","11.85716","0.00708"
"142.29000","11.85764","0.00713"
"142.29600","11.85818","0.00737"
"142.30200","11.85866","0.00767"
"142.30800","11.85919","0.00784"
"142.31400","11.85967","0.00795"
"142.32000","11.86015","0.00802"
"142.32600","11.86069","0.00791"
"142.33200","11.86117","0.00778"
"142.33800","11.86165","0.00766"
"142.34400","11.86218","0.00763"
"142.35000","11.86266","0.00764"
"142.35600","11.86314","0.00771"
"142.36200","11.86368","0.00784"
"142.36800","11.86416","0.00790"
"142.37400","11.86464","0.00791"
"142.38000","11.86517","0.00801"
"142.38600","11.86565","0.00798"
"142.39200","11.86613","0.00790"
"142.39800","11.86667","0.00775"
"142.40400","11.86715","0.00744"
"142.41000","11.86762","0.00721"
"142.41600","11.86810","0.00717"
"142.42200","11.86864","0.00727"
"142.42800","11.86912","0.00733"
"142.43400","11.86966","0.00731"
"142.44000","11.87013","0.00724"
"142.44600","11.87067","0.00715"
"142.45200","11.87115","0.00722"
"142.45800","11.87169","0.00736"
"142.46400","11.87217","0.00751"
"142.47000","11.87271","0.00767"
"142.47600","11.87319","0.00775"
"142.48200","11.87372","0.00767"
"142.48800","11.87420","0.00756"
"142.49400","11.87468","0.00745"
"142.50000","11.87522","0.00732"
"142.50600","11.87570","0.00722"
"142.51200","11.87624","0.00719"
"142.51800","11.87671","0.00731"
"142.52400","11.87725","0.00732"
"142.53000","11.87773","0.00730"
"142.53600","11.87827","0.00745"
"142.54200","11.87875","0.00766"
"142.54800","11.87922","0.00777"
"142.55400","11.87970","0.00769"
"142.56000","11.88024","0.00756"
"142.56600","11.88072","0.00752"
"142.57200","11.88120","0.00763"
"142.57800","11.88167","0.00769"
"142.58400","11.88221","0.00766"
"142.59000","11.88269","0.00765"
"142.59600","11.88323","0.00760"
"142.60200","11.88371","0.00758"
"142.60800","11.88419","0.00750"
"142.61400","11.88472","0.00738"
"142.62000","11.88520","0.00728"
"142.62600","11.88568","0.00731"
"142.63200","11.88622","0.00737"
"142.63800","11.88670","0.00750"
"142.64400","11.88718","0.00767"
"142.65000","11.88771","0.00764"
"142.65600","11.88819","0.00763"
"142.66200","11.88873","0.00764"
"142.66800","11.88921","0.00767"
"142.67400","11.88975","0.00772"
"142.68000","11.89022","0.00788"
"142.68600","11.89076","0.00804"
"142.69200","11.89124","0.00808"
"142.69800","11.89172","0.00794"
"142.70400","11.89220","0.00782"
"142.71000","11.89274","0.00766"
"142.71600","11.89321","0.00750"
"142.72200","11.89369","0.00727"
"142.72800","11.89423","0.00726"
"142.73400","11.89471","0.00746"
"142.74000","11.89525","0.00763"
"142.74600","11.89573","0.00762"
"142.75200","11.89620","0.00759"
"142.75800","11.89674","0.00762"
"142.76400","11.89722","0.00757"
"142.77000","11.89770","0.00768"
"142.77600","11.89818","0.00795"
"142.78200","11.89872","0.00795"
"142.78800","11.89919","0.00776"
"142.79400","11.89973","0.00762"
"142.80000","11.90021","0.00758"
"142.80600","11.90069","0.00765"
"142.81200","11.90123","0.00777"
"142.81800","11.90170","0.00792"
"142.82400","11.90218","0.00803"
"142.83000","11.90272","0.00799"
"142.83600","11.90320","0.00796"
"142.84200","11.90368","0.00789"
"142.84800","11.90416","0.00793"
"142.85400","11.90469","0.00803"
"142.86000","11.90517","0.00794"
"142.86600","11.90565","0.00787"
"142.87200","11.90619","0.00784"
"142.87800","11.90667","0.00792"
"142.88400","11.90715","0.00795"
"142.89000","11.90768","0.00802"
"142.89600","11.90816","0.00813"
"142.90200","11.90864","0.00824"
"142.90800","11.90918","0.00835"
"142.91400","11.90966","0.00853"
"142.92000","11.91014","0.00867"
"142.92600","11.91061","0.00884"
"142.93200","11.91115","0.00882"
"142.93800","11.91163","0.00868"
"142.94400","11.91217","0.00854"
"142.95000","11.91265","0.00838"
"142.95600","11.91318","0.00833"
"142.96200","11.91366","0.00829"
"142.96800","11.91420","0.00826"
"142.97400","11.91468","0.00831"
"142.98000","11.91522","0.00839"
"142.98600","11.91570","0.00853"
"142.99200","11.91617","0.00854"
"142.99800","11.91671","0.00853"
"143.00400","11.91719","0.00859"
"143.01000","11.91767","0.00856"
"143.01600","11.91821","0.00846"
"143.02200","11.91868","0.00835"
"143.02800","11.91922","0.00824"
"143.03400","11.91970","0.00788"
"143.04000","11.92018","0.00763"
"143.04600","11.92072","0.00750"
"143.05200","11.92120","0.00756"
"143.05800","11.92167","0.00776"
"143.06400","11.92221","0.00795"
"143.07000","11.92269","0.00806"
"143.07600","11.92317","0.00820"
"143.08200","11.92371","0.00835"
"143.08800","11.92418","0.00846"
"143.09400","11.92472","0.00861"
"143.10000","11.92526","0.00866"
"143.10600","11.92574","0.00873"
"143.11200","11.92622","0.00883"
"143.11800","11.92670","0.00904"
"143.12400","11.92723","0.00914"
"143.13000","11.92771","0.00904"
"143.13600","11.92819","0.00896"
"143.14200","11.92867","0.00886"
"143.14800","11.92915","0.00865"
"143.15400","11.92969","0.00857"
"143.16000","11.93016","0.00853"
"143.16600","11.93070","0.00842"
"143.17200","11.93118","0.00837"
"143.17800","11.93172","0.00826"
"143.18400","11.93220","0.00810"
"143.19000","11.93267","0.00787"
"143.19600","11.93321","0.00765"
"143.20200","11.93369","0.00772"
"143.20800","11.93423","0.00792"
"143.21400","11.93471","0.00809"
"143.22000","11.93519","0.00819"
"143.22600","11.93572","0.00828"
"143.23200","11.93620","0.00835"
"143.23800","11.93674","0.00844"
"143.24400","11.93722","0.00839"
"143.25000","11.93776","0.00826"
"143.25600","11.93824","0.00809"
"143.26200","11.93871","0.00796"
"143.26800","11.93919","0.00799"
"143.27400","11.93973","0.00806"
"143.28000","11.94021","0.00810"
"143.28600","11.94069","0.00817"
"143.29200","11.94123","0.00811"
"143.29800","11.94170","0.00795"
"143.30400","11.94224","0.00781"
"143.31000","11.94272","0.00784"
"143.31600","11.94320","0.00796"
"143.32200","11.94374","0.00817"
"143.32800","11.94421","0.00832"
"143.33400","11.94475","0.00846"
"143.34000","11.94523","0.00851"
"143.34600","11.94571","0.00847"
"143.35200","11.94625","0.00822"
"143.35800","11.94673","0.00794"
"143.36400","11.94720","0.00788"
"143.37000","11.94768","0.00795"
"143.37600","11.94822","0.00803"
"143.38200","11.94870","0.00808"
"143.38800","11.94924","0.00818"
"143.39400","11.94972","0.00832"
"143.40000","11.95019","0.00844"
"143.40600","11.95067","0.00849"
"143.41200","11.95121","0.00844"
"143.41800","11.95169","0.00842"
"143.42400","11.95217","0.00840"
"143.43000","11.95265","0.00848"
"143.43600","11.95318","0.00855"
"143.44200","11.95366","0.00848"
"143.44800","11.95414","0.00835"
"143.45400","11.95468","0.00837"
"143.46000","11.95516","0.00850"
"143.46600","11.95570","0.00876"
"143.47200","11.95617","0.00892"
"143.47800","11.95665","0.00890"
"143.48400","11.95719","0.00878"
"143.49000","11.95767","0.00876"
"143.49600","11.95815","0.00882"
"143.50200","11.95868","0.00890"
"143.50800","11.95916","0.00891"
"143.51400","11.95970","0.00889"
"143.52000","11.96018","0.00886"
"143.52600","11.96066","0.00885"
"143.53200","11.96119","0.00875"
"143.53800","11.96167","0.00855"
"143.54400","11.96215","0.00838"
"143.55000","11.96263","0.00831"
"143.55600","11.96317","0.00826"
"143.56200","11.96365","0.00828"
"143.56800","11.96412","0.00838"
"143.57400","11.96466","0.00854"
"143.58000","11.96514","0.00876"
"143.58600","11.96568","0.00893"
"143.59200","11.96616","0.00895"
"143.59800","11.96669","0.00890"
"143.60400","11.96717","0.00886"
"143.61000","11.96771","0.00896"
"143.61600","11.96819","0.00909"
"143.62200","11.96873","0.00903"
"143.62800","11.96921","0.00896"
"143.63400","11.96974","0.00894"
"143.64000","11.97022","0.00887"
"143.64600","11.97070","0.00869"
"143.65200","11.97118","0.00862"
"143.65800","11.97166","0.00861"
"143.66400","11.97220","0.00847"
"143.67000","11.97267","0.00850"
"143.67600","11.97315","0.00876"
"143.68200","11.97363","0.00900"
"143.68800","11.97417","0.00908"
"143.69400","11.97465","0.00903"
"143.70000","11.97519","0.00889"
"143.70600","11.97566","0.00878"
"143.71200","11.97614","0.00877"
"143.71800","11.97668","0.00881"
"143.72400","11.97716","0.00887"
"143.73000","11.97770","0.00888"
"143.73600","11.97818","0.00881"
"143.74200","11.97871","0.00878"
"143.74800","11.97925","0.00860"
"143.75400","11.97973","0.00843"
"143.76000","11.98027","0.00835"
"143.76600","11.98075","0.00831"
"143.77200","11.98122","0.00816"
"143.77800","11.98176","0.00807"
"143.78400","11.98224","0.00807"
"143.79000","11.98278","0.00812"
"143.79600","11.98326","0.00827"
"143.80200","11.98374","0.00855"
"143.80800","11.98421","0.00873"
"143.81400","11.98469","0.00879"
"143.82000","11.98523","0.00881"
"143.82600","11.98571","0.00888"
"143.83200","11.98619","0.00894"
"143.83800","11.98667","0.00893"
"143.84400","11.98720","0.00903"
"143.85000","11.98768","0.00914"
"143.85600","11.98816","0.00906"
"143.86200","11.98870","0.00902"
"143.86800","11.98918","0.00904"
"143.87400","11.98965","0.00882"
"143.88000","11.99019","0.00864"
"143.88600","11.99067","0.00866"
"143.89200","11.99121","0.00882"
"143.89800","11.99169","0.00896"
"143.90400","11.99223","0.00907"
"143.91000","11.99270","0.00908"
"143.91600","11.99318","0.00901"
"143.92200","11.99366","0.00898"
"143.92800","11.99420","0.00888"
"143.93400","11.99468","0.00874"
"143.94000","11.99516","0.00857"
"143.94600","11.99563","0.00848"
"143.95200","11.99617","0.00849"
"143.95800","11.99665","0.00859"
"143.96400","11.99713","0.00868"
"143.97000","11.99767","0.00877"
"143.97600","11.99815","0.00881"
"143.98200","11.99862","0.00894"
"143.98800","11.99910","0.00908"
"143.99400","11.99964","0.00923"
"144.00000","12.00012","0.00944"
"144.00600","12.00060","0.00955"
"144.01200","12.00113","0.00952"
"144.01800","12.00161","0.00940"
"144.02400","12.00215","0.00931"
"144.03000","12.00269","0.00920"
"144.03600","12.00317","0.00918"
"144.04200","12.00371","0.00921"
"144.04800","12.00418","0.00925"
"144.05400","12.00472","0.00928"
"144.06000","12.00520","0.00927"
"144.06600","12.00568","0.00911"
"144.07200","12.00622","0.00896"
"144.07800","12.00669","0.00894"
"144.08400","12.00717","0.00897"
"144.09000","12.00771","0.00899"
"144.09600","12.00819","0.00904"
"144.10200","12.00867","0.00911"
"144.10800","12.00920","0.00930"
"144.11400","12.00968","0.00940"
"144.12000","12.01022","0.00932"
"144.12600","12.01070","0.00933"
"144.13200","12.01118","0.00936"
"144.13800","12.01172","0.00943"
"144.14400","12.01219","0.00948"
"144.15000","12.01273","0.00949"
"144.15600","12.01321","0.00959"
"144.16200","12.01375","0.00969"
"144.16800","12.01423","0.00974"
"144.17400","12.01477","0.00970"
"144.18000","12.01524","0.00965"
"144.18600","12.01578","0.00955"
"144.19200","12.01626","0.00951"
"144.19800","12.01674","0.00945"
"144.20400","12.01728","0.00946"
"144.21000","12.01776","0.00961"
"144.21600","12.01823","0.00962"
"144.22200","12.01877","0.00940"
"144.22800","12.01925","0.00907"
"144.23400","12.01973","0.00891"
"144.24000","12.02021","0.00890"
"144.24600","12.02075","0.00903"
"144.25200","12.02122","0.00914"
"144.25800","12.02170","0.00917"
"144.26400","12.02224","0.00915"
"144.27000","12.02272","0.00915"
"144.27600","12.02320","0.00925"
"144.28200","12.02374","0.00920"
"144.28800","12.02421","0.00909"
"144.29400","12.02469","0.00898"
"144.30000","12.02523","0.00884"
"144.30600","12.02571","0.00878"
"144.31200","12.02625","0.00876"
"144.31800","12.02672","0.00888"
"144.32400","12.02726","0.00904"
"144.33000","12.02774","0.00907"
"144.33600","12.02828","0.00915"
"144.34200","12.02876","0.00932"
"144.34800","12.02924","0.00932"
"144.35400","12.02977","0.00918"
"144.36000","12.03025","0.00918"
"144.36600","12.03073","0.00919"
"144.37200","12.03127","0.00918"
"144.37800","12.03175","0.00932"
"144.38400","12.03223","0.00952"
"144.39000","12.03270","0.00958"
"144.39600","12.03324","0.00950"
"144.40200","12.03372","0.00931"
"144.40800","12.03420","0.00917"
"144.41400","12.03474","0.00918"
"144.42000","12.03522","0.00913"
"144.42600","12.03569","0.00908"
"144.43200","12.03623","0.00904"
"144.43800","12.03671","0.00904"
"144.44400","12.03719","0.00917"
"144.45000","12.03773","0.00931"
"144.45600","12.03821","0.00944"
"144.46200","12.03868","0.00944"
"144.46800","12.03922","0.00945"
"144.47400","12.03970","0.00941"
