End date,"1/7/2017"
Specimen label,"18CT_NT1"
Maximum Load,"0.01610",N

Time,Extension,Load
(s),(mm),(N)
"4.77000","0.39766","0.00063"
"4.77600","0.39820","0.00042"
"4.78200","0.39868","0.00029"
"4.78800","0.39921","0.00024"
"4.79400","0.39969","0.00027"
"4.80000","0.40023","0.00044"
"4.80600","0.40071","0.00043"
"4.81200","0.40125","0.00042"
"4.81800","0.40173","0.00043"
"4.82400","0.40220","0.00050"
"4.83000","0.40268","0.00065"
"4.83600","0.40322","0.00074"
"4.84200","0.40370","0.00078"
"4.84800","0.40418","0.00079"
"4.85400","0.40472","0.00089"
"4.86000","0.40519","0.00095"
"4.86600","0.40567","0.00097"
"4.87200","0.40615","0.00086"
"4.87800","0.40669","0.00071"
"4.88400","0.40717","0.00061"
"4.89000","0.40765","0.00066"
"4.89600","0.40818","0.00070"
"4.90200","0.40866","0.00068"
"4.90800","0.40920","0.00078"
"4.91400","0.40968","0.00089"
"4.92000","0.41022","0.00095"
"4.92600","0.41075","0.00097"
"4.93200","0.41123","0.00095"
"4.93800","0.41177","0.00085"
"4.94400","0.41225","0.00064"
"4.95000","0.41273","0.00053"
"4.95600","0.41321","0.00052"
"4.96200","0.41374","0.00050"
"4.96800","0.41422","0.00051"
"4.97400","0.41476","0.00063"
"4.98000","0.41524","0.00071"
"4.98600","0.41572","0.00079"
"4.99200","0.41619","0.00093"
"4.99800","0.41673","0.00106"
"5.00400","0.41721","0.00110"
"5.01000","0.41769","0.00099"
"5.01600","0.41817","0.00091"
"5.02200","0.41865","0.00100"
"5.02800","0.41918","0.00105"
"5.03400","0.41966","0.00099"
"5.04000","0.42014","0.00092"
"5.04600","0.42068","0.00086"
"5.05200","0.42116","0.00065"
"5.05800","0.42170","0.00045"
"5.06400","0.42217","0.00025"
"5.07000","0.42271","0.00018"
"5.07600","0.42319","0.00015"
"5.08200","0.42373","0.00019"
"5.08800","0.42421","0.00032"
"5.09400","0.42469","0.00054"
"5.10000","0.42516","0.00072"
"5.10600","0.42564","0.00078"
"5.11200","0.42618","0.00070"
"5.11800","0.42666","0.00057"
"5.12400","0.42714","0.00051"
"5.13000","0.42761","0.00061"
"5.13600","0.42815","0.00078"
"5.14200","0.42863","0.00085"
"5.14800","0.42911","0.00096"
"5.15400","0.42959","0.00109"
"5.16000","0.43013","0.00118"
"5.16600","0.43060","0.00119"
"5.17200","0.43108","0.00111"
"5.17800","0.43162","0.00089"
"5.18400","0.43210","0.00067"
"5.19000","0.43258","0.00044"
"5.19600","0.43312","0.00035"
"5.20200","0.43359","0.00045"
"5.20800","0.43413","0.00060"
"5.21400","0.43467","0.00075"
"5.22000","0.43515","0.00089"
"5.22600","0.43569","0.00090"
"5.23200","0.43616","0.00091"
"5.23800","0.43670","0.00095"
"5.24400","0.43718","0.00086"
"5.25000","0.43766","0.00068"
"5.25600","0.43814","0.00063"
"5.26200","0.43868","0.00067"
"5.26800","0.43915","0.00077"
"5.27400","0.43963","0.00086"
"5.28000","0.44017","0.00080"
"5.28600","0.44065","0.00071"
"5.29200","0.44119","0.00075"
"5.29800","0.44167","0.00080"
"5.30400","0.44220","0.00094"
"5.31000","0.44268","0.00105"
"5.31600","0.44316","0.00129"
"5.32200","0.44370","0.00144"
"5.32800","0.44418","0.00134"
"5.33400","0.44471","0.00125"
"5.34000","0.44519","0.00122"
"5.34600","0.44573","0.00115"
"5.35200","0.44621","0.00105"
"5.35800","0.44675","0.00097"
"5.36400","0.44723","0.00089"
"5.37000","0.44776","0.00087"
"5.37600","0.44824","0.00095"
"5.38200","0.44878","0.00115"
"5.38800","0.44926","0.00131"
"5.39400","0.44974","0.00131"
"5.40000","0.45022","0.00132"
"5.40600","0.45069","0.00135"
"5.41200","0.45123","0.00123"
"5.41800","0.45171","0.00118"
"5.42400","0.45219","0.00128"
"5.43000","0.45273","0.00134"
"5.43600","0.45320","0.00125"
"5.44200","0.45368","0.00112"
"5.44800","0.45422","0.00087"
"5.45400","0.45470","0.00058"
"5.46000","0.45518","0.00042"
"5.46600","0.45572","0.00045"
"5.47200","0.45619","0.00051"
"5.47800","0.45667","0.00059"
"5.48400","0.45721","0.00065"
"5.49000","0.45769","0.00064"
"5.49600","0.45823","0.00071"
"5.50200","0.45871","0.00062"
"5.50800","0.45924","0.00053"
"5.51400","0.45972","0.00047"
"5.52000","0.46020","0.00051"
"5.52600","0.46074","0.00056"
"5.53200","0.46122","0.00054"
"5.53800","0.46169","0.00052"
"5.54400","0.46217","0.00049"
"5.55000","0.46271","0.00049"
"5.55600","0.46319","0.00053"
"5.56200","0.46367","0.00056"
"5.56800","0.46421","0.00068"
"5.57400","0.46468","0.00066"
"5.58000","0.46516","0.00063"
"5.58600","0.46570","0.00060"
"5.59200","0.46618","0.00047"
"5.59800","0.46666","0.00035"
"5.60400","0.46720","0.00032"
"5.61000","0.46767","0.00029"
"5.61600","0.46815","0.00025"
"5.62200","0.46869","0.00037"
"5.62800","0.46917","0.00050"
"5.63400","0.46965","0.00051"
"5.64000","0.47018","0.00050"
"5.64600","0.47066","0.00053"
"5.65200","0.47120","0.00065"
"5.65800","0.47168","0.00071"
"5.66400","0.47216","0.00076"
"5.67000","0.47270","0.00082"
"5.67600","0.47317","0.00081"
"5.68200","0.47365","0.00077"
"5.68800","0.47419","0.00075"
"5.69400","0.47467","0.00069"
"5.70000","0.47515","0.00069"
"5.70600","0.47563","0.00066"
"5.71200","0.47610","0.00067"
"5.71800","0.47664","0.00072"
"5.72400","0.47712","0.00074"
"5.73000","0.47760","0.00075"
"5.73600","0.47814","0.00082"
"5.74200","0.47862","0.00100"
"5.74800","0.47909","0.00117"
"5.75400","0.47963","0.00123"
"5.76000","0.48011","0.00133"
"5.76600","0.48065","0.00132"
"5.77200","0.48113","0.00125"
"5.77800","0.48166","0.00109"
"5.78400","0.48214","0.00109"
"5.79000","0.48268","0.00127"
"5.79600","0.48316","0.00139"
"5.80200","0.48370","0.00136"
"5.80800","0.48418","0.00131"
"5.81400","0.48471","0.00131"
"5.82000","0.48519","0.00130"
"5.82600","0.48567","0.00131"
"5.83200","0.48621","0.00145"
"5.83800","0.48669","0.00148"
"5.84400","0.48717","0.00133"
"5.85000","0.48770","0.00107"
"5.85600","0.48818","0.00083"
"5.86200","0.48872","0.00063"
"5.86800","0.48920","0.00063"
"5.87400","0.48968","0.00072"
"5.88000","0.49021","0.00074"
"5.88600","0.49069","0.00072"
"5.89200","0.49117","0.00067"
"5.89800","0.49171","0.00073"
"5.90400","0.49219","0.00071"
"5.91000","0.49273","0.00062"
"5.91600","0.49320","0.00069"
"5.92200","0.49374","0.00084"
"5.92800","0.49422","0.00089"
"5.93400","0.49470","0.00099"
"5.94000","0.49524","0.00115"
"5.94600","0.49572","0.00111"
"5.95200","0.49625","0.00109"
"5.95800","0.49673","0.00112"
"5.96400","0.49721","0.00122"
"5.97000","0.49769","0.00133"
"5.97600","0.49817","0.00134"
"5.98200","0.49870","0.00130"
"5.98800","0.49918","0.00123"
"5.99400","0.49966","0.00102"
"6.00000","0.50020","0.00086"
"6.00600","0.50068","0.00089"
"6.01200","0.50116","0.00087"
"6.01800","0.50169","0.00085"
"6.02400","0.50217","0.00099"
"6.03000","0.50265","0.00113"
"6.03600","0.50319","0.00111"
"6.04200","0.50367","0.00103"
"6.04800","0.50415","0.00098"
"6.05400","0.50468","0.00088"
"6.06000","0.50516","0.00079"
"6.06600","0.50570","0.00082"
"6.07200","0.50618","0.00086"
"6.07800","0.50672","0.00093"
"6.08400","0.50719","0.00101"
"6.09000","0.50773","0.00111"
"6.09600","0.50821","0.00108"
"6.10200","0.50875","0.00094"
"6.10800","0.50923","0.00079"
"6.11400","0.50971","0.00073"
"6.12000","0.51024","0.00068"
"6.12600","0.51072","0.00062"
"6.13200","0.51120","0.00052"
"6.13800","0.51168","0.00049"
"6.14400","0.51222","0.00047"
"6.15000","0.51270","0.00052"
"6.15600","0.51317","0.00069"
"6.16200","0.51365","0.00077"
"6.16800","0.51419","0.00079"
"6.17400","0.51467","0.00072"
"6.18000","0.51515","0.00067"
"6.18600","0.51568","0.00068"
"6.19200","0.51616","0.00073"
"6.19800","0.51664","0.00081"
"6.20400","0.51718","0.00091"
"6.21000","0.51766","0.00100"
"6.21600","0.51820","0.00108"
"6.22200","0.51867","0.00101"
"6.22800","0.51915","0.00093"
"6.23400","0.51969","0.00096"
"6.24000","0.52017","0.00102"
"6.24600","0.52065","0.00109"
"6.25200","0.52119","0.00115"
"6.25800","0.52166","0.00125"
"6.26400","0.52214","0.00130"
"6.27000","0.52262","0.00140"
"6.27600","0.52316","0.00144"
"6.28200","0.52364","0.00150"
"6.28800","0.52412","0.00155"
"6.29400","0.52465","0.00131"
"6.30000","0.52513","0.00099"
"6.30600","0.52561","0.00076"
"6.31200","0.52615","0.00060"
"6.31800","0.52663","0.00054"
"6.32400","0.52710","0.00050"
"6.33000","0.52764","0.00043"
"6.33600","0.52812","0.00038"
"6.34200","0.52866","0.00026"
"6.34800","0.52914","0.00016"
"6.35400","0.52968","0.00011"
"6.36000","0.53015","0.00020"
"6.36600","0.53069","0.00032"
"6.37200","0.53117","0.00047"
"6.37800","0.53171","0.00062"
"6.38400","0.53219","0.00071"
"6.39000","0.53266","0.00079"
"6.39600","0.53320","0.00082"
"6.40200","0.53368","0.00090"
"6.40800","0.53416","0.00091"
"6.41400","0.53470","0.00095"
"6.42000","0.53518","0.00101"
"6.42600","0.53565","0.00102"
"6.43200","0.53619","0.00103"
"6.43800","0.53667","0.00105"
"6.44400","0.53721","0.00103"
"6.45000","0.53769","0.00112"
"6.45600","0.53817","0.00115"
"6.46200","0.53864","0.00104"
"6.46800","0.53918","0.00093"
"6.47400","0.53966","0.00085"
"6.48000","0.54014","0.00074"
"6.48600","0.54068","0.00064"
"6.49200","0.54116","0.00053"
"6.49800","0.54169","0.00052"
"6.50400","0.54223","0.00052"
"6.51000","0.54271","0.00044"
"6.51600","0.54325","0.00044"
"6.52200","0.54373","0.00049"
"6.52800","0.54420","0.00045"
"6.53400","0.54474","0.00046"
"6.54000","0.54522","0.00056"
"6.54600","0.54570","0.00061"
"6.55200","0.54624","0.00063"
"6.55800","0.54672","0.00071"
"6.56400","0.54725","0.00075"
"6.57000","0.54773","0.00070"
"6.57600","0.54821","0.00052"
"6.58200","0.54869","0.00054"
"6.58800","0.54923","0.00073"
"6.59400","0.54970","0.00076"
"6.60000","0.55018","0.00084"
"6.60600","0.55066","0.00101"
"6.61200","0.55114","0.00109"
"6.61800","0.55168","0.00102"
"6.62400","0.55216","0.00093"
"6.63000","0.55269","0.00088"
"6.63600","0.55317","0.00086"
"6.64200","0.55371","0.00086"
"6.64800","0.55419","0.00089"
"6.65400","0.55473","0.00095"
"6.66000","0.55521","0.00093"
"6.66600","0.55568","0.00099"
"6.67200","0.55622","0.00106"
"6.67800","0.55670","0.00109"
"6.68400","0.55718","0.00102"
"6.69000","0.55772","0.00096"
"6.69600","0.55820","0.00098"
"6.70200","0.55867","0.00097"
"6.70800","0.55921","0.00087"
"6.71400","0.55969","0.00089"
"6.72000","0.56017","0.00096"
"6.72600","0.56065","0.00094"
"6.73200","0.56118","0.00096"
"6.73800","0.56166","0.00095"
"6.74400","0.56214","0.00099"
"6.75000","0.56262","0.00105"
"6.75600","0.56316","0.00105"
"6.76200","0.56364","0.00092"
"6.76800","0.56411","0.00067"
"6.77400","0.56465","0.00050"
"6.78000","0.56513","0.00036"
"6.78600","0.56561","0.00045"
"6.79200","0.56615","0.00059"
"6.79800","0.56663","0.00072"
"6.80400","0.56716","0.00087"
"6.81000","0.56764","0.00100"
"6.81600","0.56812","0.00114"
"6.82200","0.56866","0.00115"
"6.82800","0.56914","0.00108"
"6.83400","0.56967","0.00099"
"6.84000","0.57015","0.00082"
"6.84600","0.57063","0.00071"
"6.85200","0.57111","0.00075"
"6.85800","0.57165","0.00080"
"6.86400","0.57213","0.00077"
"6.87000","0.57266","0.00071"
"6.87600","0.57314","0.00065"
"6.88200","0.57368","0.00070"
"6.88800","0.57416","0.00087"
"6.89400","0.57464","0.00111"
"6.90000","0.57518","0.00128"
"6.90600","0.57565","0.00136"
"6.91200","0.57619","0.00126"
"6.91800","0.57667","0.00099"
"6.92400","0.57721","0.00084"
"6.93000","0.57775","0.00080"
"6.93600","0.57822","0.00085"
"6.94200","0.57876","0.00102"
"6.94800","0.57924","0.00124"
"6.95400","0.57978","0.00145"
"6.96000","0.58026","0.00151"
"6.96600","0.58074","0.00154"
"6.97200","0.58127","0.00140"
"6.97800","0.58175","0.00110"
"6.98400","0.58223","0.00080"
"6.99000","0.58277","0.00060"
"6.99600","0.58325","0.00047"
"7.00200","0.58373","0.00040"
"7.00800","0.58420","0.00026"
"7.01400","0.58468","0.00027"
"7.02000","0.58522","0.00025"
"7.02600","0.58570","0.00026"
"7.03200","0.58618","0.00034"
"7.03800","0.58665","0.00047"
"7.04400","0.58719","0.00060"
"7.05000","0.58767","0.00065"
"7.05600","0.58815","0.00075"
"7.06200","0.58869","0.00086"
"7.06800","0.58917","0.00082"
"7.07400","0.58970","0.00078"
"7.08000","0.59018","0.00079"
"7.08600","0.59072","0.00093"
"7.09200","0.59120","0.00112"
"7.09800","0.59174","0.00117"
"7.10400","0.59222","0.00116"
"7.11000","0.59269","0.00114"
"7.11600","0.59317","0.00109"
"7.12200","0.59365","0.00111"
"7.12800","0.59419","0.00112"
"7.13400","0.59467","0.00121"
"7.14000","0.59515","0.00134"
"7.14600","0.59562","0.00148"
"7.15200","0.59616","0.00156"
"7.15800","0.59664","0.00156"
"7.16400","0.59712","0.00155"
"7.17000","0.59766","0.00154"
"7.17600","0.59813","0.00151"
"7.18200","0.59861","0.00147"
"7.18800","0.59915","0.00142"
"7.19400","0.59963","0.00126"
"7.20000","0.60017","0.00106"
"7.20600","0.60065","0.00104"
"7.21200","0.60118","0.00112"
"7.21800","0.60166","0.00103"
"7.22400","0.60220","0.00089"
"7.23000","0.60268","0.00083"
"7.23600","0.60322","0.00075"
"7.24200","0.60369","0.00076"
"7.24800","0.60417","0.00076"
"7.25400","0.60471","0.00077"
"7.26000","0.60519","0.00086"
"7.26600","0.60567","0.00093"
"7.27200","0.60621","0.00093"
"7.27800","0.60668","0.00087"
"7.28400","0.60716","0.00093"
"7.29000","0.60764","0.00098"
"7.29600","0.60818","0.00098"
"7.30200","0.60866","0.00103"
"7.30800","0.60914","0.00103"
"7.31400","0.60961","0.00100"
"7.32000","0.61015","0.00098"
"7.32600","0.61063","0.00087"
"7.33200","0.61111","0.00076"
"7.33800","0.61165","0.00080"
"7.34400","0.61213","0.00087"
"7.35000","0.61260","0.00087"
"7.35600","0.61314","0.00091"
"7.36200","0.61362","0.00087"
"7.36800","0.61416","0.00085"
"7.37400","0.61464","0.00098"
"7.38000","0.61517","0.00113"
"7.38600","0.61565","0.00128"
"7.39200","0.61619","0.00144"
"7.39800","0.61667","0.00157"
"7.40400","0.61715","0.00173"
"7.41000","0.61763","0.00172"
"7.41600","0.61816","0.00171"
"7.42200","0.61864","0.00153"
"7.42800","0.61912","0.00130"
"7.43400","0.61966","0.00115"
"7.44000","0.62014","0.00100"
"7.44600","0.62068","0.00091"
"7.45200","0.62115","0.00088"
"7.45800","0.62169","0.00078"
"7.46400","0.62217","0.00071"
"7.47000","0.62265","0.00069"
"7.47600","0.62319","0.00059"
"7.48200","0.62366","0.00057"
"7.48800","0.62420","0.00060"
"7.49400","0.62468","0.00061"
"7.50000","0.62516","0.00065"
"7.50600","0.62570","0.00077"
"7.51200","0.62618","0.00102"
"7.51800","0.62671","0.00125"
"7.52400","0.62719","0.00139"
"7.53000","0.62773","0.00140"
"7.53600","0.62821","0.00128"
"7.54200","0.62869","0.00101"
"7.54800","0.62923","0.00082"
"7.55400","0.62970","0.00085"
"7.56000","0.63018","0.00093"
"7.56600","0.63066","0.00104"
"7.57200","0.63120","0.00105"
"7.57800","0.63168","0.00101"
"7.58400","0.63215","0.00100"
"7.59000","0.63269","0.00108"
"7.59600","0.63317","0.00113"
"7.60200","0.63371","0.00119"
"7.60800","0.63419","0.00111"
"7.61400","0.63473","0.00095"
"7.62000","0.63520","0.00083"
"7.62600","0.63568","0.00077"
"7.63200","0.63622","0.00083"
"7.63800","0.63670","0.00096"
"7.64400","0.63718","0.00094"
"7.65000","0.63772","0.00085"
"7.65600","0.63819","0.00087"
"7.66200","0.63867","0.00080"
"7.66800","0.63915","0.00071"
"7.67400","0.63969","0.00057"
"7.68000","0.64017","0.00059"
"7.68600","0.64064","0.00069"
"7.69200","0.64118","0.00084"
"7.69800","0.64166","0.00106"
"7.70400","0.64220","0.00122"
"7.71000","0.64268","0.00126"
"7.71600","0.64316","0.00128"
"7.72200","0.64369","0.00143"
"7.72800","0.64417","0.00151"
"7.73400","0.64471","0.00155"
"7.74000","0.64519","0.00162"
"7.74600","0.64567","0.00178"
"7.75200","0.64621","0.00180"
"7.75800","0.64668","0.00162"
"7.76400","0.64716","0.00137"
"7.77000","0.64770","0.00122"
"7.77600","0.64818","0.00112"
"7.78200","0.64866","0.00103"
"7.78800","0.64913","0.00097"
"7.79400","0.64967","0.00086"
"7.80000","0.65015","0.00081"
"7.80600","0.65063","0.00079"
"7.81200","0.65117","0.00077"
"7.81800","0.65165","0.00070"
"7.82400","0.65212","0.00067"
"7.83000","0.65260","0.00072"
"7.83600","0.65314","0.00077"
"7.84200","0.65362","0.00074"
"7.84800","0.65416","0.00073"
"7.85400","0.65464","0.00083"
"7.86000","0.65511","0.00105"
"7.86600","0.65565","0.00113"
"7.87200","0.65613","0.00111"
"7.87800","0.65667","0.00103"
"7.88400","0.65715","0.00089"
"7.89000","0.65763","0.00084"
"7.89600","0.65816","0.00084"
"7.90200","0.65864","0.00084"
"7.90800","0.65912","0.00079"
"7.91400","0.65966","0.00092"
"7.92000","0.66014","0.00100"
"7.92600","0.66067","0.00094"
"7.93200","0.66115","0.00090"
"7.93800","0.66163","0.00094"
"7.94400","0.66217","0.00093"
"7.95000","0.66265","0.00085"
"7.95600","0.66313","0.00080"
"7.96200","0.66366","0.00071"
"7.96800","0.66414","0.00058"
"7.97400","0.66462","0.00062"
"7.98000","0.66516","0.00077"
"7.98600","0.66564","0.00095"
"7.99200","0.66618","0.00116"
"7.99800","0.66665","0.00134"
"8.00400","0.66719","0.00144"
"8.01000","0.66767","0.00148"
"8.01600","0.66821","0.00144"
"8.02200","0.66869","0.00129"
"8.02800","0.66922","0.00109"
"8.03400","0.66970","0.00094"
"8.04000","0.67018","0.00093"
"8.04600","0.67066","0.00103"
"8.05200","0.67120","0.00113"
"8.05800","0.67168","0.00102"
"8.06400","0.67215","0.00086"
"8.07000","0.67269","0.00071"
"8.07600","0.67317","0.00070"
"8.08200","0.67371","0.00090"
"8.08800","0.67419","0.00115"
"8.09400","0.67467","0.00136"
"8.10000","0.67514","0.00151"
"8.10600","0.67568","0.00165"
"8.11200","0.67616","0.00174"
"8.11800","0.67664","0.00173"
"8.12400","0.67718","0.00172"
"8.13000","0.67765","0.00173"
"8.13600","0.67819","0.00168"
"8.14200","0.67867","0.00152"
"8.14800","0.67915","0.00146"
"8.15400","0.67969","0.00136"
"8.16000","0.68023","0.00122"
"8.16600","0.68070","0.00112"
"8.17200","0.68118","0.00102"
"8.17800","0.68172","0.00096"
"8.18400","0.68220","0.00095"
"8.19000","0.68268","0.00082"
"8.19600","0.68316","0.00064"
"8.20200","0.68369","0.00060"
"8.20800","0.68417","0.00065"
"8.21400","0.68465","0.00085"
"8.22000","0.68519","0.00116"
"8.22600","0.68567","0.00144"
"8.23200","0.68614","0.00158"
"8.23800","0.68668","0.00158"
"8.24400","0.68716","0.00151"
"8.25000","0.68764","0.00149"
"8.25600","0.68818","0.00156"
"8.26200","0.68866","0.00158"
"8.26800","0.68913","0.00154"
"8.27400","0.68961","0.00138"
"8.28000","0.69015","0.00125"
"8.28600","0.69063","0.00117"
"8.29200","0.69111","0.00114"
"8.29800","0.69165","0.00103"
"8.30400","0.69212","0.00096"
"8.31000","0.69260","0.00082"
"8.31600","0.69314","0.00072"
"8.32200","0.69362","0.00065"
"8.32800","0.69410","0.00067"
"8.33400","0.69463","0.00079"
"8.34000","0.69511","0.00095"
"8.34600","0.69559","0.00127"
"8.35200","0.69613","0.00160"
"8.35800","0.69661","0.00165"
"8.36400","0.69709","0.00166"
"8.37000","0.69762","0.00164"
"8.37600","0.69810","0.00153"
"8.38200","0.69864","0.00140"
"8.38800","0.69912","0.00145"
"8.39400","0.69960","0.00144"
"8.40000","0.70014","0.00130"
"8.40600","0.70061","0.00116"
"8.41200","0.70115","0.00107"
"8.41800","0.70163","0.00108"
"8.42400","0.70211","0.00117"
"8.43000","0.70265","0.00130"
"8.43600","0.70312","0.00148"
"8.44200","0.70366","0.00149"
"8.44800","0.70414","0.00151"
"8.45400","0.70468","0.00159"
"8.46000","0.70516","0.00160"
"8.46600","0.70564","0.00147"
"8.47200","0.70617","0.00146"
"8.47800","0.70665","0.00145"
"8.48400","0.70719","0.00147"
"8.49000","0.70767","0.00143"
"8.49600","0.70821","0.00147"
"8.50200","0.70869","0.00165"
"8.50800","0.70916","0.00174"
"8.51400","0.70970","0.00174"
"8.52000","0.71018","0.00169"
"8.52600","0.71072","0.00156"
"8.53200","0.71120","0.00135"
"8.53800","0.71173","0.00121"
"8.54400","0.71221","0.00100"
"8.55000","0.71269","0.00077"
"8.55600","0.71317","0.00067"
"8.56200","0.71371","0.00083"
"8.56800","0.71419","0.00100"
"8.57400","0.71466","0.00117"
"8.58000","0.71520","0.00126"
"8.58600","0.71568","0.00128"
"8.59200","0.71616","0.00120"
"8.59800","0.71670","0.00111"
"8.60400","0.71718","0.00104"
"8.61000","0.71765","0.00102"
"8.61600","0.71819","0.00107"
"8.62200","0.71867","0.00108"
"8.62800","0.71915","0.00108"
"8.63400","0.71969","0.00104"
"8.64000","0.72016","0.00105"
"8.64600","0.72064","0.00101"
"8.65200","0.72118","0.00107"
"8.65800","0.72172","0.00119"
"8.66400","0.72220","0.00139"
"8.67000","0.72274","0.00163"
"8.67600","0.72321","0.00172"
"8.68200","0.72375","0.00169"
"8.68800","0.72423","0.00159"
"8.69400","0.72471","0.00148"
"8.70000","0.72525","0.00134"
"8.70600","0.72573","0.00120"
"8.71200","0.72620","0.00106"
"8.71800","0.72674","0.00097"
"8.72400","0.72722","0.00095"
"8.73000","0.72770","0.00097"
"8.73600","0.72824","0.00101"
"8.74200","0.72871","0.00094"
"8.74800","0.72919","0.00098"
"8.75400","0.72967","0.00105"
"8.76000","0.73021","0.00105"
"8.76600","0.73069","0.00100"
"8.77200","0.73117","0.00095"
"8.77800","0.73170","0.00103"
"8.78400","0.73218","0.00103"
"8.79000","0.73272","0.00107"
"8.79600","0.73320","0.00118"
"8.80200","0.73374","0.00135"
"8.80800","0.73422","0.00138"
"8.81400","0.73469","0.00128"
"8.82000","0.73523","0.00116"
"8.82600","0.73571","0.00103"
"8.83200","0.73619","0.00090"
"8.83800","0.73667","0.00083"
"8.84400","0.73720","0.00083"
"8.85000","0.73768","0.00078"
"8.85600","0.73816","0.00068"
"8.86200","0.73864","0.00067"
"8.86800","0.73918","0.00068"
"8.87400","0.73966","0.00063"
"8.88000","0.74013","0.00062"
"8.88600","0.74061","0.00076"
"8.89200","0.74115","0.00097"
"8.89800","0.74163","0.00119"
"8.90400","0.74211","0.00139"
"8.91000","0.74265","0.00145"
"8.91600","0.74312","0.00152"
"8.92200","0.74360","0.00158"
"8.92800","0.74414","0.00157"
"8.93400","0.74462","0.00147"
"8.94000","0.74516","0.00133"
"8.94600","0.74564","0.00116"
