End date,"1/8/2017"
Specimen label,"11DG_Unk2"
Maximum Load,"0.18525",N

Time,Extension,Load
(s),(mm),(N)
"96.93600","9.79885","0.00932"
"96.94200","9.79939","0.00935"
"96.94800","9.79986","0.00949"
"96.95400","9.80040","0.00963"
"96.96000","9.80088","0.00969"
"96.96600","9.80142","0.00968"
"96.97200","9.80190","0.00959"
"96.97800","9.80243","0.00961"
"96.98400","9.80291","0.00972"
"96.99000","9.80345","0.00964"
"96.99600","9.80393","0.00936"
"97.00200","9.80447","0.00930"
"97.00800","9.80494","0.00931"
"97.01400","9.80548","0.00926"
"97.02000","9.80596","0.00922"
"97.02600","9.80644","0.00939"
"97.03200","9.80698","0.00953"
"97.03800","9.80746","0.00963"
"97.04400","9.80793","0.00979"
"97.05000","9.80841","0.00988"
"97.05600","9.80895","0.00985"
"97.06200","9.80943","0.00989"
"97.06800","9.80991","0.00984"
"97.07400","9.81039","0.00974"
"97.08000","9.81092","0.00962"
"97.08600","9.81140","0.00942"
"97.09200","9.81194","0.00929"
"97.09800","9.81242","0.00924"
"97.10400","9.81290","0.00914"
"97.11000","9.81344","0.00902"
"97.11600","9.81391","0.00896"
"97.12200","9.81445","0.00889"
"97.12800","9.81493","0.00884"
"97.13400","9.81547","0.00897"
"97.14000","9.81595","0.00902"
"97.14600","9.81643","0.00903"
"97.15200","9.81690","0.00894"
"97.15800","9.81744","0.00892"
"97.16400","9.81792","0.00885"
"97.17000","9.81840","0.00871"
"97.17600","9.81893","0.00872"
"97.18200","9.81941","0.00880"
"97.18800","9.81989","0.00887"
"97.19400","9.82043","0.00896"
"97.20000","9.82091","0.00905"
"97.20600","9.82139","0.00915"
"97.21200","9.82192","0.00936"
"97.21800","9.82240","0.00955"
"97.22400","9.82288","0.00962"
"97.23000","9.82336","0.00966"
"97.23600","9.82390","0.00954"
"97.24200","9.82438","0.00942"
"97.24800","9.82491","0.00929"
"97.25400","9.82539","0.00924"
"97.26000","9.82593","0.00924"
"97.26600","9.82641","0.00922"
"97.27200","9.82689","0.00921"
"97.27800","9.82743","0.00913"
"97.28400","9.82790","0.00897"
"97.29000","9.82838","0.00883"
"97.29600","9.82892","0.00866"
"97.30200","9.82940","0.00860"
"97.30800","9.82988","0.00856"
"97.31400","9.83036","0.00851"
"97.32000","9.83083","0.00855"
"97.32600","9.83137","0.00866"
"97.33200","9.83185","0.00877"
"97.33800","9.83233","0.00881"
"97.34400","9.83287","0.00885"
"97.35000","9.83335","0.00889"
"97.35600","9.83382","0.00898"
"97.36200","9.83436","0.00901"
"97.36800","9.83484","0.00904"
"97.37400","9.83532","0.00913"
"97.38000","9.83586","0.00910"
"97.38600","9.83634","0.00897"
"97.39200","9.83687","0.00882"
"97.39800","9.83735","0.00882"
"97.40400","9.83789","0.00889"
"97.41000","9.83837","0.00895"
"97.41600","9.83891","0.00901"
"97.42200","9.83938","0.00908"
"97.42800","9.83992","0.00916"
"97.43400","9.84040","0.00923"
"97.44000","9.84088","0.00929"
"97.44600","9.84142","0.00929"
"97.45200","9.84190","0.00932"
"97.45800","9.84237","0.00934"
"97.46400","9.84291","0.00920"
"97.47000","9.84339","0.00894"
"97.47600","9.84387","0.00871"
"97.48200","9.84441","0.00862"
"97.48800","9.84488","0.00860"
"97.49400","9.84542","0.00871"
"97.50000","9.84590","0.00895"
"97.50600","9.84638","0.00912"
"97.51200","9.84692","0.00934"
"97.51800","9.84740","0.00952"
"97.52400","9.84787","0.00959"
"97.53000","9.84841","0.00947"
"97.53600","9.84889","0.00938"
"97.54200","9.84937","0.00949"
"97.54800","9.84991","0.00965"
"97.55400","9.85039","0.00977"
"97.56000","9.85092","0.00983"
"97.56600","9.85146","0.00978"
"97.57200","9.85194","0.00979"
"97.57800","9.85248","0.00975"
"97.58400","9.85296","0.00962"
"97.59000","9.85343","0.00939"
"97.59600","9.85391","0.00911"
"97.60200","9.85445","0.00896"
"97.60800","9.85493","0.00894"
"97.61400","9.85541","0.00906"
"97.62000","9.85595","0.00915"
"97.62600","9.85642","0.00916"
"97.63200","9.85696","0.00916"
"97.63800","9.85744","0.00918"
"97.64400","9.85798","0.00922"
"97.65000","9.85846","0.00932"
"97.65600","9.85894","0.00938"
"97.66200","9.85947","0.00955"
"97.66800","9.85995","0.00963"
"97.67400","9.86043","0.00971"
"97.68000","9.86097","0.00979"
"97.68600","9.86145","0.00996"
"97.69200","9.86193","0.01011"
"97.69800","9.86246","0.01014"
"97.70400","9.86294","0.01014"
"97.71000","9.86342","0.01011"
"97.71600","9.86396","0.01003"
"97.72200","9.86444","0.01000"
"97.72800","9.86491","0.00999"
"97.73400","9.86545","0.00998"
"97.74000","9.86593","0.00993"
"97.74600","9.86641","0.00987"
"97.75200","9.86695","0.00983"
"97.75800","9.86742","0.00986"
"97.76400","9.86790","0.00994"
"97.77000","9.86844","0.00987"
"97.77600","9.86892","0.00975"
"97.78200","9.86946","0.00963"
"97.78800","9.86994","0.00951"
"97.79400","9.87041","0.00952"
"97.80000","9.87089","0.00950"
"97.80600","9.87143","0.00946"
"97.81200","9.87191","0.00948"
"97.81800","9.87239","0.00940"
"97.82400","9.87287","0.00935"
"97.83000","9.87340","0.00931"
"97.83600","9.87388","0.00937"
"97.84200","9.87442","0.00953"
"97.84800","9.87490","0.00959"
"97.85400","9.87538","0.00951"
"97.86000","9.87592","0.00934"
"97.86600","9.87639","0.00919"
"97.87200","9.87687","0.00899"
"97.87800","9.87741","0.00902"
"97.88400","9.87789","0.00926"
"97.89000","9.87837","0.00941"
"97.89600","9.87891","0.00945"
"97.90200","9.87938","0.00939"
"97.90800","9.87992","0.00939"
"97.91400","9.88040","0.00935"
"97.92000","9.88088","0.00933"
"97.92600","9.88136","0.00938"
"97.93200","9.88183","0.00946"
"97.93800","9.88237","0.00946"
"97.94400","9.88285","0.00943"
"97.95000","9.88333","0.00937"
"97.95600","9.88387","0.00927"
"97.96200","9.88435","0.00930"
"97.96800","9.88488","0.00951"
"97.97400","9.88536","0.00971"
"97.98000","9.88590","0.00986"
"97.98600","9.88638","0.00984"
"97.99200","9.88692","0.00983"
"97.99800","9.88740","0.00984"
"98.00400","9.88793","0.00974"
"98.01000","9.88841","0.00955"
"98.01600","9.88895","0.00937"
"98.02200","9.88943","0.00932"
"98.02800","9.88997","0.00929"
"98.03400","9.89044","0.00925"
"98.04000","9.89098","0.00926"
"98.04600","9.89146","0.00929"
"98.05200","9.89194","0.00929"
"98.05800","9.89248","0.00929"
"98.06400","9.89296","0.00934"
"98.07000","9.89343","0.00943"
"98.07600","9.89397","0.00967"
"98.08200","9.89445","0.00989"
"98.08800","9.89493","0.00988"
"98.09400","9.89547","0.00979"
"98.10000","9.89594","0.00962"
"98.10600","9.89642","0.00960"
"98.11200","9.89696","0.00949"
"98.11800","9.89744","0.00935"
"98.12400","9.89792","0.00929"
"98.13000","9.89846","0.00935"
"98.13600","9.89893","0.00940"
"98.14200","9.89947","0.00941"
"98.14800","9.89995","0.00946"
"98.15400","9.90043","0.00951"
"98.16000","9.90097","0.00966"
"98.16600","9.90145","0.00989"
"98.17200","9.90192","0.00999"
"98.17800","9.90246","0.00996"
"98.18400","9.90294","0.00983"
"98.19000","9.90342","0.00980"
"98.19600","9.90396","0.00988"
"98.20200","9.90444","0.00994"
"98.20800","9.90491","0.00998"
"98.21400","9.90545","0.01001"
"98.22000","9.90593","0.01005"
"98.22600","9.90641","0.01012"
"98.23200","9.90695","0.01026"
"98.23800","9.90742","0.01031"
"98.24400","9.90790","0.01021"
"98.25000","9.90844","0.01012"
"98.25600","9.90898","0.00997"
"98.26200","9.90946","0.00987"
"98.26800","9.90993","0.00970"
"98.27400","9.91047","0.00957"
"98.28000","9.91101","0.00957"
"98.28600","9.91149","0.00945"
"98.29200","9.91197","0.00934"
"98.29800","9.91251","0.00927"
"98.30400","9.91298","0.00923"
"98.31000","9.91346","0.00939"
"98.31600","9.91400","0.00951"
"98.32200","9.91448","0.00967"
"98.32800","9.91496","0.00983"
"98.33400","9.91544","0.00984"
"98.34000","9.91591","0.00980"
"98.34600","9.91639","0.00969"
"98.35200","9.91693","0.00964"
"98.35800","9.91741","0.00970"
"98.36400","9.91789","0.00977"
"98.37000","9.91843","0.00981"
"98.37600","9.91890","0.00993"
"98.38200","9.91938","0.01011"
"98.38800","9.91986","0.01017"
"98.39400","9.92040","0.01004"
"98.40000","9.92088","0.00990"
"98.40600","9.92142","0.00983"
"98.41200","9.92189","0.00977"
"98.41800","9.92243","0.00976"
"98.42400","9.92291","0.00977"
"98.43000","9.92339","0.00973"
"98.43600","9.92393","0.00969"
"98.44200","9.92441","0.00973"
"98.44800","9.92488","0.00976"
"98.45400","9.92542","0.00964"
"98.46000","9.92590","0.00963"
"98.46600","9.92638","0.00961"
"98.47200","9.92686","0.00948"
"98.47800","9.92739","0.00945"
"98.48400","9.92787","0.00950"
"98.49000","9.92835","0.00964"
"98.49600","9.92889","0.00976"
"98.50200","9.92937","0.00985"
"98.50800","9.92985","0.00989"
"98.51400","9.93038","0.00992"
"98.52000","9.93086","0.01005"
"98.52600","9.93134","0.01011"
"98.53200","9.93188","0.01012"
"98.53800","9.93236","0.01013"
"98.54400","9.93290","0.01012"
"98.55000","9.93337","0.01012"
"98.55600","9.93391","0.01012"
"98.56200","9.93445","0.01023"
"98.56800","9.93493","0.01023"
"98.57400","9.93547","0.01019"
"98.58000","9.93594","0.01013"
"98.58600","9.93648","0.00991"
"98.59200","9.93696","0.00936"
"98.59800","9.93744","0.00868"
"98.60400","9.93792","0.00805"
"98.61000","9.93846","0.00774"
"98.61600","9.93893","0.00779"
"98.62200","9.93941","0.00786"
"98.62800","9.93995","0.00791"
"98.63400","9.94043","0.00796"
"98.64000","9.94091","0.00796"
"98.64600","9.94144","0.00785"
"98.65200","9.94192","0.00781"
"98.65800","9.94240","0.00804"
"98.66400","9.94288","0.00820"
"98.67000","9.94336","0.00813"
"98.67600","9.94390","0.00794"
"98.68200","9.94438","0.00783"
"98.68800","9.94491","0.00779"
"98.69400","9.94539","0.00788"
"98.70000","9.94593","0.00812"
"98.70600","9.94641","0.00828"
"98.71200","9.94695","0.00826"
"98.71800","9.94742","0.00814"
"98.72400","9.94796","0.00812"
"98.73000","9.94844","0.00820"
"98.73600","9.94898","0.00832"
"98.74200","9.94946","0.00848"
"98.74800","9.94993","0.00861"
"98.75400","9.95047","0.00850"
"98.76000","9.95095","0.00841"
"98.76600","9.95143","0.00833"
"98.77200","9.95197","0.00835"
"98.77800","9.95245","0.00840"
"98.78400","9.95292","0.00852"
"98.79000","9.95346","0.00851"
"98.79600","9.95394","0.00847"
"98.80200","9.95442","0.00852"
"98.80800","9.95496","0.00872"
"98.81400","9.95544","0.00897"
"98.82000","9.95591","0.00903"
"98.82600","9.95645","0.00887"
"98.83200","9.95693","0.00868"
"98.83800","9.95741","0.00852"
"98.84400","9.95795","0.00851"
"98.85000","9.95843","0.00859"
"98.85600","9.95896","0.00862"
"98.86200","9.95944","0.00867"
"98.86800","9.95998","0.00859"
"98.87400","9.96046","0.00839"
"98.88000","9.96094","0.00816"
"98.88600","9.96147","0.00787"
"98.89200","9.96195","0.00769"
"98.89800","9.96243","0.00754"
"98.90400","9.96291","0.00747"
"98.91000","9.96339","0.00734"
"98.91600","9.96393","0.00730"
"98.92200","9.96440","0.00738"
"98.92800","9.96488","0.00753"
"98.93400","9.96542","0.00772"
"98.94000","9.96590","0.00783"
"98.94600","9.96638","0.00783"
"98.95200","9.96686","0.00771"
"98.95800","9.96739","0.00767"
"98.96400","9.96787","0.00776"
"98.97000","9.96835","0.00793"
"98.97600","9.96889","0.00810"
"98.98200","9.96937","0.00815"
"98.98800","9.96985","0.00812"
"98.99400","9.97038","0.00808"
"99.00000","9.97092","0.00810"
"99.00600","9.97140","0.00807"
"99.01200","9.97188","0.00804"
"99.01800","9.97242","0.00806"
"99.02400","9.97289","0.00806"
"99.03000","9.97343","0.00806"
"99.03600","9.97391","0.00803"
"99.04200","9.97439","0.00805"
"99.04800","9.97493","0.00816"
"99.05400","9.97541","0.00836"
"99.06000","9.97588","0.00861"
"99.06600","9.97636","0.00874"
"99.07200","9.97690","0.00867"
"99.07800","9.97738","0.00847"
"99.08400","9.97786","0.00835"
"99.09000","9.97839","0.00827"
"99.09600","9.97887","0.00819"
"99.10200","9.97941","0.00821"
"99.10800","9.97989","0.00820"
"99.11400","9.98037","0.00810"
"99.12000","9.98091","0.00805"
"99.12600","9.98138","0.00820"
"99.13200","9.98192","0.00839"
"99.13800","9.98240","0.00853"
"99.14400","9.98294","0.00861"
"99.15000","9.98342","0.00856"
"99.15600","9.98396","0.00856"
"99.16200","9.98443","0.00853"
"99.16800","9.98491","0.00847"
"99.17400","9.98545","0.00851"
"99.18000","9.98593","0.00868"
"99.18600","9.98641","0.00876"
"99.19200","9.98689","0.00876"
"99.19800","9.98742","0.00870"
"99.20400","9.98790","0.00857"
"99.21000","9.98838","0.00854"
"99.21600","9.98886","0.00866"
"99.22200","9.98940","0.00863"
"99.22800","9.98987","0.00859"
"99.23400","9.99035","0.00847"
"99.24000","9.99089","0.00829"
"99.24600","9.99137","0.00820"
"99.25200","9.99191","0.00810"
"99.25800","9.99238","0.00812"
"99.26400","9.99286","0.00818"
"99.27000","9.99340","0.00813"
"99.27600","9.99388","0.00813"
"99.28200","9.99442","0.00814"
"99.28800","9.99496","0.00821"
"99.29400","9.99543","0.00840"
"99.30000","9.99597","0.00868"
"99.30600","9.99645","0.00872"
"99.31200","9.99693","0.00867"
"99.31800","9.99747","0.00872"
"99.32400","9.99794","0.00872"
"99.33000","9.99842","0.00867"
"99.33600","9.99896","0.00865"
"99.34200","9.99944","0.00869"
"99.34800","9.99992","0.00877"
"99.35400","10.00040","0.00864"
"99.36000","10.00093","0.00846"
"99.36600","10.00141","0.00834"
"99.37200","10.00189","0.00829"
"99.37800","10.00237","0.00842"
"99.38400","10.00291","0.00859"
"99.39000","10.00339","0.00867"
"99.39600","10.00386","0.00866"
"99.40200","10.00440","0.00868"
"99.40800","10.00488","0.00868"
"99.41400","10.00542","0.00879"
"99.42000","10.00590","0.00882"
"99.42600","10.00644","0.00878"
"99.43200","10.00691","0.00873"
"99.43800","10.00739","0.00855"
"99.44400","10.00793","0.00832"
"99.45000","10.00841","0.00824"
"99.45600","10.00889","0.00836"
"99.46200","10.00943","0.00864"
"99.46800","10.00990","0.00880"
"99.47400","10.01038","0.00878"
"99.48000","10.01086","0.00863"
"99.48600","10.01140","0.00852"
"99.49200","10.01188","0.00848"
"99.49800","10.01236","0.00861"
"99.50400","10.01283","0.00875"
"99.51000","10.01331","0.00884"
"99.51600","10.01385","0.00903"
"99.52200","10.01433","0.00921"
"99.52800","10.01481","0.00928"
"99.53400","10.01535","0.00925"
"99.54000","10.01582","0.00921"
"99.54600","10.01636","0.00918"
"99.55200","10.01684","0.00907"
"99.55800","10.01738","0.00891"
"99.56400","10.01786","0.00885"
"99.57000","10.01839","0.00867"
"99.57600","10.01887","0.00856"
"99.58200","10.01941","0.00854"
"99.58800","10.01989","0.00848"
"99.59400","10.02043","0.00833"
"99.60000","10.02091","0.00839"
"99.60600","10.02144","0.00850"
"99.61200","10.02192","0.00856"
"99.61800","10.02240","0.00863"
"99.62400","10.02294","0.00864"
"99.63000","10.02342","0.00863"
"99.63600","10.02389","0.00854"
"99.64200","10.02443","0.00854"
"99.64800","10.02491","0.00855"
"99.65400","10.02545","0.00862"
"99.66000","10.02593","0.00865"
"99.66600","10.02641","0.00856"
"99.67200","10.02694","0.00845"
"99.67800","10.02742","0.00853"
"99.68400","10.02790","0.00865"
"99.69000","10.02844","0.00870"
"99.69600","10.02892","0.00871"
"99.70200","10.02946","0.00883"
"99.70800","10.02993","0.00871"
"99.71400","10.03047","0.00854"
"99.72000","10.03095","0.00839"
"99.72600","10.03149","0.00835"
"99.73200","10.03197","0.00824"
"99.73800","10.03251","0.00818"
"99.74400","10.03298","0.00811"
"99.75000","10.03346","0.00801"
"99.75600","10.03394","0.00807"
"99.76200","10.03448","0.00816"
"99.76800","10.03496","0.00828"
"99.77400","10.03543","0.00849"
"99.78000","10.03597","0.00869"
"99.78600","10.03645","0.00869"
"99.79200","10.03693","0.00850"
"99.79800","10.03747","0.00832"
"99.80400","10.03794","0.00824"
"99.81000","10.03848","0.00816"
"99.81600","10.03896","0.00817"
"99.82200","10.03944","0.00825"
"99.82800","10.03998","0.00830"
"99.83400","10.04046","0.00833"
"99.84000","10.04093","0.00842"
"99.84600","10.04141","0.00856"
"99.85200","10.04195","0.00854"
"99.85800","10.04243","0.00853"
"99.86400","10.04291","0.00857"
"99.87000","10.04345","0.00855"
"99.87600","10.04392","0.00856"
"99.88200","10.04446","0.00858"
"99.88800","10.04494","0.00866"
"99.89400","10.04542","0.00878"
"99.90000","10.04596","0.00888"
"99.90600","10.04644","0.00891"
"99.91200","10.04697","0.00894"
"99.91800","10.04745","0.00886"
"99.92400","10.04793","0.00896"
"99.93000","10.04841","0.00909"
"99.93600","10.04895","0.00920"
"99.94200","10.04943","0.00920"
"99.94800","10.04990","0.00923"
"99.95400","10.05044","0.00922"
"99.96000","10.05092","0.00910"
"99.96600","10.05140","0.00887"
"99.97200","10.05194","0.00879"
"99.97800","10.05241","0.00876"
"99.98400","10.05295","0.00862"
"99.99000","10.05343","0.00846"
"99.99600","10.05391","0.00835"
"100.00200","10.05445","0.00837"
"100.00800","10.05493","0.00850"
"100.01400","10.05540","0.00874"
"100.02000","10.05594","0.00888"
"100.02600","10.05642","0.00889"
"100.03200","10.05690","0.00903"
"100.03800","10.05744","0.00920"
"100.04400","10.05791","0.00920"
"100.05000","10.05839","0.00905"
"100.05600","10.05893","0.00890"
"100.06200","10.05941","0.00884"
"100.06800","10.05989","0.00872"
"100.07400","10.06037","0.00876"
"100.08000","10.06090","0.00895"
"100.08600","10.06138","0.00911"
"100.09200","10.06186","0.00906"
"100.09800","10.06240","0.00904"
"100.10400","10.06288","0.00901"
"100.11000","10.06342","0.00899"
"100.11600","10.06389","0.00892"
"100.12200","10.06443","0.00873"
"100.12800","10.06491","0.00859"
"100.13400","10.06539","0.00860"
"100.14000","10.06593","0.00872"
"100.14600","10.06641","0.00883"
"100.15200","10.06694","0.00892"
"100.15800","10.06742","0.00892"
"100.16400","10.06790","0.00901"
"100.17000","10.06844","0.00905"
"100.17600","10.06892","0.00897"
"100.18200","10.06945","0.00883"
"100.18800","10.06993","0.00866"
"100.19400","10.07041","0.00853"
"100.20000","10.07095","0.00844"
"100.20600","10.07143","0.00856"
"100.21200","10.07197","0.00877"
"100.21800","10.07244","0.00892"
"100.22400","10.07298","0.00898"
"100.23000","10.07346","0.00897"
"100.23600","10.07394","0.00899"
"100.24200","10.07442","0.00905"
"100.24800","10.07495","0.00905"
"100.25400","10.07543","0.00903"
"100.26000","10.07597","0.00901"
"100.26600","10.07645","0.00901"
"100.27200","10.07693","0.00900"
"100.27800","10.07747","0.00882"
"100.28400","10.07794","0.00861"
"100.29000","10.07842","0.00857"
"100.29600","10.07896","0.00868"
"100.30200","10.07944","0.00874"
"100.30800","10.07998","0.00880"
"100.31400","10.08045","0.00887"
"100.32000","10.08093","0.00889"
"100.32600","10.08141","0.00886"
"100.33200","10.08195","0.00881"
"100.33800","10.08243","0.00879"
"100.34400","10.08291","0.00876"
"100.35000","10.08338","0.00873"
"100.35600","10.08392","0.00875"
"100.36200","10.08440","0.00873"
"100.36800","10.08488","0.00867"
"100.37400","10.08542","0.00865"
"100.38000","10.08590","0.00878"
"100.38600","10.08637","0.00878"
"100.39200","10.08691","0.00883"
"100.39800","10.08739","0.00885"
"100.40400","10.08793","0.00888"
"100.41000","10.08841","0.00882"
"100.41600","10.08889","0.00871"
"100.42200","10.08942","0.00869"
"100.42800","10.08990","0.00863"
"100.43400","10.09044","0.00866"
"100.44000","10.09092","0.00875"
"100.44600","10.09146","0.00875"
"100.45200","10.09193","0.00866"
"100.45800","10.09247","0.00861"
"100.46400","10.09295","0.00864"
"100.47000","10.09343","0.00864"
"100.47600","10.09397","0.00853"
"100.48200","10.09445","0.00852"
"100.48800","10.09492","0.00843"
"100.49400","10.09540","0.00832"
"100.50000","10.09594","0.00828"
"100.50600","10.09642","0.00832"
"100.51200","10.09690","0.00834"
"100.51800","10.09738","0.00830"
"100.52400","10.09791","0.00832"
"100.53000","10.09839","0.00841"
"100.53600","10.09887","0.00854"
"100.54200","10.09941","0.00864"
"100.54800","10.09989","0.00863"
"100.55400","10.10042","0.00853"
"100.56000","10.10090","0.00854"
"100.56600","10.10144","0.00866"
"100.57200","10.10192","0.00871"
"100.57800","10.10240","0.00876"
"100.58400","10.10294","0.00884"
"100.59000","10.10341","0.00887"
"100.59600","10.10389","0.00886"
"100.60200","10.10443","0.00900"
"100.60800","10.10491","0.00914"
"100.61400","10.10539","0.00924"
"100.62000","10.10593","0.00923"
"100.62600","10.10640","0.00919"
"100.63200","10.10688","0.00915"
"100.63800","10.10736","0.00908"
"100.64400","10.10790","0.00897"
"100.65000","10.10838","0.00891"
"100.65600","10.10886","0.00888"
"100.66200","10.10939","0.00889"
