End date,"1/8/2017"
Specimen label,"11DG_unk1"
Maximum Load,"0.74045",N

Time,Extension,Load
(s),(mm),(N)
"39.65400","3.30469","0.01187"
"39.66000","3.30517","0.01169"
"39.66600","3.30570","0.01160"
"39.67200","3.30618","0.01144"
"39.67800","3.30672","0.01127"
"39.68400","3.30720","0.01122"
"39.69000","3.30768","0.01126"
"39.69600","3.30821","0.01141"
"39.70200","3.30869","0.01156"
"39.70800","3.30917","0.01170"
"39.71400","3.30971","0.01169"
"39.72000","3.31019","0.01168"
"39.72600","3.31073","0.01169"
"39.73200","3.31120","0.01168"
"39.73800","3.31168","0.01172"
"39.74400","3.31216","0.01177"
"39.75000","3.31264","0.01186"
"39.75600","3.31318","0.01185"
"39.76200","3.31366","0.01174"
"39.76800","3.31413","0.01175"
"39.77400","3.31461","0.01163"
"39.78000","3.31515","0.01149"
"39.78600","3.31563","0.01152"
"39.79200","3.31617","0.01166"
"39.79800","3.31664","0.01168"
"39.80400","3.31718","0.01177"
"39.81000","3.31766","0.01189"
"39.81600","3.31820","0.01192"
"39.82200","3.31868","0.01197"
"39.82800","3.31922","0.01205"
"39.83400","3.31969","0.01206"
"39.84000","3.32017","0.01206"
"39.84600","3.32071","0.01206"
"39.85200","3.32119","0.01202"
"39.85800","3.32167","0.01211"
"39.86400","3.32221","0.01223"
"39.87000","3.32268","0.01246"
"39.87600","3.32322","0.01266"
"39.88200","3.32370","0.01280"
"39.88800","3.32418","0.01271"
"39.89400","3.32472","0.01256"
"39.90000","3.32520","0.01238"
"39.90600","3.32573","0.01220"
"39.91200","3.32621","0.01215"
"39.91800","3.32669","0.01205"
"39.92400","3.32723","0.01200"
"39.93000","3.32771","0.01197"
"39.93600","3.32818","0.01196"
"39.94200","3.32872","0.01199"
"39.94800","3.32926","0.01194"
"39.95400","3.32974","0.01194"
"39.96000","3.33022","0.01202"
"39.96600","3.33076","0.01212"
"39.97200","3.33123","0.01206"
"39.97800","3.33177","0.01206"
"39.98400","3.33225","0.01205"
"39.99000","3.33273","0.01198"
"39.99600","3.33321","0.01188"
"40.00200","3.33374","0.01179"
"40.00800","3.33422","0.01186"
"40.01400","3.33476","0.01194"
"40.02000","3.33524","0.01211"
"40.02600","3.33572","0.01231"
"40.03200","3.33626","0.01228"
"40.03800","3.33673","0.01217"
"40.04400","3.33721","0.01198"
"40.05000","3.33775","0.01181"
"40.05600","3.33823","0.01169"
"40.06200","3.33871","0.01160"
"40.06800","3.33925","0.01162"
"40.07400","3.33972","0.01163"
"40.08000","3.34026","0.01162"
"40.08600","3.34074","0.01175"
"40.09200","3.34128","0.01193"
"40.09800","3.34176","0.01205"
"40.10400","3.34224","0.01208"
"40.11000","3.34277","0.01207"
"40.11600","3.34325","0.01203"
"40.12200","3.34373","0.01204"
"40.12800","3.34427","0.01201"
"40.13400","3.34475","0.01197"
"40.14000","3.34522","0.01193"
"40.14600","3.34576","0.01191"
"40.15200","3.34624","0.01195"
"40.15800","3.34672","0.01208"
"40.16400","3.34720","0.01217"
"40.17000","3.34768","0.01224"
"40.17600","3.34821","0.01235"
"40.18200","3.34869","0.01239"
"40.18800","3.34917","0.01239"
"40.19400","3.34971","0.01240"
"40.20000","3.35019","0.01244"
"40.20600","3.35067","0.01247"
"40.21200","3.35120","0.01243"
"40.21800","3.35168","0.01243"
"40.22400","3.35222","0.01248"
"40.23000","3.35270","0.01256"
"40.23600","3.35324","0.01263"
"40.24200","3.35371","0.01250"
"40.24800","3.35425","0.01218"
"40.25400","3.35473","0.01195"
"40.26000","3.35521","0.01191"
"40.26600","3.35569","0.01195"
"40.27200","3.35623","0.01199"
"40.27800","3.35670","0.01202"
"40.28400","3.35718","0.01205"
"40.29000","3.35766","0.01210"
"40.29600","3.35820","0.01207"
"40.30200","3.35868","0.01199"
"40.30800","3.35916","0.01199"
"40.31400","3.35963","0.01207"
"40.32000","3.36017","0.01208"
"40.32600","3.36065","0.01203"
"40.33200","3.36113","0.01205"
"40.33800","3.36167","0.01195"
"40.34400","3.36214","0.01187"
"40.35000","3.36268","0.01189"
"40.35600","3.36316","0.01191"
"40.36200","3.36370","0.01191"
"40.36800","3.36424","0.01198"
"40.37400","3.36472","0.01199"
"40.38000","3.36525","0.01201"
"40.38600","3.36573","0.01201"
"40.39200","3.36621","0.01215"
"40.39800","3.36675","0.01229"
"40.40400","3.36723","0.01240"
"40.41000","3.36776","0.01243"
"40.41600","3.36824","0.01240"
"40.42200","3.36872","0.01222"
"40.42800","3.36920","0.01220"
"40.43400","3.36974","0.01224"
"40.44000","3.37022","0.01220"
"40.44600","3.37075","0.01216"
"40.45200","3.37123","0.01211"
"40.45800","3.37171","0.01202"
"40.46400","3.37225","0.01187"
"40.47000","3.37273","0.01171"
"40.47600","3.37321","0.01161"
"40.48200","3.37374","0.01162"
"40.48800","3.37422","0.01174"
"40.49400","3.37470","0.01192"
"40.50000","3.37524","0.01196"
"40.50600","3.37572","0.01192"
"40.51200","3.37626","0.01201"
"40.51800","3.37673","0.01216"
"40.52400","3.37727","0.01234"
"40.53000","3.37775","0.01242"
"40.53600","3.37829","0.01251"
"40.54200","3.37877","0.01253"
"40.54800","3.37924","0.01250"
"40.55400","3.37978","0.01240"
"40.56000","3.38026","0.01236"
"40.56600","3.38074","0.01236"
"40.57200","3.38122","0.01234"
"40.57800","3.38176","0.01241"
"40.58400","3.38223","0.01247"
"40.59000","3.38271","0.01247"
"40.59600","3.38325","0.01247"
"40.60200","3.38373","0.01229"
"40.60800","3.38421","0.01207"
"40.61400","3.38475","0.01189"
"40.62000","3.38522","0.01171"
"40.62600","3.38570","0.01158"
"40.63200","3.38624","0.01151"
"40.63800","3.38672","0.01154"
"40.64400","3.38720","0.01162"
"40.65000","3.38773","0.01168"
"40.65600","3.38821","0.01167"
"40.66200","3.38875","0.01159"
"40.66800","3.38923","0.01163"
"40.67400","3.38977","0.01179"
"40.68000","3.39025","0.01198"
"40.68600","3.39072","0.01204"
"40.69200","3.39126","0.01210"
"40.69800","3.39174","0.01220"
"40.70400","3.39222","0.01222"
"40.71000","3.39270","0.01226"
"40.71600","3.39318","0.01225"
"40.72200","3.39365","0.01220"
"40.72800","3.39419","0.01214"
"40.73400","3.39467","0.01207"
"40.74000","3.39515","0.01210"
"40.74600","3.39569","0.01219"
"40.75200","3.39617","0.01226"
"40.75800","3.39664","0.01241"
"40.76400","3.39712","0.01250"
"40.77000","3.39766","0.01259"
"40.77600","3.39814","0.01267"
"40.78200","3.39862","0.01275"
"40.78800","3.39915","0.01282"
"40.79400","3.39963","0.01293"
"40.80000","3.40017","0.01289"
"40.80600","3.40065","0.01275"
"40.81200","3.40119","0.01254"
"40.81800","3.40167","0.01244"
"40.82400","3.40214","0.01235"
"40.83000","3.40268","0.01225"
"40.83600","3.40316","0.01225"
"40.84200","3.40364","0.01222"
"40.84800","3.40418","0.01218"
"40.85400","3.40465","0.01210"
"40.86000","3.40513","0.01203"
"40.86600","3.40561","0.01202"
"40.87200","3.40615","0.01203"
"40.87800","3.40663","0.01210"
"40.88400","3.40717","0.01214"
"40.89000","3.40764","0.01212"
"40.89600","3.40818","0.01210"
"40.90200","3.40866","0.01219"
"40.90800","3.40914","0.01225"
"40.91400","3.40968","0.01221"
"40.92000","3.41016","0.01216"
"40.92600","3.41069","0.01217"
"40.93200","3.41117","0.01215"
"40.93800","3.41171","0.01212"
"40.94400","3.41219","0.01215"
"40.95000","3.41273","0.01208"
"40.95600","3.41321","0.01191"
"40.96200","3.41374","0.01170"
"40.96800","3.41428","0.01161"
"40.97400","3.41476","0.01151"
"40.98000","3.41524","0.01149"
"40.98600","3.41578","0.01159"
"40.99200","3.41625","0.01179"
"40.99800","3.41679","0.01191"
"41.00400","3.41727","0.01199"
"41.01000","3.41775","0.01209"
"41.01600","3.41829","0.01204"
"41.02200","3.41877","0.01192"
"41.02800","3.41924","0.01188"
"41.03400","3.41978","0.01201"
"41.04000","3.42026","0.01216"
"41.04600","3.42074","0.01216"
"41.05200","3.42122","0.01215"
"41.05800","3.42175","0.01222"
"41.06400","3.42223","0.01223"
"41.07000","3.42271","0.01234"
"41.07600","3.42325","0.01239"
"41.08200","3.42379","0.01242"
"41.08800","3.42427","0.01231"
"41.09400","3.42480","0.01213"
"41.10000","3.42528","0.01202"
"41.10600","3.42582","0.01191"
"41.11200","3.42630","0.01176"
"41.11800","3.42678","0.01162"
"41.12400","3.42732","0.01168"
"41.13000","3.42779","0.01176"
"41.13600","3.42827","0.01189"
"41.14200","3.42875","0.01206"
"41.14800","3.42923","0.01222"
"41.15400","3.42977","0.01227"
"41.16000","3.43024","0.01231"
"41.16600","3.43072","0.01231"
"41.17200","3.43120","0.01221"
"41.17800","3.43174","0.01212"
"41.18400","3.43222","0.01207"
"41.19000","3.43270","0.01198"
"41.19600","3.43323","0.01182"
"41.20200","3.43371","0.01171"
"41.20800","3.43419","0.01173"
"41.21400","3.43473","0.01174"
"41.22000","3.43521","0.01184"
"41.22600","3.43575","0.01214"
"41.23200","3.43622","0.01237"
"41.23800","3.43676","0.01252"
"41.24400","3.43724","0.01260"
"41.25000","3.43778","0.01262"
"41.25600","3.43826","0.01258"
"41.26200","3.43874","0.01236"
"41.26800","3.43927","0.01217"
"41.27400","3.43975","0.01198"
"41.28000","3.44023","0.01183"
"41.28600","3.44071","0.01179"
"41.29200","3.44119","0.01178"
"41.29800","3.44167","0.01175"
"41.30400","3.44220","0.01174"
"41.31000","3.44268","0.01178"
"41.31600","3.44316","0.01188"
"41.32200","3.44364","0.01208"
"41.32800","3.44418","0.01222"
"41.33400","3.44465","0.01234"
"41.34000","3.44513","0.01259"
"41.34600","3.44567","0.01295"
"41.35200","3.44615","0.01317"
"41.35800","3.44663","0.01321"
"41.36400","3.44717","0.01317"
"41.37000","3.44764","0.01309"
"41.37600","3.44818","0.01292"
"41.38200","3.44866","0.01272"
"41.38800","3.44920","0.01259"
"41.39400","3.44968","0.01255"
"41.40000","3.45021","0.01243"
"41.40600","3.45069","0.01235"
"41.41200","3.45123","0.01222"
"41.41800","3.45171","0.01205"
"41.42400","3.45225","0.01197"
"41.43000","3.45273","0.01192"
"41.43600","3.45320","0.01186"
"41.44200","3.45368","0.01180"
"41.44800","3.45422","0.01178"
"41.45400","3.45470","0.01178"
"41.46000","3.45518","0.01183"
"41.46600","3.45566","0.01196"
"41.47200","3.45619","0.01209"
"41.47800","3.45667","0.01227"
"41.48400","3.45715","0.01242"
"41.49000","3.45769","0.01251"
"41.49600","3.45817","0.01253"
"41.50200","3.45870","0.01248"
"41.50800","3.45918","0.01238"
"41.51400","3.45972","0.01217"
"41.52000","3.46020","0.01203"
"41.52600","3.46074","0.01208"
"41.53200","3.46122","0.01215"
"41.53800","3.46175","0.01214"
"41.54400","3.46223","0.01213"
"41.55000","3.46277","0.01217"
"41.55600","3.46325","0.01223"
"41.56200","3.46373","0.01236"
"41.56800","3.46427","0.01242"
"41.57400","3.46474","0.01245"
"41.58000","3.46522","0.01249"
"41.58600","3.46570","0.01241"
"41.59200","3.46624","0.01240"
"41.59800","3.46672","0.01238"
"41.60400","3.46720","0.01229"
"41.61000","3.46767","0.01230"
"41.61600","3.46821","0.01238"
"41.62200","3.46869","0.01242"
"41.62800","3.46917","0.01244"
"41.63400","3.46971","0.01239"
"41.64000","3.47018","0.01241"
"41.64600","3.47072","0.01245"
"41.65200","3.47120","0.01255"
"41.65800","3.47168","0.01265"
"41.66400","3.47222","0.01271"
"41.67000","3.47276","0.01271"
"41.67600","3.47323","0.01274"
"41.68200","3.47371","0.01271"
"41.68800","3.47425","0.01261"
"41.69400","3.47473","0.01252"
"41.70000","3.47521","0.01243"
"41.70600","3.47574","0.01241"
"41.71200","3.47622","0.01234"
"41.71800","3.47670","0.01228"
"41.72400","3.47718","0.01224"
"41.73000","3.47772","0.01224"
"41.73600","3.47820","0.01229"
"41.74200","3.47873","0.01232"
"41.74800","3.47921","0.01244"
"41.75400","3.47969","0.01252"
"41.76000","3.48017","0.01258"
"41.76600","3.48065","0.01263"
"41.77200","3.48119","0.01271"
"41.77800","3.48166","0.01267"
"41.78400","3.48214","0.01256"
"41.79000","3.48268","0.01250"
"41.79600","3.48316","0.01242"
"41.80200","3.48370","0.01233"
"41.80800","3.48418","0.01234"
"41.81400","3.48471","0.01234"
"41.82000","3.48519","0.01244"
"41.82600","3.48567","0.01256"
"41.83200","3.48621","0.01248"
"41.83800","3.48669","0.01231"
"41.84400","3.48716","0.01219"
"41.85000","3.48764","0.01221"
"41.85600","3.48818","0.01232"
"41.86200","3.48866","0.01231"
"41.86800","3.48920","0.01237"
"41.87400","3.48968","0.01241"
"41.88000","3.49015","0.01246"
"41.88600","3.49069","0.01245"
"41.89200","3.49117","0.01245"
"41.89800","3.49165","0.01252"
"41.90400","3.49213","0.01254"
"41.91000","3.49267","0.01251"
"41.91600","3.49314","0.01251"
"41.92200","3.49362","0.01246"
"41.92800","3.49416","0.01224"
"41.93400","3.49464","0.01211"
"41.94000","3.49518","0.01204"
"41.94600","3.49566","0.01201"
"41.95200","3.49619","0.01203"
"41.95800","3.49667","0.01206"
"41.96400","3.49721","0.01208"
"41.97000","3.49769","0.01197"
"41.97600","3.49817","0.01181"
"41.98200","3.49870","0.01183"
"41.98800","3.49918","0.01188"
"41.99400","3.49966","0.01192"
"42.00000","3.50014","0.01201"
"42.00600","3.50068","0.01199"
"42.01200","3.50116","0.01200"
"42.01800","3.50163","0.01212"
"42.02400","3.50217","0.01235"
"42.03000","3.50265","0.01258"
"42.03600","3.50313","0.01269"
"42.04200","3.50367","0.01274"
"42.04800","3.50415","0.01273"
"42.05400","3.50462","0.01263"
"42.06000","3.50516","0.01253"
"42.06600","3.50564","0.01249"
"42.07200","3.50618","0.01243"
"42.07800","3.50666","0.01241"
"42.08400","3.50719","0.01235"
"42.09000","3.50767","0.01235"
"42.09600","3.50821","0.01234"
"42.10200","3.50875","0.01232"
"42.10800","3.50923","0.01235"
"42.11400","3.50976","0.01228"
"42.12000","3.51024","0.01217"
"42.12600","3.51072","0.01225"
"42.13200","3.51126","0.01226"
"42.13800","3.51174","0.01228"
"42.14400","3.51222","0.01222"
"42.15000","3.51275","0.01222"
"42.15600","3.51323","0.01225"
"42.16200","3.51371","0.01225"
"42.16800","3.51425","0.01243"
"42.17400","3.51473","0.01267"
"42.18000","3.51521","0.01279"
"42.18600","3.51574","0.01288"
"42.19200","3.51622","0.01294"
"42.19800","3.51676","0.01287"
"42.20400","3.51724","0.01267"
"42.21000","3.51778","0.01255"
"42.21600","3.51826","0.01254"
"42.22200","3.51873","0.01251"
"42.22800","3.51927","0.01244"
"42.23400","3.51975","0.01240"
"42.24000","3.52023","0.01242"
"42.24600","3.52077","0.01253"
"42.25200","3.52124","0.01266"
"42.25800","3.52178","0.01271"
"42.26400","3.52226","0.01277"
"42.27000","3.52274","0.01284"
"42.27600","3.52328","0.01294"
"42.28200","3.52376","0.01301"
"42.28800","3.52423","0.01294"
"42.29400","3.52471","0.01271"
"42.30000","3.52525","0.01245"
"42.30600","3.52573","0.01217"
"42.31200","3.52621","0.01202"
"42.31800","3.52669","0.01195"
"42.32400","3.52722","0.01197"
"42.33000","3.52770","0.01209"
"42.33600","3.52818","0.01220"
"42.34200","3.52866","0.01241"
"42.34800","3.52920","0.01256"
"42.35400","3.52968","0.01247"
"42.36000","3.53015","0.01242"
"42.36600","3.53069","0.01245"
"42.37200","3.53117","0.01252"
"42.37800","3.53171","0.01263"
"42.38400","3.53219","0.01269"
"42.39000","3.53272","0.01276"
"42.39600","3.53320","0.01272"
"42.40200","3.53368","0.01258"
"42.40800","3.53422","0.01247"
"42.41400","3.53470","0.01244"
"42.42000","3.53518","0.01237"
"42.42600","3.53571","0.01237"
"42.43200","3.53619","0.01235"
"42.43800","3.53667","0.01238"
"42.44400","3.53715","0.01236"
"42.45000","3.53763","0.01229"
"42.45600","3.53817","0.01217"
"42.46200","3.53864","0.01212"
"42.46800","3.53912","0.01220"
"42.47400","3.53966","0.01233"
"42.48000","3.54014","0.01239"
"42.48600","3.54062","0.01234"
"42.49200","3.54115","0.01229"
"42.49800","3.54163","0.01233"
"42.50400","3.54217","0.01235"
"42.51000","3.54265","0.01233"
"42.51600","3.54319","0.01240"
"42.52200","3.54373","0.01254"
"42.52800","3.54420","0.01272"
"42.53400","3.54474","0.01275"
"42.54000","3.54522","0.01271"
"42.54600","3.54576","0.01265"
"42.55200","3.54624","0.01259"
"42.55800","3.54677","0.01256"
"42.56400","3.54725","0.01247"
"42.57000","3.54773","0.01234"
"42.57600","3.54821","0.01230"
"42.58200","3.54875","0.01228"
"42.58800","3.54923","0.01226"
"42.59400","3.54970","0.01214"
"42.60000","3.55024","0.01200"
"42.60600","3.55072","0.01207"
"42.61200","3.55120","0.01217"
"42.61800","3.55174","0.01221"
"42.62400","3.55222","0.01235"
"42.63000","3.55269","0.01248"
"42.63600","3.55323","0.01239"
"42.64200","3.55371","0.01239"
"42.64800","3.55419","0.01245"
"42.65400","3.55473","0.01235"
"42.66000","3.55521","0.01214"
"42.66600","3.55574","0.01215"
"42.67200","3.55628","0.01223"
"42.67800","3.55676","0.01231"
"42.68400","3.55730","0.01241"
"42.69000","3.55778","0.01251"
"42.69600","3.55825","0.01247"
"42.70200","3.55879","0.01240"
"42.70800","3.55927","0.01238"
"42.71400","3.55975","0.01229"
"42.72000","3.56023","0.01222"
"42.72600","3.56071","0.01222"
"42.73200","3.56124","0.01232"
"42.73800","3.56172","0.01244"
"42.74400","3.56226","0.01241"
"42.75000","3.56274","0.01249"
"42.75600","3.56322","0.01256"
"42.76200","3.56376","0.01253"
"42.76800","3.56423","0.01249"
"42.77400","3.56471","0.01252"
"42.78000","3.56525","0.01261"
"42.78600","3.56573","0.01261"
"42.79200","3.56621","0.01262"
"42.79800","3.56674","0.01275"
"42.80400","3.56722","0.01285"
"42.81000","3.56776","0.01281"
"42.81600","3.56824","0.01272"
"42.82200","3.56878","0.01262"
"42.82800","3.56926","0.01249"
"42.83400","3.56973","0.01250"
"42.84000","3.57021","0.01256"
"42.84600","3.57075","0.01253"
"42.85200","3.57123","0.01249"
"42.85800","3.57171","0.01259"
"42.86400","3.57219","0.01270"
"42.87000","3.57272","0.01269"
"42.87600","3.57320","0.01270"
"42.88200","3.57368","0.01268"
"42.88800","3.57422","0.01255"
"42.89400","3.57470","0.01245"
"42.90000","3.57518","0.01244"
"42.90600","3.57571","0.01249"
"42.91200","3.57619","0.01247"
"42.91800","3.57667","0.01250"
"42.92400","3.57721","0.01252"
"42.93000","3.57769","0.01261"
"42.93600","3.57822","0.01272"
"42.94200","3.57870","0.01267"
"42.94800","3.57918","0.01253"
"42.95400","3.57972","0.01244"
"42.96000","3.58020","0.01252"
"42.96600","3.58068","0.01265"
"42.97200","3.58121","0.01264"
"42.97800","3.58169","0.01248"
"42.98400","3.58223","0.01237"
"42.99000","3.58271","0.01233"
"42.99600","3.58319","0.01225"
"43.00200","3.58367","0.01215"
"43.00800","3.58420","0.01214"
"43.01400","3.58468","0.01219"
"43.02000","3.58516","0.01239"
"43.02600","3.58570","0.01244"
"43.03200","3.58618","0.01243"
"43.03800","3.58671","0.01244"
"43.04400","3.58719","0.01243"
"43.05000","3.58767","0.01241"
"43.05600","3.58821","0.01234"
"43.06200","3.58869","0.01233"
"43.06800","3.58923","0.01221"
"43.07400","3.58970","0.01210"
"43.08000","3.59018","0.01213"
"43.08600","3.59072","0.01225"
"43.09200","3.59120","0.01227"
"43.09800","3.59174","0.01231"
"43.10400","3.59222","0.01227"
"43.11000","3.59269","0.01217"
"43.11600","3.59323","0.01207"
"43.12200","3.59371","0.01209"
"43.12800","3.59419","0.01219"
"43.13400","3.59473","0.01231"
"43.14000","3.59520","0.01249"
"43.14600","3.59574","0.01276"
"43.15200","3.59622","0.01288"
"43.15800","3.59670","0.01288"
"43.16400","3.59724","0.01285"
"43.17000","3.59778","0.01287"
"43.17600","3.59825","0.01284"
"43.18200","3.59873","0.01288"
"43.18800","3.59927","0.01293"
"43.19400","3.59975","0.01293"
"43.20000","3.60023","0.01289"
"43.20600","3.60076","0.01279"
"43.21200","3.60124","0.01271"
"43.21800","3.60172","0.01257"
"43.22400","3.60220","0.01237"
"43.23000","3.60274","0.01219"
"43.23600","3.60322","0.01215"
"43.24200","3.60375","0.01222"
"43.24800","3.60423","0.01233"
"43.25400","3.60477","0.01242"
"43.26000","3.60525","0.01243"
"43.26600","3.60573","0.01233"
"43.27200","3.60627","0.01220"
"43.27800","3.60674","0.01216"
"43.28400","3.60722","0.01215"
"43.29000","3.60776","0.01218"
"43.29600","3.60824","0.01206"
"43.30200","3.60878","0.01198"
"43.30800","3.60925","0.01205"
"43.31400","3.60979","0.01219"
"43.32000","3.61027","0.01229"
"43.32600","3.61075","0.01234"
"43.33200","3.61129","0.01247"
"43.33800","3.61177","0.01264"
"43.34400","3.61224","0.01279"
"43.35000","3.61272","0.01289"
"43.35600","3.61326","0.01292"
"43.36200","3.61374","0.01291"
"43.36800","3.61422","0.01281"
"43.37400","3.61470","0.01259"
"43.38000","3.61523","0.01235"
"43.38600","3.61571","0.01220"
"43.39200","3.61619","0.01221"
"43.39800","3.61673","0.01236"
"43.40400","3.61721","0.01258"
"43.41000","3.61769","0.01277"
"43.41600","3.61822","0.01292"
"43.42200","3.61870","0.01295"
"43.42800","3.61918","0.01291"
"43.43400","3.61972","0.01288"
"43.44000","3.62020","0.01299"
"43.44600","3.62067","0.01306"
