End date,"1/8/2017"
Specimen label,"9BT_74_2"
Maximum Load,"0.16759",N

Time,Extension,Load
(s),(mm),(N)
"4.84800","18.29135","0.07566"
"4.85400","18.29183","0.07571"
"4.86000","18.29231","0.07574"
"4.86600","18.29285","0.07576"
"4.87200","18.29333","0.07577"
"4.87800","18.29380","0.07576"
"4.88400","18.29428","0.07575"
"4.89000","18.29482","0.07570"
"4.89600","18.29530","0.07568"
"4.90200","18.29584","0.07575"
"4.90800","18.29631","0.07580"
"4.91400","18.29679","0.07582"
"4.92000","18.29727","0.07581"
"4.92600","18.29781","0.07579"
"4.93200","18.29829","0.07577"
"4.93800","18.29877","0.07573"
"4.94400","18.29924","0.07564"
"4.95000","18.29978","0.07561"
"4.95600","18.30026","0.07561"
"4.96200","18.30080","0.07563"
"4.96800","18.30128","0.07570"
"4.97400","18.30182","0.07574"
"4.98000","18.30229","0.07572"
"4.98600","18.30283","0.07566"
"4.99200","18.30337","0.07556"
"4.99800","18.30385","0.07549"
"5.00400","18.30433","0.07551"
"5.01000","18.30486","0.07555"
"5.01600","18.30534","0.07562"
"5.02200","18.30588","0.07570"
"5.02800","18.30636","0.07579"
"5.03400","18.30684","0.07583"
"5.04000","18.30732","0.07579"
"5.04600","18.30785","0.07576"
"5.05200","18.30833","0.07577"
"5.05800","18.30881","0.07578"
"5.06400","18.30935","0.07582"
"5.07000","18.30983","0.07588"
"5.07600","18.31030","0.07585"
"5.08200","18.31084","0.07582"
"5.08800","18.31132","0.07583"
"5.09400","18.31180","0.07584"
"5.10000","18.31234","0.07591"
"5.10600","18.31282","0.07591"
"5.11200","18.31335","0.07595"
"5.11800","18.31383","0.07602"
"5.12400","18.31437","0.07607"
"5.13000","18.31485","0.07608"
"5.13600","18.31539","0.07612"
"5.14200","18.31587","0.07617"
"5.14800","18.31640","0.07627"
"5.15400","18.31688","0.07635"
"5.16000","18.31736","0.07642"
"5.16600","18.31790","0.07649"
"5.17200","18.31838","0.07649"
"5.17800","18.31886","0.07646"
"5.18400","18.31933","0.07648"
"5.19000","18.31987","0.07650"
"5.19600","18.32035","0.07651"
"5.20200","18.32083","0.07654"
"5.20800","18.32137","0.07658"
"5.21400","18.32184","0.07660"
"5.22000","18.32232","0.07662"
"5.22600","18.32286","0.07660"
"5.23200","18.32334","0.07655"
"5.23800","18.32388","0.07650"
"5.24400","18.32436","0.07651"
"5.25000","18.32489","0.07657"
"5.25600","18.32537","0.07659"
"5.26200","18.32591","0.07654"
"5.26800","18.32639","0.07651"
"5.27400","18.32693","0.07653"
"5.28000","18.32741","0.07654"
"5.28600","18.32794","0.07657"
"5.29200","18.32842","0.07656"
"5.29800","18.32890","0.07654"
"5.30400","18.32944","0.07649"
"5.31000","18.32992","0.07647"
"5.31600","18.33039","0.07651"
"5.32200","18.33087","0.07654"
"5.32800","18.33135","0.07652"
"5.33400","18.33189","0.07652"
"5.34000","18.33237","0.07652"
"5.34600","18.33285","0.07654"
"5.35200","18.33332","0.07659"
"5.35800","18.33380","0.07658"
"5.36400","18.33434","0.07658"
"5.37000","18.33482","0.07658"
"5.37600","18.33530","0.07654"
"5.38200","18.33578","0.07649"
"5.38800","18.33632","0.07649"
"5.39400","18.33679","0.07649"
"5.40000","18.33727","0.07649"
"5.40600","18.33781","0.07645"
"5.41200","18.33829","0.07649"
"5.41800","18.33883","0.07656"
"5.42400","18.33936","0.07661"
"5.43000","18.33984","0.07662"
"5.43600","18.34032","0.07664"
"5.44200","18.34086","0.07662"
"5.44800","18.34134","0.07659"
"5.45400","18.34182","0.07662"
"5.46000","18.34235","0.07662"
"5.46600","18.34283","0.07662"
"5.47200","18.34331","0.07667"
"5.47800","18.34379","0.07677"
"5.48400","18.34433","0.07685"
"5.49000","18.34480","0.07687"
"5.49600","18.34528","0.07686"
"5.50200","18.34582","0.07683"
"5.50800","18.34630","0.07686"
"5.51400","18.34678","0.07690"
"5.52000","18.34726","0.07694"
"5.52600","18.34779","0.07696"
"5.53200","18.34827","0.07698"
"5.53800","18.34881","0.07702"
"5.54400","18.34929","0.07703"
"5.55000","18.34983","0.07705"
"5.55600","18.35031","0.07709"
"5.56200","18.35084","0.07714"
"5.56800","18.35138","0.07718"
"5.57400","18.35186","0.07721"
"5.58000","18.35240","0.07723"
"5.58600","18.35287","0.07725"
"5.59200","18.35335","0.07726"
"5.59800","18.35389","0.07722"
"5.60400","18.35437","0.07722"
"5.61000","18.35485","0.07722"
"5.61600","18.35533","0.07724"
"5.62200","18.35587","0.07722"
"5.62800","18.35634","0.07719"
"5.63400","18.35688","0.07711"
"5.64000","18.35736","0.07704"
"5.64600","18.35784","0.07699"
"5.65200","18.35838","0.07699"
"5.65800","18.35885","0.07706"
"5.66400","18.35933","0.07714"
"5.67000","18.35987","0.07721"
"5.67600","18.36035","0.07725"
"5.68200","18.36083","0.07727"
"5.68800","18.36137","0.07730"
"5.69400","18.36185","0.07731"
"5.70000","18.36238","0.07733"
"5.70600","18.36292","0.07733"
"5.71200","18.36340","0.07735"
"5.71800","18.36394","0.07738"
"5.72400","18.36441","0.07740"
"5.73000","18.36489","0.07738"
"5.73600","18.36543","0.07734"
"5.74200","18.36591","0.07727"
"5.74800","18.36639","0.07725"
"5.75400","18.36693","0.07728"
"5.76000","18.36740","0.07729"
"5.76600","18.36788","0.07733"
"5.77200","18.36836","0.07739"
"5.77800","18.36890","0.07746"
"5.78400","18.36938","0.07751"
"5.79000","18.36992","0.07751"
"5.79600","18.37039","0.07747"
"5.80200","18.37087","0.07743"
"5.80800","18.37141","0.07743"
"5.81400","18.37189","0.07745"
"5.82000","18.37237","0.07744"
"5.82600","18.37284","0.07744"
"5.83200","18.37338","0.07741"
"5.83800","18.37386","0.07742"
"5.84400","18.37434","0.07741"
"5.85000","18.37488","0.07741"
"5.85600","18.37542","0.07742"
"5.86200","18.37589","0.07743"
"5.86800","18.37637","0.07745"
"5.87400","18.37691","0.07750"
"5.88000","18.37739","0.07757"
"5.88600","18.37787","0.07755"
"5.89200","18.37835","0.07752"
"5.89800","18.37888","0.07750"
"5.90400","18.37936","0.07752"
"5.91000","18.37984","0.07753"
"5.91600","18.38032","0.07752"
"5.92200","18.38080","0.07747"
"5.92800","18.38133","0.07741"
"5.93400","18.38181","0.07738"
"5.94000","18.38229","0.07740"
"5.94600","18.38283","0.07744"
"5.95200","18.38331","0.07748"
"5.95800","18.38379","0.07750"
"5.96400","18.38433","0.07752"
"5.97000","18.38480","0.07757"
"5.97600","18.38528","0.07762"
"5.98200","18.38582","0.07764"
"5.98800","18.38630","0.07772"
"5.99400","18.38684","0.07779"
"6.00000","18.38737","0.07781"
"6.00600","18.38785","0.07782"
"6.01200","18.38833","0.07780"
"6.01800","18.38887","0.07781"
"6.02400","18.38935","0.07785"
"6.03000","18.38982","0.07790"
"6.03600","18.39036","0.07791"
"6.04200","18.39084","0.07791"
"6.04800","18.39132","0.07791"
"6.05400","18.39180","0.07789"
"6.06000","18.39234","0.07790"
"6.06600","18.39281","0.07798"
"6.07200","18.39329","0.07811"
"6.07800","18.39383","0.07826"
"6.08400","18.39431","0.07836"
"6.09000","18.39479","0.07841"
"6.09600","18.39532","0.07839"
"6.10200","18.39580","0.07830"
"6.10800","18.39628","0.07825"
"6.11400","18.39682","0.07822"
"6.12000","18.39730","0.07818"
"6.12600","18.39784","0.07811"
"6.13200","18.39832","0.07801"
"6.13800","18.39885","0.07795"
"6.14400","18.39933","0.07792"
"6.15000","18.39987","0.07785"
"6.15600","18.40035","0.07772"
"6.16200","18.40089","0.07765"
"6.16800","18.40137","0.07767"
"6.17400","18.40184","0.07774"
"6.18000","18.40238","0.07776"
"6.18600","18.40286","0.07772"
"6.19200","18.40334","0.07766"
"6.19800","18.40388","0.07763"
"6.20400","18.40435","0.07768"
"6.21000","18.40483","0.07775"
"6.21600","18.40531","0.07778"
"6.22200","18.40585","0.07773"
"6.22800","18.40633","0.07774"
"6.23400","18.40681","0.07778"
"6.24000","18.40734","0.07781"
"6.24600","18.40782","0.07785"
"6.25200","18.40830","0.07788"
"6.25800","18.40884","0.07788"
"6.26400","18.40932","0.07790"
"6.27000","18.40985","0.07790"
"6.27600","18.41033","0.07791"
"6.28200","18.41087","0.07788"
"6.28800","18.41135","0.07782"
"6.29400","18.41189","0.07776"
"6.30000","18.41237","0.07771"
"6.30600","18.41290","0.07766"
"6.31200","18.41338","0.07751"
"6.31800","18.41386","0.07745"
"6.32400","18.41440","0.07750"
"6.33000","18.41488","0.07760"
"6.33600","18.41536","0.07768"
"6.34200","18.41589","0.07774"
"6.34800","18.41637","0.07781"
"6.35400","18.41691","0.07791"
"6.36000","18.41739","0.07795"
"6.36600","18.41787","0.07794"
"6.37200","18.41835","0.07791"
"6.37800","18.41888","0.07789"
"6.38400","18.41936","0.07793"
"6.39000","18.41984","0.07806"
"6.39600","18.42038","0.07816"
"6.40200","18.42086","0.07827"
"6.40800","18.42139","0.07836"
"6.41400","18.42187","0.07840"
"6.42000","18.42235","0.07843"
"6.42600","18.42289","0.07846"
"6.43200","18.42337","0.07846"
"6.43800","18.42385","0.07840"
"6.44400","18.42439","0.07832"
"6.45000","18.42486","0.07828"
"6.45600","18.42534","0.07829"
"6.46200","18.42582","0.07833"
"6.46800","18.42636","0.07831"
"6.47400","18.42684","0.07831"
"6.48000","18.42731","0.07833"
"6.48600","18.42779","0.07834"
"6.49200","18.42833","0.07837"
"6.49800","18.42881","0.07844"
"6.50400","18.42929","0.07848"
"6.51000","18.42982","0.07847"
"6.51600","18.43030","0.07847"
"6.52200","18.43078","0.07851"
"6.52800","18.43132","0.07854"
"6.53400","18.43180","0.07851"
"6.54000","18.43228","0.07851"
"6.54600","18.43282","0.07853"
"6.55200","18.43329","0.07856"
"6.55800","18.43377","0.07861"
"6.56400","18.43431","0.07859"
"6.57000","18.43479","0.07857"
"6.57600","18.43533","0.07856"
"6.58200","18.43580","0.07860"
"6.58800","18.43634","0.07866"
"6.59400","18.43682","0.07866"
"6.60000","18.43730","0.07865"
"6.60600","18.43784","0.07863"
"6.61200","18.43831","0.07861"
"6.61800","18.43885","0.07858"
"6.62400","18.43933","0.07861"
"6.63000","18.43981","0.07865"
"6.63600","18.44035","0.07869"
"6.64200","18.44083","0.07878"
"6.64800","18.44131","0.07883"
"6.65400","18.44184","0.07880"
"6.66000","18.44232","0.07875"
"6.66600","18.44286","0.07874"
"6.67200","18.44334","0.07878"
"6.67800","18.44382","0.07883"
"6.68400","18.44435","0.07886"
"6.69000","18.44483","0.07891"
"6.69600","18.44531","0.07895"
"6.70200","18.44585","0.07900"
"6.70800","18.44633","0.07905"
"6.71400","18.44687","0.07909"
"6.72000","18.44734","0.07909"
"6.72600","18.44782","0.07910"
"6.73200","18.44836","0.07907"
"6.73800","18.44884","0.07904"
"6.74400","18.44938","0.07901"
"6.75000","18.44985","0.07900"
"6.75600","18.45033","0.07902"
"6.76200","18.45087","0.07907"
"6.76800","18.45135","0.07916"
"6.77400","18.45183","0.07922"
"6.78000","18.45230","0.07924"
"6.78600","18.45284","0.07924"
"6.79200","18.45332","0.07920"
"6.79800","18.45380","0.07917"
"6.80400","18.45434","0.07916"
"6.81000","18.45482","0.07913"
"6.81600","18.45530","0.07914"
"6.82200","18.45583","0.07918"
"6.82800","18.45631","0.07924"
"6.83400","18.45685","0.07926"
"6.84000","18.45733","0.07916"
"6.84600","18.45786","0.07906"
"6.85200","18.45834","0.07899"
"6.85800","18.45888","0.07896"
"6.86400","18.45936","0.07891"
"6.87000","18.45984","0.07885"
"6.87600","18.46038","0.07878"
"6.88200","18.46086","0.07870"
"6.88800","18.46133","0.07876"
"6.89400","18.46187","0.07887"
"6.90000","18.46235","0.07898"
"6.90600","18.46289","0.07908"
"6.91200","18.46337","0.07917"
"6.91800","18.46384","0.07923"
"6.92400","18.46432","0.07929"
"6.93000","18.46486","0.07933"
"6.93600","18.46534","0.07932"
"6.94200","18.46588","0.07935"
"6.94800","18.46635","0.07940"
"6.95400","18.46683","0.07945"
"6.96000","18.46737","0.07949"
"6.96600","18.46785","0.07955"
"6.97200","18.46833","0.07962"
"6.97800","18.46887","0.07961"
"6.98400","18.46935","0.07955"
"6.99000","18.46982","0.07955"
"6.99600","18.47036","0.07955"
"7.00200","18.47084","0.07952"
"7.00800","18.47132","0.07950"
"7.01400","18.47186","0.07948"
"7.02000","18.47233","0.07945"
"7.02600","18.47281","0.07949"
"7.03200","18.47335","0.07960"
"7.03800","18.47383","0.07968"
"7.04400","18.47431","0.07972"
"7.05000","18.47478","0.07977"
"7.05600","18.47532","0.07979"
"7.06200","18.47580","0.07975"
"7.06800","18.47628","0.07970"
"7.07400","18.47682","0.07973"
"7.08000","18.47730","0.07976"
"7.08600","18.47778","0.07980"
"7.09200","18.47825","0.07982"
"7.09800","18.47873","0.07985"
"7.10400","18.47921","0.07984"
"7.11000","18.47975","0.07984"
"7.11600","18.48023","0.07984"
"7.12200","18.48076","0.07988"
"7.12800","18.48124","0.07989"
"7.13400","18.48178","0.07990"
"7.14000","18.48226","0.07988"
"7.14600","18.48280","0.07982"
"7.15200","18.48334","0.07972"
"7.15800","18.48381","0.07968"
"7.16400","18.48435","0.07969"
"7.17000","18.48483","0.07974"
"7.17600","18.48537","0.07975"
"7.18200","18.48585","0.07972"
"7.18800","18.48633","0.07966"
"7.19400","18.48686","0.07963"
"7.20000","18.48734","0.07960"
"7.20600","18.48782","0.07960"
"7.21200","18.48836","0.07964"
"7.21800","18.48884","0.07970"
"7.22400","18.48932","0.07973"
"7.23000","18.48985","0.07976"
"7.23600","18.49033","0.07979"
"7.24200","18.49081","0.07985"
"7.24800","18.49135","0.07989"
"7.25400","18.49183","0.07989"
"7.26000","18.49236","0.07990"
"7.26600","18.49284","0.07993"
"7.27200","18.49338","0.08004"
"7.27800","18.49386","0.08015"
"7.28400","18.49440","0.08019"
"7.29000","18.49488","0.08022"
"7.29600","18.49541","0.08025"
"7.30200","18.49589","0.08028"
"7.30800","18.49643","0.08041"
"7.31400","18.49691","0.08051"
"7.32000","18.49739","0.08060"
"7.32600","18.49792","0.08070"
"7.33200","18.49840","0.08072"
"7.33800","18.49888","0.08074"
"7.34400","18.49936","0.08078"
"7.35000","18.49984","0.08076"
"7.35600","18.50038","0.08073"
"7.36200","18.50085","0.08075"
"7.36800","18.50133","0.08076"
"7.37400","18.50181","0.08078"
"7.38000","18.50235","0.08079"
"7.38600","18.50283","0.08084"
"7.39200","18.50331","0.08098"
"7.39800","18.50385","0.08107"
"7.40400","18.50432","0.08108"
"7.41000","18.50486","0.08108"
"7.41600","18.50534","0.08111"
"7.42200","18.50582","0.08119"
"7.42800","18.50636","0.08122"
"7.43400","18.50689","0.08117"
"7.44000","18.50737","0.08118"
"7.44600","18.50791","0.08117"
"7.45200","18.50839","0.08114"
"7.45800","18.50887","0.08117"
"7.46400","18.50941","0.08115"
"7.47000","18.50988","0.08109"
"7.47600","18.51036","0.08108"
"7.48200","18.51084","0.08107"
"7.48800","18.51138","0.08104"
"7.49400","18.51186","0.08104"
"7.50000","18.51233","0.08105"
"7.50600","18.51287","0.08112"
"7.51200","18.51335","0.08124"
"7.51800","18.51383","0.08129"
"7.52400","18.51437","0.08131"
"7.53000","18.51484","0.08137"
"7.53600","18.51532","0.08135"
"7.54200","18.51586","0.08132"
"7.54800","18.51634","0.08129"
"7.55400","18.51682","0.08128"
"7.56000","18.51736","0.08136"
"7.56600","18.51784","0.08148"
"7.57200","18.51837","0.08158"
"7.57800","18.51885","0.08163"
"7.58400","18.51939","0.08163"
"7.59000","18.51987","0.08164"
"7.59600","18.52035","0.08166"
"7.60200","18.52088","0.08159"
"7.60800","18.52136","0.08146"
"7.61400","18.52184","0.08136"
"7.62000","18.52232","0.08138"
"7.62600","18.52280","0.08150"
"7.63200","18.52328","0.08164"
"7.63800","18.52381","0.08174"
"7.64400","18.52429","0.08186"
"7.65000","18.52477","0.08195"
"7.65600","18.52531","0.08211"
"7.66200","18.52579","0.08220"
"7.66800","18.52627","0.08228"
"7.67400","18.52680","0.08241"
"7.68000","18.52728","0.08249"
"7.68600","18.52776","0.08251"
"7.69200","18.52830","0.08248"
"7.69800","18.52878","0.08236"
"7.70400","18.52931","0.08228"
"7.71000","18.52979","0.08230"
"7.71600","18.53033","0.08236"
"7.72200","18.53081","0.08238"
"7.72800","18.53135","0.08240"
"7.73400","18.53183","0.08234"
"7.74000","18.53230","0.08234"
"7.74600","18.53284","0.08239"
"7.75200","18.53332","0.08233"
"7.75800","18.53380","0.08225"
"7.76400","18.53434","0.08214"
"7.77000","18.53481","0.08211"
"7.77600","18.53535","0.08222"
"7.78200","18.53583","0.08232"
"7.78800","18.53637","0.08242"
"7.79400","18.53685","0.08251"
"7.80000","18.53739","0.08253"
"7.80600","18.53786","0.08258"
"7.81200","18.53840","0.08265"
"7.81800","18.53888","0.08263"
"7.82400","18.53936","0.08270"
"7.83000","18.53990","0.08279"
"7.83600","18.54037","0.08282"
"7.84200","18.54085","0.08280"
"7.84800","18.54139","0.08274"
"7.85400","18.54187","0.08276"
"7.86000","18.54235","0.08285"
"7.86600","18.54288","0.08293"
"7.87200","18.54336","0.08290"
"7.87800","18.54384","0.08278"
"7.88400","18.54438","0.08262"
"7.89000","18.54486","0.08263"
"7.89600","18.54534","0.08272"
"7.90200","18.54588","0.08278"
"7.90800","18.54635","0.08282"
"7.91400","18.54683","0.08283"
"7.92000","18.54737","0.08285"
"7.92600","18.54785","0.08307"
"7.93200","18.54839","0.08327"
"7.93800","18.54886","0.08340"
"7.94400","18.54940","0.08347"
"7.95000","18.54988","0.08349"
"7.95600","18.55036","0.08349"
"7.96200","18.55084","0.08353"
"7.96800","18.55138","0.08355"
"7.97400","18.55186","0.08366"
"7.98000","18.55233","0.08386"
"7.98600","18.55287","0.08394"
"7.99200","18.55335","0.08401"
"7.99800","18.55383","0.08410"
"8.00400","18.55431","0.08421"
"8.01000","18.55484","0.08428"
"8.01600","18.55532","0.08430"
"8.02200","18.55580","0.08429"
"8.02800","18.55634","0.08424"
"8.03400","18.55682","0.08418"
"8.04000","18.55729","0.08423"
"8.04600","18.55783","0.08418"
"8.05200","18.55831","0.08404"
"8.05800","18.55885","0.08394"
"8.06400","18.55933","0.08380"
"8.07000","18.55981","0.08372"
"8.07600","18.56034","0.08376"
"8.08200","18.56082","0.08382"
"8.08800","18.56136","0.08387"
"8.09400","18.56184","0.08399"
"8.10000","18.56238","0.08406"
"8.10600","18.56286","0.08413"
"8.11200","18.56333","0.08423"
"8.11800","18.56381","0.08428"
"8.12400","18.56435","0.08432"
"8.13000","18.56483","0.08439"
"8.13600","18.56531","0.08432"
"8.14200","18.56585","0.08426"
"8.14800","18.56632","0.08421"
"8.15400","18.56680","0.08421"
"8.16000","18.56728","0.08429"
"8.16600","18.56782","0.08431"
"8.17200","18.56830","0.08433"
"8.17800","18.56878","0.08439"
"8.18400","18.56931","0.08441"
"8.19000","18.56979","0.08456"
"8.19600","18.57033","0.08467"
"8.20200","18.57081","0.08470"
"8.20800","18.57129","0.08473"
"8.21400","18.57183","0.08473"
"8.22000","18.57230","0.08474"
"8.22600","18.57284","0.08478"
"8.23200","18.57332","0.08470"
"8.23800","18.57380","0.08467"
"8.24400","18.57434","0.08465"
"8.25000","18.57481","0.08467"
"8.25600","18.57535","0.08490"
"8.26200","18.57583","0.08510"
"8.26800","18.57631","0.08506"
"8.27400","18.57685","0.08510"
"8.28000","18.57733","0.08527"
"8.28600","18.57786","0.08535"
"8.29200","18.57834","0.08536"
"8.29800","18.57882","0.08542"
"8.30400","18.57936","0.08544"
"8.31000","18.57984","0.08551"
"8.31600","18.58032","0.08563"
"8.32200","18.58085","0.08564"
"8.32800","18.58133","0.08558"
"8.33400","18.58187","0.08545"
"8.34000","18.58235","0.08548"
"8.34600","18.58289","0.08541"
"8.35200","18.58336","0.08539"
"8.35800","18.58390","0.08547"
"8.36400","18.58438","0.08554"
"8.37000","18.58492","0.08566"
"8.37600","18.58540","0.08591"
"8.38200","18.58588","0.08602"
"8.38800","18.58641","0.08599"
"8.39400","18.58689","0.08588"
"8.40000","18.58737","0.08572"
"8.40600","18.58785","0.08574"
"8.41200","18.58839","0.08588"
"8.41800","18.58887","0.08591"
"8.42400","18.58934","0.08610"
"8.43000","18.58988","0.08622"
"8.43600","18.59036","0.08613"
"8.44200","18.59084","0.08607"
"8.44800","18.59138","0.08607"
"8.45400","18.59185","0.08609"
"8.46000","18.59239","0.08615"
"8.46600","18.59287","0.08613"
"8.47200","18.59341","0.08609"
"8.47800","18.59389","0.08616"
"8.48400","18.59437","0.08633"
"8.49000","18.59490","0.08650"
"8.49600","18.59538","0.08664"
"8.50200","18.59592","0.08671"
"8.50800","18.59640","0.08690"
"8.51400","18.59688","0.08715"
"8.52000","18.59741","0.08721"
"8.52600","18.59789","0.08713"
"8.53200","18.59837","0.08693"
"8.53800","18.59891","0.08680"
"8.54400","18.59939","0.08678"
"8.55000","18.59987","0.08682"
"8.55600","18.60035","0.08701"
"8.56200","18.60088","0.08717"
"8.56800","18.60136","0.08738"
"8.57400","18.60184","0.08772"
"8.58000","18.60238","0.08794"
"8.58600","18.60286","0.08806"
"8.59200","18.60339","0.08816"
"8.59800","18.60387","0.08818"
"8.60400","18.60435","0.08826"
"8.61000","18.60489","0.08851"
"8.61600","18.60537","0.08861"
"8.62200","18.60584","0.08870"
"8.62800","18.60632","0.08871"
"8.63400","18.60686","0.08866"
"8.64000","18.60734","0.08875"
"8.64600","18.60782","0.08869"
"8.65200","18.60836","0.08844"
"8.65800","18.60884","0.08831"
"8.66400","18.60937","0.08832"
"8.67000","18.60985","0.08833"
"8.67600","18.61033","0.08853"
"8.68200","18.61087","0.08869"
"8.68800","18.61135","0.08884"
